   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

      11.000 |        0.139 |        1.061 |        1.200
       9.000 |        0.257 |        1.703 |        1.959
       8.000 |        0.151 |        4.671 |        4.823
       7.000 |        0.144 |        3.560 |        3.704
      11.000 |        0.151 |        1.278 |        1.429
       9.000 |        0.150 |        0.848 |        0.998
       6.000 |        0.146 |        0.973 |        1.119
      12.000 |        0.148 |        3.184 |        3.332
       8.000 |        0.089 |        2.458 |        2.547
       9.000 |        0.515 |        1.006 |        1.521
       6.000 |        0.488 |        1.667 |        2.155
      12.000 |        0.145 |        0.882 |        1.028
      10.000 |        0.155 |        3.436 |        3.591
       4.000 |        0.147 |        1.034 |        1.181
      10.000 |        0.149 |        3.260 |        3.409
      11.000 |        0.151 |        1.152 |        1.302
       7.000 |        0.152 |        1.007 |        1.158
       9.000 |        0.145 |        1.338 |        1.483
       6.000 |        0.207 |        1.077 |        1.285
      11.000 |        0.144 |        1.307 |        1.451
       8.000 |        0.145 |        2.168 |        2.313
       7.000 |        0.148 |        1.124 |        1.271
       7.000 |        0.147 |        2.168 |        2.315
       6.000 |        0.145 |        2.483 |        2.629
       5.000 |        0.154 |        1.075 |        1.229
      10.000 |        0.149 |        1.478 |        1.627
       7.000 |        0.159 |        1.125 |        1.283
       6.000 |        0.329 |        0.935 |        1.265
       8.000 |        0.145 |        1.495 |        1.640
      12.000 |        0.146 |        2.025 |        2.171
       9.000 |        0.149 |        3.483 |        3.632
      11.000 |        0.109 |        2.835 |        2.943
       8.000 |        0.146 |        1.289 |        1.435
      14.000 |        0.145 |        0.991 |        1.136
      11.000 |        0.216 |        1.072 |        1.287
       7.000 |        0.143 |        0.911 |        1.054
      10.000 |        0.155 |        1.235 |        1.390
      12.000 |        0.151 |        0.778 |        0.929
      12.000 |        0.145 |        2.139 |        2.284
       9.000 |        0.147 |        1.914 |        2.060
      12.000 |        0.185 |        1.647 |        1.832
       7.000 |        0.146 |        1.062 |        1.208
      14.000 |        0.143 |        3.564 |        3.706
      10.000 |        0.149 |        1.108 |        1.257
      10.000 |        0.147 |        1.795 |        1.942
      10.000 |        0.171 |        0.831 |        1.001
       9.000 |        0.144 |        1.738 |        1.883
       7.000 |        0.147 |        1.234 |        1.380
       5.000 |        0.239 |        1.398 |        1.637
       4.000 |        0.150 |        1.504 |        1.655
       6.000 |        0.261 |        1.499 |        1.759
      10.000 |        0.298 |        3.899 |        4.197
      15.000 |        0.213 |        2.701 |        2.914
       9.000 |        0.142 |        1.000 |        1.141
      10.000 |        0.145 |        5.384 |        5.529
      10.000 |        0.094 |        2.140 |        2.235
       6.000 |        0.153 |        1.938 |        2.091
       8.000 |        0.145 |        3.998 |        4.143
      12.000 |        0.094 |        0.996 |        1.091
       7.000 |        0.136 |        1.330 |        1.466
      14.000 |        0.138 |        1.745 |        1.883
       7.000 |        0.147 |        3.762 |        3.909
       8.000 |        0.151 |        0.894 |        1.045
      10.000 |        0.134 |        3.456 |        3.589
      11.000 |        0.145 |        1.077 |        1.222
       8.000 |        0.143 |        1.779 |        1.922
      10.000 |        0.147 |        1.380 |        1.527
      11.000 |        0.151 |        4.006 |        4.157
      10.000 |        0.145 |        1.882 |        2.028
       6.000 |        0.145 |        3.001 |        3.146
       8.000 |        0.145 |        1.185 |        1.331
       5.000 |        0.151 |        1.680 |        1.831
       7.000 |        0.241 |        2.011 |        2.252
      13.000 |        0.233 |        2.402 |        2.635
       6.000 |        0.144 |        2.396 |        2.540
       5.000 |        0.155 |        1.868 |        2.023
       6.000 |        0.139 |        2.547 |        2.687
      10.000 |        0.145 |        3.207 |        3.352
      11.000 |        0.146 |        1.835 |        1.981
      10.000 |        0.149 |        1.396 |        1.545
       9.000 |        0.148 |        1.890 |        2.038
       5.000 |        0.145 |        0.859 |        1.004
       5.000 |        0.152 |        1.385 |        1.538
      11.000 |        0.096 |        3.402 |        3.498
      11.000 |        0.214 |        3.771 |        3.985
       7.000 |        0.147 |        1.109 |        1.256
       7.000 |        0.156 |        1.681 |        1.838
       9.000 |        0.148 |        1.857 |        2.005
       7.000 |        0.146 |        1.220 |        1.366
       7.000 |        0.204 |        0.927 |        1.131
       9.000 |        0.159 |        1.117 |        1.276
       4.000 |        0.152 |        1.208 |        1.360
       6.000 |        0.153 |        0.808 |        0.961
       7.000 |        0.153 |        2.209 |        2.363
      12.000 |        0.190 |        2.492 |        2.683
       8.000 |        0.145 |        0.988 |        1.133
       9.000 |        0.150 |        0.989 |        1.139
      12.000 |        0.146 |        4.849 |        4.996
       9.000 |        0.295 |        1.167 |        1.462
      10.000 |        0.375 |        0.830 |        1.205
       6.000 |        0.146 |        1.462 |        1.608
       8.000 |        0.144 |        1.250 |        1.394
       7.000 |        0.148 |        2.884 |        3.032
       3.000 |        0.148 |        2.386 |        2.534
       9.000 |        0.152 |        1.678 |        1.830
       3.000 |        0.147 |        4.652 |        4.799
       8.000 |        0.147 |        2.644 |        2.791
       8.000 |        0.174 |        1.880 |        2.054
      11.000 |        0.214 |        0.791 |        1.005
       8.000 |        0.144 |        1.224 |        1.368
      11.000 |        0.149 |        2.567 |        2.716
      11.000 |        0.147 |        2.308 |        2.456
       5.000 |        0.160 |        1.087 |        1.247
       9.000 |        0.222 |        2.607 |        2.829
      12.000 |        0.142 |        0.883 |        1.024
      11.000 |        0.146 |        1.117 |        1.263
       9.000 |        0.234 |        3.070 |        3.304
       6.000 |        0.180 |        3.268 |        3.448
       7.000 |        0.095 |        0.885 |        0.980
      14.000 |        0.208 |        2.814 |        3.023
       7.000 |        0.152 |        1.173 |        1.325
      10.000 |        0.139 |        3.139 |        3.278
       5.000 |        0.139 |        1.127 |        1.266
       9.000 |        0.119 |        0.545 |        0.664
       5.000 |        0.107 |        0.540 |        0.647
       7.000 |        0.290 |        3.414 |        3.704
       9.000 |        0.094 |        0.992 |        1.086
       8.000 |        0.096 |        1.514 |        1.610
       5.000 |        0.142 |        3.021 |        3.163
       8.000 |        0.159 |        1.008 |        1.168
       8.000 |        0.146 |        2.062 |        2.208
       4.000 |        0.137 |        1.813 |        1.950
      11.000 |        0.144 |        1.180 |        1.324
       8.000 |        0.140 |        1.274 |        1.415
       6.000 |        0.145 |        3.082 |        3.228
       7.000 |        0.096 |        1.630 |        1.726
       5.000 |        0.260 |        2.831 |        3.091
       6.000 |        0.139 |        4.336 |        4.475
      11.000 |        0.143 |        3.378 |        3.522
       5.000 |        0.148 |        0.604 |        0.753
       9.000 |        0.154 |        3.970 |        4.124
      12.000 |        0.153 |        5.089 |        5.243
      14.000 |        0.148 |        0.918 |        1.065
      13.000 |        0.147 |        2.809 |        2.956
       8.000 |        0.165 |        4.007 |        4.172
       9.000 |        0.152 |        3.316 |        3.468
      10.000 |        0.183 |        1.297 |        1.480
      10.000 |        0.169 |        0.943 |        1.112
       7.000 |        0.146 |        1.186 |        1.332
      10.000 |        0.188 |        1.181 |        1.369
      12.000 |        0.316 |        1.664 |        1.979
       8.000 |        0.144 |        4.900 |        5.044
      11.000 |        0.148 |        3.422 |        3.571
       8.000 |        0.146 |        1.692 |        1.838
       8.000 |        0.265 |        2.731 |        2.996
      11.000 |        0.149 |        1.045 |        1.194
       7.000 |        0.146 |        1.369 |        1.515
      12.000 |        0.143 |        1.270 |        1.413
       6.000 |        0.148 |        1.045 |        1.193
       7.000 |        0.211 |        0.590 |        0.801
       9.000 |        0.148 |        1.396 |        1.543
      10.000 |        0.145 |        3.232 |        3.377
       5.000 |        0.141 |        1.437 |        1.578
       8.000 |        0.138 |        1.269 |        1.407
       4.000 |        0.145 |        3.536 |        3.681
      10.000 |        0.137 |        2.643 |        2.780
       7.000 |        0.139 |        3.070 |        3.208
       8.000 |        0.137 |        1.809 |        1.946
       9.000 |        0.269 |        4.785 |        5.054
       8.000 |        0.096 |        1.564 |        1.660
       6.000 |        0.139 |        0.951 |        1.090
       9.000 |        0.140 |        1.968 |        2.108
       7.000 |        0.168 |        1.321 |        1.489
      11.000 |        0.156 |        2.598 |        2.754
       9.000 |        0.152 |        2.843 |        2.995
      10.000 |        0.147 |        1.035 |        1.181
       8.000 |        0.147 |        3.561 |        3.708
       9.000 |        0.150 |        0.655 |        0.804
       8.000 |        0.143 |        1.056 |        1.199
       7.000 |        0.145 |        1.882 |        2.028
       8.000 |        0.146 |        1.446 |        1.592
       5.000 |        0.147 |        0.990 |        1.136
       6.000 |        0.148 |        1.450 |        1.597
      11.000 |        0.143 |        0.775 |        0.918
      10.000 |        0.146 |        1.431 |        1.577
      11.000 |        0.146 |        0.864 |        1.010
       4.000 |        0.153 |        0.799 |        0.951
       7.000 |        0.164 |        1.810 |        1.974
      11.000 |        0.149 |        0.988 |        1.137
      11.000 |        0.147 |        1.087 |        1.234
      10.000 |        0.142 |        1.775 |        1.918
       9.000 |        0.147 |        4.670 |        4.817
      11.000 |        0.184 |        2.132 |        2.316
       7.000 |        0.147 |        1.204 |        1.351
       8.000 |        0.145 |        2.357 |        2.502
       9.000 |        0.155 |        2.259 |        2.413
      11.000 |        0.154 |        4.933 |        5.086
       3.000 |        0.148 |        1.195 |        1.344
       4.000 |        0.164 |        1.638 |        1.802
       6.000 |        0.153 |        3.159 |        3.312
       7.000 |        0.149 |        1.110 |        1.258
       6.000 |        0.138 |        3.736 |        3.874
      11.000 |        0.140 |        1.219 |        1.359
      10.000 |        0.146 |        0.679 |        0.825
       5.000 |        0.290 |        1.212 |        1.503
       8.000 |        0.145 |        2.657 |        2.802
       4.000 |        0.145 |        1.873 |        2.018
       7.000 |        0.146 |        1.186 |        1.332
      10.000 |        0.146 |        3.385 |        3.531
       7.000 |        0.164 |        1.010 |        1.173
       9.000 |        0.146 |        1.381 |        1.527
      15.000 |        0.155 |        4.172 |        4.327
       5.000 |        0.146 |        1.105 |        1.251
      12.000 |        0.150 |        2.036 |        2.186
      13.000 |        0.240 |        0.811 |        1.051
      10.000 |        0.147 |        3.307 |        3.454
      11.000 |        0.149 |        1.673 |        1.822
       8.000 |        0.149 |        2.376 |        2.524
       5.000 |        0.145 |        0.830 |        0.975
      11.000 |        0.144 |        1.620 |        1.764
      11.000 |        0.145 |        3.174 |        3.320
       7.000 |        0.241 |        0.810 |        1.051
       7.000 |        0.153 |        1.025 |        1.178
       6.000 |        0.146 |        0.982 |        1.128
