  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.112 |        1.803 |        1.916
       8.000 |        0.213 |        0.558 |        0.770
       9.000 |        0.128 |        0.931 |        1.059
       6.000 |        0.256 |        0.375 |        0.631
      10.000 |        0.303 |        1.518 |        1.821
       9.000 |        0.279 |        0.763 |        1.042
      10.000 |        0.135 |        0.465 |        0.600
       7.000 |        0.213 |        0.682 |        0.894
       8.000 |        0.227 |        0.634 |        0.861
       8.000 |        0.113 |        1.072 |        1.185
       8.000 |        0.143 |        1.474 |        1.618
       6.000 |        0.120 |        0.831 |        0.951
      11.000 |        0.129 |        1.010 |        1.140
       7.000 |        0.182 |        1.116 |        1.298
       8.000 |        0.117 |        1.051 |        1.168
      10.000 |        0.143 |        0.708 |        0.851
       4.000 |        0.136 |        0.704 |        0.841
       5.000 |        0.170 |        1.309 |        1.479
      10.000 |        0.134 |        0.473 |        0.606
      10.000 |        0.175 |        0.593 |        0.768
       6.000 |        0.115 |        1.138 |        1.253
      10.000 |        0.172 |        0.402 |        0.574
      12.000 |        0.111 |        1.125 |        1.236
       6.000 |        0.098 |        1.668 |        1.767
      10.000 |        0.138 |        2.284 |        2.421
      12.000 |        0.116 |        2.075 |        2.192
       6.000 |        0.186 |        0.586 |        0.771
       6.000 |        0.171 |        0.639 |        0.811
      10.000 |        0.133 |        0.542 |        0.675
      13.000 |        0.240 |        0.457 |        0.698
      12.000 |        0.151 |        1.067 |        1.218
       6.000 |        0.136 |        0.482 |        0.618
       4.000 |        0.111 |        1.437 |        1.548
       9.000 |        0.125 |        0.979 |        1.104
       7.000 |        0.148 |        0.721 |        0.869
      11.000 |        0.114 |        0.503 |        0.618
       6.000 |        0.103 |        1.186 |        1.289
       9.000 |        0.184 |        0.994 |        1.178
       6.000 |        0.326 |        2.801 |        3.127
       4.000 |        0.209 |        1.588 |        1.797
       7.000 |        0.154 |        0.503 |        0.656
       8.000 |        0.114 |        2.309 |        2.423
      10.000 |        0.134 |        0.627 |        0.760
