  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.164 |        1.360 |        1.524
       8.000 |        0.131 |        0.714 |        0.845
       9.000 |        0.104 |        0.922 |        1.026
      10.000 |        0.226 |        1.617 |        1.843
       9.000 |        0.215 |        0.965 |        1.180
       6.000 |        0.169 |        1.073 |        1.242
      10.000 |        0.103 |        0.741 |        0.844
       7.000 |        0.168 |        1.036 |        1.205
       8.000 |        0.196 |        1.321 |        1.517
       8.000 |        0.171 |        1.657 |        1.828
       8.000 |        0.233 |        1.769 |        2.002
       6.000 |        0.304 |        1.082 |        1.386
      11.000 |        0.182 |        0.982 |        1.164
       7.000 |        0.111 |        1.098 |        1.209
       8.000 |        0.146 |        1.247 |        1.393
      10.000 |        0.156 |        1.143 |        1.299
       4.000 |        0.190 |        0.901 |        1.092
       5.000 |        0.104 |        1.502 |        1.607
      10.000 |        0.316 |        0.888 |        1.204
       6.000 |        0.152 |        1.416 |        1.568
      10.000 |        0.383 |        1.171 |        1.553
      10.000 |        0.150 |        0.837 |        0.987
      12.000 |        0.100 |        1.512 |        1.613
      12.000 |        0.092 |        1.980 |        2.072
      10.000 |        0.176 |        2.462 |        2.639
       6.000 |        0.252 |        2.186 |        2.438
       6.000 |        0.230 |        0.736 |        0.966
       6.000 |        0.278 |        0.810 |        1.087
      10.000 |        0.223 |        1.001 |        1.224
      13.000 |        0.263 |        0.491 |        0.754
      12.000 |        0.177 |        1.265 |        1.442
       4.000 |        0.114 |        1.666 |        1.780
       6.000 |        0.230 |        0.957 |        1.188
       9.000 |        0.226 |        1.468 |        1.694
       7.000 |        0.160 |        0.906 |        1.066
      11.000 |        0.184 |        0.793 |        0.977
       6.000 |        0.173 |        1.469 |        1.642
       9.000 |        0.167 |        1.533 |        1.700
       6.000 |        0.164 |        2.796 |        2.960
       4.000 |        0.276 |        1.797 |        2.073
       7.000 |        0.126 |        0.825 |        0.951
       8.000 |        0.146 |        3.484 |        3.630
      10.000 |        0.261 |        0.976 |        1.237
       8.000 |        0.167 |        2.123 |        2.290
       5.000 |        0.153 |        1.099 |        1.252
      12.000 |        0.108 |        1.191 |        1.299
      10.000 |        0.145 |        1.089 |        1.235
      14.000 |        0.191 |        0.445 |        0.636
       6.000 |        0.113 |        1.603 |        1.716
       7.000 |        0.135 |        1.219 |        1.354
       6.000 |        0.170 |        1.228 |        1.397
       7.000 |        0.201 |        0.769 |        0.970
      12.000 |        0.165 |        0.765 |        0.930
      14.000 |        0.115 |        0.971 |        1.086
       8.000 |        0.155 |        3.433 |        3.588
       6.000 |        0.315 |        1.820 |        2.134
       8.000 |        0.239 |        2.334 |        2.573
      10.000 |        0.161 |        0.853 |        1.014
       8.000 |        0.201 |        1.126 |        1.327
       7.000 |        0.201 |        3.256 |        3.457
       7.000 |        0.138 |        0.705 |        0.843
       9.000 |        0.200 |        2.913 |        3.113
       8.000 |        0.159 |        3.322 |        3.482
