  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.178 |        1.058 |        1.236
       8.000 |        0.115 |        0.537 |        0.652
       9.000 |        0.126 |        0.859 |        0.985
      10.000 |        0.253 |        1.208 |        1.462
       6.000 |        0.136 |        0.599 |        0.735
       9.000 |        0.158 |        0.846 |        1.005
      10.000 |        0.125 |        0.454 |        0.579
       7.000 |        0.190 |        0.777 |        0.966
       8.000 |        0.131 |        0.688 |        0.818
       8.000 |        0.291 |        1.127 |        1.418
       8.000 |        0.186 |        1.476 |        1.662
       6.000 |        0.221 |        0.942 |        1.163
      11.000 |        0.118 |        0.761 |        0.879
       7.000 |        0.115 |        0.689 |        0.805
       8.000 |        0.200 |        1.267 |        1.467
       4.000 |        0.109 |        0.704 |        0.813
      10.000 |        0.209 |        1.194 |        1.404
       5.000 |        0.148 |        0.953 |        1.101
      10.000 |        0.120 |        0.450 |        0.571
      10.000 |        0.161 |        0.687 |        0.848
       6.000 |        0.136 |        1.180 |        1.316
      10.000 |        0.111 |        0.426 |        0.537
      10.000 |        0.197 |        2.141 |        2.337
      12.000 |        0.148 |        1.613 |        1.760
      12.000 |        0.198 |        1.973 |        2.171
       6.000 |        0.219 |        2.002 |        2.221
       6.000 |        0.117 |        0.469 |        0.586
       6.000 |        0.210 |        0.621 |        0.831
      10.000 |        0.196 |        0.461 |        0.657
      13.000 |        0.171 |        0.491 |        0.662
       4.000 |        0.250 |        1.033 |        1.283
      12.000 |        0.143 |        1.264 |        1.407
       6.000 |        0.116 |        0.695 |        0.811
       9.000 |        0.117 |        0.975 |        1.092
       7.000 |        0.118 |        0.671 |        0.789
      11.000 |        0.177 |        0.562 |        0.738
       6.000 |        0.263 |        1.182 |        1.445
       9.000 |        0.127 |        0.977 |        1.104
       6.000 |        0.164 |        2.527 |        2.691
       4.000 |        0.145 |        1.608 |        1.753
       7.000 |        0.152 |        0.643 |        0.795
       8.000 |        0.149 |        2.276 |        2.425
      10.000 |        0.237 |        0.656 |        0.893
       8.000 |        0.138 |        1.727 |        1.866
       5.000 |        0.181 |        0.580 |        0.761
      10.000 |        0.127 |        0.641 |        0.769
      12.000 |        0.089 |        1.059 |        1.148
      14.000 |        0.131 |        0.166 |        0.297
       6.000 |        0.135 |        1.029 |        1.165
       7.000 |        0.122 |        0.887 |        1.008
       6.000 |        0.131 |        0.884 |        1.015
       7.000 |        0.161 |        0.573 |        0.733
      12.000 |        0.197 |        0.600 |        0.798
       8.000 |        0.199 |        2.287 |        2.487
      14.000 |        0.164 |        0.856 |        1.021
       6.000 |        0.232 |        1.487 |        1.718
       8.000 |        0.220 |        2.039 |        2.259
      10.000 |        0.168 |        0.641 |        0.809
       8.000 |        0.169 |        0.701 |        0.869
       7.000 |        0.225 |        2.924 |        3.148
       7.000 |        0.140 |        0.478 |        0.618
       8.000 |        0.196 |        2.126 |        2.322
       9.000 |        0.278 |        2.488 |        2.766
       7.000 |        0.292 |        0.427 |        0.718
      10.000 |        0.343 |        1.288 |        1.631
      12.000 |        0.121 |        0.973 |        1.094
       9.000 |        0.131 |        0.914 |        1.045
      12.000 |        0.110 |        0.815 |        0.924
      10.000 |        0.136 |        0.563 |        0.699
      10.000 |        0.150 |        0.624 |        0.774
      10.000 |        0.105 |        0.603 |        0.708
       6.000 |        0.110 |        0.822 |        0.932
       5.000 |        0.189 |        2.776 |        2.965
       4.000 |        0.121 |        0.589 |        0.710
       7.000 |        0.215 |        1.350 |        1.565
      15.000 |        0.217 |        0.948 |        1.165
      10.000 |        0.184 |        0.725 |        0.909
      12.000 |        0.243 |        0.798 |        1.042
       7.000 |        0.150 |        0.682 |        0.833
       9.000 |        0.135 |        0.575 |        0.709
       4.000 |        0.130 |        0.933 |        1.063
      11.000 |        0.111 |        1.394 |        1.505
       8.000 |        0.187 |        2.135 |        2.322
      10.000 |        0.160 |        0.570 |        0.730
       8.000 |        0.098 |        1.647 |        1.746
       7.000 |        0.114 |        0.962 |        1.076
       7.000 |        0.153 |        1.234 |        1.387
       8.000 |        0.099 |        0.637 |        0.737
       9.000 |        0.113 |        0.485 |        0.597
      12.000 |        0.109 |        2.947 |        3.056
      11.000 |        0.227 |        3.394 |        3.620
       9.000 |        0.264 |        0.383 |        0.648
       5.000 |        0.182 |        0.522 |        0.704
       8.000 |        0.233 |        1.033 |        1.266
       9.000 |        0.177 |        0.520 |        0.697
       9.000 |        0.181 |        0.559 |        0.740
