  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.204 |        2.208 |        2.411
       8.000 |        0.114 |        0.661 |        0.775
       9.000 |        0.094 |        0.948 |        1.043
      10.000 |        0.425 |        1.425 |        1.850
       6.000 |        0.181 |        0.809 |        0.991
       9.000 |        0.237 |        1.075 |        1.311
      10.000 |        0.156 |        0.628 |        0.784
       7.000 |        0.195 |        0.899 |        1.094
       8.000 |        0.194 |        1.466 |        1.660
       8.000 |        0.146 |        1.563 |        1.709
       8.000 |        0.390 |        1.646 |        2.036
       6.000 |        0.264 |        1.120 |        1.384
      11.000 |        0.197 |        1.026 |        1.223
       7.000 |        0.114 |        1.000 |        1.113
       8.000 |        0.146 |        1.296 |        1.441
      10.000 |        0.164 |        1.142 |        1.306
       4.000 |        0.161 |        0.898 |        1.059
       5.000 |        0.153 |        1.493 |        1.647
      10.000 |        0.427 |        1.383 |        1.811
       6.000 |        0.525 |        1.980 |        2.505
      10.000 |        0.428 |        1.768 |        2.197
      10.000 |        0.205 |        0.826 |        1.031
      12.000 |        0.147 |        1.552 |        1.698
      10.000 |        0.110 |        2.409 |        2.519
      12.000 |        0.119 |        2.215 |        2.334
       6.000 |        0.211 |        2.252 |        2.463
       6.000 |        0.160 |        0.677 |        0.836
       6.000 |        0.153 |        0.748 |        0.901
      10.000 |        0.193 |        0.873 |        1.065
      13.000 |        0.300 |        0.488 |        0.788
      12.000 |        0.183 |        1.459 |        1.642
       4.000 |        0.241 |        1.757 |        1.997
       6.000 |        0.222 |        1.102 |        1.324
       9.000 |        0.134 |        1.499 |        1.633
       7.000 |        0.110 |        0.934 |        1.044
      11.000 |        0.157 |        0.765 |        0.923
       6.000 |        0.098 |        1.470 |        1.567
       9.000 |        0.171 |        1.539 |        1.711
       6.000 |        0.317 |        2.842 |        3.159
       4.000 |        0.158 |        1.817 |        1.976
       7.000 |        0.205 |        1.438 |        1.643
      10.000 |        0.181 |        0.822 |        1.003
       8.000 |        0.150 |        3.677 |        3.828
       5.000 |        0.165 |        0.839 |        1.004
       8.000 |        0.156 |        2.260 |        2.417
      12.000 |        0.135 |        1.192 |        1.327
      10.000 |        0.170 |        1.095 |        1.265
      14.000 |        0.193 |        0.459 |        0.652
       6.000 |        0.096 |        1.549 |        1.645
       7.000 |        0.142 |        1.131 |        1.273
       6.000 |        0.133 |        1.321 |        1.454
       7.000 |        0.205 |        0.777 |        0.982
      12.000 |        0.219 |        0.736 |        0.955
      14.000 |        0.450 |        1.115 |        1.565
       8.000 |        0.112 |        3.419 |        3.531
       6.000 |        0.148 |        2.081 |        2.228
       8.000 |        0.230 |        2.512 |        2.742
      10.000 |        0.166 |        1.030 |        1.197
       8.000 |        0.184 |        1.176 |        1.361
       7.000 |        0.197 |        3.176 |        3.372
       7.000 |        0.154 |        0.710 |        0.865
       9.000 |        0.189 |        2.954 |        3.143
       7.000 |        0.311 |        0.879 |        1.189
       8.000 |        0.276 |        3.488 |        3.764
      10.000 |        0.203 |        1.672 |        1.875
       9.000 |        0.102 |        1.075 |        1.177
      12.000 |        0.097 |        0.992 |        1.089
      12.000 |        0.154 |        1.670 |        1.825
      10.000 |        0.103 |        0.717 |        0.819
      10.000 |        0.115 |        0.786 |        0.901
      10.000 |        0.127 |        0.852 |        0.979
       6.000 |        0.120 |        1.283 |        1.403
       5.000 |        0.177 |        3.019 |        3.197
       4.000 |        0.096 |        0.794 |        0.890
       7.000 |        0.156 |        2.072 |        2.228
      15.000 |        0.229 |        1.074 |        1.303
      10.000 |        0.164 |        0.961 |        1.125
      12.000 |        0.180 |        0.946 |        1.126
       7.000 |        0.292 |        0.855 |        1.148
