  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |      266.256 |        0.351 |      266.607
       4.000 |      266.562 |        0.639 |      267.200
       9.000 |      265.930 |        0.545 |      266.475
      10.000 |      264.303 |        0.809 |      265.112
       9.000 |      264.161 |        0.477 |      264.638
       6.000 |      264.191 |        0.385 |      264.576
      10.000 |      264.090 |        0.308 |      264.398
       7.000 |      263.508 |        0.427 |      263.935
       8.000 |      262.868 |        0.826 |      263.694
       8.000 |      262.995 |        0.627 |      263.622
       8.000 |      262.784 |        0.848 |      263.632
       7.000 |      261.704 |        0.595 |      262.299
       6.000 |      262.319 |        0.657 |      262.975
       8.000 |      261.140 |        0.642 |      261.782
      10.000 |      260.941 |        0.558 |      261.499
      11.000 |      262.098 |        0.554 |      262.651
       4.000 |      260.776 |        0.469 |      261.245
      10.000 |      259.819 |        0.391 |      260.211
       5.000 |      260.019 |        0.883 |      260.902
       6.000 |      259.589 |        0.805 |      260.394
      10.000 |      259.593 |        0.623 |      260.216
      10.000 |      258.975 |        0.383 |      259.357
      10.000 |      258.315 |        1.342 |      259.657
      12.000 |      258.095 |        1.356 |      259.451
       6.000 |      258.098 |        1.285 |      259.384
       6.000 |      257.047 |        0.390 |      257.437
       6.000 |      257.460 |        0.667 |      258.127
      10.000 |      256.815 |        0.467 |      257.282
      13.000 |      256.164 |        0.401 |      256.565
      12.000 |      258.190 |        1.123 |      259.313
       4.000 |      255.509 |        0.830 |      256.340
      12.000 |      255.513 |        0.806 |      256.319
       6.000 |      255.473 |        0.437 |      255.910
       9.000 |      255.027 |        0.797 |      255.825
       7.000 |      254.877 |        0.485 |      255.362
       6.000 |      254.410 |        0.774 |      255.184
      11.000 |      254.750 |        0.386 |      255.137
       9.000 |      253.408 |        0.751 |      254.159
       4.000 |      252.705 |        0.931 |      253.636
       7.000 |      252.385 |        0.446 |      252.830
       6.000 |      252.975 |        1.509 |      254.484
       8.000 |      251.536 |        1.793 |      253.329
       8.000 |      251.388 |        0.944 |      252.332
      10.000 |      251.341 |        0.507 |      251.847
       5.000 |      251.254 |        0.405 |      251.658
      12.000 |      251.000 |        0.580 |      251.581
      10.000 |      250.890 |        0.550 |      251.439
      14.000 |      250.355 |        0.337 |      250.691
       6.000 |      250.152 |        0.813 |      250.965
       7.000 |      249.997 |        0.622 |      250.619
       6.000 |      249.841 |        0.675 |      250.517
       7.000 |      249.661 |        0.393 |      250.054
      12.000 |      249.211 |        0.398 |      249.609
       8.000 |      248.421 |        1.810 |      250.231
      14.000 |      248.666 |        0.591 |      249.256
      10.000 |      247.187 |        0.391 |      247.578
       7.000 |      246.943 |        1.634 |      248.577
       8.000 |      247.329 |        1.231 |      248.560
       6.000 |      247.343 |        1.163 |      248.505
       8.000 |      246.905 |        0.649 |      247.555
       7.000 |      246.630 |        0.319 |      246.949
       8.000 |      246.073 |        1.670 |      247.742
       9.000 |      246.101 |        1.636 |      247.737
       7.000 |      245.917 |        0.405 |      246.322
      12.000 |      245.230 |        0.694 |      245.924
       9.000 |      245.129 |        0.651 |      245.780
      12.000 |      245.066 |        0.564 |      245.630
      10.000 |      245.178 |        1.155 |      246.333
      10.000 |      243.937 |        0.494 |      244.431
      10.000 |      243.962 |        0.417 |      244.379
      10.000 |      243.771 |        0.420 |      244.191
