  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.136 |        0.732 |        0.869
       8.000 |        0.037 |        0.373 |        0.410
       9.000 |        0.071 |        0.523 |        0.594
      10.000 |        0.150 |        0.825 |        0.975
       6.000 |        0.071 |        0.503 |        0.574
       9.000 |        0.069 |        0.703 |        0.772
      10.000 |        0.141 |        0.452 |        0.593
       7.000 |        0.525 |        0.458 |        0.982
       8.000 |        0.122 |        0.623 |        0.745
       8.000 |        0.077 |        0.896 |        0.973
       8.000 |        0.060 |        0.917 |        0.977
       6.000 |        0.038 |        0.562 |        0.600
      11.000 |        0.037 |        0.466 |        0.503
       7.000 |        0.115 |        0.566 |        0.681
       8.000 |        0.045 |        0.639 |        0.685
      10.000 |        0.114 |        0.585 |        0.698
       4.000 |        0.049 |        0.536 |        0.585
       5.000 |        0.067 |        0.766 |        0.832
      10.000 |        0.062 |        0.428 |        0.491
       6.000 |        0.140 |        0.728 |        0.868
      10.000 |        0.141 |        0.554 |        0.694
      10.000 |        0.096 |        0.401 |        0.496
      10.000 |        0.061 |        1.266 |        1.326
      12.000 |        0.099 |        0.987 |        1.085
      12.000 |        0.039 |        1.256 |        1.295
       6.000 |        0.055 |        1.301 |        1.356
       6.000 |        0.091 |        0.323 |        0.415
       6.000 |        0.037 |        0.307 |        0.344
      10.000 |        0.056 |        0.399 |        0.455
      13.000 |        0.076 |        0.550 |        0.626
      12.000 |        0.123 |        0.788 |        0.911
       6.000 |        0.532 |        0.509 |        1.041
       4.000 |        0.439 |        1.126 |        1.564
       9.000 |        0.340 |        0.748 |        1.088
       7.000 |        0.196 |        0.429 |        0.625
      11.000 |        0.049 |        0.404 |        0.453
       6.000 |        0.046 |        0.738 |        0.785
       9.000 |        0.062 |        0.728 |        0.790
       6.000 |        0.134 |        1.443 |        1.577
       4.000 |        0.050 |        0.885 |        0.935
       7.000 |        0.067 |        0.426 |        0.494
       8.000 |        0.189 |        1.800 |        1.989
      10.000 |        0.135 |        0.430 |        0.564
       8.000 |        0.047 |        1.067 |        1.114
       5.000 |        0.104 |        0.396 |        0.500
      10.000 |        0.045 |        0.427 |        0.472
      12.000 |        0.096 |        0.649 |        0.745
      14.000 |        0.109 |        0.202 |        0.311
       6.000 |        0.040 |        0.844 |        0.884
       7.000 |        0.060 |        0.625 |        0.685
       6.000 |        0.060 |        0.747 |        0.807
       7.000 |        0.082 |        0.423 |        0.505
      12.000 |        0.061 |        0.416 |        0.477
      14.000 |        0.068 |        0.508 |        0.576
       8.000 |        0.042 |        1.902 |        1.944
       8.000 |        0.141 |        1.166 |        1.307
       6.000 |        0.108 |        1.221 |        1.329
      10.000 |        0.058 |        0.460 |        0.518
       8.000 |        0.132 |        0.561 |        0.693
       7.000 |        0.046 |        1.794 |        1.840
       7.000 |        0.060 |        0.340 |        0.400
       9.000 |        0.168 |        1.528 |        1.696
       8.000 |        0.062 |        1.768 |        1.830
       7.000 |        0.050 |        0.416 |        0.466
      10.000 |        0.125 |        0.997 |        1.122
       9.000 |        0.044 |        0.660 |        0.704
      12.000 |        0.184 |        0.880 |        1.064
      12.000 |        0.037 |        0.814 |        0.851
      10.000 |        0.052 |        0.450 |        0.502
      10.000 |        0.185 |        0.507 |        0.693
      10.000 |        0.069 |        0.487 |        0.556
       6.000 |        0.041 |        0.722 |        0.763
       5.000 |        0.080 |        1.654 |        1.733
       4.000 |        0.125 |        0.361 |        0.486
       7.000 |        0.044 |        0.973 |        1.018
      10.000 |        0.145 |        0.539 |        0.685
      15.000 |        0.066 |        0.922 |        0.988
      12.000 |        0.224 |        0.409 |        0.632
       7.000 |        0.184 |        0.414 |        0.598
       9.000 |        0.067 |        0.376 |        0.443
      11.000 |        0.114 |        0.721 |        0.835
       4.000 |        0.096 |        0.760 |        0.856
       8.000 |        0.139 |        1.425 |        1.563
      10.000 |        0.037 |        0.434 |        0.470
       8.000 |        0.042 |        1.020 |        1.062
       7.000 |        0.036 |        0.621 |        0.657
       7.000 |        0.079 |        0.796 |        0.875
       8.000 |        0.028 |        0.518 |        0.546
       9.000 |        0.044 |        0.464 |        0.508
      12.000 |        0.051 |        1.739 |        1.790
