  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.050 |        1.332 |        1.382
       8.000 |        0.059 |        0.430 |        0.489
       9.000 |        0.033 |        0.513 |        0.546
      10.000 |        0.125 |        0.869 |        0.993
       9.000 |        0.054 |        0.539 |        0.592
       6.000 |        0.097 |        0.539 |        0.636
      10.000 |        0.057 |        0.343 |        0.399
       7.000 |        0.041 |        0.408 |        0.449
       8.000 |        0.131 |        0.578 |        0.710
       8.000 |        0.039 |        0.850 |        0.889
       8.000 |        0.036 |        0.912 |        0.948
       6.000 |        0.030 |        0.499 |        0.529
      11.000 |        0.027 |        0.441 |        0.469
       7.000 |        0.050 |        0.584 |        0.634
       8.000 |        0.041 |        0.663 |        0.704
      10.000 |        0.119 |        0.605 |        0.724
       4.000 |        0.075 |        0.466 |        0.541
       5.000 |        0.117 |        0.777 |        0.894
      10.000 |        0.064 |        0.396 |        0.460
       6.000 |        0.049 |        0.667 |        0.716
      10.000 |        0.128 |        0.554 |        0.683
      10.000 |        0.093 |        0.397 |        0.490
      10.000 |        0.054 |        1.254 |        1.308
      12.000 |        0.097 |        0.964 |        1.061
      12.000 |        0.042 |        1.259 |        1.301
       6.000 |        0.045 |        1.311 |        1.356
       6.000 |        0.086 |        0.303 |        0.389
       6.000 |        0.051 |        0.364 |        0.414
      10.000 |        0.064 |        0.417 |        0.481
      13.000 |        0.124 |        0.523 |        0.646
       6.000 |        0.034 |        0.421 |        0.455
       4.000 |        0.036 |        0.929 |        0.966
      12.000 |        0.086 |        0.970 |        1.056
       9.000 |        0.058 |        0.737 |        0.795
       7.000 |        0.043 |        0.422 |        0.465
      11.000 |        0.046 |        0.359 |        0.404
       6.000 |        0.061 |        0.782 |        0.843
       9.000 |        0.060 |        0.781 |        0.841
       6.000 |        0.059 |        1.486 |        1.546
       4.000 |        0.132 |        0.868 |        1.000
       7.000 |        0.122 |        0.584 |        0.706
       8.000 |        0.043 |        1.870 |        1.913
      10.000 |        0.033 |        0.508 |        0.541
       8.000 |        0.057 |        1.094 |        1.151
       5.000 |        0.069 |        0.545 |        0.613
      12.000 |        0.038 |        0.585 |        0.623
      10.000 |        0.036 |        0.584 |        0.620
      14.000 |        0.036 |        0.209 |        0.245
       6.000 |        0.040 |        0.885 |        0.924
       7.000 |        0.043 |        0.617 |        0.659
       6.000 |        0.030 |        0.662 |        0.692
       7.000 |        0.037 |        0.394 |        0.430
      12.000 |        0.131 |        0.356 |        0.487
      14.000 |        0.063 |        0.541 |        0.604
       8.000 |        0.064 |        1.839 |        1.903
       8.000 |        0.165 |        1.150 |        1.315
       6.000 |        0.097 |        1.205 |        1.301
      10.000 |        0.035 |        0.445 |        0.480
       8.000 |        0.080 |        0.520 |        0.601
       7.000 |        0.034 |        1.716 |        1.751
       7.000 |        0.035 |        0.302 |        0.337
       9.000 |        0.197 |        1.399 |        1.597
       8.000 |        0.057 |        1.638 |        1.696
       7.000 |        0.040 |        0.453 |        0.493
      12.000 |        0.033 |        0.606 |        0.640
      10.000 |        0.111 |        1.052 |        1.163
       9.000 |        0.033 |        0.705 |        0.738
      12.000 |        0.040 |        0.632 |        0.672
      10.000 |        0.104 |        0.363 |        0.468
      10.000 |        0.063 |        0.417 |        0.481
      10.000 |        0.062 |        0.362 |        0.424
       6.000 |        0.048 |        0.602 |        0.650
       5.000 |        0.062 |        1.549 |        1.611
       4.000 |        0.051 |        0.384 |        0.435
       7.000 |        0.062 |        1.035 |        1.097
      15.000 |        0.053 |        0.537 |        0.590
      10.000 |        0.064 |        0.465 |        0.530
      12.000 |        0.050 |        0.475 |        0.526
       7.000 |        0.153 |        0.754 |        0.907
       9.000 |        0.053 |        0.363 |        0.416
      11.000 |        0.055 |        0.736 |        0.791
       4.000 |        0.108 |        0.647 |        0.755
       8.000 |        0.114 |        1.528 |        1.642
      10.000 |        0.076 |        0.521 |        0.597
       8.000 |        0.053 |        1.140 |        1.193
       7.000 |        0.055 |        0.658 |        0.712
       7.000 |        0.069 |        0.847 |        0.916
       8.000 |        0.030 |        0.541 |        0.571
       9.000 |        0.028 |        0.496 |        0.524
      12.000 |        0.035 |        1.786 |        1.820
      11.000 |        0.041 |        1.944 |        1.984
       9.000 |        0.081 |        0.302 |        0.383
       5.000 |        0.028 |        0.279 |        0.306
       8.000 |        0.053 |        0.909 |        0.962
       9.000 |        0.155 |        0.420 |        0.574
       9.000 |        0.106 |        0.377 |        0.483
       7.000 |        0.075 |        0.512 |        0.586
      12.000 |        0.036 |        0.373 |        0.409
       8.000 |        0.059 |        0.748 |        0.807
      11.000 |        0.065 |        1.170 |        1.235
       9.000 |        0.165 |        0.675 |        0.839
      10.000 |        0.047 |        0.380 |        0.427
       7.000 |        0.116 |        1.313 |        1.429
      12.000 |        0.051 |        0.486 |        0.537
       9.000 |        0.067 |        0.754 |        0.820
       9.000 |        0.069 |        0.444 |        0.512
       6.000 |        0.032 |        0.528 |        0.560
       8.000 |        0.060 |        0.817 |        0.877
       5.000 |        0.056 |        0.382 |        0.438
       5.000 |        0.047 |        0.374 |        0.421
      12.000 |        0.218 |        0.636 |        0.854
       6.000 |        0.070 |        0.370 |        0.440
       9.000 |        0.068 |        0.438 |        0.506
       7.000 |        0.048 |        0.458 |        0.506
       7.000 |        0.030 |        0.447 |        0.477
      14.000 |        0.039 |        0.854 |        0.893
       8.000 |        0.042 |        0.703 |        0.745
      12.000 |        0.037 |        0.604 |        0.641
      11.000 |        0.030 |        1.121 |        1.151
      12.000 |        0.137 |        0.519 |        0.656
      16.000 |        0.049 |        0.493 |        0.542
      13.000 |        0.086 |        1.365 |        1.451
       6.000 |        0.067 |        0.450 |        0.516
      11.000 |        0.125 |        0.702 |        0.827
      10.000 |        0.038 |        0.446 |        0.484
      10.000 |        0.130 |        1.172 |        1.301
       5.000 |        0.051 |        1.781 |        1.832
       8.000 |        0.032 |        1.860 |        1.891
      12.000 |        0.123 |        0.344 |        0.467
       7.000 |        0.034 |        0.390 |        0.424
       8.000 |        0.074 |        1.124 |        1.198
       7.000 |        0.049 |        0.430 |        0.478
       6.000 |        0.040 |        0.357 |        0.396
      14.000 |        0.064 |        1.798 |        1.862
       7.000 |        0.035 |        0.363 |        0.397
       8.000 |        0.062 |        1.525 |        1.587
