  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.129 |        0.752 |        0.880
       8.000 |        0.047 |        0.370 |        0.417
       9.000 |        0.050 |        0.584 |        0.634
       6.000 |        0.059 |        0.306 |        0.364
       9.000 |        0.056 |        0.520 |        0.577
      10.000 |        0.106 |        1.112 |        1.217
      10.000 |        0.099 |        0.327 |        0.426
       7.000 |        0.104 |        0.441 |        0.545
       8.000 |        0.147 |        0.622 |        0.769
       8.000 |        0.063 |        0.884 |        0.947
       8.000 |        0.053 |        0.946 |        1.000
       6.000 |        0.045 |        0.553 |        0.598
      11.000 |        0.060 |        0.504 |        0.563
       7.000 |        0.142 |        0.504 |        0.646
       8.000 |        0.061 |        0.671 |        0.733
      10.000 |        0.106 |        0.615 |        0.721
       4.000 |        0.045 |        0.495 |        0.540
       5.000 |        0.132 |        0.757 |        0.889
      10.000 |        0.088 |        0.423 |        0.511
      10.000 |        0.173 |        0.504 |        0.677
       6.000 |        0.115 |        0.792 |        0.906
      10.000 |        0.098 |        0.413 |        0.512
      10.000 |        0.065 |        1.233 |        1.298
      12.000 |        0.099 |        0.958 |        1.056
      12.000 |        0.053 |        1.295 |        1.348
       6.000 |        0.067 |        1.312 |        1.379
       6.000 |        0.105 |        0.338 |        0.443
       6.000 |        0.035 |        0.257 |        0.292
      10.000 |        0.053 |        0.412 |        0.464
      13.000 |        0.082 |        0.526 |        0.608
      12.000 |        0.075 |        0.736 |        0.811
       6.000 |        0.036 |        0.473 |        0.510
       4.000 |        0.175 |        0.889 |        1.064
       9.000 |        0.039 |        0.765 |        0.804
       7.000 |        0.046 |        0.471 |        0.517
      11.000 |        0.053 |        0.397 |        0.451
       6.000 |        0.039 |        0.764 |        0.803
       9.000 |        0.037 |        0.691 |        0.728
       6.000 |        0.052 |        1.416 |        1.468
       4.000 |        0.059 |        0.959 |        1.018
       7.000 |        0.046 |        0.388 |        0.435
       8.000 |        0.056 |        1.820 |        1.876
       8.000 |        0.033 |        0.978 |        1.010
      10.000 |        0.139 |        0.529 |        0.668
       5.000 |        0.040 |        0.532 |        0.572
      12.000 |        0.050 |        0.575 |        0.625
      10.000 |        0.033 |        0.587 |        0.621
      14.000 |        0.036 |        0.157 |        0.192
       6.000 |        0.077 |        0.825 |        0.902
       7.000 |        0.062 |        0.624 |        0.686
       6.000 |        0.050 |        0.667 |        0.717
       7.000 |        0.051 |        0.390 |        0.441
      12.000 |        0.138 |        0.365 |        0.503
      14.000 |        0.046 |        0.522 |        0.569
       8.000 |        0.045 |        1.830 |        1.875
       8.000 |        0.076 |        1.133 |        1.209
