  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.087 |        3.428 |        3.516
       9.000 |        0.149 |        1.932 |        2.081
      11.000 |        0.152 |        1.529 |        1.681
       7.000 |        0.086 |        3.286 |        3.372
      11.000 |        0.145 |        0.961 |        1.106
       9.000 |        0.095 |        0.616 |        0.711
       6.000 |        0.099 |        0.852 |        0.951
      12.000 |        0.150 |        2.893 |        3.042
       8.000 |        0.167 |        2.066 |        2.233
       9.000 |        0.311 |        0.916 |        1.227
       6.000 |        0.463 |        1.375 |        1.838
      12.000 |        0.131 |        0.543 |        0.674
      10.000 |        0.146 |        3.397 |        3.544
       4.000 |        0.145 |        0.943 |        1.088
      10.000 |        0.150 |        3.259 |        3.409
      11.000 |        0.092 |        0.881 |        0.973
       7.000 |        0.119 |        0.533 |        0.651
       9.000 |        0.146 |        1.076 |        1.221
       6.000 |        0.138 |        1.098 |        1.236
      11.000 |        0.087 |        1.058 |        1.144
       8.000 |        0.088 |        2.107 |        2.196
       7.000 |        0.144 |        1.033 |        1.177
       7.000 |        0.134 |        1.519 |        1.652
       6.000 |        0.133 |        2.098 |        2.231
       5.000 |        0.148 |        1.071 |        1.219
      10.000 |        0.163 |        1.476 |        1.639
       7.000 |        0.143 |        1.004 |        1.147
       6.000 |        0.150 |        0.956 |        1.106
       8.000 |        0.146 |        1.402 |        1.548
       9.000 |        0.125 |        2.268 |        2.393
      12.000 |        0.144 |        2.297 |        2.441
      11.000 |        0.159 |        1.790 |        1.949
       8.000 |        0.135 |        0.885 |        1.020
      11.000 |        0.141 |        0.918 |        1.058
      14.000 |        0.334 |        0.995 |        1.329
       7.000 |        0.130 |        0.543 |        0.673
      10.000 |        0.150 |        1.208 |        1.358
      12.000 |        0.151 |        0.794 |        0.945
      12.000 |        0.146 |        2.670 |        2.816
       9.000 |        0.092 |        2.380 |        2.472
      12.000 |        0.176 |        1.614 |        1.790
       7.000 |        0.158 |        0.817 |        0.975
      10.000 |        0.097 |        1.260 |        1.356
      14.000 |        0.296 |        3.592 |        3.888
      10.000 |        0.349 |        0.948 |        1.297
      10.000 |        0.145 |        0.816 |        0.961
       9.000 |        0.147 |        1.718 |        1.865
       7.000 |        0.096 |        1.064 |        1.160
       5.000 |        0.262 |        1.142 |        1.404
      15.000 |        0.097 |        1.584 |        1.680
       4.000 |        0.123 |        0.981 |        1.105
      10.000 |        0.182 |        3.718 |        3.900
       6.000 |        0.201 |        1.169 |        1.370
      10.000 |        0.150 |        3.872 |        4.022
      10.000 |        0.119 |        2.044 |        2.162
       9.000 |        0.138 |        1.781 |        1.920
       6.000 |        0.150 |        3.063 |        3.214
       8.000 |        0.146 |        5.048 |        5.194
      12.000 |        0.136 |        0.959 |        1.095
       7.000 |        0.134 |        1.116 |        1.250
      14.000 |        0.128 |        1.581 |        1.708
       8.000 |        0.085 |        0.574 |        0.659
      11.000 |        0.123 |        0.674 |        0.798
       7.000 |        0.279 |        4.971 |        5.251
       8.000 |        0.104 |        1.629 |        1.733
      10.000 |        0.137 |        4.076 |        4.213
      10.000 |        0.139 |        1.201 |        1.340
      10.000 |        0.156 |        1.315 |        1.471
      11.000 |        0.148 |        5.901 |        6.049
       6.000 |        0.096 |        2.566 |        2.663
       5.000 |        0.125 |        0.826 |        0.951
       8.000 |        0.146 |        1.677 |        1.823
       6.000 |        0.127 |        1.466 |        1.593
       7.000 |        0.146 |        2.390 |        2.536
      13.000 |        0.144 |        3.830 |        3.974
       5.000 |        0.100 |        1.574 |        1.674
      10.000 |        0.092 |        2.623 |        2.715
       6.000 |        0.147 |        3.110 |        3.257
      10.000 |        0.296 |        1.054 |        1.349
      11.000 |        0.144 |        2.576 |        2.719
       9.000 |        0.151 |        1.828 |        1.979
      11.000 |        0.137 |        1.697 |        1.834
       5.000 |        0.137 |        0.591 |        0.728
      11.000 |        0.136 |        2.783 |        2.919
       5.000 |        0.200 |        1.488 |        1.688
       7.000 |        0.101 |        0.550 |        0.651
       7.000 |        0.113 |        1.432 |        1.545
       9.000 |        0.148 |        2.164 |        2.312
       7.000 |        0.131 |        0.863 |        0.994
       7.000 |        0.149 |        0.942 |        1.091
       9.000 |        0.163 |        1.456 |        1.618
       4.000 |        0.127 |        0.851 |        0.978
       6.000 |        0.152 |        0.473 |        0.625
       7.000 |        0.132 |        1.183 |        1.315
      12.000 |        0.154 |        2.667 |        2.821
       8.000 |        0.149 |        0.979 |        1.128
       9.000 |        0.094 |        0.559 |        0.653
      12.000 |        0.145 |        3.895 |        4.040
       9.000 |        0.146 |        1.350 |        1.497
      10.000 |        0.147 |        1.164 |        1.312
       6.000 |        0.143 |        1.341 |        1.484
       3.000 |        0.125 |        1.119 |        1.244
       8.000 |        0.146 |        2.394 |        2.540
       9.000 |        0.151 |        0.983 |        1.135
       3.000 |        0.154 |        4.103 |        4.257
       7.000 |        0.157 |        4.992 |        5.148
       8.000 |        0.150 |        4.971 |        5.121
       8.000 |        0.152 |        1.826 |        1.978
      11.000 |        0.146 |        1.020 |        1.166
       8.000 |        0.167 |        1.214 |        1.381
      11.000 |        0.087 |        2.781 |        2.868
      11.000 |        0.146 |        2.285 |        2.431
       6.000 |        0.127 |        2.083 |        2.210
       5.000 |        0.094 |        0.923 |        1.018
       9.000 |        0.239 |        2.395 |        2.635
       9.000 |        0.143 |        3.049 |        3.191
      14.000 |        0.154 |        2.171 |        2.325
      11.000 |        0.301 |        1.322 |        1.623
      12.000 |        0.440 |        1.267 |        1.708
       7.000 |        0.218 |        0.739 |        0.957
       7.000 |        0.088 |        0.758 |        0.845
      10.000 |        0.136 |        2.650 |        2.786
       5.000 |        0.139 |        1.025 |        1.164
       9.000 |        0.090 |        0.913 |        1.003
       7.000 |        0.121 |        3.513 |        3.634
       5.000 |        0.091 |        0.852 |        0.943
       5.000 |        0.231 |        1.416 |        1.648
       9.000 |        0.164 |        0.551 |        0.715
       8.000 |        0.126 |        1.205 |        1.331
       8.000 |        0.150 |        0.901 |        1.052
       8.000 |        0.164 |        1.744 |        1.908
       4.000 |        0.090 |        1.973 |        2.063
      11.000 |        0.091 |        0.915 |        1.006
       8.000 |        0.129 |        1.001 |        1.130
       7.000 |        0.116 |        0.788 |        0.904
       6.000 |        0.149 |        3.733 |        3.883
       5.000 |        0.090 |        2.584 |        2.674
       6.000 |        0.096 |        4.327 |        4.424
      11.000 |        0.129 |        3.266 |        3.395
       9.000 |        0.146 |        2.833 |        2.979
       5.000 |        0.147 |        0.774 |        0.921
      12.000 |        0.145 |        3.994 |        4.139
      13.000 |        0.142 |        2.105 |        2.247
      14.000 |        0.263 |        0.917 |        1.179
       8.000 |        0.147 |        4.672 |        4.819
       9.000 |        0.148 |        3.870 |        4.018
      10.000 |        0.155 |        0.981 |        1.135
      10.000 |        0.155 |        0.757 |        0.912
      10.000 |        0.137 |        0.926 |        1.064
       7.000 |        0.215 |        1.180 |        1.395
      12.000 |        0.163 |        1.674 |        1.837
       8.000 |        0.093 |        4.466 |        4.560
       8.000 |        0.100 |        2.376 |        2.476
      11.000 |        0.267 |        3.406 |        3.672
       8.000 |        0.092 |        1.751 |        1.843
      11.000 |        0.138 |        0.842 |        0.980
       7.000 |        0.152 |        1.094 |        1.246
      12.000 |        0.137 |        0.992 |        1.128
       6.000 |        0.144 |        1.069 |        1.213
      10.000 |        0.241 |        2.457 |        2.698
       4.000 |        0.233 |        2.014 |        2.247
       9.000 |        0.260 |        1.435 |        1.695
       7.000 |        0.143 |        1.218 |        1.361
       9.000 |        0.134 |        3.126 |        3.260
       7.000 |        0.224 |        1.949 |        2.172
       5.000 |        0.180 |        1.485 |        1.665
       8.000 |        0.350 |        1.063 |        1.413
       8.000 |        0.121 |        1.649 |        1.770
       8.000 |        0.139 |        1.063 |        1.201
       6.000 |        0.122 |        0.638 |        0.760
      10.000 |        0.091 |        4.852 |        4.943
       9.000 |        0.217 |        1.718 |        1.936
       7.000 |        0.149 |        0.822 |        0.971
      10.000 |        0.093 |        0.637 |        0.730
       9.000 |        0.327 |        2.835 |        3.162
      11.000 |        0.167 |        4.487 |        4.654
       8.000 |        0.143 |        2.254 |        2.397
       9.000 |        0.170 |        0.611 |        0.780
       8.000 |        0.148 |        1.300 |        1.448
       7.000 |        0.137 |        1.503 |        1.640
       8.000 |        0.142 |        1.249 |        1.391
       5.000 |        0.279 |        0.616 |        0.895
       6.000 |        0.141 |        1.093 |        1.234
      11.000 |        0.125 |        0.609 |        0.735
      10.000 |        0.146 |        2.352 |        2.498
      11.000 |        0.132 |        0.594 |        0.727
       4.000 |        0.160 |        0.888 |        1.049
       7.000 |        0.148 |        1.821 |        1.969
      11.000 |        0.148 |        0.988 |        1.136
       9.000 |        0.135 |        3.016 |        3.151
      11.000 |        0.178 |        0.940 |        1.119
      10.000 |        0.156 |        1.447 |        1.603
      11.000 |        0.157 |        2.080 |        2.237
       7.000 |        0.145 |        0.894 |        1.039
       8.000 |        0.146 |        1.372 |        1.518
      11.000 |        0.146 |        3.671 |        3.817
       9.000 |        0.146 |        2.236 |        2.382
       3.000 |        0.145 |        1.187 |        1.333
       4.000 |        0.158 |        2.977 |        3.136
       7.000 |        0.124 |        0.613 |        0.737
       6.000 |        0.095 |        3.702 |        3.798
       6.000 |        0.101 |        5.079 |        5.180
      11.000 |        0.105 |        1.685 |        1.790
      10.000 |        0.145 |        0.511 |        0.656
       5.000 |        0.257 |        1.054 |        1.311
       8.000 |        0.147 |        2.141 |        2.288
       4.000 |        0.138 |        1.643 |        1.781
       7.000 |        0.146 |        1.215 |        1.361
      10.000 |        0.138 |        3.388 |        3.526
       7.000 |        0.146 |        1.018 |        1.165
       9.000 |        0.127 |        0.808 |        0.935
      15.000 |        0.150 |        4.197 |        4.348
      12.000 |        0.132 |        1.431 |        1.564
       5.000 |        0.155 |        1.001 |        1.156
      10.000 |        0.137 |        2.558 |        2.695
      13.000 |        0.223 |        0.715 |        0.938
      11.000 |        0.088 |        1.516 |        1.604
       8.000 |        0.146 |        2.204 |        2.350
      11.000 |        0.136 |        0.991 |        1.127
