   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.137 |        3.109 |        3.246
       9.000 |        0.177 |        1.111 |        1.288
      11.000 |        0.144 |        1.228 |        1.371
       7.000 |        0.047 |        3.532 |        3.579
      11.000 |        0.129 |        0.775 |        0.904
       9.000 |        0.127 |        0.526 |        0.653
       6.000 |        0.148 |        0.769 |        0.917
      12.000 |        0.161 |        1.988 |        2.148
       8.000 |        0.147 |        1.431 |        1.578
       9.000 |        0.143 |        0.839 |        0.982
       6.000 |        0.175 |        1.434 |        1.609
      12.000 |        0.148 |        0.648 |        0.795
      10.000 |        0.154 |        1.913 |        2.067
      10.000 |        0.143 |        2.006 |        2.150
       4.000 |        0.128 |        0.647 |        0.775
      11.000 |        0.180 |        0.790 |        0.970
       7.000 |        0.145 |        0.703 |        0.848
       9.000 |        0.130 |        0.794 |        0.924
       6.000 |        0.142 |        0.658 |        0.800
      11.000 |        0.149 |        1.034 |        1.183
       8.000 |        0.128 |        1.887 |        2.014
       7.000 |        0.130 |        0.677 |        0.808
       7.000 |        0.148 |        1.820 |        1.968
       6.000 |        0.156 |        1.926 |        2.082
       5.000 |        0.146 |        0.760 |        0.906
      10.000 |        0.148 |        0.912 |        1.060
       7.000 |        0.129 |        0.701 |        0.829
       6.000 |        0.211 |        0.572 |        0.783
       8.000 |        0.143 |        0.966 |        1.109
      12.000 |        0.128 |        1.190 |        1.318
       9.000 |        0.127 |        2.105 |        2.232
      11.000 |        0.130 |        1.600 |        1.730
       8.000 |        0.127 |        0.749 |        0.876
      14.000 |        0.146 |        0.743 |        0.889
      11.000 |        0.152 |        0.900 |        1.052
       7.000 |        0.158 |        0.542 |        0.700
      10.000 |        0.127 |        0.766 |        0.893
      12.000 |        0.151 |        0.589 |        0.740
      12.000 |        0.145 |        1.414 |        1.559
       9.000 |        0.146 |        1.733 |        1.879
      12.000 |        0.156 |        1.001 |        1.158
       7.000 |        0.132 |        0.633 |        0.765
      10.000 |        0.132 |        1.014 |        1.146
      10.000 |        0.251 |        0.650 |        0.901
      14.000 |        0.192 |        3.629 |        3.821
      10.000 |        0.130 |        0.502 |        0.632
       9.000 |        0.151 |        1.465 |        1.616
       7.000 |        0.144 |        0.920 |        1.064
       5.000 |        0.263 |        1.020 |        1.284
      10.000 |        0.144 |        2.224 |        2.368
      15.000 |        0.129 |        1.514 |        1.643
       6.000 |        0.118 |        0.819 |        0.937
       4.000 |        0.311 |        0.837 |        1.148
      10.000 |        0.393 |        3.538 |        3.930
       8.000 |        0.142 |        2.756 |        2.898
       9.000 |        0.207 |        1.135 |        1.342
      10.000 |        0.124 |        2.102 |        2.227
       6.000 |        0.152 |        2.042 |        2.193
      12.000 |        0.145 |        0.693 |        0.838
       7.000 |        0.128 |        0.834 |        0.962
      14.000 |        0.152 |        1.464 |        1.616
       8.000 |        0.146 |        0.690 |        0.836
       7.000 |        0.154 |        4.656 |        4.809
       8.000 |        0.126 |        1.004 |        1.130
      11.000 |        0.142 |        0.810 |        0.952
      10.000 |        0.171 |        3.785 |        3.956
      10.000 |        0.147 |        1.018 |        1.165
      11.000 |        0.148 |        2.782 |        2.930
      10.000 |        0.147 |        1.183 |        1.330
       6.000 |        0.147 |        1.756 |        1.903
       8.000 |        0.144 |        1.111 |        1.255
       5.000 |        0.130 |        0.978 |        1.108
       7.000 |        0.129 |        2.106 |        2.235
      13.000 |        0.146 |        2.566 |        2.712
       6.000 |        0.153 |        1.976 |        2.128
       5.000 |        0.147 |        1.209 |        1.356
       6.000 |        0.121 |        1.532 |        1.653
      10.000 |        0.145 |        1.987 |        2.131
      10.000 |        0.130 |        0.791 |        0.920
      11.000 |        0.128 |        1.708 |        1.836
       9.000 |        0.126 |        1.073 |        1.200
      11.000 |        0.131 |        2.087 |        2.218
       5.000 |        0.238 |        0.518 |        0.757
       5.000 |        0.130 |        0.847 |        0.977
      11.000 |        0.391 |        1.822 |        2.213
       7.000 |        0.164 |        0.778 |        0.943
       7.000 |        0.172 |        1.393 |        1.565
       9.000 |        0.149 |        1.261 |        1.410
       7.000 |        0.180 |        0.742 |        0.922
       7.000 |        0.129 |        0.591 |        0.720
       9.000 |        0.163 |        0.990 |        1.153
       4.000 |        0.146 |        0.904 |        1.050
       6.000 |        0.147 |        0.520 |        0.666
      12.000 |        0.128 |        1.259 |        1.388
       7.000 |        0.132 |        1.267 |        1.399
       8.000 |        0.129 |        0.605 |        0.734
      12.000 |        0.143 |        2.876 |        3.019
       9.000 |        0.165 |        0.578 |        0.743
       9.000 |        0.160 |        1.071 |        1.231
      10.000 |        0.146 |        0.756 |        0.902
       6.000 |        0.131 |        0.876 |        1.007
       8.000 |        0.147 |        1.538 |        1.685
       3.000 |        0.145 |        1.472 |        1.618
       9.000 |        0.127 |        0.985 |        1.112
       3.000 |        0.145 |        2.666 |        2.812
       7.000 |        0.304 |        3.181 |        3.484
       8.000 |        0.159 |        2.924 |        3.083
       8.000 |        0.131 |        1.185 |        1.316
      11.000 |        0.156 |        0.689 |        0.845
       8.000 |        0.154 |        1.061 |        1.215
      11.000 |        0.144 |        2.820 |        2.964
      11.000 |        0.146 |        1.369 |        1.515
       9.000 |        0.127 |        1.524 |        1.651
       9.000 |        0.147 |        1.823 |        1.970
       5.000 |        0.125 |        0.701 |        0.826
       6.000 |        0.202 |        2.274 |        2.476
      11.000 |        0.126 |        0.967 |        1.093
      12.000 |        0.254 |        0.883 |        1.137
       7.000 |        0.129 |        0.534 |        0.663
      14.000 |        0.272 |        2.406 |        2.678
      10.000 |        0.086 |        1.732 |        1.818
       7.000 |        0.084 |        0.686 |        0.770
       5.000 |        0.120 |        0.673 |        0.793
       9.000 |        0.121 |        0.646 |        0.767
       7.000 |        0.148 |        3.373 |        3.521
       5.000 |        0.151 |        0.599 |        0.750
       9.000 |        0.122 |        0.585 |        0.707
       5.000 |        0.198 |        1.747 |        1.946
       8.000 |        0.277 |        0.860 |        1.137
       8.000 |        0.144 |        0.672 |        0.816
       8.000 |        0.154 |        1.182 |        1.335
       4.000 |        0.144 |        1.747 |        1.890
      11.000 |        0.128 |        0.679 |        0.808
       8.000 |        0.150 |        1.046 |        1.196
       5.000 |        0.121 |        1.487 |        1.608
       6.000 |        0.260 |        2.329 |        2.590
       6.000 |        0.130 |        3.148 |        3.278
       7.000 |        0.147 |        1.104 |        1.251
      11.000 |        0.146 |        2.256 |        2.402
       9.000 |        0.161 |        2.492 |        2.653
       5.000 |        0.147 |        0.743 |        0.890
