   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.136 |        2.992 |        3.128
       9.000 |        0.203 |        0.986 |        1.190
      11.000 |        0.117 |        0.997 |        1.114
       7.000 |        0.143 |        3.312 |        3.456
      11.000 |        0.127 |        0.695 |        0.821
       9.000 |        0.145 |        0.687 |        0.832
       6.000 |        0.157 |        0.623 |        0.780
      12.000 |        0.168 |        1.622 |        1.790
       6.000 |        0.155 |        0.897 |        1.051
       9.000 |        0.222 |        0.571 |        0.793
       8.000 |        0.151 |        2.416 |        2.567
      12.000 |        0.154 |        0.477 |        0.631
      10.000 |        0.147 |        1.831 |        1.978
      10.000 |        0.147 |        1.709 |        1.856
       4.000 |        0.135 |        0.614 |        0.749
      11.000 |        0.177 |        0.822 |        0.999
       7.000 |        0.126 |        0.555 |        0.682
       9.000 |        0.146 |        0.893 |        1.040
       6.000 |        0.206 |        0.595 |        0.800
      11.000 |        0.146 |        0.947 |        1.093
       8.000 |        0.127 |        1.761 |        1.888
       7.000 |        0.126 |        0.625 |        0.751
       7.000 |        0.149 |        2.090 |        2.239
       6.000 |        0.133 |        1.685 |        1.817
       5.000 |        0.145 |        0.786 |        0.931
      10.000 |        0.148 |        0.919 |        1.067
       7.000 |        0.146 |        0.868 |        1.014
       6.000 |        0.148 |        0.658 |        0.806
       8.000 |        0.125 |        0.786 |        0.911
      12.000 |        0.146 |        1.258 |        1.403
       9.000 |        0.127 |        2.047 |        2.174
      11.000 |        0.132 |        1.438 |        1.570
       8.000 |        0.146 |        0.724 |        0.870
      14.000 |        0.135 |        0.574 |        0.709
      11.000 |        0.148 |        0.990 |        1.137
       7.000 |        0.149 |        0.763 |        0.912
      10.000 |        0.146 |        0.908 |        1.054
      12.000 |        0.168 |        0.485 |        0.653
      12.000 |        0.144 |        1.630 |        1.774
       9.000 |        0.147 |        1.740 |        1.887
      12.000 |        0.151 |        0.960 |        1.111
       7.000 |        0.126 |        0.584 |        0.710
      14.000 |        0.125 |        3.193 |        3.318
      10.000 |        0.205 |        0.928 |        1.133
      10.000 |        0.144 |        0.817 |        0.961
      10.000 |        0.127 |        0.466 |        0.593
       9.000 |        0.145 |        1.660 |        1.804
       7.000 |        0.124 |        0.668 |        0.792
       5.000 |        0.129 |        0.737 |        0.866
      10.000 |        0.128 |        1.976 |        2.104
      15.000 |        0.131 |        1.386 |        1.517
      10.000 |        0.304 |        3.249 |        3.553
       4.000 |        0.280 |        0.804 |        1.084
       6.000 |        0.387 |        0.794 |        1.181
       9.000 |        0.144 |        1.167 |        1.311
       8.000 |        0.147 |        2.880 |        3.027
      10.000 |        0.304 |        1.905 |        2.209
       6.000 |        0.157 |        1.920 |        2.077
      12.000 |        0.127 |        0.556 |        0.683
       7.000 |        0.147 |        0.822 |        0.969
      14.000 |        0.144 |        1.284 |        1.429
       8.000 |        0.148 |        0.569 |        0.717
      10.000 |        0.117 |        3.321 |        3.438
