   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.130 |        1.075 |        1.206
       8.000 |        0.315 |        3.176 |        3.492
      11.000 |        0.144 |        1.204 |        1.348
       7.000 |        0.145 |        3.772 |        3.917
      11.000 |        0.179 |        0.765 |        0.944
       9.000 |        0.144 |        0.541 |        0.686
       6.000 |        0.152 |        0.876 |        1.028
      12.000 |        0.147 |        1.946 |        2.093
       8.000 |        0.128 |        1.382 |        1.510
       6.000 |        0.147 |        0.978 |        1.125
       9.000 |        0.142 |        0.783 |        0.925
      12.000 |        0.129 |        0.504 |        0.633
      10.000 |        0.146 |        2.121 |        2.267
      10.000 |        0.122 |        1.825 |        1.947
       4.000 |        0.129 |        0.607 |        0.736
      11.000 |        0.183 |        0.672 |        0.855
       7.000 |        0.163 |        0.683 |        0.846
       9.000 |        0.088 |        0.771 |        0.858
       6.000 |        0.156 |        0.987 |        1.143
      11.000 |        0.145 |        1.038 |        1.183
       8.000 |        0.145 |        2.069 |        2.214
       7.000 |        0.129 |        0.673 |        0.802
       7.000 |        0.147 |        1.289 |        1.436
       6.000 |        0.151 |        1.858 |        2.008
       5.000 |        0.126 |        0.713 |        0.839
      10.000 |        0.132 |        0.887 |        1.019
       7.000 |        0.146 |        0.783 |        0.928
       6.000 |        0.301 |        0.578 |        0.880
       8.000 |        0.129 |        0.878 |        1.007
       9.000 |        0.145 |        2.334 |        2.479
      12.000 |        0.152 |        2.224 |        2.376
      11.000 |        0.147 |        1.829 |        1.976
       8.000 |        0.147 |        0.926 |        1.073
      14.000 |        0.147 |        0.733 |        0.880
      11.000 |        0.257 |        0.740 |        0.998
       7.000 |        0.148 |        0.701 |        0.850
      10.000 |        0.132 |        0.758 |        0.890
      12.000 |        0.177 |        0.483 |        0.660
      12.000 |        0.145 |        1.398 |        1.543
       9.000 |        0.141 |        1.727 |        1.868
      12.000 |        0.151 |        0.896 |        1.047
       7.000 |        0.150 |        0.965 |        1.115
      10.000 |        0.130 |        1.006 |        1.136
      10.000 |        0.257 |        0.649 |        0.905
      14.000 |        0.355 |        3.473 |        3.828
      10.000 |        0.130 |        0.503 |        0.633
       9.000 |        0.129 |        0.979 |        1.108
       7.000 |        0.146 |        0.876 |        1.023
       5.000 |        0.248 |        0.989 |        1.237
      10.000 |        0.130 |        2.142 |        2.272
      15.000 |        0.128 |        1.489 |        1.617
      10.000 |        0.149 |        3.644 |        3.793
       6.000 |        0.262 |        0.997 |        1.258
       4.000 |        0.152 |        1.410 |        1.561
       9.000 |        0.152 |        1.152 |        1.304
       8.000 |        0.274 |        2.919 |        3.192
      10.000 |        0.142 |        2.164 |        2.306
       6.000 |        0.144 |        1.944 |        2.088
      12.000 |        0.129 |        0.611 |        0.740
       7.000 |        0.134 |        0.983 |        1.117
      14.000 |        0.132 |        1.357 |        1.488
       7.000 |        0.145 |        2.752 |        2.897
       8.000 |        0.145 |        0.684 |        0.829
      10.000 |        0.128 |        3.562 |        3.689
       8.000 |        0.226 |        1.167 |        1.393
      11.000 |        0.330 |        0.861 |        1.191
      10.000 |        0.148 |        0.992 |        1.141
      10.000 |        0.151 |        1.186 |        1.337
       6.000 |        0.128 |        1.706 |        1.834
      11.000 |        0.150 |        5.935 |        6.085
       8.000 |        0.149 |        1.135 |        1.284
       5.000 |        0.145 |        1.202 |        1.347
       6.000 |        0.131 |        1.309 |        1.440
       7.000 |        0.260 |        2.157 |        2.418
      13.000 |        0.204 |        2.597 |        2.801
       5.000 |        0.129 |        1.087 |        1.217
       6.000 |        0.132 |        1.520 |        1.652
      10.000 |        0.145 |        2.221 |        2.365
      10.000 |        0.145 |        0.967 |        1.112
      11.000 |        0.242 |        1.728 |        1.969
       9.000 |        0.144 |        1.122 |        1.266
       5.000 |        0.131 |        0.512 |        0.643
       5.000 |        0.159 |        0.848 |        1.007
      11.000 |        0.314 |        1.950 |        2.264
      11.000 |        0.151 |        3.966 |        4.118
       7.000 |        0.148 |        0.790 |        0.938
       7.000 |        0.154 |        1.040 |        1.194
       9.000 |        0.146 |        1.309 |        1.455
       7.000 |        0.161 |        0.856 |        1.016
       7.000 |        0.173 |        0.566 |        0.739
       9.000 |        0.163 |        0.971 |        1.134
       4.000 |        0.129 |        0.743 |        0.873
       6.000 |        0.144 |        0.514 |        0.659
      12.000 |        0.144 |        1.442 |        1.586
       7.000 |        0.202 |        1.335 |        1.538
       8.000 |        0.150 |        0.916 |        1.066
      12.000 |        0.159 |        2.773 |        2.932
       9.000 |        0.145 |        0.792 |        0.937
       9.000 |        0.146 |        1.011 |        1.157
      10.000 |        0.233 |        0.692 |        0.925
       6.000 |        0.128 |        0.855 |        0.983
       8.000 |        0.156 |        1.338 |        1.494
       3.000 |        0.166 |        1.461 |        1.627
       9.000 |        0.128 |        0.989 |        1.117
       3.000 |        0.131 |        2.692 |        2.822
       7.000 |        0.218 |        3.277 |        3.496
       8.000 |        0.152 |        2.947 |        3.099
       8.000 |        0.134 |        0.718 |        0.852
       8.000 |        0.162 |        2.055 |        2.217
      11.000 |        0.248 |        0.881 |        1.128
      11.000 |        0.161 |        2.778 |        2.939
      11.000 |        0.179 |        1.280 |        1.459
       9.000 |        0.129 |        1.308 |        1.436
       9.000 |        0.143 |        1.917 |        2.060
       6.000 |        0.144 |        2.132 |        2.276
       5.000 |        0.144 |        0.833 |        0.977
      12.000 |        0.145 |        0.935 |        1.080
      11.000 |        0.202 |        1.170 |        1.372
      14.000 |        0.145 |        2.536 |        2.681
       7.000 |        0.202 |        0.791 |        0.994
      10.000 |        0.121 |        1.729 |        1.850
       7.000 |        0.129 |        0.667 |        0.796
       7.000 |        0.133 |        2.049 |        2.182
       5.000 |        0.141 |        0.898 |        1.038
       9.000 |        0.086 |        0.626 |        0.711
       5.000 |        0.126 |        0.604 |        0.730
       5.000 |        0.132 |        1.683 |        1.815
       8.000 |        0.131 |        0.869 |        1.000
       9.000 |        0.248 |        0.811 |        1.060
       8.000 |        0.129 |        0.630 |        0.759
       8.000 |        0.155 |        1.219 |        1.374
       4.000 |        0.146 |        1.821 |        1.968
      11.000 |        0.145 |        0.758 |        0.902
       8.000 |        0.183 |        0.730 |        0.912
       5.000 |        0.144 |        1.611 |        1.755
       6.000 |        0.208 |        2.551 |        2.759
       7.000 |        0.156 |        0.922 |        1.078
      11.000 |        0.142 |        2.076 |        2.218
       6.000 |        0.155 |        5.789 |        5.944
       9.000 |        0.149 |        2.753 |        2.902
       5.000 |        0.146 |        0.750 |        0.896
      12.000 |        0.146 |        2.862 |        3.008
       8.000 |        0.146 |        2.542 |        2.688
      14.000 |        0.143 |        0.679 |        0.823
      13.000 |        0.156 |        2.139 |        2.296
       9.000 |        0.137 |        2.642 |        2.779
      10.000 |        0.162 |        0.842 |        1.004
      10.000 |        0.188 |        0.578 |        0.767
      12.000 |        0.167 |        0.944 |        1.112
       7.000 |        0.195 |        0.870 |        1.065
      10.000 |        0.149 |        1.109 |        1.258
       8.000 |        0.130 |        3.384 |        3.515
      11.000 |        0.147 |        1.998 |        2.146
       8.000 |        0.148 |        1.426 |        1.574
       8.000 |        0.145 |        1.233 |        1.378
      11.000 |        0.146 |        0.633 |        0.778
       7.000 |        0.147 |        1.050 |        1.197
      12.000 |        0.145 |        0.764 |        0.909
       6.000 |        0.127 |        0.625 |        0.752
      10.000 |        0.272 |        1.932 |        2.204
       7.000 |        0.084 |        0.685 |        0.769
       4.000 |        0.231 |        1.917 |        2.148
       9.000 |        0.262 |        1.337 |        1.599
       5.000 |        0.122 |        0.840 |        0.962
       9.000 |        0.140 |        2.977 |        3.117
       7.000 |        0.263 |        1.762 |        2.025
       8.000 |        0.316 |        0.729 |        1.045
      10.000 |        0.083 |        2.945 |        3.028
       8.000 |        0.121 |        0.917 |        1.038
       8.000 |        0.267 |        1.796 |        2.064
       9.000 |        0.030 |        0.942 |        0.972
       6.000 |        0.252 |        0.571 |        0.823
       7.000 |        0.179 |        0.998 |        1.177
       9.000 |        0.148 |        2.832 |        2.980
      11.000 |        0.215 |        2.999 |        3.214
      10.000 |        0.228 |        0.785 |        1.013
       8.000 |        0.152 |        2.077 |        2.229
       9.000 |        0.174 |        0.454 |        0.628
       8.000 |        0.144 |        0.921 |        1.066
       7.000 |        0.146 |        1.285 |        1.432
       8.000 |        0.145 |        0.993 |        1.138
       5.000 |        0.157 |        0.706 |        0.863
       6.000 |        0.132 |        0.833 |        0.964
      11.000 |        0.130 |        0.667 |        0.797
      10.000 |        0.145 |        1.356 |        1.501
      11.000 |        0.147 |        0.769 |        0.916
       7.000 |        0.176 |        1.093 |        1.269
       4.000 |        0.310 |        0.571 |        0.881
      11.000 |        0.145 |        0.779 |        0.923
       9.000 |        0.217 |        2.706 |        2.923
      11.000 |        0.230 |        0.652 |        0.882
      10.000 |        0.130 |        1.210 |        1.340
      11.000 |        0.157 |        1.726 |        1.883
       7.000 |        0.145 |        0.773 |        0.918
       8.000 |        0.145 |        1.288 |        1.433
      11.000 |        0.144 |        2.913 |        3.057
       9.000 |        0.294 |        1.285 |        1.578
       3.000 |        0.146 |        0.765 |        0.912
       4.000 |        0.151 |        1.835 |        1.986
       6.000 |        0.128 |        1.961 |        2.089
       7.000 |        0.145 |        0.748 |        0.893
      11.000 |        0.160 |        1.127 |        1.287
       6.000 |        0.172 |        6.086 |        6.258
       5.000 |        0.149 |        0.764 |        0.913
      10.000 |        0.130 |        0.421 |        0.551
       8.000 |        0.147 |        1.541 |        1.688
       4.000 |        0.127 |        1.086 |        1.213
      10.000 |        0.130 |        2.062 |        2.192
       7.000 |        0.128 |        0.859 |        0.987
       7.000 |        0.132 |        0.608 |        0.740
      15.000 |        0.127 |        2.309 |        2.436
       9.000 |        0.149 |        0.964 |        1.114
      12.000 |        0.152 |        1.164 |        1.316
      10.000 |        0.159 |        2.269 |        2.428
       5.000 |        0.154 |        1.028 |        1.182
      13.000 |        0.145 |        0.753 |        0.898
      11.000 |        0.130 |        1.509 |        1.639
       8.000 |        0.147 |        1.481 |        1.628
       5.000 |        0.128 |        0.497 |        0.626
      11.000 |        0.144 |        1.075 |        1.220
      11.000 |        0.130 |        2.659 |        2.789
       7.000 |        0.150 |        0.630 |        0.780
       7.000 |        0.144 |        0.780 |        0.924
       6.000 |        0.145 |        2.564 |        2.709
       6.000 |        0.148 |        0.816 |        0.964
       9.000 |        0.147 |        0.891 |        1.038
       3.000 |        0.143 |        2.916 |        3.059
       5.000 |        0.130 |        0.922 |        1.052
       9.000 |        0.159 |        2.287 |        2.445
      13.000 |        0.130 |        0.627 |        0.757
      14.000 |        0.131 |        1.059 |        1.190
       6.000 |        0.146 |        0.857 |        1.003
