   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.151 |        3.523 |        3.675
       9.000 |        0.149 |        1.858 |        2.007
      11.000 |        0.137 |        1.627 |        1.765
      11.000 |        0.137 |        1.106 |        1.243
       7.000 |        0.155 |        4.688 |        4.842
       9.000 |        0.145 |        0.813 |        0.958
       6.000 |        0.145 |        0.868 |        1.012
      12.000 |        0.151 |        2.055 |        2.205
       8.000 |        0.138 |        2.099 |        2.237
       9.000 |        0.297 |        0.949 |        1.247
       6.000 |        0.353 |        1.517 |        1.870
      12.000 |        0.145 |        0.769 |        0.914
      10.000 |        0.155 |        2.802 |        2.957
       4.000 |        0.140 |        0.912 |        1.052
      10.000 |        0.150 |        3.187 |        3.337
      11.000 |        0.180 |        1.001 |        1.181
       7.000 |        0.149 |        0.890 |        1.038
       9.000 |        0.146 |        1.171 |        1.318
       6.000 |        0.145 |        0.972 |        1.117
      11.000 |        0.137 |        1.360 |        1.497
       7.000 |        0.143 |        0.982 |        1.125
       8.000 |        0.145 |        2.820 |        2.965
       7.000 |        0.152 |        1.868 |        2.020
       6.000 |        0.146 |        2.791 |        2.937
       5.000 |        0.144 |        0.927 |        1.071
      10.000 |        0.143 |        1.109 |        1.253
       6.000 |        0.140 |        0.797 |        0.937
       7.000 |        0.261 |        1.074 |        1.334
       8.000 |        0.146 |        1.350 |        1.496
      12.000 |        0.147 |        2.010 |        2.158
       9.000 |        0.102 |        3.682 |        3.784
      11.000 |        0.138 |        2.155 |        2.294
       8.000 |        0.150 |        1.145 |        1.294
      14.000 |        0.148 |        0.888 |        1.036
      11.000 |        0.263 |        0.911 |        1.174
       7.000 |        0.144 |        0.847 |        0.991
      10.000 |        0.143 |        1.182 |        1.325
      12.000 |        0.146 |        0.727 |        0.872
      12.000 |        0.146 |        2.289 |        2.435
       9.000 |        0.151 |        3.061 |        3.212
      12.000 |        0.159 |        1.425 |        1.584
       7.000 |        0.158 |        0.922 |        1.081
      10.000 |        0.148 |        1.042 |        1.190
      10.000 |        0.281 |        1.494 |        1.775
      10.000 |        0.148 |        0.744 |        0.892
      14.000 |        0.147 |        4.700 |        4.847
       9.000 |        0.147 |        1.501 |        1.648
       5.000 |        0.140 |        1.192 |        1.332
       7.000 |        0.312 |        1.126 |        1.438
      10.000 |        0.140 |        2.745 |        2.885
       4.000 |        0.134 |        1.273 |        1.407
       6.000 |        0.268 |        1.244 |        1.511
      10.000 |        0.139 |        4.402 |        4.541
      15.000 |        0.262 |        2.588 |        2.850
       9.000 |        0.142 |        1.666 |        1.807
      10.000 |        0.138 |        2.943 |        3.081
       6.000 |        0.142 |        2.609 |        2.751
       8.000 |        0.147 |        4.508 |        4.655
      12.000 |        0.145 |        0.956 |        1.101
       7.000 |        0.137 |        1.212 |        1.350
      14.000 |        0.158 |        2.082 |        2.239
       8.000 |        0.159 |        0.826 |        0.985
       7.000 |        0.138 |        4.199 |        4.338
      11.000 |        0.138 |        0.958 |        1.096
       8.000 |        0.207 |        1.466 |        1.673
      10.000 |        0.130 |        4.593 |        4.723
      10.000 |        0.144 |        1.493 |        1.637
      10.000 |        0.145 |        1.644 |        1.789
      11.000 |        0.150 |        5.910 |        6.059
       6.000 |        0.138 |        2.603 |        2.741
       8.000 |        0.145 |        1.571 |        1.716
       5.000 |        0.147 |        1.416 |        1.563
       6.000 |        0.142 |        1.645 |        1.787
       7.000 |        0.145 |        2.770 |        2.916
      13.000 |        0.147 |        3.219 |        3.365
       5.000 |        0.141 |        1.602 |        1.743
       6.000 |        0.148 |        2.617 |        2.765
      10.000 |        0.148 |        1.148 |        1.297
      10.000 |        0.159 |        3.524 |        3.683
      11.000 |        0.141 |        2.338 |        2.479
       9.000 |        0.147 |        1.847 |        1.994
       5.000 |        0.095 |        0.747 |        0.842
       5.000 |        0.158 |        1.258 |        1.416
      11.000 |        0.096 |        3.024 |        3.120
      11.000 |        0.146 |        3.474 |        3.620
       7.000 |        0.145 |        1.011 |        1.156
       7.000 |        0.146 |        1.504 |        1.650
       9.000 |        0.150 |        1.889 |        2.039
       7.000 |        0.144 |        1.076 |        1.221
       7.000 |        0.139 |        0.823 |        0.963
       9.000 |        0.180 |        1.461 |        1.641
       4.000 |        0.146 |        1.112 |        1.258
       6.000 |        0.142 |        0.693 |        0.834
       7.000 |        0.151 |        1.972 |        2.124
      12.000 |        0.146 |        2.655 |        2.801
       8.000 |        0.146 |        0.901 |        1.047
      12.000 |        0.140 |        3.359 |        3.499
       9.000 |        0.140 |        0.839 |        0.979
       9.000 |        0.153 |        1.162 |        1.315
      10.000 |        0.144 |        1.004 |        1.149
       6.000 |        0.143 |        1.150 |        1.293
       8.000 |        0.142 |        1.903 |        2.045
       3.000 |        0.144 |        1.735 |        1.879
       9.000 |        0.149 |        1.570 |        1.720
       3.000 |        0.145 |        3.156 |        3.301
       7.000 |        0.180 |        4.056 |        4.236
       8.000 |        0.149 |        4.969 |        5.118
       8.000 |        0.149 |        1.840 |        1.990
      11.000 |        0.138 |        1.008 |        1.146
       8.000 |        0.144 |        1.124 |        1.268
      11.000 |        0.138 |        3.402 |        3.540
      11.000 |        0.149 |        1.968 |        2.117
       9.000 |        0.138 |        2.314 |        2.452
       5.000 |        0.190 |        1.007 |        1.197
       9.000 |        0.142 |        3.115 |        3.257
      12.000 |        0.143 |        1.290 |        1.433
      11.000 |        0.213 |        1.444 |        1.657
       7.000 |        0.090 |        0.757 |        0.847
       6.000 |        0.386 |        3.480 |        3.865
      14.000 |        0.142 |        3.319 |        3.461
       7.000 |        0.132 |        1.007 |        1.140
      10.000 |        0.240 |        2.653 |        2.893
       5.000 |        0.136 |        0.984 |        1.120
       7.000 |        0.131 |        3.388 |        3.520
       9.000 |        0.161 |        0.907 |        1.068
       5.000 |        0.337 |        0.681 |        1.018
       9.000 |        0.137 |        0.685 |        0.822
       8.000 |        0.137 |        1.406 |        1.543
       5.000 |        0.237 |        2.392 |        2.629
       8.000 |        0.157 |        0.949 |        1.105
       8.000 |        0.138 |        1.764 |        1.903
       4.000 |        0.089 |        2.168 |        2.257
      11.000 |        0.167 |        0.990 |        1.158
       8.000 |        0.129 |        1.098 |        1.227
       6.000 |        0.140 |        2.782 |        2.922
       5.000 |        0.129 |        2.373 |        2.502
       6.000 |        0.148 |        3.913 |        4.062
       7.000 |        0.262 |        1.444 |        1.707
      11.000 |        0.131 |        3.402 |        3.533
       5.000 |        0.146 |        0.824 |        0.970
       9.000 |        0.149 |        4.939 |        5.088
      12.000 |        0.151 |        3.854 |        4.005
      14.000 |        0.157 |        0.958 |        1.115
      13.000 |        0.146 |        2.974 |        3.120
       8.000 |        0.140 |        4.153 |        4.293
       9.000 |        0.149 |        3.638 |        3.786
      10.000 |        0.152 |        1.135 |        1.287
      10.000 |        0.173 |        0.890 |        1.063
       7.000 |        0.142 |        1.007 |        1.149
      10.000 |        0.149 |        1.031 |        1.180
      12.000 |        0.367 |        1.432 |        1.798
       8.000 |        0.143 |        5.209 |        5.353
       8.000 |        0.149 |        2.390 |        2.540
      11.000 |        0.303 |        3.435 |        3.739
       8.000 |        0.142 |        1.746 |        1.887
      11.000 |        0.139 |        0.906 |        1.045
       7.000 |        0.149 |        1.229 |        1.378
      12.000 |        0.144 |        1.142 |        1.287
      10.000 |        0.137 |        2.133 |        2.270
       6.000 |        0.201 |        0.937 |        1.138
       9.000 |        0.145 |        1.271 |        1.416
       7.000 |        0.095 |        1.203 |        1.298
       8.000 |        0.121 |        0.758 |        0.880
       5.000 |        0.137 |        1.353 |        1.491
       4.000 |        0.228 |        3.030 |        3.258
       7.000 |        0.093 |        2.948 |        3.041
       9.000 |        0.147 |        4.908 |        5.055
       8.000 |        0.183 |        1.224 |        1.408
       8.000 |        0.184 |        2.246 |        2.431
      10.000 |        0.090 |        4.118 |        4.208
       6.000 |        0.157 |        0.871 |        1.028
       9.000 |        0.094 |        1.699 |        1.792
       7.000 |        0.154 |        1.213 |        1.366
       9.000 |        0.157 |        2.096 |        2.253
      10.000 |        0.144 |        0.904 |        1.049
      11.000 |        0.176 |        5.611 |        5.786
       8.000 |        0.154 |        2.299 |        2.453
       9.000 |        0.168 |        0.573 |        0.741
       8.000 |        0.143 |        1.216 |        1.358
       7.000 |        0.137 |        1.490 |        1.627
       8.000 |        0.149 |        1.302 |        1.451
       5.000 |        0.145 |        0.909 |        1.054
       6.000 |        0.149 |        1.301 |        1.450
      11.000 |        0.150 |        1.018 |        1.168
      10.000 |        0.139 |        1.880 |        2.019
      11.000 |        0.139 |        0.740 |        0.879
       4.000 |        0.151 |        0.886 |        1.037
       7.000 |        0.176 |        1.656 |        1.832
      11.000 |        0.137 |        0.901 |        1.038
      11.000 |        0.142 |        0.957 |        1.099
       9.000 |        0.091 |        4.448 |        4.539
      10.000 |        0.248 |        1.832 |        2.080
      11.000 |        0.144 |        2.381 |        2.525
       7.000 |        0.143 |        0.997 |        1.140
       8.000 |        0.141 |        1.986 |        2.127
      11.000 |        0.290 |        3.447 |        3.737
       9.000 |        0.352 |        1.905 |        2.256
       3.000 |        0.145 |        1.045 |        1.191
       4.000 |        0.149 |        2.883 |        3.031
       7.000 |        0.146 |        0.980 |        1.126
       6.000 |        0.141 |        4.100 |        4.241
       6.000 |        0.159 |        3.114 |        3.273
      11.000 |        0.149 |        1.506 |        1.655
       5.000 |        0.143 |        1.036 |        1.178
      10.000 |        0.250 |        0.613 |        0.863
       8.000 |        0.141 |        2.255 |        2.396
       4.000 |        0.139 |        1.639 |        1.778
       7.000 |        0.139 |        1.266 |        1.405
      10.000 |        0.160 |        3.605 |        3.765
       7.000 |        0.147 |        0.926 |        1.073
      15.000 |        0.145 |        3.060 |        3.204
       9.000 |        0.140 |        1.207 |        1.346
       5.000 |        0.144 |        0.981 |        1.125
      12.000 |        0.146 |        1.820 |        1.967
      13.000 |        0.144 |        0.826 |        0.969
      10.000 |        0.143 |        3.473 |        3.616
      11.000 |        0.146 |        2.107 |        2.252
       8.000 |        0.140 |        2.018 |        2.158
       5.000 |        0.149 |        0.755 |        0.904
      11.000 |        0.145 |        1.360 |        1.505
       7.000 |        0.151 |        0.723 |        0.874
      11.000 |        0.140 |        3.514 |        3.654
       7.000 |        0.139 |        0.955 |        1.094
       6.000 |        0.147 |        0.857 |        1.004
       9.000 |        0.150 |        1.210 |        1.360
       6.000 |        0.161 |        3.791 |        3.952
       3.000 |        0.154 |        3.801 |        3.955
       5.000 |        0.151 |        1.414 |        1.565
       9.000 |        0.148 |        3.404 |        3.552
      13.000 |        0.254 |        0.843 |        1.097
      14.000 |        0.146 |        1.273 |        1.419
       9.000 |        0.153 |        0.931 |        1.084
       6.000 |        0.256 |        1.260 |        1.516
      10.000 |        0.155 |        2.024 |        2.179
      10.000 |        0.137 |        2.289 |        2.427
      10.000 |        0.143 |        4.971 |        5.113
       8.000 |        0.143 |        1.044 |        1.187
      12.000 |        0.146 |        2.665 |        2.811
      14.000 |        0.144 |        1.014 |        1.158
      10.000 |        0.146 |        0.917 |        1.063
       7.000 |        0.228 |        1.615 |        1.844
      10.000 |        0.238 |        4.783 |        5.021
      10.000 |        0.149 |        1.412 |        1.561
       8.000 |        0.151 |        2.759 |        2.910
      12.000 |        0.144 |        1.660 |        1.804
       9.000 |        0.176 |        0.878 |        1.054
      11.000 |        0.140 |        2.843 |        2.983
      11.000 |        0.144 |        2.178 |        2.322
      13.000 |        0.151 |        0.932 |        1.083
      14.000 |        0.142 |        0.850 |        0.992
       9.000 |        0.235 |        1.350 |        1.585
       8.000 |        0.142 |        0.764 |        0.907
       9.000 |        0.153 |        3.966 |        4.119
      10.000 |        0.157 |        0.970 |        1.127
       6.000 |        0.147 |        2.924 |        3.071
       6.000 |        0.144 |        3.759 |        3.903
      11.000 |        0.139 |        3.473 |        3.611
       8.000 |        0.144 |        0.755 |        0.899
       8.000 |        0.204 |        1.091 |        1.295
      12.000 |        0.138 |        1.859 |        1.997
      10.000 |        0.138 |        0.646 |        0.785
       6.000 |        0.145 |        1.138 |        1.282
       7.000 |        0.139 |        4.250 |        4.389
       9.000 |        0.144 |        3.431 |        3.575
       7.000 |        0.269 |        1.382 |        1.651
      10.000 |        0.139 |        3.391 |        3.530
       6.000 |        0.147 |        1.284 |        1.431
       6.000 |        0.150 |        0.804 |        0.954
       6.000 |        0.189 |        1.805 |        1.994
       5.000 |        0.146 |        0.834 |        0.980
       7.000 |        0.140 |        0.850 |        0.989
       9.000 |        0.148 |        2.312 |        2.461
      10.000 |        0.182 |        5.111 |        5.293
      10.000 |        0.145 |        0.849 |        0.994
      11.000 |        0.308 |        4.336 |        4.643
      15.000 |        0.238 |        0.911 |        1.148
       7.000 |        0.145 |        1.096 |        1.240
       9.000 |        0.136 |        0.829 |        0.965
       6.000 |        0.222 |        1.058 |        1.280
       7.000 |        0.141 |        1.182 |        1.323
      13.000 |        0.154 |        3.787 |        3.940
       9.000 |        0.145 |        0.915 |        1.060
      12.000 |        0.143 |        1.199 |        1.342
       9.000 |        0.093 |        4.351 |        4.443
       9.000 |        0.174 |        1.021 |        1.195
       8.000 |        0.260 |        0.802 |        1.062
      10.000 |        0.150 |        0.914 |        1.065
       4.000 |        0.136 |        0.802 |        0.938
      10.000 |        0.147 |        2.481 |        2.629
       9.000 |        0.150 |        1.133 |        1.283
      10.000 |        0.154 |        3.172 |        3.326
       5.000 |        0.451 |        1.263 |        1.714
