   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.141 |        1.182 |        1.323
       8.000 |        0.137 |        3.910 |        4.047
      11.000 |        0.140 |        1.613 |        1.753
       7.000 |        0.092 |        2.914 |        3.005
      11.000 |        0.146 |        1.137 |        1.282
       9.000 |        0.148 |        0.774 |        0.923
       6.000 |        0.155 |        0.907 |        1.062
      12.000 |        0.137 |        2.677 |        2.815
       9.000 |        0.144 |        0.804 |        0.948
       8.000 |        0.291 |        2.029 |        2.321
       6.000 |        0.367 |        1.349 |        1.716
      12.000 |        0.148 |        0.796 |        0.944
      10.000 |        0.137 |        2.922 |        3.059
       4.000 |        0.146 |        0.956 |        1.102
      10.000 |        0.271 |        2.744 |        3.015
      11.000 |        0.165 |        1.063 |        1.228
       7.000 |        0.144 |        0.859 |        1.003
       9.000 |        0.151 |        1.233 |        1.384
       6.000 |        0.176 |        0.927 |        1.103
      11.000 |        0.135 |        0.888 |        1.023
       8.000 |        0.143 |        1.710 |        1.853
       7.000 |        0.139 |        1.002 |        1.141
       7.000 |        0.139 |        1.837 |        1.976
       6.000 |        0.148 |        2.042 |        2.189
       5.000 |        0.138 |        1.012 |        1.150
      10.000 |        0.146 |        1.336 |        1.482
       7.000 |        0.140 |        0.965 |        1.105
       6.000 |        0.272 |        0.801 |        1.073
       8.000 |        0.150 |        1.404 |        1.554
      12.000 |        0.141 |        1.664 |        1.805
       9.000 |        0.148 |        2.745 |        2.893
      11.000 |        0.146 |        2.428 |        2.574
       8.000 |        0.143 |        1.119 |        1.263
      14.000 |        0.160 |        0.853 |        1.013
      11.000 |        0.152 |        1.014 |        1.166
       7.000 |        0.136 |        0.651 |        0.788
      10.000 |        0.159 |        1.191 |        1.350
      12.000 |        0.147 |        0.693 |        0.839
      12.000 |        0.143 |        1.754 |        1.896
       9.000 |        0.144 |        1.573 |        1.716
      12.000 |        0.155 |        1.549 |        1.704
       7.000 |        0.143 |        0.904 |        1.047
      14.000 |        0.149 |        3.123 |        3.272
      10.000 |        0.140 |        0.946 |        1.086
      10.000 |        0.169 |        1.499 |        1.668
      10.000 |        0.141 |        0.698 |        0.839
       9.000 |        0.156 |        1.500 |        1.656
       7.000 |        0.137 |        1.054 |        1.191
       5.000 |        0.243 |        1.180 |        1.424
      10.000 |        0.149 |        3.306 |        3.455
       4.000 |        0.218 |        1.255 |        1.473
       6.000 |        0.283 |        1.286 |        1.570
      15.000 |        0.371 |        2.257 |        2.628
      10.000 |        0.145 |        4.807 |        4.952
      10.000 |        0.134 |        1.847 |        1.981
       9.000 |        0.157 |        1.723 |        1.880
       6.000 |        0.153 |        2.995 |        3.148
       8.000 |        0.149 |        5.866 |        6.015
      12.000 |        0.172 |        0.898 |        1.071
       7.000 |        0.158 |        0.913 |        1.071
      14.000 |        0.131 |        1.313 |        1.444
       7.000 |        0.135 |        3.189 |        3.324
       8.000 |        0.130 |        0.841 |        0.971
      11.000 |        0.146 |        1.023 |        1.169
       8.000 |        0.176 |        1.554 |        1.730
      10.000 |        0.139 |        1.098 |        1.237
      10.000 |        0.092 |        5.129 |        5.221
      11.000 |        0.139 |        3.484 |        3.623
      10.000 |        0.142 |        1.592 |        1.734
       6.000 |        0.150 |        2.968 |        3.118
       8.000 |        0.145 |        1.536 |        1.681
       5.000 |        0.144 |        1.503 |        1.647
       6.000 |        0.146 |        2.045 |        2.191
       7.000 |        0.146 |        3.340 |        3.486
      13.000 |        0.146 |        3.813 |        3.959
       5.000 |        0.137 |        1.606 |        1.743
       6.000 |        0.141 |        1.827 |        1.968
      10.000 |        0.141 |        2.659 |        2.800
      10.000 |        0.140 |        1.159 |        1.299
      11.000 |        0.141 |        2.637 |        2.777
       9.000 |        0.140 |        1.631 |        1.772
       5.000 |        0.146 |        0.744 |        0.889
       5.000 |        0.146 |        1.215 |        1.361
      11.000 |        0.138 |        2.631 |        2.769
      11.000 |        0.150 |        3.950 |        4.100
       7.000 |        0.163 |        0.926 |        1.089
       7.000 |        0.148 |        1.519 |        1.667
       9.000 |        0.141 |        1.257 |        1.398
       7.000 |        0.176 |        1.047 |        1.224
       7.000 |        0.151 |        0.828 |        0.979
       9.000 |        0.148 |        1.493 |        1.641
       4.000 |        0.149 |        1.078 |        1.227
       6.000 |        0.144 |        0.751 |        0.895
       7.000 |        0.145 |        1.646 |        1.791
      12.000 |        0.194 |        1.953 |        2.148
       8.000 |        0.154 |        0.886 |        1.040
       9.000 |        0.145 |        0.837 |        0.981
      12.000 |        0.220 |        4.116 |        4.337
       9.000 |        0.146 |        1.216 |        1.361
      10.000 |        0.139 |        1.019 |        1.158
       6.000 |        0.144 |        1.315 |        1.459
       8.000 |        0.147 |        2.040 |        2.186
       3.000 |        0.145 |        2.092 |        2.237
       9.000 |        0.145 |        1.526 |        1.671
       3.000 |        0.147 |        3.920 |        4.067
       7.000 |        0.154 |        4.605 |        4.758
       8.000 |        0.159 |        4.285 |        4.443
       8.000 |        0.151 |        2.040 |        2.191
      11.000 |        0.146 |        1.017 |        1.163
       8.000 |        0.147 |        1.067 |        1.213
      11.000 |        0.147 |        2.011 |        2.158
      11.000 |        0.136 |        4.099 |        4.235
       9.000 |        0.144 |        1.867 |        2.012
       9.000 |        0.139 |        2.270 |        2.409
       6.000 |        0.144 |        2.477 |        2.621
       5.000 |        0.146 |        0.990 |        1.135
      14.000 |        0.139 |        2.055 |        2.194
      12.000 |        0.244 |        1.131 |        1.375
      11.000 |        0.264 |        1.415 |        1.678
       7.000 |        0.151 |        0.788 |        0.939
      10.000 |        0.131 |        2.644 |        2.775
       7.000 |        0.293 |        1.088 |        1.381
       5.000 |        0.118 |        0.585 |        0.703
       7.000 |        0.137 |        2.860 |        2.997
       9.000 |        0.089 |        0.917 |        1.006
       5.000 |        0.129 |        0.852 |        0.982
       9.000 |        0.135 |        0.919 |        1.054
       8.000 |        0.133 |        1.268 |        1.400
       5.000 |        0.091 |        2.576 |        2.667
       8.000 |        0.134 |        0.887 |        1.021
       8.000 |        0.249 |        1.284 |        1.533
      11.000 |        0.147 |        1.015 |        1.162
       8.000 |        0.140 |        1.166 |        1.306
       4.000 |        0.314 |        2.618 |        2.932
       5.000 |        0.144 |        2.403 |        2.548
       7.000 |        0.153 |        1.354 |        1.507
       6.000 |        0.237 |        3.424 |        3.661
      11.000 |        0.145 |        2.384 |        2.529
       6.000 |        0.153 |        5.789 |        5.941
       9.000 |        0.150 |        3.229 |        3.379
       5.000 |        0.149 |        0.825 |        0.974
      12.000 |        0.139 |        2.563 |        2.702
      13.000 |        0.139 |        1.925 |        2.064
       8.000 |        0.159 |        3.061 |        3.220
      14.000 |        0.243 |        0.923 |        1.166
       9.000 |        0.153 |        2.397 |        2.550
      10.000 |        0.179 |        0.796 |        0.976
      10.000 |        0.160 |        0.885 |        1.045
       7.000 |        0.148 |        1.075 |        1.223
      10.000 |        0.150 |        1.112 |        1.261
      12.000 |        0.237 |        1.528 |        1.764
       8.000 |        0.182 |        3.868 |        4.050
      11.000 |        0.144 |        2.792 |        2.937
       8.000 |        0.153 |        2.057 |        2.210
       8.000 |        0.168 |        1.205 |        1.373
      11.000 |        0.136 |        0.900 |        1.035
       7.000 |        0.139 |        1.198 |        1.337
      12.000 |        0.141 |        1.070 |        1.211
       6.000 |        0.148 |        0.962 |        1.109
       7.000 |        0.115 |        0.559 |        0.674
       9.000 |        0.148 |        1.274 |        1.422
      10.000 |        0.148 |        2.759 |        2.906
