   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.140 |        1.588 |        1.728
      11.000 |        0.251 |        1.024 |        1.275
       8.000 |        0.133 |        4.373 |        4.505
       7.000 |        0.140 |        3.547 |        3.687
      11.000 |        0.138 |        1.089 |        1.226
       9.000 |        0.145 |        0.778 |        0.923
       6.000 |        0.151 |        0.804 |        0.955
      12.000 |        0.151 |        2.698 |        2.850
       9.000 |        0.145 |        0.927 |        1.072
       8.000 |        0.310 |        2.170 |        2.481
       6.000 |        0.495 |        1.454 |        1.949
      12.000 |        0.137 |        0.760 |        0.897
      10.000 |        0.142 |        2.035 |        2.177
       4.000 |        0.139 |        0.879 |        1.019
      10.000 |        0.224 |        2.732 |        2.955
      11.000 |        0.149 |        1.047 |        1.196
       7.000 |        0.152 |        0.859 |        1.012
       9.000 |        0.139 |        1.132 |        1.271
       6.000 |        0.201 |        0.859 |        1.060
      11.000 |        0.145 |        1.285 |        1.429
       8.000 |        0.138 |        2.121 |        2.260
       7.000 |        0.156 |        0.968 |        1.124
       7.000 |        0.177 |        1.928 |        2.106
       6.000 |        0.136 |        2.262 |        2.398
       5.000 |        0.142 |        1.006 |        1.148
      10.000 |        0.144 |        1.300 |        1.444
       7.000 |        0.140 |        0.965 |        1.104
       6.000 |        0.232 |        0.876 |        1.108
       8.000 |        0.150 |        1.377 |        1.526
      12.000 |        0.151 |        1.942 |        2.092
       9.000 |        0.140 |        3.133 |        3.273
      11.000 |        0.146 |        2.422 |        2.568
       8.000 |        0.140 |        1.104 |        1.243
      14.000 |        0.146 |        0.935 |        1.081
      11.000 |        0.236 |        1.005 |        1.241
       7.000 |        0.142 |        0.672 |        0.814
      10.000 |        0.149 |        0.829 |        0.978
      12.000 |        0.166 |        0.688 |        0.855
      12.000 |        0.138 |        1.875 |        2.013
       9.000 |        0.104 |        1.987 |        2.091
      12.000 |        0.179 |        1.437 |        1.617
       7.000 |        0.146 |        0.959 |        1.105
      10.000 |        0.146 |        1.064 |        1.210
      10.000 |        0.232 |        1.591 |        1.822
      10.000 |        0.153 |        0.740 |        0.893
       9.000 |        0.149 |        1.540 |        1.688
      14.000 |        0.148 |        5.405 |        5.553
       7.000 |        0.145 |        1.048 |        1.193
       5.000 |        0.249 |        1.210 |        1.459
      10.000 |        0.143 |        3.335 |        3.478
       6.000 |        0.206 |        1.224 |        1.430
       4.000 |        0.381 |        1.303 |        1.683
      15.000 |        0.292 |        2.363 |        2.655
      10.000 |        0.159 |        5.188 |        5.347
      10.000 |        0.131 |        2.228 |        2.359
