   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.147 |        1.640 |        1.787
      11.000 |        0.136 |        1.271 |        1.407
       8.000 |        0.138 |        4.507 |        4.645
       7.000 |        0.141 |        3.307 |        3.448
      11.000 |        0.146 |        1.280 |        1.425
       9.000 |        0.148 |        0.848 |        0.997
       6.000 |        0.168 |        0.753 |        0.921
      12.000 |        0.136 |        3.200 |        3.336
       9.000 |        0.324 |        1.026 |        1.351
       6.000 |        0.290 |        1.730 |        2.020
       8.000 |        0.419 |        2.514 |        2.934
      12.000 |        0.144 |        1.781 |        1.925
      10.000 |        0.150 |        3.475 |        3.625
       4.000 |        0.147 |        1.027 |        1.174
      10.000 |        0.147 |        3.325 |        3.472
      11.000 |        0.142 |        1.164 |        1.306
       7.000 |        0.147 |        1.009 |        1.156
       9.000 |        0.148 |        1.335 |        1.482
       6.000 |        0.191 |        1.092 |        1.283
      11.000 |        0.145 |        1.329 |        1.473
       8.000 |        0.144 |        2.156 |        2.299
       7.000 |        0.143 |        1.150 |        1.293
       7.000 |        0.148 |        2.192 |        2.340
       6.000 |        0.145 |        2.618 |        2.763
       5.000 |        0.176 |        1.092 |        1.268
      10.000 |        0.151 |        1.494 |        1.645
       6.000 |        0.094 |        0.928 |        1.022
       7.000 |        0.099 |        1.144 |        1.243
       8.000 |        0.134 |        1.507 |        1.641
      12.000 |        0.136 |        2.224 |        2.360
       9.000 |        0.147 |        3.332 |        3.479
      11.000 |        0.139 |        2.876 |        3.015
       8.000 |        0.138 |        1.305 |        1.443
      14.000 |        0.148 |        0.996 |        1.144
      11.000 |        0.220 |        1.076 |        1.295
       7.000 |        0.148 |        0.942 |        1.090
      10.000 |        0.149 |        1.260 |        1.409
      12.000 |        0.154 |        0.778 |        0.932
      12.000 |        0.143 |        2.255 |        2.398
       9.000 |        0.146 |        1.976 |        2.122
      12.000 |        0.178 |        1.674 |        1.852
       7.000 |        0.160 |        1.062 |        1.223
      14.000 |        0.153 |        3.606 |        3.758
      10.000 |        0.145 |        1.123 |        1.269
      10.000 |        0.150 |        1.764 |        1.914
      10.000 |        0.146 |        0.812 |        0.958
       9.000 |        0.149 |        1.767 |        1.916
       7.000 |        0.146 |        1.263 |        1.410
       5.000 |        0.275 |        1.392 |        1.667
      10.000 |        0.201 |        2.864 |        3.065
       4.000 |        0.149 |        1.515 |        1.664
       6.000 |        0.258 |        1.519 |        1.777
      10.000 |        0.348 |        3.908 |        4.255
      15.000 |        0.240 |        2.729 |        2.970
       9.000 |        0.090 |        1.267 |        1.357
      10.000 |        0.142 |        2.331 |        2.473
       6.000 |        0.177 |        1.875 |        2.052
       8.000 |        0.149 |        3.879 |        4.028
      12.000 |        0.157 |        1.014 |        1.171
       7.000 |        0.144 |        1.203 |        1.348
      14.000 |        0.092 |        1.641 |        1.733
       7.000 |        0.147 |        3.564 |        3.711
       8.000 |        0.135 |        0.987 |        1.122
      10.000 |        0.093 |        3.192 |        3.286
      11.000 |        0.140 |        1.117 |        1.257
       8.000 |        0.148 |        1.701 |        1.849
      10.000 |        0.144 |        1.510 |        1.654
      11.000 |        0.144 |        3.984 |        4.128
      10.000 |        0.147 |        1.895 |        2.042
       6.000 |        0.148 |        3.072 |        3.220
       8.000 |        0.142 |        1.253 |        1.395
       7.000 |        0.142 |        2.025 |        2.167
       5.000 |        0.283 |        1.729 |        2.012
      13.000 |        0.391 |        2.393 |        2.783
       6.000 |        0.147 |        2.410 |        2.557
       5.000 |        0.145 |        1.872 |        2.018
