  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |      594.327 |        0.529 |      594.856
       8.000 |      593.914 |        0.357 |      594.271
       9.000 |      593.563 |        0.566 |      594.129
       5.000 |      597.897 |        0.340 |      598.237
       9.000 |      591.889 |        0.411 |      592.300
      10.000 |      595.426 |        0.803 |      596.229
       6.000 |      592.318 |        0.386 |      592.704
      12.000 |      596.502 |        2.332 |      598.834
      10.000 |      592.600 |        0.369 |      592.969
       7.000 |      592.247 |        0.405 |      592.652
       8.000 |      591.863 |        0.845 |      592.707
       8.000 |      591.950 |        0.838 |      592.789
       8.000 |      592.471 |        0.610 |      593.081
       6.000 |      592.107 |        0.616 |      592.723
      10.000 |      594.113 |        0.937 |      595.050
       7.000 |      591.974 |        0.520 |      592.495
      11.000 |      592.460 |        0.529 |      592.988
       8.000 |      591.493 |        0.641 |      592.134
       5.000 |      590.468 |        0.772 |      591.240
       4.000 |      591.130 |        0.464 |      591.595
      10.000 |      591.416 |        0.730 |      592.147
       6.000 |      590.582 |        0.740 |      591.322
      10.000 |      590.769 |        0.389 |      591.158
      10.000 |      590.753 |        0.396 |      591.149
      10.000 |      589.653 |        1.226 |      590.879
      12.000 |      589.858 |        1.115 |      590.972
       6.000 |      589.966 |        1.085 |      591.051
       6.000 |      589.672 |        0.411 |      590.083
      10.000 |      591.460 |        0.393 |      591.852
      12.000 |      591.533 |        0.918 |      592.451
      13.000 |      589.844 |        0.478 |      590.321
       4.000 |      589.419 |        0.819 |      590.239
      10.000 |      590.927 |        0.562 |      591.488
       6.000 |      591.327 |        0.336 |      591.663
       9.000 |      589.303 |        0.715 |      590.018
      12.000 |      589.926 |        0.751 |      590.677
       6.000 |      590.007 |        0.410 |      590.417
       7.000 |      589.700 |        0.456 |      590.156
       6.000 |      589.217 |        0.760 |      589.977
      11.000 |      589.525 |        0.404 |      589.929
       9.000 |      588.265 |        0.833 |      589.098
       7.000 |      587.460 |        0.450 |      587.910
       4.000 |      587.754 |        0.971 |      588.724
       8.000 |      586.424 |        0.980 |      587.405
       6.000 |      588.036 |        1.531 |      589.567
       8.000 |      586.514 |        1.904 |      588.418
      10.000 |      586.587 |        0.342 |      586.929
      12.000 |      586.045 |        0.613 |      586.657
       5.000 |      586.513 |        0.380 |      586.893
      10.000 |      586.264 |        0.407 |      586.671
      14.000 |      585.715 |        0.210 |      585.924
       6.000 |      585.346 |        0.852 |      586.198
       7.000 |      584.787 |        0.491 |      585.278
       7.000 |      585.316 |        0.537 |      585.853
      12.000 |      584.419 |        0.414 |      584.833
       6.000 |      585.075 |        0.676 |      585.751
      14.000 |      583.892 |        0.582 |      584.474
       8.000 |      583.582 |        1.873 |      585.456
      10.000 |      582.380 |        0.421 |      582.801
       8.000 |      582.568 |        1.211 |      583.778
       7.000 |      581.988 |        1.828 |      583.816
       7.000 |      581.756 |        0.418 |      582.175
       6.000 |      582.392 |        1.351 |      583.743
       8.000 |      582.022 |        0.769 |      582.792
       7.000 |      581.115 |        0.432 |      581.548
       9.000 |      581.412 |        1.564 |      582.976
      10.000 |      580.615 |        0.937 |      581.552
       8.000 |      581.119 |        1.870 |      582.989
       9.000 |      580.498 |        0.514 |      581.012
      12.000 |      580.383 |        0.479 |      580.862
      10.000 |      579.256 |        0.346 |      579.602
      10.000 |      579.000 |        0.408 |      579.407
      10.000 |      579.289 |        0.373 |      579.661
      12.000 |      580.544 |        0.630 |      581.175
       6.000 |      578.810 |        0.646 |      579.456
       5.000 |      578.588 |        1.613 |      580.201
       4.000 |      577.762 |        0.412 |      578.174
       7.000 |      577.460 |        1.104 |      578.564
      15.000 |      576.737 |        0.608 |      577.344
      10.000 |      576.571 |        0.589 |      577.159
      12.000 |      576.015 |        0.496 |      576.511
       7.000 |      575.644 |        0.454 |      576.098
      11.000 |      575.057 |        0.660 |      575.717
       8.000 |      574.818 |        1.262 |      576.079
       4.000 |      574.881 |        0.683 |      575.564
       9.000 |      575.078 |        0.375 |      575.452
       8.000 |      574.441 |        0.946 |      575.387
      10.000 |      574.402 |        0.487 |      574.888
       7.000 |      574.121 |        0.741 |      574.862
       7.000 |      574.053 |        0.730 |      574.783
       8.000 |      574.029 |        0.395 |      574.423
       9.000 |      573.873 |        0.402 |      574.275
       9.000 |      572.306 |        0.405 |      572.710
       5.000 |      571.897 |        0.383 |      572.279
      12.000 |      572.909 |        1.796 |      574.705
       9.000 |      570.163 |        0.461 |      570.625
       8.000 |      570.555 |        0.690 |      571.245
       9.000 |      569.739 |        0.391 |      570.131
      11.000 |      572.553 |        2.080 |      574.633
       8.000 |      569.420 |        0.600 |      570.020
      11.000 |      569.268 |        1.107 |      570.376
      12.000 |      569.610 |        0.296 |      569.906
      10.000 |      566.459 |        0.310 |      566.769
       7.000 |      569.568 |        0.607 |      570.174
       9.000 |      566.088 |        0.770 |      566.858
      12.000 |      566.076 |        0.597 |      566.673
       9.000 |      567.880 |        0.664 |      568.543
       7.000 |      566.262 |        1.417 |      567.679
       9.000 |      565.510 |        0.489 |      565.999
       8.000 |      564.879 |        0.810 |      565.689
       6.000 |      565.068 |        0.543 |      565.612
       5.000 |      564.383 |        0.343 |      564.726
       5.000 |      564.038 |        0.387 |      564.425
      12.000 |      563.975 |        0.628 |      564.603
       6.000 |      563.577 |        0.384 |      563.961
       9.000 |      563.487 |        0.461 |      563.948
       7.000 |      563.328 |        0.511 |      563.839
       7.000 |      562.845 |        0.487 |      563.331
      14.000 |      562.722 |        0.786 |      563.508
       8.000 |      562.510 |        0.691 |      563.202
      12.000 |      561.960 |        0.656 |      562.616
      16.000 |      560.422 |        0.330 |      560.753
      12.000 |      560.286 |        0.618 |      560.904
      11.000 |      561.826 |        1.236 |      563.062
      13.000 |      560.506 |        1.038 |      561.544
      11.000 |      559.903 |        0.708 |      560.611
       6.000 |      560.043 |        0.460 |      560.503
      10.000 |      559.468 |        0.436 |      559.903
      12.000 |      557.677 |        0.264 |      557.941
      10.000 |      559.398 |        1.213 |      560.611
       7.000 |      557.196 |        0.344 |      557.539
       8.000 |      557.625 |        1.923 |      559.547
       8.000 |      556.308 |        1.152 |      557.460
       5.000 |      558.482 |        1.762 |      560.244
       7.000 |      555.912 |        0.421 |      556.332
      14.000 |      555.738 |        1.652 |      557.390
       6.000 |      555.683 |        0.364 |      556.047
       7.000 |      555.023 |        0.381 |      555.404
       8.000 |      554.639 |        1.503 |      556.142
       5.000 |      553.485 |        1.229 |      554.714
      10.000 |      553.475 |        0.904 |      554.379
      11.000 |      553.660 |        0.688 |      554.348
       9.000 |      553.224 |        0.535 |      553.760
       8.000 |      552.882 |        0.452 |      553.334
       6.000 |      552.349 |        0.504 |      552.853
       6.000 |      552.892 |        1.431 |      554.323
       6.000 |      551.982 |        1.086 |      553.068
      10.000 |      551.899 |        1.095 |      552.994
       8.000 |      551.771 |        0.859 |      552.630
       8.000 |      550.892 |        0.465 |      551.357
       6.000 |      550.539 |        0.455 |      550.994
      11.000 |      550.014 |        1.275 |      551.288
      10.000 |      549.156 |        0.771 |      549.926
       8.000 |      548.252 |        0.319 |      548.571
       7.000 |      549.253 |        1.396 |      550.648
       6.000 |      548.716 |        1.393 |      550.108
       9.000 |      548.125 |        0.413 |      548.538
      13.000 |      546.643 |        1.984 |      548.628
      12.000 |      547.214 |        0.699 |      547.913
       7.000 |      547.415 |        0.312 |      547.726
       8.000 |      547.175 |        0.454 |      547.629
       6.000 |      547.233 |        0.348 |      547.581
       7.000 |      546.409 |        1.275 |      547.683
      13.000 |      546.315 |        0.433 |      546.748
       5.000 |      545.563 |        0.836 |      546.399
       9.000 |      543.922 |        0.307 |      544.229
       9.000 |      543.589 |        0.671 |      544.260
       3.000 |      545.453 |        1.660 |      547.113
       8.000 |      543.626 |        0.428 |      544.054
       5.000 |      543.288 |        0.662 |      543.950
      10.000 |      541.496 |        0.831 |      542.327
       5.000 |      541.604 |        0.669 |      542.273
       7.000 |      541.159 |        0.707 |      541.866
      10.000 |      540.965 |        0.305 |      541.270
       6.000 |      540.451 |        0.996 |      541.446
       6.000 |      539.789 |        0.642 |      540.431
       4.000 |      539.863 |        0.497 |      540.360
      12.000 |      539.651 |        0.448 |      540.099
       4.000 |      539.567 |        0.448 |      540.015
       7.000 |      538.966 |        1.106 |      540.072
       8.000 |      539.131 |        0.783 |      539.914
      13.000 |      538.942 |        1.034 |      539.976
      10.000 |      539.157 |        0.547 |      539.704
       4.000 |      539.007 |        0.582 |      539.589
      12.000 |      538.856 |        0.399 |      539.255
      10.000 |      538.802 |        0.373 |      539.175
       9.000 |      538.563 |        0.548 |      539.112
      12.000 |      538.299 |        0.409 |      538.707
       5.000 |      538.177 |        0.367 |      538.544
       7.000 |      537.912 |        0.845 |      538.757
      10.000 |      537.045 |        0.510 |      537.556
       9.000 |      535.465 |        1.024 |      536.488
       9.000 |      535.146 |        1.233 |      536.379
       9.000 |      534.852 |        0.533 |      535.385
       9.000 |      534.364 |        1.378 |      535.742
      13.000 |      534.329 |        0.399 |      534.728
      17.000 |      533.966 |        0.475 |      534.441
      11.000 |      533.569 |        0.445 |      534.014
      13.000 |      533.346 |        0.478 |      533.824
       5.000 |      533.331 |        0.410 |      533.741
       6.000 |      532.898 |        0.519 |      533.417
      10.000 |      532.546 |        0.268 |      532.814
      12.000 |      531.969 |        0.971 |      532.940
      16.000 |      531.731 |        0.368 |      532.099
       4.000 |      532.147 |        0.587 |      532.734
      11.000 |      531.590 |        0.384 |      531.975
      11.000 |      531.453 |        1.308 |      532.761
       8.000 |      530.598 |        2.187 |      532.785
      10.000 |      531.070 |        0.814 |      531.884
       8.000 |      530.562 |        1.041 |      531.603
      10.000 |      530.908 |        0.510 |      531.418
       8.000 |      529.978 |        1.491 |      531.468
       8.000 |      529.922 |        0.751 |      530.673
       7.000 |      529.627 |        1.741 |      531.368
      13.000 |      529.485 |        0.628 |      530.112
      11.000 |      528.909 |        1.310 |      530.219
       6.000 |      528.933 |        0.601 |      529.534
      12.000 |      528.648 |        0.923 |      529.572
       3.000 |      528.851 |        1.204 |      530.055
       7.000 |      528.725 |        0.658 |      529.383
       8.000 |      528.569 |        0.924 |      529.493
      12.000 |      527.588 |        1.021 |      528.609
      10.000 |      527.694 |        0.735 |      528.429
       7.000 |      527.748 |        0.595 |      528.342
      16.000 |      527.340 |        0.538 |      527.878
      12.000 |      526.817 |        0.481 |      527.299
       9.000 |      526.761 |        0.434 |      527.195
       6.000 |      525.788 |        1.523 |      527.311
       9.000 |      525.828 |        0.455 |      526.283
      14.000 |      525.845 |        1.278 |      527.123
       7.000 |      525.956 |        0.315 |      526.271
      12.000 |      523.982 |        0.320 |      524.303
       7.000 |      521.850 |        0.451 |      522.301
       9.000 |      523.197 |        0.880 |      524.077
       7.000 |      523.024 |        0.986 |      524.010
       5.000 |      521.105 |        0.793 |      521.899
      12.000 |      522.994 |        2.194 |      525.188
       7.000 |      522.305 |        1.866 |      524.171
       5.000 |      519.837 |        0.962 |      520.799
       8.000 |      519.881 |        0.235 |      520.116
      12.000 |      519.630 |        0.433 |      520.063
       6.000 |      518.759 |        1.599 |      520.358
       5.000 |      518.247 |        0.957 |      519.203
      10.000 |      519.198 |        0.707 |      519.905
       7.000 |      518.756 |        0.968 |      519.724
       7.000 |      517.683 |        0.939 |      518.621
      11.000 |      517.214 |        0.391 |      517.604
       9.000 |      516.620 |        0.562 |      517.182
      10.000 |      515.608 |        0.344 |      515.951
      10.000 |      516.088 |        0.712 |      516.800
       7.000 |      515.311 |        0.490 |      515.801
       7.000 |      515.045 |        0.427 |      515.472
       6.000 |      515.002 |        0.845 |      515.847
       4.000 |      515.938 |        1.915 |      517.852
       8.000 |      514.809 |        0.470 |      515.278
       6.000 |      515.069 |        1.499 |      516.568
       9.000 |      513.755 |        0.463 |      514.219
      10.000 |      513.597 |        0.608 |      514.205
      11.000 |      514.332 |        1.029 |      515.361
       7.000 |      511.116 |        0.409 |      511.525
       9.000 |      513.420 |        0.321 |      513.741
      11.000 |      510.682 |        0.498 |      511.180
      12.000 |      512.778 |        2.027 |      514.805
      10.000 |      510.316 |        0.865 |      511.181
       5.000 |      510.356 |        0.363 |      510.720
       9.000 |      508.981 |        1.957 |      510.938
      10.000 |      509.047 |        0.864 |      509.910
       9.000 |      508.511 |        0.641 |      509.152
      10.000 |      508.569 |        1.268 |      509.836
       9.000 |      508.337 |        0.571 |      508.908
       9.000 |      508.548 |        2.098 |      510.646
      13.000 |      507.547 |        1.168 |      508.714
       6.000 |      507.083 |        0.510 |      507.593
       5.000 |      506.962 |        0.348 |      507.311
      11.000 |      506.850 |        1.717 |      508.567
      16.000 |      506.767 |        0.486 |      507.252
       5.000 |      505.756 |        0.360 |      506.116
      11.000 |      505.474 |        0.366 |      505.840
       8.000 |      505.126 |        0.453 |      505.579
      10.000 |      504.969 |        0.484 |      505.453
       7.000 |      504.060 |        0.461 |      504.521
       8.000 |      503.976 |        0.529 |      504.505
       7.000 |      502.404 |        1.174 |      503.579
       7.000 |      502.726 |        0.403 |      503.130
       5.000 |      502.498 |        0.452 |      502.951
      10.000 |      501.605 |        1.678 |      503.283
       7.000 |      500.758 |        0.476 |      501.234
       6.000 |      500.149 |        1.520 |      501.669
      13.000 |      500.148 |        0.742 |      500.891
       7.000 |      500.204 |        0.400 |      500.604
      12.000 |      499.850 |        0.571 |      500.421
       5.000 |      499.523 |        0.574 |      500.097
      11.000 |      498.618 |        1.501 |      500.119
      10.000 |      499.566 |        0.499 |      500.066
      13.000 |      498.785 |        0.937 |      499.722
      15.000 |      498.792 |        0.522 |      499.315
       4.000 |      497.922 |        0.718 |      498.640
       7.000 |      497.676 |        0.493 |      498.168
