  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.092 |        2.533 |        2.625
       9.000 |        0.162 |        1.116 |        1.277
      11.000 |        0.143 |        1.120 |        1.263
       7.000 |        0.117 |        2.673 |        2.789
      11.000 |        0.149 |        0.838 |        0.987
       9.000 |        0.136 |        0.425 |        0.561
       6.000 |        0.143 |        0.690 |        0.832
      12.000 |        0.164 |        1.598 |        1.762
       8.000 |        0.166 |        1.079 |        1.246
       6.000 |        0.164 |        0.905 |        1.069
       9.000 |        0.189 |        0.502 |        0.691
      12.000 |        0.134 |        0.417 |        0.551
      10.000 |        0.135 |        1.469 |        1.605
      10.000 |        0.134 |        1.347 |        1.481
       4.000 |        0.162 |        0.747 |        0.909
      11.000 |        0.180 |        0.690 |        0.869
       7.000 |        0.171 |        0.985 |        1.156
       9.000 |        0.170 |        1.275 |        1.444
       6.000 |        0.167 |        1.116 |        1.283
      11.000 |        0.175 |        0.716 |        0.890
       8.000 |        0.134 |        1.456 |        1.590
       7.000 |        0.169 |        0.620 |        0.789
       7.000 |        0.199 |        0.985 |        1.184
       5.000 |        0.133 |        0.551 |        0.684
       6.000 |        0.168 |        3.054 |        3.222
      10.000 |        0.273 |        0.937 |        1.210
       7.000 |        0.162 |        0.602 |        0.764
       6.000 |        0.213 |        0.492 |        0.705
       8.000 |        0.145 |        1.379 |        1.524
      12.000 |        0.158 |        2.317 |        2.475
      11.000 |        0.147 |        1.407 |        1.554
       9.000 |        0.148 |        3.975 |        4.123
       8.000 |        0.136 |        0.624 |        0.760
      14.000 |        0.146 |        0.419 |        0.566
      11.000 |        0.127 |        0.524 |        0.651
       7.000 |        0.146 |        0.540 |        0.686
      10.000 |        0.147 |        1.206 |        1.353
      12.000 |        0.147 |        0.679 |        0.827
      12.000 |        0.144 |        1.337 |        1.481
       9.000 |        0.123 |        1.314 |        1.437
      12.000 |        0.208 |        1.608 |        1.816
       7.000 |        0.124 |        0.542 |        0.666
      10.000 |        0.124 |        0.519 |        0.644
      10.000 |        0.084 |        1.336 |        1.420
      10.000 |        0.169 |        0.306 |        0.475
       9.000 |        0.139 |        0.785 |        0.924
      14.000 |        0.168 |        6.484 |        6.651
       7.000 |        0.144 |        0.657 |        0.801
       5.000 |        0.166 |        1.378 |        1.544
      10.000 |        0.201 |        2.703 |        2.904
      15.000 |        0.122 |        1.144 |        1.266
       6.000 |        0.123 |        0.650 |        0.772
      10.000 |        0.139 |        3.368 |        3.507
       4.000 |        0.149 |        1.490 |        1.639
       9.000 |        0.150 |        1.091 |        1.240
       6.000 |        0.162 |        1.560 |        1.722
       8.000 |        0.144 |        4.181 |        4.324
      10.000 |        0.151 |        3.850 |        4.000
      12.000 |        0.146 |        0.515 |        0.661
      14.000 |        0.147 |        1.195 |        1.342
       7.000 |        0.249 |        2.354 |        2.603
       7.000 |        0.241 |        1.434 |        1.675
       8.000 |        0.137 |        0.470 |        0.607
      10.000 |        0.123 |        2.682 |        2.805
      11.000 |        0.150 |        0.489 |        0.639
       8.000 |        0.146 |        1.729 |        1.875
      10.000 |        0.135 |        0.749 |        0.884
      11.000 |        0.148 |        3.954 |        4.103
      10.000 |        0.144 |        0.919 |        1.063
       6.000 |        0.150 |        1.491 |        1.641
       8.000 |        0.162 |        1.006 |        1.168
       5.000 |        0.167 |        1.007 |        1.175
       7.000 |        0.162 |        1.720 |        1.882
       6.000 |        0.217 |        1.011 |        1.228
       5.000 |        0.134 |        0.823 |        0.957
      13.000 |        0.173 |        4.133 |        4.306
       6.000 |        0.123 |        1.301 |        1.424
      10.000 |        0.150 |        1.872 |        2.022
      10.000 |        0.130 |        0.629 |        0.759
      11.000 |        0.145 |        1.630 |        1.775
       9.000 |        0.144 |        0.967 |        1.111
      11.000 |        0.138 |        1.760 |        1.898
      11.000 |        0.185 |        1.535 |        1.721
       5.000 |        0.142 |        0.504 |        0.647
       5.000 |        0.145 |        0.862 |        1.007
       7.000 |        0.170 |        0.515 |        0.685
       7.000 |        0.159 |        0.771 |        0.930
       9.000 |        0.176 |        1.200 |        1.376
       7.000 |        0.176 |        0.827 |        1.004
       7.000 |        0.177 |        0.881 |        1.058
       9.000 |        0.185 |        1.702 |        1.888
       4.000 |        0.171 |        1.241 |        1.413
       6.000 |        0.143 |        0.407 |        0.550
       7.000 |        0.164 |        1.056 |        1.220
      12.000 |        0.208 |        1.370 |        1.578
       8.000 |        0.133 |        0.464 |        0.597
      12.000 |        0.170 |        2.322 |        2.492
       9.000 |        0.169 |        0.912 |        1.081
       9.000 |        0.134 |        0.622 |        0.756
      10.000 |        0.135 |        0.545 |        0.680
       6.000 |        0.161 |        0.809 |        0.970
       8.000 |        0.183 |        1.254 |        1.438
       7.000 |        0.205 |        2.413 |        2.618
       9.000 |        0.122 |        0.784 |        0.906
       3.000 |        0.213 |        2.101 |        2.313
       3.000 |        0.171 |        2.263 |        2.434
       8.000 |        0.162 |        2.340 |        2.502
      11.000 |        0.164 |        0.649 |        0.813
       8.000 |        0.243 |        0.560 |        0.803
       8.000 |        0.376 |        1.958 |        2.334
      11.000 |        0.162 |        2.293 |        2.455
