  Key Length |   QueueTimes | ServiceTimes | SojournTimes

      11.000 |        0.188 |        6.824 |        7.012
       9.000 |        0.204 |        4.248 |        4.452
      13.000 |        0.199 |        0.938 |        1.138
       6.000 |        0.191 |        4.259 |        4.450
       4.000 |        0.200 |        2.346 |        2.547
       9.000 |        0.206 |        1.829 |        2.034
       7.000 |        0.190 |        0.950 |        1.140
      10.000 |        0.202 |        3.365 |        3.567
       5.000 |        0.206 |        0.928 |        1.135
       6.000 |        0.190 |        3.060 |        3.249
       9.000 |        0.192 |        4.681 |        4.873
      10.000 |        0.197 |        1.220 |        1.417
      10.000 |        0.189 |        1.441 |        1.629
      10.000 |        0.198 |        3.439 |        3.636
       7.000 |        0.201 |        1.321 |        1.522
       8.000 |        0.201 |        3.123 |        3.324
      12.000 |        0.182 |        3.822 |        4.004
       9.000 |        0.194 |        1.040 |        1.234
      11.000 |        0.203 |        1.846 |        2.049
      12.000 |        0.197 |        0.983 |        1.179
       7.000 |        0.197 |        2.483 |        2.680
       7.000 |        0.195 |        1.443 |        1.638
       9.000 |        0.204 |        1.122 |        1.325
      11.000 |        0.195 |        5.760 |        5.955
      11.000 |        0.206 |        2.886 |        3.092
       8.000 |        0.205 |        1.468 |        1.673
       5.000 |        0.193 |        1.553 |        1.746
      13.000 |        0.203 |        3.997 |        4.200
       9.000 |        0.199 |        0.923 |        1.122
       7.000 |        0.206 |        1.227 |        1.433
       8.000 |        0.197 |        0.807 |        1.004
      11.000 |        0.192 |        1.726 |        1.917
       9.000 |        0.207 |        1.925 |        2.132
       9.000 |        0.198 |        1.383 |        1.581
      10.000 |        0.205 |        1.199 |        1.404
       8.000 |        0.195 |        3.817 |        4.011
       7.000 |        0.191 |        6.710 |        6.901
      10.000 |        0.202 |        3.923 |        4.125
       5.000 |        0.206 |        1.462 |        1.668
      10.000 |        0.198 |        1.620 |        1.817
       5.000 |        0.199 |        2.130 |        2.329
       9.000 |        0.204 |        4.909 |        5.113
      17.000 |        0.188 |        3.612 |        3.800
      10.000 |        0.208 |        1.037 |        1.245
       5.000 |        0.202 |        5.215 |        5.417
      14.000 |        0.200 |        1.066 |        1.266
       5.000 |        0.196 |        4.268 |        4.464
       6.000 |        0.202 |        2.605 |        2.807
       9.000 |        0.204 |        1.572 |        1.776
       6.000 |        0.212 |        1.026 |        1.238
       6.000 |        0.199 |        2.547 |        2.746
       7.000 |        0.195 |        1.041 |        1.236
       5.000 |        0.200 |        0.929 |        1.129
      12.000 |        0.192 |        1.661 |        1.853
      11.000 |        0.200 |        2.737 |        2.938
       6.000 |        0.196 |        1.892 |        2.088
      11.000 |        0.192 |        3.806 |        3.998
      12.000 |        0.197 |        3.760 |        3.957
       8.000 |        0.200 |        0.830 |        1.029
       6.000 |        0.196 |        1.023 |        1.219
       8.000 |        0.191 |        2.134 |        2.325
      10.000 |        0.203 |        0.909 |        1.112
      10.000 |        0.197 |        1.715 |        1.912
      10.000 |        0.199 |        1.445 |        1.645
      11.000 |        0.193 |        1.431 |        1.625
       7.000 |        0.195 |        5.058 |        5.253
       6.000 |        0.198 |        3.119 |        3.318
      10.000 |        0.201 |        0.949 |        1.149
       8.000 |        0.202 |        2.887 |        3.089
      10.000 |        0.195 |        3.387 |        3.581
       5.000 |        0.201 |        1.295 |        1.496
      14.000 |        0.195 |        1.507 |        1.703
      10.000 |        0.195 |        0.937 |        1.132
       5.000 |        0.211 |        1.498 |        1.709
       4.000 |        0.208 |        4.020 |        4.228
       8.000 |        0.203 |        1.785 |        1.987
       8.000 |        0.195 |        0.630 |        0.825
      11.000 |        0.201 |        1.076 |        1.277
      12.000 |        0.193 |        1.314 |        1.506
       7.000 |        0.197 |        0.988 |        1.185
       7.000 |        0.197 |        2.783 |        2.980
      12.000 |        0.204 |        2.356 |        2.560
      13.000 |        0.205 |        0.962 |        1.167
       6.000 |        0.184 |        1.875 |        2.060
       8.000 |        0.194 |        2.031 |        2.225
       9.000 |        0.201 |        1.372 |        1.573
       7.000 |        0.202 |        0.860 |        1.061
      12.000 |        0.203 |        0.936 |        1.139
      14.000 |        0.203 |        2.336 |        2.539
       9.000 |        0.190 |        1.010 |        1.200
      11.000 |        0.193 |        0.778 |        0.971
      18.000 |        0.190 |        5.535 |        5.725
      11.000 |        0.196 |        3.212 |        3.408
       4.000 |        0.200 |        3.888 |        4.088
      11.000 |        0.201 |        2.280 |        2.481
       6.000 |        0.164 |        3.639 |        3.803
       9.000 |        0.167 |        4.858 |        5.025
       7.000 |        0.199 |        0.933 |        1.132
      11.000 |        0.196 |        1.911 |        2.107
       7.000 |        0.174 |        1.133 |        1.307
      13.000 |        0.209 |        1.484 |        1.693
      12.000 |        0.198 |        2.746 |        2.944
       7.000 |        0.189 |        1.557 |        1.746
       7.000 |        0.191 |        3.928 |        4.120
       8.000 |        0.196 |        0.543 |        0.739
       9.000 |        0.195 |        1.610 |        1.805
       6.000 |        0.172 |        1.564 |        1.736
      11.000 |        0.203 |        1.195 |        1.397
       8.000 |        0.187 |        2.127 |        2.315
       9.000 |        0.201 |        0.871 |        1.072
       6.000 |        0.187 |        4.522 |        4.709
       5.000 |        0.197 |        1.698 |        1.895
       7.000 |        0.202 |        7.062 |        7.264
       8.000 |        0.197 |        1.154 |        1.351
       9.000 |        0.198 |        6.233 |        6.431
       8.000 |        0.191 |        5.914 |        6.105
       5.000 |        0.197 |        0.439 |        0.636
