  Key Length |   QueueTimes | ServiceTimes | SojournTimes

      15.000 |        0.105 |        1.876 |        1.981
       8.000 |        0.127 |        0.711 |        0.838
       9.000 |        0.146 |        0.870 |        1.016
      10.000 |        0.171 |        1.075 |        1.246
       9.000 |        0.101 |        0.607 |        0.708
       6.000 |        0.140 |        0.670 |        0.811
      10.000 |        0.169 |        0.380 |        0.549
       7.000 |        0.113 |        0.919 |        1.031
       8.000 |        0.215 |        1.290 |        1.505
       8.000 |        0.275 |        1.836 |        2.111
       8.000 |        0.114 |        1.975 |        2.089
       6.000 |        0.223 |        1.195 |        1.418
      11.000 |        0.161 |        1.031 |        1.192
       7.000 |        0.094 |        0.714 |        0.808
       8.000 |        0.151 |        0.821 |        0.972
       4.000 |        0.217 |        0.599 |        0.816
      10.000 |        0.156 |        1.306 |        1.462
       5.000 |        0.130 |        1.644 |        1.774
      10.000 |        0.117 |        0.708 |        0.824
      10.000 |        0.156 |        0.872 |        1.028
       6.000 |        0.159 |        1.414 |        1.572
      10.000 |        0.244 |        0.512 |        0.756
      12.000 |        0.146 |        1.142 |        1.288
       6.000 |        0.107 |        1.496 |        1.603
      10.000 |        0.214 |        2.841 |        3.054
      12.000 |        0.167 |        2.644 |        2.810
       6.000 |        0.199 |        0.598 |        0.796
       6.000 |        0.104 |        0.711 |        0.815
      10.000 |        0.130 |        0.852 |        0.982
      13.000 |        0.159 |        0.653 |        0.812
      12.000 |        0.207 |        0.933 |        1.140
       6.000 |        0.102 |        0.518 |        0.620
       4.000 |        0.142 |        1.874 |        2.016
       9.000 |        0.288 |        1.093 |        1.380
       7.000 |        0.162 |        0.559 |        0.721
      11.000 |        0.102 |        0.427 |        0.529
       6.000 |        0.118 |        1.690 |        1.808
       9.000 |        0.114 |        1.690 |        1.804
       6.000 |        0.103 |        3.235 |        3.337
       7.000 |        0.094 |        0.524 |        0.618
       4.000 |        0.099 |        2.174 |        2.272
      10.000 |        0.277 |        0.489 |        0.766
       5.000 |        0.138 |        0.516 |        0.653
       8.000 |        0.120 |        2.139 |        2.260
       8.000 |        0.242 |        4.260 |        4.502
      10.000 |        0.187 |        1.002 |        1.189
      12.000 |        0.331 |        1.491 |        1.823
      14.000 |        0.107 |        0.316 |        0.422
       6.000 |        0.149 |        1.066 |        1.215
       7.000 |        0.217 |        0.710 |        0.927
       7.000 |        0.101 |        0.453 |        0.554
       6.000 |        0.176 |        1.451 |        1.626
      12.000 |        0.152 |        0.725 |        0.877
       8.000 |        0.108 |        2.329 |        2.437
      14.000 |        0.423 |        1.184 |        1.606
      10.000 |        0.114 |        0.509 |        0.622
       8.000 |        0.245 |        2.337 |        2.582
       6.000 |        0.145 |        2.504 |        2.649
       8.000 |        0.202 |        1.112 |        1.313
       7.000 |        0.121 |        0.637 |        0.758
       8.000 |        0.090 |        2.241 |        2.332
       7.000 |        0.184 |        3.881 |        4.065
       9.000 |        0.188 |        2.739 |        2.927
       7.000 |        0.094 |        0.529 |        0.623
      12.000 |        0.097 |        0.789 |        0.887
      10.000 |        0.169 |        2.120 |        2.288
       9.000 |        0.208 |        1.292 |        1.500
      12.000 |        0.150 |        1.328 |        1.478
      10.000 |        0.155 |        0.520 |        0.676
      10.000 |        0.125 |        0.864 |        0.989
      10.000 |        0.191 |        0.787 |        0.978
       6.000 |        0.109 |        1.483 |        1.592
       5.000 |        0.214 |        3.625 |        3.839
       4.000 |        0.129 |        0.513 |        0.641
       7.000 |        0.136 |        1.347 |        1.484
      15.000 |        0.213 |        1.155 |        1.368
      10.000 |        0.328 |        1.071 |        1.399
      12.000 |        0.349 |        0.784 |        1.133
       7.000 |        0.138 |        0.544 |        0.683
       9.000 |        0.148 |        0.742 |        0.890
      11.000 |        0.277 |        1.471 |        1.748
       4.000 |        0.369 |        1.392 |        1.761
       8.000 |        0.427 |        2.661 |        3.088
      10.000 |        0.258 |        0.694 |        0.952
       7.000 |        0.203 |        0.925 |        1.128
       8.000 |        0.128 |        2.285 |        2.413
       7.000 |        0.132 |        1.387 |        1.518
       8.000 |        0.093 |        0.962 |        1.055
       9.000 |        0.108 |        0.885 |        0.993
      11.000 |        0.082 |        2.509 |        2.592
      12.000 |        0.113 |        3.943 |        4.056
       9.000 |        0.159 |        0.587 |        0.747
       5.000 |        0.091 |        0.648 |        0.740
