  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.203 |        1.281 |        1.483
       8.000 |        0.160 |        0.679 |        0.840
       9.000 |        0.103 |        1.148 |        1.251
       9.000 |        0.323 |        0.596 |        0.919
       6.000 |        0.165 |        0.758 |        0.923
      10.000 |        0.128 |        0.385 |        0.513
      10.000 |        0.176 |        2.108 |        2.285
       7.000 |        0.113 |        0.912 |        1.025
       8.000 |        0.175 |        1.258 |        1.432
       8.000 |        0.250 |        1.876 |        2.126
       8.000 |        0.110 |        2.013 |        2.123
       6.000 |        0.244 |        1.170 |        1.414
      11.000 |        0.105 |        1.045 |        1.150
       7.000 |        0.104 |        1.185 |        1.289
      10.000 |        0.099 |        0.755 |        0.855
       8.000 |        0.121 |        1.458 |        1.579
       4.000 |        0.125 |        0.918 |        1.043
       5.000 |        0.096 |        1.649 |        1.745
      10.000 |        0.131 |        0.558 |        0.689
      10.000 |        0.358 |        0.875 |        1.232
       6.000 |        0.192 |        1.520 |        1.712
      10.000 |        0.199 |        0.448 |        0.647
      12.000 |        0.185 |        1.875 |        2.060
      10.000 |        0.240 |        2.804 |        3.044
      12.000 |        0.101 |        2.685 |        2.786
       6.000 |        0.127 |        2.728 |        2.855
       6.000 |        0.205 |        0.608 |        0.813
       6.000 |        0.141 |        0.750 |        0.891
      10.000 |        0.143 |        0.625 |        0.768
      13.000 |        0.135 |        0.695 |        0.831
       4.000 |        0.250 |        0.997 |        1.247
       6.000 |        0.127 |        0.812 |        0.940
      12.000 |        0.227 |        1.750 |        1.977
       7.000 |        0.111 |        0.598 |        0.709
       9.000 |        0.116 |        1.641 |        1.757
      11.000 |        0.123 |        0.732 |        0.854
       6.000 |        0.111 |        1.640 |        1.751
       9.000 |        0.216 |        0.991 |        1.208
       6.000 |        0.110 |        3.313 |        3.424
       4.000 |        0.191 |        2.084 |        2.275
       7.000 |        0.225 |        0.891 |        1.115
       8.000 |        0.115 |        2.365 |        2.480
      10.000 |        0.170 |        0.808 |        0.978
       5.000 |        0.119 |        0.846 |        0.965
       8.000 |        0.110 |        2.266 |        2.376
      12.000 |        0.168 |        1.207 |        1.375
      10.000 |        0.140 |        1.140 |        1.280
      14.000 |        0.281 |        0.315 |        0.596
       6.000 |        0.171 |        1.100 |        1.271
       7.000 |        0.114 |        1.162 |        1.276
       6.000 |        0.124 |        1.380 |        1.504
       7.000 |        0.108 |        0.700 |        0.808
      12.000 |        0.149 |        0.736 |        0.885
       8.000 |        0.123 |        2.330 |        2.453
      14.000 |        0.432 |        1.175 |        1.607
       6.000 |        0.123 |        2.414 |        2.537
      10.000 |        0.107 |        1.008 |        1.115
       8.000 |        0.306 |        1.023 |        1.328
       8.000 |        0.209 |        3.048 |        3.257
       7.000 |        0.083 |        0.614 |        0.697
       8.000 |        0.148 |        2.177 |        2.325
       7.000 |        0.180 |        3.907 |        4.087
       7.000 |        0.114 |        0.542 |        0.656
       9.000 |        0.226 |        3.315 |        3.541
      12.000 |        0.098 |        1.296 |        1.394
      10.000 |        0.207 |        2.103 |        2.311
       9.000 |        0.291 |        1.427 |        1.718
      12.000 |        0.124 |        1.331 |        1.455
      10.000 |        0.130 |        0.540 |        0.670
      10.000 |        0.100 |        0.899 |        1.000
      10.000 |        0.189 |        0.528 |        0.717
       6.000 |        0.172 |        1.468 |        1.640
       5.000 |        0.207 |        3.608 |        3.815
       4.000 |        0.127 |        0.783 |        0.910
       7.000 |        0.168 |        2.270 |        2.438
      10.000 |        0.112 |        0.834 |        0.946
      15.000 |        0.206 |        1.293 |        1.499
      12.000 |        0.416 |        0.783 |        1.199
       7.000 |        0.118 |        0.541 |        0.659
      11.000 |        0.104 |        0.867 |        0.970
       9.000 |        0.134 |        0.611 |        0.745
       4.000 |        0.405 |        1.456 |        1.860
       8.000 |        0.392 |        2.755 |        3.147
      10.000 |        0.208 |        1.004 |        1.212
       7.000 |        0.104 |        1.144 |        1.247
       8.000 |        0.108 |        0.674 |        0.782
       8.000 |        0.104 |        2.608 |        2.712
       7.000 |        0.112 |        1.849 |        1.961
       9.000 |        0.093 |        1.008 |        1.101
      11.000 |        0.093 |        2.474 |        2.567
      12.000 |        0.114 |        3.758 |        3.872
       9.000 |        0.106 |        0.692 |        0.798
       5.000 |        0.103 |        0.659 |        0.762
       8.000 |        0.114 |        1.615 |        1.728
       9.000 |        0.413 |        0.742 |        1.155
       9.000 |        0.155 |        0.781 |        0.936
      12.000 |        0.123 |        0.435 |        0.558
      11.000 |        0.099 |        1.457 |        1.556
       7.000 |        0.184 |        1.194 |        1.378
       8.000 |        0.114 |        1.490 |        1.604
       9.000 |        0.278 |        1.539 |        1.817
      10.000 |        0.193 |        0.645 |        0.838
      12.000 |        0.149 |        1.068 |        1.217
       7.000 |        0.190 |        3.097 |        3.287
       9.000 |        0.176 |        1.869 |        2.044
       9.000 |        0.115 |        0.903 |        1.018
       6.000 |        0.119 |        0.638 |        0.757
       8.000 |        0.107 |        1.065 |        1.172
       5.000 |        0.238 |        0.863 |        1.100
