  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.166 |        1.368 |        1.534
      11.000 |        0.086 |        1.286 |        1.372
       8.000 |        0.169 |        4.061 |        4.230
      11.000 |        0.131 |        0.871 |        1.002
       7.000 |        0.086 |        4.418 |        4.504
       9.000 |        0.145 |        0.588 |        0.733
       6.000 |        0.133 |        0.646 |        0.779
      12.000 |        0.166 |        2.223 |        2.389
       8.000 |        0.147 |        1.798 |        1.945
       9.000 |        0.202 |        0.669 |        0.871
       6.000 |        0.200 |        1.202 |        1.402
      12.000 |        0.146 |        0.680 |        0.827
      10.000 |        0.136 |        2.470 |        2.606
      10.000 |        0.132 |        2.203 |        2.335
       4.000 |        0.134 |        0.678 |        0.811
      11.000 |        0.171 |        0.803 |        0.974
       7.000 |        0.152 |        0.688 |        0.839
       9.000 |        0.148 |        0.847 |        0.995
       6.000 |        0.150 |        0.872 |        1.022
      11.000 |        0.144 |        1.113 |        1.257
       8.000 |        0.136 |        2.313 |        2.449
       7.000 |        0.142 |        0.813 |        0.955
       7.000 |        0.147 |        1.587 |        1.733
       6.000 |        0.144 |        2.329 |        2.474
       5.000 |        0.146 |        0.971 |        1.117
      10.000 |        0.149 |        1.132 |        1.281
       7.000 |        0.136 |        0.764 |        0.901
       6.000 |        0.145 |        0.756 |        0.901
       8.000 |        0.144 |        1.156 |        1.301
      12.000 |        0.136 |        1.635 |        1.772
       9.000 |        0.136 |        2.881 |        3.016
      11.000 |        0.126 |        1.924 |        2.050
       8.000 |        0.087 |        0.852 |        0.939
      11.000 |        0.124 |        0.713 |        0.838
      14.000 |        0.258 |        0.776 |        1.033
       7.000 |        0.145 |        0.694 |        0.840
      10.000 |        0.138 |        0.923 |        1.061
      12.000 |        0.155 |        0.511 |        0.666
      12.000 |        0.171 |        1.804 |        1.975
       9.000 |        0.133 |        2.114 |        2.246
      12.000 |        0.174 |        1.074 |        1.248
       7.000 |        0.149 |        0.772 |        0.922
      10.000 |        0.133 |        1.184 |        1.317
      10.000 |        0.220 |        0.815 |        1.035
      10.000 |        0.136 |        0.527 |        0.663
      14.000 |        0.133 |        4.318 |        4.452
       9.000 |        0.136 |        1.160 |        1.297
       7.000 |        0.125 |        0.819 |        0.943
       5.000 |        0.164 |        0.947 |        1.111
      10.000 |        0.150 |        2.656 |        2.807
       4.000 |        0.126 |        0.980 |        1.106
      15.000 |        0.199 |        1.777 |        1.976
       6.000 |        0.291 |        0.958 |        1.249
      10.000 |        0.143 |        4.456 |        4.599
       9.000 |        0.142 |        1.409 |        1.551
      10.000 |        0.125 |        2.561 |        2.686
       8.000 |        0.125 |        3.938 |        4.063
       6.000 |        0.133 |        2.454 |        2.587
      12.000 |        0.125 |        0.669 |        0.794
       7.000 |        0.125 |        0.959 |        1.084
      14.000 |        0.126 |        1.645 |        1.772
       8.000 |        0.126 |        0.653 |        0.779
       7.000 |        0.126 |        3.728 |        3.854
      11.000 |        0.124 |        0.701 |        0.825
       8.000 |        0.147 |        1.182 |        1.328
      10.000 |        0.160 |        4.496 |        4.656
      10.000 |        0.138 |        1.189 |        1.327
      11.000 |        0.126 |        3.983 |        4.110
      10.000 |        0.137 |        1.325 |        1.462
       6.000 |        0.126 |        2.060 |        2.186
       8.000 |        0.142 |        1.287 |        1.429
       5.000 |        0.139 |        1.121 |        1.260
       6.000 |        0.154 |        1.725 |        1.879
       7.000 |        0.145 |        2.644 |        2.789
      13.000 |        0.105 |        3.156 |        3.261
       5.000 |        0.147 |        1.416 |        1.563
       6.000 |        0.137 |        2.105 |        2.243
      10.000 |        0.125 |        2.926 |        3.051
      10.000 |        0.141 |        0.936 |        1.077
      11.000 |        0.130 |        2.066 |        2.196
       9.000 |        0.151 |        1.296 |        1.446
       5.000 |        0.087 |        0.549 |        0.636
       5.000 |        0.087 |        0.962 |        1.050
      11.000 |        0.126 |        2.414 |        2.541
      11.000 |        0.181 |        2.837 |        3.019
       7.000 |        0.136 |        0.858 |        0.994
       7.000 |        0.172 |        1.187 |        1.359
       9.000 |        0.153 |        1.460 |        1.612
       7.000 |        0.170 |        0.892 |        1.062
       7.000 |        0.131 |        0.616 |        0.747
       9.000 |        0.160 |        1.159 |        1.320
       4.000 |        0.133 |        0.842 |        0.975
       6.000 |        0.135 |        0.558 |        0.693
       7.000 |        0.150 |        1.596 |        1.746
      12.000 |        0.145 |        1.893 |        2.037
       8.000 |        0.147 |        0.751 |        0.898
      12.000 |        0.136 |        3.406 |        3.542
       9.000 |        0.148 |        0.645 |        0.793
       9.000 |        0.146 |        0.925 |        1.071
      10.000 |        0.135 |        0.784 |        0.919
       6.000 |        0.144 |        1.100 |        1.244
       8.000 |        0.154 |        1.725 |        1.880
       3.000 |        0.134 |        1.625 |        1.760
       9.000 |        0.145 |        1.277 |        1.422
       3.000 |        0.158 |        3.328 |        3.486
       7.000 |        0.163 |        4.105 |        4.268
       8.000 |        0.147 |        3.456 |        3.603
       8.000 |        0.147 |        1.447 |        1.594
      11.000 |        0.147 |        0.779 |        0.926
       8.000 |        0.132 |        0.835 |        0.967
      11.000 |        0.143 |        1.635 |        1.778
      11.000 |        0.184 |        3.380 |        3.564
       9.000 |        0.125 |        1.839 |        1.964
       5.000 |        0.145 |        0.914 |        1.060
       9.000 |        0.221 |        2.479 |        2.700
      12.000 |        0.065 |        0.876 |        0.942
       6.000 |        0.149 |        2.906 |        3.055
      11.000 |        0.159 |        1.262 |        1.421
       7.000 |        0.124 |        0.605 |        0.728
      14.000 |        0.125 |        3.010 |        3.135
      10.000 |        0.133 |        2.076 |        2.209
       7.000 |        0.136 |        0.935 |        1.072
       5.000 |        0.126 |        0.761 |        0.887
       7.000 |        0.125 |        2.693 |        2.818
       9.000 |        0.087 |        0.708 |        0.796
       5.000 |        0.088 |        0.690 |        0.777
       9.000 |        0.125 |        0.650 |        0.775
       8.000 |        0.125 |        1.005 |        1.130
       5.000 |        0.127 |        2.105 |        2.232
       8.000 |        0.137 |        0.745 |        0.882
       8.000 |        0.166 |        1.568 |        1.734
       4.000 |        0.088 |        2.027 |        2.115
      11.000 |        0.222 |        0.752 |        0.974
       8.000 |        0.140 |        0.832 |        0.972
       5.000 |        0.124 |        1.885 |        2.009
       6.000 |        0.137 |        3.004 |        3.141
       7.000 |        0.153 |        1.088 |        1.241
       6.000 |        0.087 |        3.934 |        4.021
      11.000 |        0.123 |        2.742 |        2.865
       5.000 |        0.152 |        0.533 |        0.685
       9.000 |        0.165 |        3.520 |        3.684
      12.000 |        0.147 |        3.548 |        3.695
      14.000 |        0.146 |        0.802 |        0.948
      13.000 |        0.128 |        2.511 |        2.639
       8.000 |        0.224 |        3.521 |        3.745
       9.000 |        0.153 |        3.348 |        3.501
      10.000 |        0.171 |        0.863 |        1.034
      10.000 |        0.176 |        0.697 |        0.873
       7.000 |        0.146 |        0.837 |        0.982
      10.000 |        0.163 |        0.770 |        0.933
      12.000 |        0.179 |        1.272 |        1.451
       8.000 |        0.125 |        4.767 |        4.892
      11.000 |        0.133 |        2.334 |        2.467
       8.000 |        0.145 |        1.873 |        2.018
       8.000 |        0.143 |        1.422 |        1.565
      11.000 |        0.150 |        0.782 |        0.931
       7.000 |        0.151 |        0.931 |        1.082
      12.000 |        0.137 |        0.861 |        0.998
       6.000 |        0.087 |        0.671 |        0.758
       9.000 |        0.087 |        0.911 |        0.998
      10.000 |        0.192 |        2.267 |        2.459
       7.000 |        0.149 |        0.787 |        0.937
       4.000 |        0.126 |        2.362 |        2.488
       5.000 |        0.085 |        0.926 |        1.010
       8.000 |        0.080 |        0.775 |        0.855
       7.000 |        0.087 |        2.369 |        2.457
       9.000 |        0.149 |        4.088 |        4.237
       8.000 |        0.140 |        1.080 |        1.220
       8.000 |        0.185 |        2.018 |        2.204
      10.000 |        0.120 |        3.668 |        3.788
       6.000 |        0.094 |        0.676 |        0.770
       9.000 |        0.144 |        1.331 |        1.475
       7.000 |        0.187 |        0.957 |        1.144
       9.000 |        0.149 |        2.047 |        2.196
      10.000 |        0.148 |        0.738 |        0.886
      11.000 |        0.155 |        3.900 |        4.055
       8.000 |        0.168 |        2.384 |        2.552
       9.000 |        0.159 |        0.502 |        0.662
       8.000 |        0.147 |        1.044 |        1.191
       7.000 |        0.130 |        1.272 |        1.403
       8.000 |        0.158 |        1.131 |        1.289
       5.000 |        0.131 |        0.667 |        0.798
       6.000 |        0.156 |        0.966 |        1.122
      11.000 |        0.136 |        0.770 |        0.905
      10.000 |        0.155 |        1.547 |        1.702
      11.000 |        0.150 |        0.706 |        0.856
       4.000 |        0.144 |        0.756 |        0.900
       7.000 |        0.252 |        1.336 |        1.587
      11.000 |        0.131 |        0.645 |        0.777
      11.000 |        0.134 |        0.753 |        0.886
       9.000 |        0.146 |        3.685 |        3.831
      10.000 |        0.146 |        1.595 |        1.741
      11.000 |        0.155 |        1.980 |        2.135
       7.000 |        0.129 |        0.803 |        0.932
       8.000 |        0.135 |        1.567 |        1.702
       9.000 |        0.124 |        1.479 |        1.603
      11.000 |        0.147 |        3.595 |        3.741
       3.000 |        0.124 |        0.828 |        0.952
       4.000 |        0.131 |        1.974 |        2.105
       7.000 |        0.126 |        0.788 |        0.914
       6.000 |        0.141 |        2.509 |        2.650
       6.000 |        0.089 |        4.131 |        4.220
      11.000 |        0.146 |        1.411 |        1.557
       5.000 |        0.136 |        0.815 |        0.951
      10.000 |        0.135 |        0.553 |        0.689
       8.000 |        0.142 |        1.937 |        2.079
       4.000 |        0.110 |        1.360 |        1.469
       7.000 |        0.142 |        1.008 |        1.150
      10.000 |        0.147 |        3.023 |        3.170
       7.000 |        0.124 |        0.672 |        0.797
      15.000 |        0.137 |        2.946 |        3.083
       9.000 |        0.126 |        0.936 |        1.061
      12.000 |        0.095 |        1.402 |        1.497
       5.000 |        0.241 |        0.761 |        1.002
      13.000 |        0.126 |        0.631 |        0.757
      10.000 |        0.127 |        2.784 |        2.911
      11.000 |        0.141 |        1.950 |        2.092
       8.000 |        0.140 |        1.683 |        1.823
       5.000 |        0.123 |        0.528 |        0.651
      11.000 |        0.126 |        1.055 |        1.182
       7.000 |        0.143 |        0.617 |        0.760
      11.000 |        0.146 |        3.368 |        3.513
       7.000 |        0.132 |        0.734 |        0.866
       6.000 |        0.146 |        0.628 |        0.774
       6.000 |        0.133 |        3.106 |        3.240
       9.000 |        0.138 |        1.110 |        1.247
       3.000 |        0.150 |        3.683 |        3.833
       5.000 |        0.142 |        1.270 |        1.412
       9.000 |        0.148 |        2.861 |        3.009
      13.000 |        0.149 |        0.878 |        1.027
       6.000 |        0.125 |        0.906 |        1.031
       9.000 |        0.140 |        0.676 |        0.816
      14.000 |        0.283 |        1.338 |        1.620
      10.000 |        0.142 |        1.594 |        1.735
      10.000 |        0.089 |        4.345 |        4.434
      10.000 |        0.136 |        2.225 |        2.361
       8.000 |        0.086 |        0.807 |        0.893
      12.000 |        0.096 |        2.063 |        2.159
      14.000 |        0.144 |        0.813 |        0.957
      10.000 |        0.138 |        3.940 |        4.078
       7.000 |        0.135 |        1.226 |        1.361
      10.000 |        0.203 |        0.671 |        0.875
      10.000 |        0.124 |        1.020 |        1.144
       8.000 |        0.094 |        2.279 |        2.373
      12.000 |        0.126 |        1.232 |        1.358
       9.000 |        0.124 |        0.661 |        0.785
      11.000 |        0.124 |        2.282 |        2.406
      11.000 |        0.127 |        1.990 |        2.117
      13.000 |        0.124 |        0.691 |        0.815
       9.000 |        0.147 |        0.960 |        1.107
      14.000 |        0.127 |        0.648 |        0.775
       8.000 |        0.137 |        0.625 |        0.762
       9.000 |        0.130 |        3.317 |        3.447
      10.000 |        0.163 |        0.860 |        1.023
