  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.145 |        3.082 |        3.227
       9.000 |        0.145 |        1.203 |        1.349
      11.000 |        0.143 |        1.182 |        1.326
       7.000 |        0.124 |        3.225 |        3.349
      11.000 |        0.147 |        0.787 |        0.933
       9.000 |        0.152 |        0.682 |        0.834
       6.000 |        0.146 |        0.607 |        0.752
      12.000 |        0.166 |        1.721 |        1.887
       8.000 |        0.147 |        1.492 |        1.638
       6.000 |        0.142 |        0.892 |        1.033
       9.000 |        0.181 |        0.573 |        0.755
      12.000 |        0.131 |        0.523 |        0.654
      10.000 |        0.155 |        1.769 |        1.925
      10.000 |        0.151 |        1.867 |        2.017
       4.000 |        0.126 |        0.572 |        0.698
      11.000 |        0.162 |        0.678 |        0.840
       7.000 |        0.149 |        0.559 |        0.708
       9.000 |        0.151 |        0.852 |        1.003
       6.000 |        0.147 |        0.791 |        0.938
      11.000 |        0.125 |        0.871 |        0.997
       8.000 |        0.146 |        1.850 |        1.996
       7.000 |        0.142 |        0.852 |        0.994
       7.000 |        0.148 |        1.358 |        1.506
       6.000 |        0.130 |        1.703 |        1.833
       5.000 |        0.149 |        0.847 |        0.996
      10.000 |        0.146 |        0.989 |        1.135
       7.000 |        0.153 |        0.628 |        0.781
       6.000 |        0.208 |        0.520 |        0.727
       8.000 |        0.147 |        1.013 |        1.160
      12.000 |        0.127 |        1.216 |        1.343
       9.000 |        0.148 |        2.153 |        2.301
      11.000 |        0.149 |        1.643 |        1.791
       8.000 |        0.128 |        0.704 |        0.832
      14.000 |        0.143 |        0.700 |        0.843
      11.000 |        0.232 |        0.701 |        0.933
       7.000 |        0.129 |        0.515 |        0.644
      10.000 |        0.149 |        0.755 |        0.904
      12.000 |        0.160 |        0.609 |        0.770
      12.000 |        0.144 |        1.486 |        1.630
       9.000 |        0.127 |        1.574 |        1.701
      12.000 |        0.167 |        0.971 |        1.138
       7.000 |        0.150 |        0.549 |        0.699
      14.000 |        0.129 |        3.140 |        3.269
      10.000 |        0.129 |        0.610 |        0.738
      10.000 |        0.269 |        1.028 |        1.297
      10.000 |        0.143 |        0.545 |        0.687
       9.000 |        0.130 |        0.944 |        1.074
       7.000 |        0.124 |        0.668 |        0.792
       5.000 |        0.144 |        0.865 |        1.009
      10.000 |        0.147 |        2.175 |        2.322
      10.000 |        0.129 |        3.274 |        3.403
      15.000 |        0.260 |        1.438 |        1.698
       4.000 |        0.309 |        0.772 |        1.080
       6.000 |        0.143 |        0.967 |        1.110
       9.000 |        0.142 |        1.059 |        1.200
       8.000 |        0.125 |        2.925 |        3.050
      10.000 |        0.147 |        1.948 |        2.094
       6.000 |        0.137 |        1.755 |        1.892
      12.000 |        0.144 |        0.801 |        0.945
       7.000 |        0.139 |        0.777 |        0.916
      14.000 |        0.129 |        1.241 |        1.370
       7.000 |        0.170 |        2.767 |        2.938
       8.000 |        0.152 |        0.540 |        0.692
       8.000 |        0.148 |        0.912 |        1.060
      10.000 |        0.146 |        3.379 |        3.526
      11.000 |        0.291 |        0.601 |        0.893
      10.000 |        0.128 |        0.872 |        0.999
      11.000 |        0.147 |        2.941 |        3.088
      10.000 |        0.121 |        1.001 |        1.122
       6.000 |        0.125 |        1.526 |        1.651
       8.000 |        0.146 |        1.066 |        1.212
       5.000 |        0.124 |        0.906 |        1.030
       7.000 |        0.150 |        2.006 |        2.156
       6.000 |        0.145 |        1.423 |        1.568
      13.000 |        0.300 |        2.440 |        2.740
       5.000 |        0.147 |        1.122 |        1.270
       6.000 |        0.135 |        1.550 |        1.685
      10.000 |        0.148 |        2.280 |        2.428
      10.000 |        0.146 |        0.829 |        0.975
      11.000 |        0.146 |        1.772 |        1.918
       9.000 |        0.127 |        1.000 |        1.127
      11.000 |        0.144 |        2.114 |        2.258
       5.000 |        0.227 |        0.784 |        1.012
       5.000 |        0.223 |        0.730 |        0.953
      11.000 |        0.342 |        2.054 |        2.396
       7.000 |        0.175 |        0.592 |        0.767
       7.000 |        0.165 |        0.913 |        1.078
       9.000 |        0.151 |        1.224 |        1.376
       7.000 |        0.166 |        0.726 |        0.892
       7.000 |        0.150 |        0.678 |        0.828
       9.000 |        0.170 |        0.922 |        1.092
       4.000 |        0.127 |        0.661 |        0.788
       6.000 |        0.144 |        0.695 |        0.839
       7.000 |        0.126 |        1.170 |        1.296
      12.000 |        0.274 |        1.398 |        1.672
       8.000 |        0.126 |        0.553 |        0.679
      12.000 |        0.128 |        2.483 |        2.611
       9.000 |        0.146 |        0.692 |        0.838
