  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.140 |        1.617 |        1.756
      11.000 |        0.150 |        1.632 |        1.781
       8.000 |        0.137 |        4.982 |        5.118
      11.000 |        0.145 |        1.097 |        1.241
       9.000 |        0.140 |        0.740 |        0.880
       6.000 |        0.153 |        0.820 |        0.973
       7.000 |        0.208 |        5.499 |        5.707
      12.000 |        0.149 |        2.715 |        2.864
       9.000 |        0.140 |        0.872 |        1.011
       6.000 |        0.299 |        1.362 |        1.660
       8.000 |        0.353 |        2.171 |        2.524
      12.000 |        0.140 |        0.722 |        0.862
      10.000 |        0.142 |        2.942 |        3.084
       4.000 |        0.141 |        0.881 |        1.022
      10.000 |        0.150 |        2.811 |        2.960
      11.000 |        0.160 |        1.100 |        1.259
       7.000 |        0.143 |        0.858 |        1.001
       9.000 |        0.138 |        1.119 |        1.257
       6.000 |        0.142 |        0.935 |        1.077
      11.000 |        0.144 |        1.410 |        1.554
       7.000 |        0.149 |        0.960 |        1.108
       8.000 |        0.146 |        2.910 |        3.056
       7.000 |        0.140 |        1.835 |        1.975
       6.000 |        0.148 |        2.883 |        3.031
       5.000 |        0.145 |        1.053 |        1.198
      10.000 |        0.144 |        1.294 |        1.438
       7.000 |        0.144 |        0.967 |        1.111
       6.000 |        0.270 |        0.816 |        1.086
       8.000 |        0.139 |        1.260 |        1.399
      12.000 |        0.145 |        2.030 |        2.174
       9.000 |        0.141 |        3.623 |        3.764
      11.000 |        0.141 |        2.388 |        2.529
       8.000 |        0.157 |        1.013 |        1.170
      14.000 |        0.151 |        0.883 |        1.034
      11.000 |        0.248 |        0.925 |        1.173
       7.000 |        0.139 |        0.768 |        0.907
      10.000 |        0.148 |        1.191 |        1.339
      12.000 |        0.151 |        0.684 |        0.835
      12.000 |        0.148 |        2.352 |        2.501
       9.000 |        0.147 |        2.705 |        2.852
      12.000 |        0.167 |        1.426 |        1.593
       7.000 |        0.149 |        0.946 |        1.095
      10.000 |        0.149 |        0.889 |        1.038
      10.000 |        0.141 |        1.486 |        1.628
      10.000 |        0.142 |        0.691 |        0.834
       9.000 |        0.147 |        1.508 |        1.656
      14.000 |        0.145 |        5.475 |        5.621
       7.000 |        0.144 |        1.048 |        1.192
       5.000 |        0.247 |        1.176 |        1.424
      10.000 |        0.146 |        3.365 |        3.511
       4.000 |        0.285 |        1.266 |        1.551
       6.000 |        0.371 |        1.281 |        1.652
      15.000 |        0.327 |        2.290 |        2.617
      10.000 |        0.141 |        5.539 |        5.680
       9.000 |        0.094 |        1.681 |        1.776
      10.000 |        0.138 |        3.213 |        3.351
       6.000 |        0.090 |        2.931 |        3.021
       8.000 |        0.135 |        4.968 |        5.102
      12.000 |        0.139 |        0.877 |        1.016
       7.000 |        0.144 |        1.189 |        1.333
      14.000 |        0.091 |        2.056 |        2.147
       8.000 |        0.150 |        0.824 |        0.974
       7.000 |        0.146 |        4.715 |        4.861
      11.000 |        0.149 |        0.953 |        1.102
       8.000 |        0.159 |        1.502 |        1.661
      10.000 |        0.145 |        1.462 |        1.606
      10.000 |        0.090 |        5.583 |        5.672
      10.000 |        0.141 |        1.603 |        1.743
      11.000 |        0.334 |        5.077 |        5.411
       6.000 |        0.141 |        2.575 |        2.716
       8.000 |        0.151 |        1.556 |        1.707
       5.000 |        0.150 |        1.422 |        1.572
       6.000 |        0.139 |        2.007 |        2.145
       7.000 |        0.147 |        3.303 |        3.451
