  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.174 |        1.659 |        1.833
      11.000 |        0.150 |        1.569 |        1.718
       8.000 |        0.130 |        4.967 |        5.097
      11.000 |        0.156 |        1.130 |        1.285
       9.000 |        0.138 |        0.742 |        0.880
       6.000 |        0.138 |        0.819 |        0.957
       7.000 |        0.186 |        5.528 |        5.714
      12.000 |        0.152 |        2.782 |        2.935
       8.000 |        0.140 |        2.126 |        2.267
       9.000 |        0.328 |        0.953 |        1.282
       6.000 |        0.402 |        1.506 |        1.908
      12.000 |        0.147 |        0.782 |        0.929
      10.000 |        0.151 |        2.993 |        3.144
       4.000 |        0.140 |        0.885 |        1.024
      10.000 |        0.231 |        2.729 |        2.960
      11.000 |        0.185 |        0.985 |        1.170
       7.000 |        0.141 |        0.894 |        1.034
       9.000 |        0.145 |        1.166 |        1.311
       6.000 |        0.139 |        0.945 |        1.084
      11.000 |        0.149 |        1.380 |        1.528
       7.000 |        0.140 |        1.009 |        1.149
       8.000 |        0.151 |        2.979 |        3.131
       7.000 |        0.143 |        1.827 |        1.969
       6.000 |        0.146 |        2.861 |        3.007
       5.000 |        0.148 |        1.087 |        1.236
      10.000 |        0.145 |        1.349 |        1.494
       7.000 |        0.148 |        0.961 |        1.109
       6.000 |        0.192 |        0.812 |        1.004
       8.000 |        0.145 |        1.286 |        1.431
      12.000 |        0.145 |        2.044 |        2.189
       9.000 |        0.145 |        3.671 |        3.816
      11.000 |        0.147 |        2.486 |        2.633
       8.000 |        0.142 |        1.102 |        1.244
      14.000 |        0.144 |        0.872 |        1.016
      11.000 |        0.210 |        0.944 |        1.154
       7.000 |        0.146 |        0.789 |        0.935
      10.000 |        0.145 |        1.189 |        1.334
      12.000 |        0.151 |        0.720 |        0.871
      12.000 |        0.155 |        2.195 |        2.350
       9.000 |        0.150 |        2.738 |        2.888
      12.000 |        0.165 |        1.378 |        1.543
       7.000 |        0.092 |        0.909 |        1.001
      10.000 |        0.145 |        0.978 |        1.123
      10.000 |        0.234 |        1.498 |        1.732
      10.000 |        0.141 |        0.697 |        0.838
       9.000 |        0.140 |        1.466 |        1.606
      14.000 |        0.140 |        5.440 |        5.579
       7.000 |        0.151 |        1.025 |        1.176
       5.000 |        0.140 |        1.187 |        1.327
      10.000 |        0.139 |        3.290 |        3.430
       6.000 |        0.133 |        1.238 |        1.371
       4.000 |        0.351 |        1.242 |        1.593
      15.000 |        0.261 |        2.321 |        2.582
      10.000 |        0.139 |        5.547 |        5.687
       9.000 |        0.152 |        1.693 |        1.845
      10.000 |        0.147 |        3.264 |        3.411
       6.000 |        0.144 |        2.977 |        3.120
       8.000 |        0.147 |        5.002 |        5.149
      12.000 |        0.147 |        0.890 |        1.038
       7.000 |        0.149 |        1.273 |        1.422
      14.000 |        0.136 |        2.045 |        2.181
       8.000 |        0.147 |        0.875 |        1.022
       7.000 |        0.146 |        4.736 |        4.882
      11.000 |        0.140 |        0.913 |        1.053
       8.000 |        0.145 |        1.544 |        1.688
      10.000 |        0.147 |        1.433 |        1.580
      10.000 |        0.143 |        5.564 |        5.707
      11.000 |        0.146 |        5.028 |        5.174
      10.000 |        0.276 |        1.653 |        1.928
       6.000 |        0.153 |        2.660 |        2.813
       8.000 |        0.147 |        1.590 |        1.737
       5.000 |        0.157 |        1.459 |        1.615
       6.000 |        0.139 |        1.992 |        2.130
       7.000 |        0.139 |        3.263 |        3.402
      13.000 |        0.158 |        3.735 |        3.893
       5.000 |        0.150 |        1.637 |        1.787
       6.000 |        0.142 |        2.589 |        2.731
      10.000 |        0.139 |        1.162 |        1.301
      10.000 |        0.140 |        3.678 |        3.818
      11.000 |        0.139 |        2.630 |        2.769
       9.000 |        0.141 |        1.644 |        1.785
       5.000 |        0.146 |        0.763 |        0.909
       5.000 |        0.140 |        1.253 |        1.393
      11.000 |        0.140 |        3.405 |        3.545
      11.000 |        0.319 |        3.081 |        3.400
       7.000 |        0.140 |        0.924 |        1.064
       7.000 |        0.154 |        1.405 |        1.558
       9.000 |        0.158 |        1.918 |        2.077
       7.000 |        0.150 |        1.099 |        1.249
       7.000 |        0.164 |        0.856 |        1.019
       9.000 |        0.165 |        1.459 |        1.624
       4.000 |        0.141 |        1.073 |        1.214
       6.000 |        0.148 |        0.745 |        0.893
       7.000 |        0.139 |        1.890 |        2.030
      12.000 |        0.146 |        2.351 |        2.497
       8.000 |        0.148 |        0.927 |        1.075
       9.000 |        0.147 |        0.836 |        0.983
      12.000 |        0.149 |        4.312 |        4.461
       9.000 |        0.158 |        1.079 |        1.237
      10.000 |        0.145 |        1.035 |        1.180
       6.000 |        0.141 |        1.267 |        1.409
       8.000 |        0.149 |        2.126 |        2.275
       3.000 |        0.147 |        2.080 |        2.227
       9.000 |        0.154 |        1.491 |        1.645
       3.000 |        0.146 |        4.128 |        4.275
       7.000 |        0.175 |        5.021 |        5.196
       8.000 |        0.145 |        4.243 |        4.388
       8.000 |        0.141 |        1.805 |        1.947
      11.000 |        0.147 |        1.072 |        1.220
       8.000 |        0.258 |        1.014 |        1.273
      11.000 |        0.146 |        1.949 |        2.095
      11.000 |        0.147 |        4.231 |        4.379
       9.000 |        0.137 |        2.334 |        2.471
       5.000 |        0.199 |        1.015 |        1.214
       9.000 |        0.142 |        3.080 |        3.223
