  Key Length |   QueueTimes | ServiceTimes | SojournTimes

      11.000 |        0.191 |        6.755 |        6.946
       9.000 |        0.165 |        4.227 |        4.392
      13.000 |        0.189 |        1.006 |        1.196
       6.000 |        0.189 |        4.224 |        4.413
       4.000 |        0.188 |        2.374 |        2.562
       9.000 |        0.179 |        1.809 |        1.988
       7.000 |        0.191 |        1.029 |        1.220
      10.000 |        0.183 |        3.316 |        3.499
       5.000 |        0.177 |        0.878 |        1.055
       6.000 |        0.173 |        3.095 |        3.268
       9.000 |        0.186 |        4.715 |        4.901
      10.000 |        0.191 |        1.268 |        1.459
      10.000 |        0.177 |        1.393 |        1.570
      10.000 |        0.165 |        3.392 |        3.557
       7.000 |        0.182 |        1.282 |        1.464
       8.000 |        0.173 |        3.195 |        3.368
      12.000 |        0.188 |        3.814 |        4.001
       9.000 |        0.190 |        1.097 |        1.286
      11.000 |        0.179 |        1.817 |        1.996
      12.000 |        0.179 |        1.007 |        1.186
       7.000 |        0.184 |        2.423 |        2.607
       7.000 |        0.177 |        1.316 |        1.493
       9.000 |        0.184 |        1.129 |        1.313
      11.000 |        0.194 |        5.750 |        5.943
      11.000 |        0.187 |        2.914 |        3.101
       8.000 |        0.183 |        1.418 |        1.601
       5.000 |        0.192 |        1.505 |        1.696
      13.000 |        0.177 |        3.963 |        4.140
       9.000 |        0.181 |        0.868 |        1.048
       7.000 |        0.181 |        1.228 |        1.409
       8.000 |        0.186 |        0.821 |        1.007
      11.000 |        0.174 |        1.755 |        1.928
       9.000 |        0.183 |        1.875 |        2.059
       9.000 |        0.191 |        1.377 |        1.568
      10.000 |        0.186 |        1.268 |        1.454
       8.000 |        0.184 |        3.822 |        4.006
       7.000 |        0.176 |        6.691 |        6.866
      10.000 |        0.181 |        3.922 |        4.103
       5.000 |        0.184 |        1.408 |        1.592
      10.000 |        0.190 |        1.578 |        1.768
       5.000 |        0.171 |        2.152 |        2.323
       9.000 |        0.183 |        4.864 |        5.047
      17.000 |        0.173 |        3.667 |        3.840
      10.000 |        0.189 |        1.013 |        1.202
       5.000 |        0.189 |        5.212 |        5.401
      14.000 |        0.176 |        0.925 |        1.101
       5.000 |        0.182 |        4.269 |        4.450
       6.000 |        0.175 |        2.567 |        2.741
       9.000 |        0.178 |        1.604 |        1.781
       6.000 |        0.187 |        1.008 |        1.196
       6.000 |        0.177 |        2.549 |        2.726
       7.000 |        0.178 |        1.034 |        1.212
       5.000 |        0.188 |        0.925 |        1.113
      12.000 |        0.184 |        1.656 |        1.840
      11.000 |        0.185 |        2.760 |        2.945
       6.000 |        0.180 |        1.835 |        2.014
      11.000 |        0.183 |        3.780 |        3.963
      12.000 |        0.183 |        3.711 |        3.894
       8.000 |        0.183 |        0.883 |        1.066
       6.000 |        0.181 |        1.041 |        1.223
       8.000 |        0.149 |        2.181 |        2.331
      10.000 |        0.149 |        0.905 |        1.054
      10.000 |        0.154 |        1.721 |        1.875
      10.000 |        0.180 |        1.478 |        1.659
      11.000 |        0.177 |        1.430 |        1.607
       7.000 |        0.180 |        5.045 |        5.225
       6.000 |        0.189 |        3.179 |        3.368
      10.000 |        0.175 |        0.941 |        1.117
       8.000 |        0.190 |        2.812 |        3.002
      10.000 |        0.179 |        3.427 |        3.606
       5.000 |        0.153 |        1.309 |        1.462
      14.000 |        0.184 |        1.556 |        1.741
      10.000 |        0.173 |        1.004 |        1.177
       5.000 |        0.173 |        1.498 |        1.671
       4.000 |        0.179 |        4.005 |        4.185
       8.000 |        0.176 |        1.720 |        1.896
       8.000 |        0.209 |        0.630 |        0.839
      11.000 |        0.180 |        1.023 |        1.203
      12.000 |        0.177 |        1.359 |        1.535
       7.000 |        0.180 |        0.981 |        1.161
       7.000 |        0.180 |        2.709 |        2.889
      12.000 |        0.182 |        2.330 |        2.513
      13.000 |        0.180 |        0.976 |        1.156
       6.000 |        0.184 |        1.927 |        2.111
       8.000 |        0.173 |        1.971 |        2.144
       9.000 |        0.143 |        1.332 |        1.475
       7.000 |        0.181 |        0.816 |        0.996
      12.000 |        0.174 |        0.973 |        1.147
      14.000 |        0.189 |        2.308 |        2.497
       9.000 |        0.189 |        0.969 |        1.158
      11.000 |        0.167 |        0.873 |        1.040
      18.000 |        0.188 |        5.511 |        5.699
      11.000 |        0.189 |        3.164 |        3.352
       4.000 |        0.182 |        3.895 |        4.076
      11.000 |        0.183 |        2.338 |        2.521
       6.000 |        0.150 |        3.604 |        3.754
       9.000 |        0.179 |        4.887 |        5.066
       7.000 |        0.181 |        1.484 |        1.665
      11.000 |        0.190 |        1.864 |        2.054
       7.000 |        0.188 |        1.124 |        1.312
      13.000 |        0.182 |        1.483 |        1.665
      12.000 |        0.182 |        2.785 |        2.968
       7.000 |        0.178 |        3.274 |        3.452
       7.000 |        0.182 |        3.871 |        4.053
       8.000 |        0.184 |        1.028 |        1.212
       9.000 |        0.183 |        1.508 |        1.691
       6.000 |        0.183 |        1.534 |        1.717
      11.000 |        0.178 |        1.153 |        1.331
       8.000 |        0.156 |        2.080 |        2.236
       9.000 |        0.148 |        0.854 |        1.002
       6.000 |        0.176 |        4.520 |        4.695
       5.000 |        0.184 |        1.728 |        1.912
       7.000 |        0.179 |        7.039 |        7.218
       8.000 |        0.183 |        1.110 |        1.293
       9.000 |        0.189 |        6.252 |        6.441
       8.000 |        0.181 |        5.836 |        6.017
       5.000 |        0.177 |        0.871 |        1.049
       9.000 |        0.190 |        2.672 |        2.862
      13.000 |        0.180 |        5.155 |        5.336
       5.000 |        0.188 |        2.978 |        3.166
      11.000 |        0.187 |        3.313 |        3.500
       6.000 |        0.179 |        1.104 |        1.283
       9.000 |        0.184 |        1.666 |        1.850
       6.000 |        0.188 |        1.095 |        1.283
       9.000 |        0.181 |        1.285 |        1.466
      10.000 |        0.185 |        1.838 |        2.023
      10.000 |        0.180 |        1.339 |        1.519
      11.000 |        0.192 |        1.995 |        2.187
       9.000 |        0.175 |        1.049 |        1.224
       7.000 |        0.172 |        2.797 |        2.969
      10.000 |        0.189 |        0.927 |        1.117
       8.000 |        0.181 |        2.183 |        2.364
       7.000 |        0.189 |        2.721 |        2.910
      10.000 |        0.185 |        1.200 |        1.385
       8.000 |        0.167 |        1.155 |        1.321
       4.000 |        0.183 |        3.211 |        3.394
      14.000 |        0.184 |        1.515 |        1.699
       9.000 |        0.175 |        1.341 |        1.516
      13.000 |        0.184 |        0.986 |        1.170
       9.000 |        0.178 |        5.529 |        5.707
       5.000 |        0.178 |        0.936 |        1.115
       6.000 |        0.188 |        0.938 |        1.126
       6.000 |        0.180 |        2.169 |        2.349
       7.000 |        0.185 |        6.138 |        6.324
      10.000 |        0.186 |        1.019 |        1.205
       6.000 |        0.187 |        3.097 |        3.285
      10.000 |        0.184 |        3.322 |        3.505
       6.000 |        0.191 |        1.121 |        1.312
       4.000 |        0.182 |        3.965 |        4.146
      11.000 |        0.184 |        4.174 |        4.358
       8.000 |        0.145 |        2.898 |        3.043
       7.000 |        0.186 |        5.914 |        6.100
       4.000 |        0.185 |        2.671 |        2.856
      18.000 |        0.184 |        5.380 |        5.563
       7.000 |        0.182 |        2.935 |        3.117
      15.000 |        0.181 |        2.776 |        2.957
       7.000 |        0.163 |        1.599 |        1.761
       3.000 |        0.151 |        6.356 |        6.507
       9.000 |        0.188 |        1.086 |        1.274
      10.000 |        0.192 |        6.777 |        6.968
      11.000 |        0.178 |        2.111 |        2.290
      11.000 |        0.148 |        3.233 |        3.381
       7.000 |        0.189 |        4.305 |        4.495
       5.000 |        0.186 |        2.033 |        2.219
      12.000 |        0.191 |        1.454 |        1.645
       9.000 |        0.172 |        5.144 |        5.316
      11.000 |        0.152 |        5.253 |        5.405
       8.000 |        0.189 |        1.273 |        1.462
       8.000 |        0.164 |        2.305 |        2.469
      11.000 |        0.179 |        3.546 |        3.725
       4.000 |        0.189 |        1.032 |        1.220
       6.000 |        0.176 |        5.555 |        5.731
       7.000 |        0.192 |        6.733 |        6.926
       7.000 |        0.176 |        3.036 |        3.212
      10.000 |        0.189 |        3.481 |        3.670
       9.000 |        0.188 |        1.027 |        1.214
      10.000 |        0.174 |        2.766 |        2.940
       6.000 |        0.174 |        1.313 |        1.487
       7.000 |        0.175 |        0.991 |        1.166
       6.000 |        0.192 |        2.496 |        2.688
      12.000 |        0.188 |        1.206 |        1.394
       9.000 |        0.194 |        1.267 |        1.461
       9.000 |        0.144 |        1.664 |        1.808
       6.000 |        0.168 |        2.015 |        2.183
      10.000 |        0.180 |        1.401 |        1.581
      13.000 |        0.184 |        5.242 |        5.426
       5.000 |        0.183 |        1.262 |        1.445
       9.000 |        0.148 |        5.905 |        6.053
       9.000 |        0.289 |        1.003 |        1.292
       6.000 |        0.180 |        1.257 |        1.438
       6.000 |        0.177 |        1.033 |        1.210
       9.000 |        0.187 |        1.240 |        1.427
      10.000 |        0.190 |        2.984 |        3.175
       5.000 |        0.184 |        1.135 |        1.319
      11.000 |        0.184 |        5.849 |        6.034
      11.000 |        0.184 |        1.578 |        1.762
       5.000 |        0.154 |        2.621 |        2.775
      10.000 |        0.180 |        1.540 |        1.720
       5.000 |        0.179 |        1.445 |        1.624
       8.000 |        0.167 |        1.241 |        1.408
       7.000 |        0.175 |        1.004 |        1.178
      10.000 |        0.178 |        5.849 |        6.026
      12.000 |        0.182 |        3.785 |        3.967
       5.000 |        0.181 |        1.040 |        1.221
      11.000 |        0.183 |        1.101 |        1.284
       6.000 |        0.180 |        0.908 |        1.088
      14.000 |        0.175 |        5.254 |        5.429
       9.000 |        0.177 |        4.836 |        5.014
      13.000 |        0.185 |        1.192 |        1.377
       5.000 |        0.183 |        1.334 |        1.517
       4.000 |        0.173 |        3.470 |        3.642
       4.000 |        0.176 |        2.329 |        2.505
      13.000 |        0.189 |        6.563 |        6.753
       7.000 |        0.186 |        1.692 |        1.878
       7.000 |        0.183 |        1.469 |        1.652
      12.000 |        0.184 |        2.810 |        2.994
       6.000 |        0.191 |        2.036 |        2.226
      12.000 |        0.185 |        0.877 |        1.061
       8.000 |        0.171 |        0.896 |        1.067
       6.000 |        0.187 |        2.374 |        2.561
       7.000 |        0.179 |        1.537 |        1.716
       7.000 |        0.175 |        1.322 |        1.498
      10.000 |        0.182 |        1.020 |        1.202
       8.000 |        0.176 |        1.120 |        1.296
       7.000 |        0.176 |        1.135 |        1.311
       6.000 |        0.179 |        0.739 |        0.919
       7.000 |        0.174 |        0.961 |        1.135
      11.000 |        0.174 |        1.129 |        1.303
       4.000 |        0.188 |        5.092 |        5.279
      11.000 |        0.183 |        1.041 |        1.224
      13.000 |        0.193 |        2.073 |        2.266
      10.000 |        0.179 |        0.931 |        1.110
      10.000 |        0.189 |        0.987 |        1.176
      10.000 |        0.192 |        3.910 |        4.102
      10.000 |        0.178 |        4.413 |        4.591
       4.000 |        0.183 |        2.863 |        3.046
       7.000 |        0.185 |        3.829 |        4.014
       7.000 |        0.189 |        1.771 |        1.959
       8.000 |        0.224 |        6.393 |        6.617
       5.000 |        0.180 |        3.383 |        3.563
       8.000 |        0.173 |        4.399 |        4.572
       9.000 |        0.178 |        1.112 |        1.290
       8.000 |        0.186 |        2.837 |        3.023
       6.000 |        0.178 |        1.148 |        1.326
       8.000 |        0.175 |        4.815 |        4.989
       8.000 |        0.181 |        4.134 |        4.315
       7.000 |        0.182 |        1.155 |        1.336
       9.000 |        0.174 |        1.557 |        1.731
       4.000 |        0.175 |        1.380 |        1.554
       6.000 |        0.188 |        0.783 |        0.971
       9.000 |        0.190 |        1.625 |        1.815
      11.000 |        0.177 |        5.629 |        5.806
       8.000 |        0.185 |        1.738 |        1.923
       7.000 |        0.192 |        1.163 |        1.355
       8.000 |        0.175 |        4.445 |        4.621
       6.000 |        0.174 |        1.052 |        1.225
      10.000 |        0.181 |        1.224 |        1.405
      11.000 |        0.177 |        0.864 |        1.041
       7.000 |        0.184 |        2.653 |        2.837
       6.000 |        0.151 |        5.813 |        5.964
       7.000 |        0.184 |        4.122 |        4.306
       8.000 |        0.187 |        4.430 |        4.617
       8.000 |        0.181 |        1.591 |        1.773
       6.000 |        0.155 |        1.367 |        1.522
      12.000 |        0.181 |        3.999 |        4.180
       8.000 |        0.185 |        2.481 |        2.666
      11.000 |        0.167 |        0.965 |        1.132
      12.000 |        0.172 |        1.063 |        1.235
       6.000 |        0.214 |        1.166 |        1.380
      11.000 |        0.176 |        1.405 |        1.582
       9.000 |        0.175 |        1.716 |        1.891
       8.000 |        0.185 |        1.553 |        1.737
      10.000 |        0.186 |        5.757 |        5.943
      14.000 |        0.178 |        1.718 |        1.896
      10.000 |        0.181 |        1.051 |        1.232
      10.000 |        0.182 |        0.820 |        1.002
       7.000 |        0.187 |        3.205 |        3.391
       5.000 |        0.181 |        4.308 |        4.490
      10.000 |        0.189 |        2.719 |        2.908
       5.000 |        0.189 |        1.915 |        2.105
