timestamp,kw_lengh,took_ms
1520959488,2,187
1520959488,2,23
1520959488,1,9
1520959488,3,54
1520959488,3,51
1520959488,3,145
1520959488,1,9
1520959488,2,43
1520959488,2,32
1520959488,1,124
1520959488,2,188
1520959488,3,45
1520959488,2,46
1520959488,2,24
1520959489,2,42
1520959489,2,22
1520959489,2,271
1520959489,3,66
1520959489,1,12
1520959489,3,63
1520959489,2,28
1520959489,3,95
1520959489,1,15
1520959489,2,49
1520959489,3,237
1520959490,2,63
1520959490,1,12
1520959490,2,72
1520959490,3,32
1520959490,2,208
1520959490,2,50
1520959490,2,44
1520959490,1,11
1520959490,1,56
1520959490,3,64
1520959490,1,149
1520959490,3,48
1520959490,2,37
1520959490,1,14
1520959490,1,13
1520959491,3,242
1520959491,3,67
1520959491,3,168
1520959491,2,122
1520959491,1,11
1520959491,2,80
1520959491,3,28
1520959491,2,35
1520959491,3,209
1520959491,1,24
1520959492,3,270
1520959492,2,26
1520959492,3,34
1520959492,2,64
1520959492,2,43
1520959492,3,37
1520959492,2,43
1520959492,2,27
1520959492,1,12
1520959492,3,27
1520959492,1,96
1520959492,1,9
1520959492,3,40
1520959492,3,42
1520959492,1,15
1520959492,1,6
1520959492,1,9
1520959493,3,200
1520959493,1,10
1520959493,2,271
1520959493,2,154
1520959493,1,12
1520959493,1,163
1520959493,2,23
1520959493,3,153
1520959493,3,78
1520959494,3,116
1520959494,1,8
1520959494,1,19
1520959494,2,151
1520959494,1,74
1520959494,1,9
1520959494,1,148
1520959494,1,14
1520959494,3,40
1520959494,1,11
1520959494,3,234
1520959495,3,313
1520959495,1,10
1520959495,1,11
1520959495,3,43
1520959495,1,19
1520959495,1,14
1520959495,1,19
1520959495,3,208
1520959495,1,9
1520959495,1,127
1520959495,2,25
1520959495,2,186
1520959495,1,19
1520959495,2,32
1520959496,3,238
1520959496,3,194
1520959496,2,36
1520959496,3,75
1520959496,2,265
1520959496,3,38
1520959496,2,23
1520959496,1,16
1520959496,2,41
1520959496,1,10
1520959496,1,15
1520959497,2,132
1520959497,2,46
1520959497,3,71
1520959497,2,132
1520959497,2,22
1520959497,1,17
1520959497,1,37
1520959497,1,11
1520959497,2,149
1520959497,3,225
1520959497,2,17
1520959498,3,127
1520959498,2,27
1520959498,3,246
1520959498,3,94
1520959498,2,188
1520959498,3,51
1520959498,2,41
1520959498,1,150
1520959498,1,8
1520959498,3,64
1520959499,2,152
1520959499,2,19
1520959499,2,28
1520959499,2,140
1520959499,1,11
1520959499,3,212
1520959499,2,243
1520959500,3,231
1520959500,2,274
1520959500,3,169
1520959500,1,15
1520959500,2,96
1520959500,1,81
1520959500,3,143
1520959500,1,47
1520959500,2,29
1520959500,1,8
1520959500,1,12
1520959500,1,21
1520959501,3,240
1520959501,3,50
1520959501,2,38
1520959501,3,35
1520959501,1,15
1520959501,2,27
1520959501,1,12
1520959501,1,86
1520959501,3,32
1520959501,1,11
1520959501,2,65
1520959501,3,52
1520959501,2,16
1520959501,2,221
1520959502,1,27
1520959502,3,209
1520959502,2,22
1520959502,1,14
1520959502,1,153
1520959502,2,44
1520959502,3,65
1520959502,3,160
1520959502,2,21
1520959502,2,28
1520959502,1,12
1520959502,3,22
1520959502,2,22
1520959503,3,281
1520959503,3,59
1520959503,1,13
1520959503,2,187
1520959503,1,10
1520959503,3,166
1520959503,2,28
1520959503,3,56
1520959503,2,18
1520959503,2,27
1520959503,1,12
1520959504,3,257
1520959504,2,60
1520959504,3,152
1520959504,3,109
1520959504,3,70
1520959504,3,149
1520959504,3,148
1520959504,2,59
1520959504,1,28
1520959504,1,128
1520959505,1,9
1520959505,1,23
1520959505,2,187
1520959505,2,26
1520959505,2,25
1520959505,3,328
1520959505,2,45
1520959505,1,134
1520959505,3,65
1520959505,2,31
1520959506,1,203
1520959506,1,166
1520959506,1,16
1520959506,1,16
1520959506,2,28
1520959506,3,57
1520959506,3,95
1520959506,3,260
1520959506,1,20
1520959506,2,12
1520959506,3,85
1520959506,1,16
1520959507,3,63
1520959507,1,10
1520959507,2,62
1520959507,2,28
1520959507,3,46
1520959507,1,12
1520959507,1,14
1520959507,2,164
1520959507,3,225
1520959507,1,13
1520959507,3,208
1520959507,2,25
1520959507,2,100
1520959508,2,99
1520959508,1,9
1520959508,1,15
1520959508,1,16
1520959508,3,35
1520959508,2,12
1520959508,3,185
1520959508,1,18
1520959508,1,9
1520959508,1,15
1520959508,2,69
1520959508,3,323
1520959508,1,13
1520959509,3,142
1520959509,3,116
1520959509,1,33
1520959509,3,208
1520959509,1,16
1520959509,1,15
1520959509,2,54
1520959509,1,147
1520959509,2,230
1520959509,1,14
1520959509,1,12
1520959510,3,255
1520959510,1,14
1520959510,1,12
1520959510,2,20
1520959510,2,32
1520959510,3,40
1520959510,1,13
1520959510,2,142
1520959510,3,119
1520959510,1,120
1520959510,2,124
1520959511,3,327
1520959511,3,56
1520959511,1,15
1520959511,2,25
1520959511,2,20
1520959511,3,102
1520959511,3,257
1520959511,1,13
1520959511,3,40
1520959511,3,70
1520959511,2,26
