timestamp,kw_lengh,took_ms
1529610240,12,2136
1529610242,13,1255
1529610244,7,621
1529610245,14,487
1529610247,15,663
1529610249,14,618
1529610250,16,487
1529610252,16,928
1529610254,14,805
1529610255,7,499
1529610257,7,360
1529610259,16,1184
1529610261,14,711
1529610263,13,742
1529610264,12,409
1529610266,17,711
1529610268,13,755
1529610270,15,1272
1529610271,15,300
1529610273,13,493
1529610274,15,495
1529610276,16,659
1529610277,7,372
1529610279,16,594
1529610281,17,701
1529610282,15,694
1529610284,12,734
1529610285,7,257
1529610287,12,182
1529610288,12,635
1529610290,11,514
1529610291,12,470
1529610293,7,427
1529610295,12,846
1529610296,13,703
1529610298,11,432
1529610299,11,657
1529610301,12,508
1529610302,7,434
1529610304,16,988
1529610306,7,419
1529610308,11,728
1529610309,12,334
1529610311,14,1022
1529610313,11,513
1529610314,7,735
1529610316,17,460
1529610319,17,1763
1529610320,7,333
1529610322,12,556
1529610323,7,549
1529610325,14,962
1529610326,13,321
1529610328,16,498
1529610330,17,872
1529610331,7,589
1529610333,13,742
1529610335,7,280
1529610336,16,814
1529610338,17,833
1529610340,17,491
1529610342,15,859
1529610343,15,666
1529610345,13,521
1529610346,7,403
1529610348,11,795
1529610350,11,669
1529610352,14,818
1529610353,13,635
1529610354,7,143
1529610356,14,326
1529610357,11,486
1529610359,14,551
1529610361,12,562
1529610363,17,1144
1529610364,15,532
1529610366,13,755
1529610368,15,581
1529610369,12,611
1529610371,13,990
1529610373,16,368
1529610374,7,521
1529610376,17,593
1529610377,13,583
1529610380,15,1423
1529610381,7,622
1529610383,7,401
1529610384,15,437
1529610386,7,194
1529610387,15,831
1529610389,14,699
1529610391,7,382
1529610392,12,522
1529610394,17,772
1529610395,7,199
1529610397,14,671
1529610399,15,682
1529610400,11,274
1529610401,7,554
1529610403,16,683
1529610405,7,551
1529610406,16,498
1529610408,7,433
1529610409,16,548
1529610411,12,386
1529610413,12,1004
1529610414,7,200
1529610415,13,457
1529610417,15,460
1529610418,14,297
1529610420,16,746
1529610422,16,1031
1529610424,7,1012
1529610426,14,907
1529610428,12,627
1529610429,17,706
1529610431,16,673
1529610433,15,869
1529610435,17,782
1529610436,11,475
1529610438,7,435
1529610439,11,543
1529610441,15,757
1529610443,7,640
1529610444,7,285
1529610446,17,498
1529610447,16,782
1529610449,11,874
1529610451,11,644
1529610453,12,704
1529610454,7,175
1529610456,16,753
1529610457,15,912
1529610459,15,764
1529610461,7,503
1529610462,12,494
1529610464,17,1072
1529610466,15,787
1529610468,14,501
1529610469,17,516
1529610471,13,1009
1529610473,11,642
1529610474,12,339
1529610476,17,538
1529610478,12,1009
1529610479,7,185
1529610481,14,531
1529610483,14,987
1529610484,16,346
1529610486,7,426
1529610487,11,977
1529610489,17,429
1529610490,7,351
1529610492,12,579
1529610493,13,481
1529610495,13,397
1529610496,7,624
1529610498,7,273
1529610499,12,674
1529610501,17,658
1529610503,11,527
1529610504,7,444
1529610506,13,490
1529610508,14,959
1529610509,14,315
1529610511,16,870
1529610512,16,553
1529610514,13,600
1529610515,11,250
1529610517,17,944
1529610519,15,508
1529610521,11,852
1529610522,7,630
1529610524,7,553
1529610525,13,417
1529610527,11,238
1529610529,15,1266
1529610530,17,484
1529610533,15,1105
1529610534,12,725
1529610536,17,567
1529610537,12,521
1529610539,7,556
1529610541,15,811
1529610543,7,649
1529610544,7,505
1529610545,13,356
1529610547,16,662
1529610549,12,631
1529610550,11,707
1529610552,17,851
1529610554,11,493
1529610555,14,464
1529610557,7,622
1529610559,13,1084
1529610561,7,453
1529610562,12,405
1529610564,13,653
1529610566,14,880
1529610567,12,298
1529610568,7,530
1529610570,12,337
1529610572,16,750
1529610573,11,689
1529610575,7,387
1529610577,16,836
1529610578,17,916
1529610580,14,903
1529610582,11,479
1529610583,15,444
1529610585,13,315
1529610586,16,486
1529610588,17,992
1529610590,11,360
1529610592,13,884
1529610593,16,778
1529610595,16,696
1529610597,13,740
1529610599,16,813
1529610600,13,482
1529610602,14,1046
1529610604,11,809
1529610605,7,335
1529610607,13,442
1529610608,12,504
1529610610,7,415
1529610611,13,676
1529610613,7,675
1529610615,7,536
1529610617,17,941
1529610618,14,615
1529610620,7,208
1529610621,16,651
1529610623,11,454
1529610625,17,933
1529610626,11,496
1529610628,7,356
1529610629,12,866
1529610631,15,910
1529610633,7,444
1529610634,17,578
1529610636,17,652
1529610638,15,898
1529610640,11,430
1529610641,15,563
1529610643,11,797
1529610644,11,530
1529610647,16,1705
1529610649,15,586
1529610650,7,533
1529610652,14,590
1529610654,16,966
1529610655,11,452
1529610657,13,710
1529610659,14,381
1529610660,7,242
1529610662,15,1339
1529610664,13,822
1529610666,12,582
1529610667,7,701
1529610669,12,497
1529610671,14,734
1529610672,12,488
1529610674,14,744
1529610676,14,814
1529610678,12,849
1529610679,7,404
1529610681,11,818
1529610683,16,815
1529610684,12,380
1529610686,15,910
1529610688,11,724
1529610689,16,764
1529610691,11,540
1529610693,15,550
1529610694,15,716
1529610696,7,321
1529610697,16,635
1529610699,11,199
1529610700,7,498
1529610702,13,464
1529610703,16,695
1529610705,14,929
1529610707,15,807
1529610709,12,757
1529610710,14,589
1529610712,7,674
1529610714,13,588
1529610716,15,1220
1529610718,16,798
1529610719,13,476
1529610721,15,1099
1529610723,17,645
1529610725,15,785
1529610727,16,987
1529610728,15,449
1529610730,17,584
1529610732,17,932
1529610733,7,303
1529610735,17,1055
1529610737,11,802
1529610739,16,1287
1529610741,13,811
1529610743,12,675
1529610744,11,314
1529610746,14,652
1529610748,16,558
1529610749,14,722
1529610751,16,1120
1529610753,14,246
1529610755,16,851
1529610756,14,845
1529610758,7,250
1529610759,14,651
1529610761,17,534
1529610762,7,459
1529610764,12,752
1529610766,14,716
1529610768,14,930
1529610769,7,267
1529610771,7,608
1529610772,7,391
1529610774,16,1012
1529610776,14,889
1529610779,13,1632
1529610781,15,774
1529610782,7,670
1529610784,13,466
1529610786,17,1228
1529610787,11,509
1529610789,14,507
1529610790,15,397
1529610792,16,695
1529610794,11,1188
1529610796,17,711
1529610798,15,668
1529610799,11,301
1529610801,15,511
1529610803,15,1349
1529610805,15,1057
1529610806,15,316
1529610808,13,730
1529610809,11,271
1529610811,17,574
1529610813,7,905
1529610815,12,569
1529610816,15,769
1529610818,14,289
1529610819,11,260
1529610821,7,637
1529610822,7,864
1529610824,11,858
1529610826,11,299
1529610828,17,1644
1529610830,17,855
1529610832,17,1163
1529610834,16,732
1529610836,17,965
1529610838,13,1132
1529610840,15,890
1529610842,13,704
1529610843,11,236
1529610844,7,275
1529610846,7,192
1529610847,11,682
1529610849,12,493
1529610850,7,398
1529610852,15,837
1529610853,16,282
1529610856,16,1201
1529610857,16,710
1529610859,7,439
1529610861,17,813
1529610863,17,1099
1529610865,17,1011
1529610867,11,751
1529610868,7,672
1529610870,7,348
1529610872,14,878
1529610874,17,839
1529610875,12,707
1529610877,7,505
1529610879,13,766
1529610880,7,224
1529610882,16,954
1529610884,13,1455
1529610886,14,925
1529610889,15,1287
1529610890,11,416
1529610891,11,403
1529610893,12,579
1529610895,17,824
1529610896,7,352
1529610898,13,1127
1529610900,13,562
1529610902,17,770
1529610903,17,654
1529610905,13,530
1529610907,7,524
1529610908,12,746
1529610910,7,573
1529610911,7,102
