  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.132 |        3.182 |        3.314
       9.000 |        0.126 |        1.339 |        1.465
      11.000 |        0.119 |        0.999 |        1.118
       7.000 |        0.137 |        3.260 |        3.398
      11.000 |        0.133 |        0.897 |        1.030
       9.000 |        0.145 |        0.864 |        1.010
       6.000 |        0.319 |        0.674 |        0.993
      12.000 |        0.091 |        2.646 |        2.736
       8.000 |        0.145 |        1.767 |        1.912
       9.000 |        0.265 |        0.630 |        0.895
       6.000 |        0.177 |        1.321 |        1.499
      12.000 |        0.145 |        0.538 |        0.683
      10.000 |        0.151 |        1.885 |        2.036
      10.000 |        0.149 |        3.409 |        3.558
       4.000 |        0.129 |        0.588 |        0.717
      11.000 |        0.095 |        0.740 |        0.835
       7.000 |        0.151 |        0.924 |        1.076
       9.000 |        0.145 |        1.146 |        1.291
       6.000 |        0.114 |        1.000 |        1.115
      11.000 |        0.094 |        1.103 |        1.197
       8.000 |        0.089 |        2.340 |        2.430
       7.000 |        0.198 |        0.788 |        0.985
       7.000 |        0.141 |        2.004 |        2.145
       6.000 |        0.130 |        1.905 |        2.036
       5.000 |        0.131 |        0.785 |        0.916
      10.000 |        0.147 |        1.390 |        1.537
       7.000 |        0.148 |        0.851 |        0.999
       6.000 |        0.245 |        0.710 |        0.955
       8.000 |        0.103 |        1.391 |        1.494
      12.000 |        0.145 |        2.337 |        2.481
       9.000 |        0.149 |        3.815 |        3.965
      11.000 |        0.150 |        1.877 |        2.027
       8.000 |        0.087 |        0.828 |        0.916
      14.000 |        0.133 |        0.701 |        0.833
      11.000 |        0.130 |        0.816 |        0.947
       7.000 |        0.146 |        0.742 |        0.888
      10.000 |        0.095 |        1.178 |        1.273
      12.000 |        0.148 |        0.673 |        0.821
      12.000 |        0.148 |        2.118 |        2.267
       9.000 |        0.134 |        1.907 |        2.041
      12.000 |        0.147 |        1.612 |        1.759
       7.000 |        0.146 |        1.056 |        1.202
      10.000 |        0.150 |        1.135 |        1.285
      10.000 |        0.156 |        1.703 |        1.859
      10.000 |        0.308 |        0.567 |        0.875
      14.000 |        0.146 |        4.775 |        4.922
       9.000 |        0.312 |        1.175 |        1.488
       7.000 |        0.102 |        1.190 |        1.292
       5.000 |        0.211 |        1.331 |        1.542
      10.000 |        0.147 |        2.996 |        3.143
      15.000 |        0.095 |        1.867 |        1.962
       4.000 |        0.096 |        1.491 |        1.587
       6.000 |        0.234 |        1.470 |        1.704
      10.000 |        0.339 |        4.241 |        4.580
       9.000 |        0.085 |        1.167 |        1.252
       6.000 |        0.084 |        2.168 |        2.251
      10.000 |        0.116 |        2.930 |        3.046
       8.000 |        0.146 |        4.271 |        4.417
      12.000 |        0.141 |        1.017 |        1.158
       7.000 |        0.150 |        1.329 |        1.478
      14.000 |        0.133 |        1.633 |        1.767
       7.000 |        0.095 |        3.493 |        3.588
       8.000 |        0.137 |        0.917 |        1.054
       8.000 |        0.087 |        1.084 |        1.171
      11.000 |        0.162 |        0.761 |        0.923
      10.000 |        0.138 |        4.009 |        4.146
      10.000 |        0.086 |        0.940 |        1.026
      11.000 |        0.137 |        3.437 |        3.574
      10.000 |        0.097 |        1.293 |        1.390
       6.000 |        0.146 |        2.053 |        2.199
       8.000 |        0.146 |        1.721 |        1.867
       5.000 |        0.185 |        1.323 |        1.508
       6.000 |        0.151 |        1.964 |        2.115
       7.000 |        0.283 |        2.824 |        3.108
      13.000 |        0.143 |        3.545 |        3.688
       5.000 |        0.122 |        1.122 |        1.244
       6.000 |        0.143 |        1.893 |        2.037
      10.000 |        0.133 |        0.789 |        0.922
      10.000 |        0.146 |        3.326 |        3.472
      11.000 |        0.104 |        2.199 |        2.303
       9.000 |        0.095 |        1.690 |        1.785
      11.000 |        0.122 |        2.002 |        2.125
       5.000 |        0.092 |        0.738 |        0.831
       5.000 |        0.094 |        1.263 |        1.357
      11.000 |        0.150 |        3.530 |        3.679
       7.000 |        0.095 |        0.918 |        1.013
       7.000 |        0.150 |        1.303 |        1.453
       9.000 |        0.086 |        1.209 |        1.296
       7.000 |        0.156 |        0.690 |        0.846
       7.000 |        0.096 |        0.668 |        0.764
       9.000 |        0.146 |        1.295 |        1.441
       4.000 |        0.145 |        1.206 |        1.351
       6.000 |        0.093 |        0.553 |        0.646
      12.000 |        0.138 |        1.967 |        2.105
       7.000 |        0.147 |        2.270 |        2.417
       8.000 |        0.147 |        0.889 |        1.036
      12.000 |        0.143 |        3.659 |        3.802
       9.000 |        0.148 |        0.971 |        1.119
       9.000 |        0.156 |        1.299 |        1.455
      10.000 |        0.096 |        1.177 |        1.273
       6.000 |        0.146 |        1.078 |        1.224
       8.000 |        0.104 |        2.357 |        2.461
       3.000 |        0.138 |        1.930 |        2.068
       9.000 |        0.142 |        1.357 |        1.499
       3.000 |        0.148 |        3.943 |        4.090
       7.000 |        0.148 |        4.787 |        4.934
       8.000 |        0.144 |        3.480 |        3.624
       8.000 |        0.151 |        2.025 |        2.175
      11.000 |        0.148 |        1.114 |        1.262
       8.000 |        0.137 |        1.126 |        1.264
      11.000 |        0.152 |        3.418 |        3.570
      11.000 |        0.277 |        1.832 |        2.109
       9.000 |        0.128 |        1.972 |        2.100
       9.000 |        0.254 |        1.956 |        2.211
       5.000 |        0.104 |        1.172 |        1.275
      12.000 |        0.124 |        0.833 |        0.957
       6.000 |        0.140 |        3.053 |        3.193
      11.000 |        0.253 |        1.273 |        1.526
       7.000 |        0.150 |        0.809 |        0.959
      14.000 |        0.138 |        2.779 |        2.917
      10.000 |        0.141 |        2.023 |        2.164
       7.000 |        0.088 |        0.794 |        0.881
       5.000 |        0.089 |        0.810 |        0.899
       7.000 |        0.093 |        3.168 |        3.261
       9.000 |        0.243 |        0.726 |        0.969
       5.000 |        0.138 |        1.016 |        1.154
       5.000 |        0.142 |        1.734 |        1.876
       9.000 |        0.158 |        0.800 |        0.958
       8.000 |        0.224 |        1.048 |        1.272
       8.000 |        0.145 |        0.900 |        1.045
       8.000 |        0.094 |        1.740 |        1.833
       4.000 |        0.126 |        1.784 |        1.910
      11.000 |        0.041 |        0.927 |        0.968
       8.000 |        0.089 |        1.010 |        1.099
       6.000 |        0.133 |        2.900 |        3.032
       6.000 |        0.135 |        2.700 |        2.835
       5.000 |        0.222 |        1.954 |        2.176
       7.000 |        0.186 |        0.996 |        1.182
      11.000 |        0.136 |        3.143 |        3.279
       5.000 |        0.150 |        0.799 |        0.948
       9.000 |        0.145 |        4.215 |        4.360
      12.000 |        0.146 |        3.824 |        3.970
      14.000 |        0.144 |        0.933 |        1.077
      13.000 |        0.132 |        2.311 |        2.442
       8.000 |        0.148 |        4.430 |        4.578
       9.000 |        0.142 |        3.889 |        4.030
      10.000 |        0.102 |        0.859 |        0.961
      10.000 |        0.171 |        0.809 |        0.980
       7.000 |        0.196 |        0.704 |        0.900
      12.000 |        0.167 |        1.211 |        1.378
      10.000 |        0.157 |        1.188 |        1.346
      11.000 |        0.148 |        2.790 |        2.937
       8.000 |        0.162 |        6.992 |        7.153
       8.000 |        0.233 |        2.225 |        2.458
       8.000 |        0.146 |        1.917 |        2.063
      11.000 |        0.272 |        0.703 |        0.974
       7.000 |        0.098 |        0.969 |        1.067
      12.000 |        0.137 |        0.761 |        0.897
       6.000 |        0.134 |        0.733 |        0.866
       9.000 |        0.150 |        1.420 |        1.569
       7.000 |        0.164 |        1.031 |        1.194
      10.000 |        0.159 |        3.095 |        3.254
       4.000 |        0.097 |        2.757 |        2.854
       8.000 |        0.204 |        0.746 |        0.950
       5.000 |        0.281 |        1.287 |        1.568
       7.000 |        0.129 |        2.339 |        2.467
       9.000 |        0.101 |        4.239 |        4.340
       8.000 |        0.086 |        1.674 |        1.760
       8.000 |        0.087 |        1.000 |        1.087
       6.000 |        0.090 |        0.779 |        0.869
       9.000 |        0.100 |        1.698 |        1.798
      10.000 |        0.139 |        5.497 |        5.636
       7.000 |        0.163 |        1.118 |        1.281
       9.000 |        0.136 |        1.975 |        2.111
      10.000 |        0.150 |        0.812 |        0.963
      11.000 |        0.186 |        3.624 |        3.810
       8.000 |        0.161 |        2.661 |        2.822
       9.000 |        0.158 |        0.640 |        0.799
       8.000 |        0.147 |        1.323 |        1.469
       7.000 |        0.102 |        1.594 |        1.696
       8.000 |        0.251 |        1.044 |        1.294
       5.000 |        0.149 |        0.961 |        1.110
       6.000 |        0.146 |        1.446 |        1.593
      11.000 |        0.146 |        1.013 |        1.158
      10.000 |        0.149 |        2.287 |        2.436
      11.000 |        0.154 |        0.765 |        0.919
       4.000 |        0.147 |        0.845 |        0.992
       7.000 |        0.260 |        1.488 |        1.748
      11.000 |        0.150 |        0.976 |        1.125
      11.000 |        0.147 |        1.093 |        1.240
       9.000 |        0.145 |        3.603 |        3.749
      10.000 |        0.094 |        1.715 |        1.808
      11.000 |        0.144 |        2.258 |        2.402
       7.000 |        0.149 |        1.037 |        1.186
       8.000 |        0.131 |        1.429 |        1.560
       9.000 |        0.149 |        2.156 |        2.305
      11.000 |        0.105 |        4.236 |        4.341
       3.000 |        0.148 |        1.296 |        1.445
       4.000 |        0.145 |        2.135 |        2.280
       7.000 |        0.134 |        0.905 |        1.039
       6.000 |        0.146 |        4.253 |        4.399
       6.000 |        0.218 |        3.115 |        3.334
      11.000 |        0.131 |        1.304 |        1.435
      10.000 |        0.126 |        0.469 |        0.595
       5.000 |        0.148 |        1.209 |        1.356
       8.000 |        0.095 |        2.390 |        2.486
       4.000 |        0.150 |        1.849 |        2.000
       7.000 |        0.106 |        1.516 |        1.622
      10.000 |        0.280 |        3.224 |        3.504
       7.000 |        0.092 |        0.883 |        0.975
       9.000 |        0.098 |        1.080 |        1.178
      15.000 |        0.141 |        3.667 |        3.808
       5.000 |        0.122 |        0.668 |        0.790
      12.000 |        0.143 |        1.895 |        2.038
      10.000 |        0.233 |        2.607 |        2.839
      13.000 |        0.109 |        0.961 |        1.070
      11.000 |        0.139 |        2.272 |        2.411
       8.000 |        0.089 |        1.577 |        1.666
       5.000 |        0.147 |        0.830 |        0.976
      11.000 |        0.145 |        1.609 |        1.754
       7.000 |        0.156 |        0.665 |        0.821
      11.000 |        0.150 |        4.871 |        5.020
       7.000 |        0.175 |        0.966 |        1.142
       6.000 |        0.150 |        0.858 |        1.008
       9.000 |        0.139 |        1.027 |        1.166
       6.000 |        0.144 |        3.717 |        3.861
       3.000 |        0.132 |        2.909 |        3.042
       5.000 |        0.146 |        1.437 |        1.583
      13.000 |        0.131 |        0.625 |        0.756
       9.000 |        0.145 |        3.414 |        3.560
       9.000 |        0.140 |        0.912 |        1.052
       6.000 |        0.284 |        1.253 |        1.537
      14.000 |        0.364 |        1.709 |        2.073
      10.000 |        0.093 |        2.030 |        2.124
      10.000 |        0.143 |        2.365 |        2.508
       8.000 |        0.146 |        0.928 |        1.074
      10.000 |        0.146 |        6.413 |        6.560
      12.000 |        0.217 |        2.129 |        2.346
       7.000 |        0.116 |        0.845 |        0.961
      14.000 |        0.219 |        1.079 |        1.299
      10.000 |        0.139 |        4.182 |        4.321
