5879.146046,6158.762563390001,1.0GHz,1,500,1859664429
67211.0531109,69979.10123702,1.0GHz,1,1000,3668940559
129393.6606769,134722.94242004,1.0GHz,1,1500,5505116034
191118.23833584995,199250.90838654,1.0GHz,1,2000,7336755937
256374.99580655,266949.11040372,1.0GHz,1,2500,9255326770
317019.83609425,330452.32849710004,1.0GHz,1,3000,11048276282
379907.92921229993,395972.63586588006,1.0GHz,1,3500,12904562301
439496.3640461,457901.34614658,1.0GHz,1,4000,14666851002
505125.13394409994,526266.04399067,1.0GHz,1,4500,16606710966
569671.48854615,593762.3579889501,1.0GHz,1,5000,18519954847
633697.5610724,660315.19036844,1.0GHz,1,5500,20398520350
691482.3480457,720662.37640255,1.0GHz,1,6000,22116143028
6.92453945,9.616036969999993,1.0GHz,2,500,1513492219
6435.3538794999995,6660.67461297,1.0GHz,2,1000,1953746830
38714.6025247,40272.14980565,1.0GHz,2,1500,2956926146
69224.25019579999,72188.42934753999,1.0GHz,2,2000,3888409906
104051.69844945,108310.56547299,1.0GHz,2,2500,4967523783
134735.19706705,140448.79496822003,1.0GHz,2,3000,5905376911
165167.05838514995,172166.11023182,1.0GHz,2,3500,6844745051
200660.47318899995,209057.70423324002,1.0GHz,2,4000,7933460953
230009.58186824998,239643.20490460002,1.0GHz,2,4500,8866687934
263410.59544169996,274573.56826028,1.0GHz,2,5000,9877670514
292811.087033,305105.65944270004,1.0GHz,2,5500,10774277045
327061.90573425,340850.80898030003,1.0GHz,2,6000,-250330652731
5.716764349999999,6.656340049999996,1.0GHz,3,500,1531498765
7.929168649999997,11.265537330000027,1.0GHz,3,1000,1740101624
6310.468868900001,6512.72202658,1.0GHz,3,1500,1988775853
27551.932520499995,28748.50855397,1.0GHz,3,2000,2658516265
48729.207841899995,50689.61185163,1.0GHz,3,2500,3320815839
69993.65570005,72968.10914761,1.0GHz,3,3000,3988751263
90987.48300354998,94854.56128795,1.0GHz,3,3500,4650337338
112767.55467175,117515.70954461003,1.0GHz,3,4000,5329423918
133421.7229525,139016.67519976,1.0GHz,3,4500,5978965712
155023.63406375,161607.23573381003,1.0GHz,3,5000,6661006568
175331.83406614998,182690.42694534,1.0GHz,3,5500,7296276426
198027.10028685,206370.16857401,1.0GHz,3,6000,8006193615
5.61104605,6.46432982,1.0GHz,4,500,1569631114
5.8648913999999985,6.87775039,1.0GHz,4,1000,1754032130
8.861667750000002,12.369601969999993,1.0GHz,4,1500,1848260649
6059.367818399999,6343.217958629999,1.0GHz,4,2000,2089711630
21884.18386315,22736.48918417,1.0GHz,4,2500,2610346833
38251.66772105,39883.5383351,1.0GHz,4,3000,3150490592
53760.71460744998,56057.48383456,1.0GHz,4,3500,3663934834
70042.4827586,73000.54493149,1.0GHz,4,4000,4201410997
85501.92529814999,89101.56497476001,1.0GHz,4,4500,4712923604
101813.6004399,106148.67704432,1.0GHz,4,5000,5252845927
117211.29854505,122123.91928618,1.0GHz,4,5500,5760478051
133441.73631915,139050.17939293,1.0GHz,4,6000,6298161977
5.59078565,6.45873103,1.0GHz,5,500,1557757243
5.647847399999995,6.53328285,1.0GHz,5,1000,1756427999
6.009176,7.226549789999987,1.0GHz,5,1500,1857427923
10.5627658,14.713737999999996,1.0GHz,5,2000,1914456342
6412.998355799999,6629.095322550002,1.0GHz,5,2500,2154805336
19170.747514950002,19996.17346808,1.0GHz,5,3000,2593965771
31835.345728649998,33204.805326680005,1.0GHz,5,3500,3024749947
44576.68728754999,46470.764808600004,1.0GHz,5,4000,3452591930
57596.7716538,60019.9822433,1.0GHz,5,4500,3900192164
70370.5190288,73380.97979202999,1.0GHz,5,5000,4335749642
82846.9545482,86318.0253196,1.0GHz,5,5500,4757352750
96246.39148035001,100288.67143963001,1.0GHz,5,6000,5210143705
5.6098873000000005,6.463371589999999,1.0GHz,6,500,1600792289
5.619350449999999,6.5002977500000005,1.0GHz,6,1000,1774473973
5.701315,6.634722689999999,1.0GHz,6,1500,1878936291
6.189400149999997,7.699920889999995,1.0GHz,6,2000,1943419952
13.797756299999998,18.49302583000001,1.0GHz,6,2500,1999841316
7026.637948899999,7333.48531863,1.0GHz,6,3000,2260348339
17649.73861885,18428.01121361,1.0GHz,6,3500,2631471535
28531.837344449996,29747.67266909,1.0GHz,6,4000,3019927999
39353.82871545,41016.46389645,1.0GHz,6,4500,3402618547
49867.13380245,52005.72046098,1.0GHz,6,5000,3775062663
60848.63587019999,63392.36313615,1.0GHz,6,5500,4158011877
71437.81769295,74439.37320716001,1.0GHz,6,6000,4534734668
5.661105200000001,6.524808919999998,1.0GHz,7,500,1595215155
5.6311124999999995,6.5121057900000014,1.0GHz,7,1000,1801632655
5.656826000000001,6.556497289999999,1.0GHz,7,1500,1901270524
5.801866649999998,6.75702302,1.0GHz,7,2000,1974812328
6.588660699999998,8.66593402000001,1.0GHz,7,2500,2040725183
25.869667399999997,41.29833050000005,1.0GHz,7,3000,2090904132
7730.041591599999,8083.60081506,1.0GHz,7,3500,2381133309
17223.85982555,17975.33934905001,1.0GHz,7,4000,2732884971
26607.734889299998,27731.970952109998,1.0GHz,7,4500,3078866142
36449.412590249995,38015.30485224,1.0GHz,7,5000,3446249967
45156.493816949995,47042.97157092,1.0GHz,7,5500,3757355006
53919.682790549996,56183.2665078,1.0GHz,7,6000,4078567318
5.6717386,6.537946389999999,1.0GHz,8,500,1580192427
5.665778799999998,6.543963540000003,1.0GHz,8,1000,1791216850
5.675059,6.56390795,1.0GHz,8,1500,1916322976
5.746601549999999,6.667079519999997,1.0GHz,8,2000,2001096135
5.972177249999999,7.085634880000006,1.0GHz,8,2500,2065218529
7.2803005,10.020623740000014,1.0GHz,8,3000,2118147287
1467.8769704499998,1559.646580050001,1.0GHz,8,3500,2228033970
9121.807662149999,9530.412346770001,1.0GHz,8,4000,2510681744
17681.31022855,18439.738303600003,1.0GHz,8,4500,2839440057
26394.29767395,27537.32024405,1.0GHz,8,5000,3179075662
34505.9927734,35966.61487347,1.0GHz,8,5500,3481742246
42006.29793915,43755.54122117999,1.0GHz,8,6000,3752214699
5.716210649999999,6.58789424,1.0GHz,9,500,1687210402
5.695815949999998,6.58625342,1.0GHz,9,1000,1823751801
5.7276070500000005,6.6277024399999975,1.0GHz,9,1500,1933505304
5.742839549999994,6.652914249999996,1.0GHz,9,2000,2020592788
5.825298549999998,6.786560070000003,1.0GHz,9,2500,2096033940
6.2290261,7.7269837900000065,1.0GHz,9,3000,2165404063
9.570109249999998,13.783081090000005,1.0GHz,9,3500,2219777887
4222.5475874,4431.21559207,1.0GHz,9,4000,2414531599
10579.828533749998,11051.702944630002,1.0GHz,9,4500,2662356282
18530.608642599997,19346.5842863,1.0GHz,9,5000,2982622980
25745.39143695,26810.936809920004,1.0GHz,9,5500,-258887243802
33694.59859755,35095.5598391,1.0GHz,9,6000,3579446220
5.7350370999999996,6.58981078,1.0GHz,10,500,1645385864
5.733719049999997,6.633339120000003,1.0GHz,10,1000,1835394349
5.772357850000001,6.674219079999999,1.0GHz,10,1500,1955558471
5.773008949999998,6.678209329999996,1.0GHz,10,2000,2045923596
5.875135950000001,6.8375327000000015,1.0GHz,10,2500,2128121871
5.9952191,7.069247140000005,1.0GHz,10,3000,2189210399
6.8448921,9.301309790000001,1.0GHz,10,3500,2260688426
32.8072472,42.82693044,1.0GHz,10,4000,2308020397
5810.940188900001,6072.057817940001,1.0GHz,10,4500,2552320493
13096.877161699998,13681.34622298,1.0GHz,10,5000,2851581750
20318.214343,21157.443848050003,1.0GHz,10,5500,3143948067
28194.34622385,29370.41425304,1.0GHz,10,6000,3471220484
5.738629749999999,6.600122289999997,1.0GHz,11,500,1682198208
5.759371999999998,6.64296002,1.0GHz,11,1000,1847374543
5.7714058,6.681855039999999,1.0GHz,11,1500,1964206824
5.803767549999999,6.708765459999999,1.0GHz,11,2000,2060788853
5.850392449999999,6.77783088000001,1.0GHz,11,2500,2147606990
5.971962249999999,6.992946530000002,1.0GHz,11,3000,2222405504
6.40255655,8.38942598000001,1.0GHz,11,3500,2290022275
10.400074799999995,17.74560216000002,1.0GHz,11,4000,2350863977
3410.35440255,3579.25692798,1.0GHz,11,4500,2523990548
9834.44216785,10279.15542839,1.0GHz,11,5000,2790596921
17268.92718685,17974.339916110002,1.0GHz,11,5500,3107316325
22881.1755241,23822.39988745,1.0GHz,11,6000,3335433661
5.757890449999999,6.635812589999998,1.0GHz,12,500,1622719052
5.765709099999998,6.656433270000003,1.0GHz,12,1000,1846724521
5.79052325,6.696064589999997,1.0GHz,12,1500,1977044194
5.8480317,6.7691500899999975,1.0GHz,12,2000,2078958057
5.976477349999998,6.940699070000001,1.0GHz,12,2500,2172542106
6.05455315,7.202927220000016,1.0GHz,12,3000,2253906645
6.3145362999999985,8.070714600000004,1.0GHz,12,3500,2323652316
8.953037349999999,19.360525510000056,1.0GHz,12,4000,2390852156
2190.9972602999997,2312.1757899900003,1.0GHz,12,4500,2522667187
8695.64224985,9085.29775001,1.0GHz,12,5000,2802262419
14892.21837635,15494.66831525,1.0GHz,12,5500,3067766622
22007.99619275,22889.26100527,1.0GHz,12,6000,3369391948
47.87545639999998,68.63463844999997,1.2GHz,1,500,1635351038
47503.7193304,49450.45763167,1.2GHz,1,1000,3083033672
99839.81451889999,103937.9225913,1.2GHz,1,1500,4626256284
149709.20943814993,156092.38605844998,1.2GHz,1,2000,6103974669
204833.87446199998,213271.55120097002,1.2GHz,1,2500,7723979982
254873.21226834998,265658.21572766,1.2GHz,1,3000,9208106127
307020.60221195,320011.30805456004,1.2GHz,1,3500,10751531619
363508.26398389996,378750.29882864,1.2GHz,1,4000,12412645470
413234.43957459996,430519.84211134,1.2GHz,1,4500,13884444986
468805.63753824995,488636.31728441006,1.2GHz,1,5000,15532169100
519297.95438194997,541107.2944640201,1.2GHz,1,5500,17017607253
578493.14168,602897.4267546099,1.2GHz,1,6000,18759689463
5.394504749999999,7.09796843999999,1.2GHz,2,500,1614106768
33.682109699999955,44.88207392000003,1.2GHz,2,1000,1770163925
24002.65020235,24943.96916308,1.2GHz,2,1500,2534238568
50120.2033819,52248.39400279,1.2GHz,2,2000,3354712298
77415.58806995,80547.26846543001,1.2GHz,2,2500,4204293864
104167.74060684998,108593.57765082,1.2GHz,2,3000,5043702969
130995.74973404998,136552.84080419,1.2GHz,2,3500,5887038335
157469.45353385,164087.90679720003,1.2GHz,2,4000,6708659034
184912.4282527,192663.97830321,1.2GHz,2,4500,7565355877
211150.05986065,220102.18818360002,1.2GHz,2,5000,8391351931
240483.6997028,250584.41104702,1.2GHz,2,5500,-252841418886
267372.38775285,278638.06271949003,1.2GHz,2,6000,10145019378
5.1001178000000005,6.201086839999999,1.2GHz,3,500,1566968462
6.096616399999999,8.189007570000003,1.2GHz,3,1000,1719984855
126.11524100000001,139.1677356,1.2GHz,3,1500,1801384122
19063.18208215,19903.153340980003,1.2GHz,3,2000,2405190742
37291.79073649999,38779.90140898,1.2GHz,3,2500,2978953006
56035.9256644,58419.30408523001,1.2GHz,3,3000,3572008861
74780.16381094998,77963.00447223001,1.2GHz,3,3500,4164853474
93836.6457623,97790.33314005,1.2GHz,3,4000,4766252874
112155.3765561,116856.85258702999,1.2GHz,3,4500,5346400559
131902.6657354,137506.32898788,1.2GHz,3,5000,5977095416
153017.77270625,159416.69458761998,1.2GHz,3,5500,6637301734
169846.2172705,176995.07915718,1.2GHz,3,6000,7172648630
5.142648599999999,6.214715629999994,1.2GHz,4,500,1523021187
5.312545650000001,6.434261340000002,1.2GHz,4,1000,1732754719
6.589234550000003,8.967969789999996,1.2GHz,4,1500,1829879410
1063.28507235,1130.7091363899995,1.2GHz,4,2000,1924369036
15633.68366895,16227.49364989,1.2GHz,4,2500,2403926707
30016.31129105,31300.471190510005,1.2GHz,4,3000,2880043286
46012.337334949996,47992.32209629,1.2GHz,4,3500,3409799011
58975.307369499984,61470.82185965001,1.2GHz,4,4000,3837843447
73521.32463895,76608.32188039001,1.2GHz,4,4500,4316818661
88013.74648644999,91766.63314188,1.2GHz,4,5000,4800857461
102997.63579045,107328.31978593001,1.2GHz,4,5500,5293560728
117783.17434284999,122738.19325764,1.2GHz,4,6000,5782223539
5.24385475,6.325743679999998,1.2GHz,5,500,1562221587
5.254845299999999,6.349357990000001,1.2GHz,5,1000,1763878663
5.463614350000001,6.619494929999991,1.2GHz,5,1500,1857870183
7.2116091,9.777761639999996,1.2GHz,5,2000,1926089186
2091.30832885,2133.7826760099997,1.2GHz,5,2500,2044033586
13946.6518449,14551.0201871,1.2GHz,5,3000,2456134703
25942.51771055,27065.06711744,1.2GHz,5,3500,2868603985
37778.79232269999,39387.564357350006,1.2GHz,5,4000,3276127416
49583.2692893,51669.685113960004,1.2GHz,5,4500,3687076254
60934.70009935,63544.15500953,1.2GHz,5,5000,4085146952
73377.11447249999,76451.67482801,1.2GHz,5,5500,4515053383
86055.21226489998,89679.49779727,1.2GHz,5,6000,4953703810
5.3253330000000005,6.366741179999997,1.2GHz,6,500,1544516676
