  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.115 |        2.689 |        2.803
       8.000 |        0.123 |        1.134 |        1.257
       9.000 |        0.113 |        1.174 |        1.286
       6.000 |        0.251 |        0.602 |        0.852
       9.000 |        0.152 |        1.018 |        1.170
      10.000 |        0.258 |        2.045 |        2.303
      10.000 |        0.259 |        0.878 |        1.137
       7.000 |        0.248 |        0.926 |        1.174
       8.000 |        0.216 |        1.241 |        1.458
       8.000 |        0.158 |        1.651 |        1.809
       8.000 |        0.122 |        2.098 |        2.220
       6.000 |        0.249 |        1.215 |        1.463
      11.000 |        0.140 |        1.089 |        1.228
       7.000 |        0.122 |        1.214 |        1.336
       8.000 |        0.114 |        1.352 |        1.466
      10.000 |        0.114 |        1.238 |        1.353
       4.000 |        0.137 |        1.049 |        1.186
       5.000 |        0.117 |        1.676 |        1.793
      10.000 |        0.126 |        0.710 |        0.837
      10.000 |        0.380 |        0.872 |        1.253
       6.000 |        0.137 |        1.567 |        1.704
      10.000 |        0.198 |        0.587 |        0.786
      12.000 |        0.223 |        1.657 |        1.880
      10.000 |        0.145 |        2.637 |        2.782
      12.000 |        0.123 |        2.614 |        2.736
       6.000 |        0.147 |        2.758 |        2.905
       6.000 |        0.179 |        0.748 |        0.926
       6.000 |        0.153 |        0.850 |        1.003
      10.000 |        0.163 |        0.831 |        0.994
      13.000 |        0.431 |        0.469 |        0.900
       6.000 |        0.118 |        0.828 |        0.946
      12.000 |        0.223 |        1.795 |        2.018
       4.000 |        0.368 |        2.145 |        2.513
       9.000 |        0.153 |        1.600 |        1.753
       7.000 |        0.114 |        1.082 |        1.196
      11.000 |        0.130 |        0.936 |        1.066
       6.000 |        0.120 |        1.636 |        1.757
       9.000 |        0.123 |        1.653 |        1.776
       6.000 |        0.109 |        3.139 |        3.248
       4.000 |        0.139 |        2.016 |        2.155
       7.000 |        0.290 |        0.868 |        1.158
      10.000 |        0.261 |        0.872 |        1.134
       5.000 |        0.146 |        0.871 |        1.017
       8.000 |        0.144 |        2.333 |        2.477
      10.000 |        0.143 |        1.000 |        1.143
       8.000 |        0.286 |        4.695 |        4.982
      12.000 |        0.525 |        1.840 |        2.364
      14.000 |        0.257 |        1.200 |        1.457
       7.000 |        0.140 |        1.336 |        1.476
       6.000 |        0.127 |        2.227 |        2.354
       6.000 |        0.208 |        1.724 |        1.932
       7.000 |        0.132 |        1.175 |        1.307
      12.000 |        0.218 |        0.727 |        0.944
      14.000 |        0.593 |        1.201 |        1.795
       8.000 |        0.138 |        3.853 |        3.991
       8.000 |        0.438 |        2.090 |        2.528
       6.000 |        0.171 |        2.364 |        2.535
      10.000 |        0.169 |        1.006 |        1.175
       8.000 |        0.215 |        1.187 |        1.402
       7.000 |        0.165 |        3.564 |        3.729
       7.000 |        0.127 |        0.897 |        1.024
       9.000 |        0.492 |        3.059 |        3.551
       7.000 |        0.349 |        0.920 |        1.270
       8.000 |        0.380 |        3.714 |        4.093
      10.000 |        0.213 |        1.697 |        1.910
      12.000 |        0.117 |        1.361 |        1.478
       9.000 |        0.115 |        1.384 |        1.499
      12.000 |        0.138 |        1.387 |        1.525
      10.000 |        0.233 |        0.793 |        1.027
      10.000 |        0.120 |        0.966 |        1.085
      10.000 |        0.129 |        0.878 |        1.006
       6.000 |        0.117 |        1.414 |        1.531
       5.000 |        0.164 |        3.400 |        3.564
       4.000 |        0.117 |        0.860 |        0.977
       7.000 |        0.258 |        2.200 |        2.458
      15.000 |        0.156 |        1.138 |        1.294
      10.000 |        0.285 |        1.126 |        1.412
      12.000 |        0.361 |        0.858 |        1.219
       7.000 |        0.576 |        0.908 |        1.485
       9.000 |        0.124 |        0.747 |        0.871
      11.000 |        0.567 |        1.526 |        2.092
       4.000 |        0.780 |        1.513 |        2.293
       8.000 |        0.726 |        2.771 |        3.497
      10.000 |        0.590 |        1.022 |        1.612
       8.000 |        0.550 |        2.215 |        2.765
       7.000 |        0.277 |        1.410 |        1.688
       7.000 |        0.129 |        1.814 |        1.943
       8.000 |        0.111 |        1.330 |        1.441
       9.000 |        0.136 |        1.322 |        1.458
      12.000 |        0.417 |        3.423 |        3.839
      11.000 |        0.139 |        4.039 |        4.178
       9.000 |        0.205 |        0.874 |        1.079
       5.000 |        0.141 |        0.707 |        0.847
       8.000 |        0.227 |        1.585 |        1.812
       9.000 |        0.263 |        0.804 |        1.068
       9.000 |        0.588 |        0.592 |        1.179
       7.000 |        0.225 |        1.107 |        1.332
      12.000 |        0.136 |        0.983 |        1.119
       8.000 |        0.137 |        1.764 |        1.901
      11.000 |        0.115 |        2.447 |        2.562
       9.000 |        0.200 |        1.039 |        1.239
      10.000 |        0.176 |        0.534 |        0.709
      12.000 |        0.131 |        0.802 |        0.933
       7.000 |        0.400 |        2.903 |        3.303
       9.000 |        0.257 |        1.661 |        1.918
       9.000 |        0.187 |        0.913 |        1.100
       6.000 |        0.131 |        1.147 |        1.278
       8.000 |        0.516 |        1.765 |        2.281
       5.000 |        0.188 |        0.797 |        0.984
       5.000 |        0.801 |        0.795 |        1.596
      12.000 |        0.531 |        1.397 |        1.929
       6.000 |        0.221 |        0.839 |        1.060
       7.000 |        0.281 |        0.873 |        1.154
       9.000 |        0.387 |        1.251 |        1.637
       7.000 |        0.139 |        1.138 |        1.277
       8.000 |        0.155 |        1.199 |        1.354
      14.000 |        0.124 |        2.048 |        2.172
      12.000 |        0.117 |        1.301 |        1.418
      11.000 |        0.116 |        2.377 |        2.493
      13.000 |        0.437 |        1.605 |        2.042
      16.000 |        0.509 |        0.663 |        1.172
      12.000 |        0.557 |        1.130 |        1.687
       6.000 |        0.135 |        0.857 |        0.991
      11.000 |        0.313 |        1.249 |        1.562
      10.000 |        0.121 |        0.895 |        1.016
      10.000 |        0.127 |        2.572 |        2.699
       5.000 |        0.135 |        3.647 |        3.781
      12.000 |        0.262 |        0.752 |        1.014
       8.000 |        0.382 |        3.997 |        4.379
       7.000 |        0.158 |        0.781 |        0.939
       8.000 |        0.522 |        2.368 |        2.890
       7.000 |        0.178 |        0.751 |        0.928
       6.000 |        0.126 |        0.764 |        0.891
      14.000 |        0.246 |        3.610 |        3.855
       7.000 |        0.177 |        0.894 |        1.071
       8.000 |        0.776 |        3.245 |        4.021
      11.000 |        0.171 |        1.523 |        1.694
       5.000 |        0.196 |        2.576 |        2.772
      10.000 |        0.153 |        2.258 |        2.411
       9.000 |        0.405 |        1.415 |        1.820
       8.000 |        0.341 |        0.974 |        1.315
       6.000 |        0.432 |        2.916 |        3.348
       6.000 |        0.109 |        0.900 |        1.009
       6.000 |        0.121 |        2.063 |        2.184
      10.000 |        0.147 |        2.178 |        2.326
       8.000 |        0.129 |        1.889 |        2.018
       8.000 |        0.489 |        1.079 |        1.568
       6.000 |        0.135 |        0.951 |        1.087
      11.000 |        0.271 |        2.793 |        3.064
       7.000 |        0.175 |        2.755 |        2.930
      10.000 |        0.141 |        1.776 |        1.917
       6.000 |        0.121 |        2.572 |        2.693
       8.000 |        0.150 |        0.708 |        0.857
       9.000 |        0.165 |        0.905 |        1.070
       7.000 |        0.287 |        0.707 |        0.995
       6.000 |        0.138 |        0.702 |        0.840
       8.000 |        0.138 |        1.068 |        1.207
      12.000 |        0.123 |        1.929 |        2.053
      13.000 |        0.183 |        3.840 |        4.022
      13.000 |        0.114 |        0.965 |        1.080
       7.000 |        0.113 |        2.920 |        3.034
       5.000 |        0.164 |        1.930 |        2.094
       3.000 |        0.122 |        3.468 |        3.590
       9.000 |        0.242 |        0.749 |        0.991
       9.000 |        0.213 |        1.127 |        1.340
       8.000 |        0.123 |        1.069 |        1.192
       5.000 |        0.199 |        1.516 |        1.716
       5.000 |        0.200 |        1.019 |        1.218
      10.000 |        0.464 |        1.451 |        1.915
       7.000 |        0.121 |        1.500 |        1.621
      10.000 |        0.152 |        0.741 |        0.893
       6.000 |        0.169 |        2.162 |        2.331
       4.000 |        0.130 |        0.810 |        0.940
