  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.069 |        2.022 |        2.091
       8.000 |        0.058 |        0.599 |        0.657
       9.000 |        0.075 |        1.011 |        1.086
       9.000 |        0.118 |        0.577 |        0.695
       6.000 |        0.109 |        0.535 |        0.644
      10.000 |        0.120 |        1.724 |        1.845
      10.000 |        0.431 |        0.489 |        0.920
       7.000 |        0.122 |        0.798 |        0.920
       8.000 |        0.074 |        0.690 |        0.764
       8.000 |        0.138 |        1.288 |        1.426
       8.000 |        0.096 |        1.727 |        1.824
       6.000 |        0.136 |        1.027 |        1.163
      11.000 |        0.064 |        0.892 |        0.956
       7.000 |        0.062 |        0.700 |        0.761
       8.000 |        0.115 |        1.267 |        1.382
      10.000 |        0.140 |        1.067 |        1.207
       4.000 |        0.081 |        0.786 |        0.867
       5.000 |        0.087 |        1.592 |        1.680
      10.000 |        0.070 |        0.737 |        0.808
      10.000 |        0.063 |        0.879 |        0.942
       6.000 |        0.107 |        1.349 |        1.456
      10.000 |        0.094 |        0.364 |        0.458
       6.000 |        0.077 |        1.432 |        1.509
      12.000 |        0.071 |        1.444 |        1.515
      10.000 |        0.065 |        2.478 |        2.543
      12.000 |        0.080 |        2.260 |        2.340
       6.000 |        0.090 |        0.528 |        0.619
       6.000 |        0.090 |        0.564 |        0.653
      10.000 |        0.097 |        0.793 |        0.890
      13.000 |        0.112 |        0.699 |        0.811
       6.000 |        0.063 |        0.484 |        0.547
      12.000 |        0.091 |        1.326 |        1.417
       4.000 |        0.100 |        1.652 |        1.753
       9.000 |        0.189 |        1.159 |        1.349
       7.000 |        0.090 |        0.810 |        0.900
      11.000 |        0.061 |        0.577 |        0.638
       6.000 |        0.065 |        1.238 |        1.303
       9.000 |        0.207 |        1.468 |        1.674
       6.000 |        0.131 |        3.017 |        3.148
       4.000 |        0.067 |        1.838 |        1.906
       7.000 |        0.065 |        0.667 |        0.732
       8.000 |        0.062 |        2.378 |        2.440
      10.000 |        0.196 |        0.709 |        0.904
       5.000 |        0.074 |        0.549 |        0.623
       8.000 |        0.061 |        1.883 |        1.944
      10.000 |        0.064 |        0.651 |        0.715
      12.000 |        0.051 |        1.057 |        1.108
      14.000 |        0.077 |        0.398 |        0.474
       7.000 |        0.052 |        0.916 |        0.968
       6.000 |        0.061 |        1.683 |        1.744
       6.000 |        0.093 |        1.157 |        1.250
       7.000 |        0.048 |        0.500 |        0.547
      12.000 |        0.137 |        0.635 |        0.772
       8.000 |        0.065 |        2.318 |        2.383
      14.000 |        0.088 |        1.005 |        1.093
      10.000 |        0.047 |        0.387 |        0.434
       6.000 |        0.117 |        2.262 |        2.379
       8.000 |        0.193 |        2.440 |        2.633
       8.000 |        0.107 |        0.846 |        0.953
       7.000 |        0.066 |        0.529 |        0.596
       7.000 |        0.170 |        3.532 |        3.703
       9.000 |        0.104 |        2.451 |        2.555
       8.000 |        0.184 |        2.966 |        3.150
       7.000 |        0.336 |        0.561 |        0.897
      10.000 |        0.183 |        1.213 |        1.395
      12.000 |        0.067 |        1.079 |        1.146
      12.000 |        0.047 |        0.705 |        0.752
       9.000 |        0.062 |        1.123 |        1.185
      10.000 |        0.076 |        0.617 |        0.693
      10.000 |        0.064 |        0.709 |        0.772
      10.000 |        0.053 |        0.645 |        0.698
       5.000 |        0.132 |        2.175 |        2.307
       6.000 |        0.056 |        1.196 |        1.252
       4.000 |        0.070 |        0.694 |        0.764
       7.000 |        0.112 |        2.005 |        2.117
      15.000 |        0.097 |        0.777 |        0.874
      10.000 |        0.145 |        0.753 |        0.898
      12.000 |        0.237 |        0.744 |        0.980
       7.000 |        0.103 |        0.777 |        0.880
       9.000 |        0.052 |        0.446 |        0.498
      11.000 |        0.084 |        1.290 |        1.374
       4.000 |        0.052 |        1.178 |        1.230
       8.000 |        0.067 |        2.483 |        2.550
       8.000 |        0.048 |        1.597 |        1.646
      10.000 |        0.142 |        0.869 |        1.011
       8.000 |        0.050 |        0.469 |        0.519
       7.000 |        0.086 |        1.385 |        1.471
       7.000 |        0.066 |        1.353 |        1.418
       9.000 |        0.075 |        0.632 |        0.707
      12.000 |        0.109 |        3.141 |        3.249
      11.000 |        0.065 |        3.700 |        3.764
       9.000 |        0.198 |        0.480 |        0.678
       5.000 |        0.136 |        0.693 |        0.828
       8.000 |        0.190 |        1.471 |        1.660
       9.000 |        0.158 |        0.627 |        0.785
       9.000 |        0.065 |        0.597 |        0.662
       8.000 |        0.142 |        0.706 |        0.848
       7.000 |        0.066 |        0.904 |        0.970
      12.000 |        0.056 |        0.608 |        0.664
      11.000 |        0.078 |        1.576 |        1.654
       9.000 |        0.186 |        1.287 |        1.473
      10.000 |        0.064 |        0.644 |        0.709
      12.000 |        0.101 |        0.896 |        0.997
       7.000 |        0.239 |        2.876 |        3.115
       9.000 |        0.157 |        1.562 |        1.719
       9.000 |        0.121 |        0.760 |        0.882
       6.000 |        0.067 |        0.677 |        0.744
       8.000 |        0.064 |        1.580 |        1.644
