  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.077 |        2.510 |        2.587
       8.000 |        0.130 |        0.748 |        0.878
       9.000 |        0.048 |        1.129 |        1.177
      10.000 |        0.168 |        1.314 |        1.482
       6.000 |        0.136 |        0.801 |        0.938
       9.000 |        0.146 |        1.169 |        1.315
      10.000 |        0.290 |        0.802 |        1.092
       7.000 |        0.213 |        0.935 |        1.149
       8.000 |        0.151 |        1.050 |        1.201
       8.000 |        0.070 |        1.527 |        1.597
       8.000 |        0.305 |        1.907 |        2.211
       6.000 |        0.311 |        1.135 |        1.447
      11.000 |        0.160 |        1.071 |        1.231
       7.000 |        0.064 |        1.197 |        1.262
       8.000 |        0.107 |        1.360 |        1.467
      10.000 |        0.134 |        1.213 |        1.347
       4.000 |        0.087 |        1.001 |        1.087
       5.000 |        0.066 |        1.640 |        1.706
      10.000 |        0.112 |        0.633 |        0.745
      10.000 |        0.066 |        0.944 |        1.011
       6.000 |        0.121 |        1.511 |        1.632
      10.000 |        0.130 |        0.806 |        0.936
      12.000 |        0.132 |        1.508 |        1.641
      12.000 |        0.231 |        2.432 |        2.663
      10.000 |        0.165 |        2.884 |        3.049
       6.000 |        0.084 |        2.689 |        2.773
       6.000 |        0.124 |        0.665 |        0.789
       6.000 |        0.076 |        0.692 |        0.769
      10.000 |        0.072 |        0.770 |        0.843
      13.000 |        0.175 |        0.642 |        0.817
      12.000 |        0.106 |        1.388 |        1.495
       6.000 |        0.122 |        0.890 |        1.012
       4.000 |        0.079 |        1.964 |        2.044
       9.000 |        0.073 |        1.578 |        1.650
       7.000 |        0.141 |        1.014 |        1.155
      11.000 |        0.063 |        0.925 |        0.988
       6.000 |        0.055 |        1.573 |        1.628
       9.000 |        0.080 |        1.694 |        1.774
       6.000 |        0.184 |        3.052 |        3.237
       4.000 |        0.078 |        1.977 |        2.055
       7.000 |        0.275 |        0.874 |        1.150
      10.000 |        0.313 |        0.845 |        1.158
       8.000 |        0.088 |        2.046 |        2.134
       8.000 |        0.114 |        4.066 |        4.180
       5.000 |        0.373 |        1.095 |        1.467
