  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.069 |        2.414 |        2.483
       8.000 |        0.052 |        0.865 |        0.917
       9.000 |        0.047 |        1.156 |        1.203
      10.000 |        0.120 |        1.731 |        1.851
       6.000 |        0.132 |        0.967 |        1.099
       9.000 |        0.063 |        1.402 |        1.465
      10.000 |        0.251 |        0.852 |        1.104
       7.000 |        0.146 |        0.952 |        1.098
       8.000 |        0.074 |        1.026 |        1.100
       8.000 |        0.061 |        1.835 |        1.896
       8.000 |        0.168 |        1.866 |        2.034
       6.000 |        0.063 |        1.184 |        1.247
      11.000 |        0.062 |        1.045 |        1.107
       7.000 |        0.108 |        1.201 |        1.309
       8.000 |        0.118 |        1.388 |        1.506
      10.000 |        0.071 |        1.241 |        1.311
       4.000 |        0.070 |        1.013 |        1.082
       5.000 |        0.077 |        1.657 |        1.734
      10.000 |        0.140 |        0.641 |        0.780
      10.000 |        0.076 |        0.997 |        1.073
       6.000 |        0.060 |        1.567 |        1.626
      10.000 |        0.183 |        0.593 |        0.776
      12.000 |        0.077 |        1.824 |        1.901
      10.000 |        0.330 |        2.702 |        3.032
       6.000 |        0.082 |        2.537 |        2.619
      12.000 |        0.107 |        2.881 |        2.988
       6.000 |        0.111 |        0.740 |        0.851
       6.000 |        0.169 |        0.880 |        1.049
      10.000 |        0.099 |        0.894 |        0.993
      13.000 |        0.304 |        0.590 |        0.894
      12.000 |        0.132 |        1.255 |        1.387
       6.000 |        0.066 |        0.838 |        0.904
       4.000 |        0.220 |        1.857 |        2.078
       9.000 |        0.070 |        1.551 |        1.621
       7.000 |        0.128 |        0.957 |        1.085
      11.000 |        0.085 |        0.809 |        0.894
       6.000 |        0.059 |        1.699 |        1.758
       9.000 |        0.201 |        1.598 |        1.799
       6.000 |        0.207 |        2.707 |        2.915
       4.000 |        0.074 |        1.978 |        2.051
       7.000 |        0.118 |        0.852 |        0.970
      10.000 |        0.212 |        0.865 |        1.077
       5.000 |        0.074 |        0.858 |        0.931
       8.000 |        0.133 |        2.254 |        2.386
       8.000 |        0.173 |        4.321 |        4.494
      12.000 |        0.087 |        1.465 |        1.552
      10.000 |        0.127 |        1.424 |        1.551
      14.000 |        0.226 |        0.411 |        0.636
       7.000 |        0.334 |        0.970 |        1.305
       6.000 |        0.082 |        1.933 |        2.015
       6.000 |        0.111 |        1.402 |        1.513
       7.000 |        0.130 |        0.888 |        1.017
      12.000 |        0.215 |        0.742 |        0.958
      14.000 |        0.525 |        1.193 |        1.717
       8.000 |        0.061 |        3.807 |        3.868
       8.000 |        0.375 |        2.116 |        2.491
       6.000 |        0.191 |        2.300 |        2.491
      10.000 |        0.070 |        1.046 |        1.116
       8.000 |        0.110 |        1.255 |        1.365
       7.000 |        0.128 |        3.464 |        3.592
       7.000 |        0.053 |        0.855 |        0.908
       9.000 |        0.110 |        3.100 |        3.210
       7.000 |        0.371 |        0.906 |        1.277
       8.000 |        0.351 |        3.731 |        4.082
      12.000 |        0.118 |        1.295 |        1.413
      10.000 |        0.055 |        2.322 |        2.378
       9.000 |        0.127 |        1.610 |        1.737
      12.000 |        0.063 |        1.609 |        1.672
      10.000 |        0.217 |        0.779 |        0.996
      10.000 |        0.095 |        0.968 |        1.064
      10.000 |        0.122 |        0.829 |        0.951
       6.000 |        0.114 |        1.389 |        1.504
       5.000 |        0.069 |        3.415 |        3.484
       4.000 |        0.059 |        0.823 |        0.882
       7.000 |        0.311 |        2.176 |        2.488
      15.000 |        0.173 |        0.949 |        1.123
      10.000 |        0.120 |        0.934 |        1.054
      12.000 |        0.242 |        1.016 |        1.258
       7.000 |        0.070 |        0.878 |        0.948
       9.000 |        0.088 |        0.803 |        0.890
      11.000 |        0.521 |        1.591 |        2.111
       4.000 |        0.558 |        1.496 |        2.054
       8.000 |        0.723 |        2.737 |        3.461
      10.000 |        0.766 |        1.020 |        1.786
       8.000 |        0.435 |        2.256 |        2.691
       7.000 |        0.166 |        1.437 |        1.603
       7.000 |        0.118 |        1.806 |        1.924
       8.000 |        0.063 |        1.339 |        1.402
       9.000 |        0.052 |        1.343 |        1.395
      12.000 |        0.126 |        3.677 |        3.803
      11.000 |        0.105 |        4.084 |        4.189
       9.000 |        0.146 |        0.935 |        1.082
       5.000 |        0.132 |        0.721 |        0.853
       8.000 |        0.183 |        1.563 |        1.746
       9.000 |        0.201 |        0.792 |        0.993
       9.000 |        0.186 |        0.824 |        1.011
       7.000 |        0.128 |        0.974 |        1.102
       8.000 |        0.072 |        1.305 |        1.377
      12.000 |        0.073 |        1.069 |        1.141
      11.000 |        0.050 |        2.471 |        2.521
       9.000 |        0.442 |        1.410 |        1.853
      10.000 |        0.072 |        0.543 |        0.615
       9.000 |        0.135 |        1.206 |        1.341
      12.000 |        0.173 |        1.090 |        1.263
       7.000 |        0.255 |        3.112 |        3.366
       9.000 |        0.428 |        0.641 |        1.069
       6.000 |        0.138 |        1.156 |        1.294
       8.000 |        0.271 |        1.713 |        1.984
       5.000 |        0.085 |        0.806 |        0.891
       5.000 |        0.482 |        0.815 |        1.298
      12.000 |        0.493 |        1.326 |        1.818
       6.000 |        0.222 |        0.815 |        1.037
       9.000 |        0.154 |        0.964 |        1.118
       7.000 |        0.212 |        1.130 |        1.342
       7.000 |        0.075 |        1.173 |        1.247
       8.000 |        0.128 |        1.215 |        1.342
      14.000 |        0.051 |        2.055 |        2.106
      12.000 |        0.046 |        1.247 |        1.293
      11.000 |        0.052 |        2.341 |        2.394
      13.000 |        0.119 |        1.536 |        1.655
      16.000 |        0.327 |        0.664 |        0.991
      12.000 |        0.297 |        1.172 |        1.469
       6.000 |        0.254 |        1.061 |        1.314
      11.000 |        0.090 |        1.507 |        1.597
      10.000 |        0.091 |        0.914 |        1.004
      10.000 |        0.079 |        2.570 |        2.649
       5.000 |        0.068 |        3.635 |        3.702
      12.000 |        0.164 |        0.559 |        0.724
       8.000 |        0.262 |        3.996 |        4.258
       7.000 |        0.068 |        0.768 |        0.836
       8.000 |        0.195 |        2.406 |        2.601
       7.000 |        0.132 |        0.807 |        0.939
       6.000 |        0.086 |        0.748 |        0.834
      14.000 |        0.118 |        3.370 |        3.489
       7.000 |        0.067 |        0.909 |        0.976
       8.000 |        0.272 |        3.183 |        3.455
      11.000 |        0.219 |        1.459 |        1.678
       5.000 |        0.354 |        2.379 |        2.732
      10.000 |        0.094 |        2.129 |        2.222
       9.000 |        0.222 |        1.301 |        1.522
       8.000 |        0.332 |        0.909 |        1.241
       6.000 |        0.157 |        2.862 |        3.018
       6.000 |        0.140 |        1.088 |        1.228
       6.000 |        0.064 |        2.096 |        2.159
      10.000 |        0.065 |        2.211 |        2.276
       8.000 |        0.052 |        1.741 |        1.793
       8.000 |        0.061 |        1.014 |        1.075
       6.000 |        0.110 |        0.919 |        1.029
      11.000 |        0.167 |        2.649 |        2.816
       7.000 |        0.072 |        2.741 |        2.813
      10.000 |        0.086 |        1.713 |        1.799
       6.000 |        0.058 |        2.564 |        2.623
       8.000 |        0.082 |        0.689 |        0.771
       9.000 |        0.084 |        0.877 |        0.961
       7.000 |        0.293 |        0.700 |        0.993
       8.000 |        0.102 |        0.784 |        0.886
       6.000 |        0.080 |        0.993 |        1.074
      12.000 |        0.120 |        1.845 |        1.966
      13.000 |        0.126 |        3.800 |        3.926
      13.000 |        0.062 |        0.949 |        1.011
       7.000 |        0.091 |        2.871 |        2.962
       5.000 |        0.052 |        1.929 |        1.982
       3.000 |        0.055 |        3.441 |        3.496
       9.000 |        0.160 |        0.745 |        0.906
       8.000 |        0.066 |        0.956 |        1.022
       9.000 |        0.137 |        1.538 |        1.675
       5.000 |        0.073 |        1.530 |        1.604
       5.000 |        0.148 |        1.323 |        1.471
      10.000 |        0.190 |        1.730 |        1.921
       7.000 |        0.064 |        1.450 |        1.515
      10.000 |        0.086 |        0.714 |        0.801
       6.000 |        0.191 |        2.075 |        2.267
       4.000 |        0.651 |        0.997 |        1.648
      12.000 |        0.577 |        0.869 |        1.446
       6.000 |        0.609 |        1.700 |        2.308
       4.000 |        0.283 |        1.260 |        1.544
      10.000 |        0.531 |        1.193 |        1.724
      13.000 |        0.268 |        1.960 |        2.228
       8.000 |        0.232 |        2.148 |        2.381
       7.000 |        0.239 |        2.670 |        2.909
       4.000 |        0.173 |        2.074 |        2.247
      10.000 |        0.068 |        1.575 |        1.643
      12.000 |        0.048 |        2.007 |        2.055
       9.000 |        0.054 |        1.999 |        2.053
      12.000 |        0.044 |        1.539 |        1.583
       5.000 |        0.061 |        1.428 |        1.489
       7.000 |        0.048 |        2.085 |        2.133
      10.000 |        0.054 |        1.152 |        1.205
       9.000 |        0.386 |        1.865 |        2.252
       9.000 |        0.111 |        2.399 |        2.510
       9.000 |        0.289 |        1.256 |        1.545
      13.000 |        0.120 |        0.721 |        0.841
       9.000 |        0.109 |        2.955 |        3.064
      17.000 |        0.267 |        1.089 |        1.356
      11.000 |        0.073 |        1.011 |        1.084
       5.000 |        0.063 |        0.793 |        0.856
      13.000 |        0.085 |        1.182 |        1.267
       6.000 |        0.239 |        1.094 |        1.334
      10.000 |        0.371 |        0.551 |        0.922
       4.000 |        0.195 |        1.163 |        1.358
      12.000 |        0.123 |        2.147 |        2.269
      16.000 |        0.279 |        0.888 |        1.167
      11.000 |        0.263 |        0.933 |        1.196
      11.000 |        0.426 |        2.585 |        3.011
      10.000 |        0.074 |        1.386 |        1.460
      10.000 |        0.064 |        1.110 |        1.174
       8.000 |        0.074 |        2.259 |        2.333
       8.000 |        0.322 |        4.589 |        4.911
       8.000 |        0.073 |        2.992 |        3.064
       8.000 |        0.106 |        1.768 |        1.874
      13.000 |        0.446 |        1.283 |        1.729
       7.000 |        0.444 |        3.787 |        4.232
       6.000 |        0.077 |        1.191 |        1.268
       7.000 |        0.059 |        1.164 |        1.223
       8.000 |        0.264 |        1.579 |        1.843
       3.000 |        0.118 |        2.814 |        2.932
      11.000 |        0.230 |        3.449 |        3.679
      12.000 |        0.069 |        2.545 |        2.614
       7.000 |        0.053 |        1.297 |        1.350
      10.000 |        0.058 |        1.730 |        1.788
      12.000 |        0.596 |        2.291 |        2.888
      16.000 |        0.635 |        1.174 |        1.808
       9.000 |        0.108 |        0.693 |        0.801
      12.000 |        0.073 |        1.144 |        1.217
       7.000 |        0.138 |        0.675 |        0.813
       9.000 |        0.108 |        1.010 |        1.119
      14.000 |        0.066 |        2.823 |        2.889
       6.000 |        0.060 |        3.457 |        3.517
      12.000 |        0.174 |        1.402 |        1.575
      12.000 |        0.079 |        3.442 |        3.521
       9.000 |        0.069 |        1.834 |        1.903
       7.000 |        0.059 |        2.058 |        2.116
       7.000 |        0.214 |        3.398 |        3.612
       7.000 |        0.112 |        1.020 |        1.132
       5.000 |        0.082 |        1.368 |        1.449
       5.000 |        0.342 |        1.635 |        1.977
       8.000 |        0.115 |        0.607 |        0.722
      12.000 |        0.171 |        0.999 |        1.169
      10.000 |        0.070 |        1.527 |        1.597
       7.000 |        0.066 |        1.919 |        1.985
       6.000 |        0.074 |        3.314 |        3.388
       5.000 |        0.133 |        1.959 |        2.092
       7.000 |        0.075 |        1.737 |        1.812
      11.000 |        0.056 |        0.733 |        0.789
       9.000 |        0.164 |        1.262 |        1.425
      10.000 |        0.086 |        1.357 |        1.443
       4.000 |        0.108 |        3.492 |        3.600
      10.000 |        0.046 |        0.753 |        0.799
       7.000 |        0.243 |        1.037 |        1.280
       7.000 |        0.067 |        0.771 |        0.838
       8.000 |        0.055 |        0.682 |        0.736
       6.000 |        0.166 |        3.244 |        3.410
       6.000 |        0.144 |        2.188 |        2.332
      11.000 |        0.470 |        2.045 |        2.516
       9.000 |        0.106 |        1.042 |        1.148
      10.000 |        0.099 |        1.427 |        1.526
       9.000 |        0.110 |        0.828 |        0.938
      12.000 |        0.130 |        4.253 |        4.383
       7.000 |        0.145 |        0.987 |        1.132
      11.000 |        0.240 |        1.074 |        1.314
      10.000 |        0.141 |        1.457 |        1.598
       5.000 |        0.074 |        0.911 |        0.984
      10.000 |        0.117 |        1.602 |        1.720
       9.000 |        0.199 |        4.040 |        4.239
      10.000 |        0.068 |        2.701 |        2.769
       9.000 |        0.060 |        1.766 |        1.826
       9.000 |        0.062 |        1.552 |        1.615
       9.000 |        0.069 |        4.921 |        4.991
      13.000 |        0.242 |        2.525 |        2.767
       6.000 |        0.113 |        0.952 |        1.065
       5.000 |        0.085 |        0.715 |        0.800
      16.000 |        0.113 |        1.086 |        1.199
      11.000 |        0.120 |        3.689 |        3.810
       5.000 |        0.333 |        0.877 |        1.210
      11.000 |        0.072 |        0.864 |        0.936
       8.000 |        0.077 |        0.999 |        1.076
      10.000 |        0.054 |        1.033 |        1.087
       7.000 |        0.302 |        1.080 |        1.382
       8.000 |        0.134 |        1.450 |        1.585
