  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.158 |        1.388 |        1.547
       7.000 |        0.061 |        2.515 |        2.576
       8.000 |        0.061 |        0.955 |        1.017
       9.000 |        0.055 |        1.168 |        1.223
       6.000 |        0.167 |        0.681 |        0.847
      10.000 |        0.125 |        1.925 |        2.050
       9.000 |        0.082 |        1.386 |        1.469
      10.000 |        0.143 |        0.946 |        1.089
       7.000 |        0.150 |        0.945 |        1.095
       8.000 |        0.149 |        0.999 |        1.148
       8.000 |        0.085 |        1.512 |        1.596
       8.000 |        0.215 |        1.947 |        2.162
       6.000 |        0.298 |        1.188 |        1.486
      11.000 |        0.053 |        1.036 |        1.089
       7.000 |        0.136 |        1.227 |        1.363
       8.000 |        0.057 |        1.363 |        1.420
      10.000 |        0.063 |        1.252 |        1.315
       4.000 |        0.059 |        1.066 |        1.125
       5.000 |        0.061 |        1.623 |        1.684
      10.000 |        0.065 |        0.760 |        0.825
      10.000 |        0.346 |        0.951 |        1.298
       6.000 |        0.088 |        1.629 |        1.717
      10.000 |        0.071 |        0.860 |        0.931
      12.000 |        0.068 |        1.871 |        1.939
      12.000 |        0.218 |        2.434 |        2.652
      10.000 |        0.126 |        3.024 |        3.150
       6.000 |        0.073 |        2.829 |        2.903
       6.000 |        0.060 |        0.865 |        0.925
       6.000 |        0.082 |        0.822 |        0.904
      10.000 |        0.131 |        0.908 |        1.039
      13.000 |        0.100 |        0.730 |        0.830
      12.000 |        0.105 |        1.519 |        1.624
       6.000 |        0.194 |        1.038 |        1.231
       4.000 |        0.189 |        2.139 |        2.329
       9.000 |        0.066 |        1.583 |        1.649
       7.000 |        0.060 |        1.029 |        1.089
      11.000 |        0.060 |        0.872 |        0.932
       6.000 |        0.085 |        1.664 |        1.749
       9.000 |        0.126 |        1.669 |        1.796
       6.000 |        0.232 |        3.056 |        3.288
       4.000 |        0.097 |        2.019 |        2.116
       7.000 |        0.269 |        0.894 |        1.163
      10.000 |        0.343 |        0.828 |        1.171
       8.000 |        0.076 |        2.035 |        2.111
       5.000 |        0.129 |        1.028 |        1.157
       8.000 |        0.139 |        4.329 |        4.468
      10.000 |        0.138 |        1.160 |        1.298
      12.000 |        0.379 |        1.711 |        2.090
      14.000 |        0.330 |        0.415 |        0.745
       6.000 |        0.137 |        1.742 |        1.879
       7.000 |        0.114 |        1.340 |        1.454
       6.000 |        0.062 |        1.463 |        1.525
       7.000 |        0.265 |        0.882 |        1.147
      12.000 |        0.147 |        0.801 |        0.948
      14.000 |        0.060 |        1.161 |        1.221
       8.000 |        0.070 |        3.900 |        3.969
       8.000 |        0.082 |        2.428 |        2.510
       6.000 |        0.118 |        2.555 |        2.673
      10.000 |        0.145 |        1.261 |        1.405
       8.000 |        0.068 |        1.439 |        1.507
       7.000 |        0.102 |        3.516 |        3.618
       7.000 |        0.052 |        0.902 |        0.954
       9.000 |        0.116 |        3.032 |        3.148
       7.000 |        0.118 |        0.903 |        1.021
       8.000 |        0.060 |        3.717 |        3.777
      12.000 |        0.080 |        1.281 |        1.361
      10.000 |        0.084 |        2.240 |        2.324
       9.000 |        0.143 |        1.578 |        1.721
      12.000 |        0.077 |        1.557 |        1.634
      10.000 |        0.227 |        0.678 |        0.905
      10.000 |        0.147 |        1.037 |        1.185
      10.000 |        0.052 |        0.909 |        0.961
       6.000 |        0.054 |        1.422 |        1.476
       5.000 |        0.095 |        3.390 |        3.485
       4.000 |        0.117 |        0.850 |        0.967
       7.000 |        0.255 |        2.186 |        2.442
      15.000 |        0.111 |        0.938 |        1.049
      10.000 |        0.056 |        0.933 |        0.989
      12.000 |        0.159 |        0.624 |        0.782
       7.000 |        0.132 |        0.892 |        1.024
       9.000 |        0.079 |        0.781 |        0.860
      11.000 |        0.478 |        1.576 |        2.055
       4.000 |        0.449 |        1.485 |        1.934
       8.000 |        0.713 |        2.659 |        3.372
      10.000 |        0.447 |        1.001 |        1.447
       8.000 |        0.430 |        2.171 |        2.601
       7.000 |        0.155 |        1.357 |        1.513
       7.000 |        0.093 |        1.750 |        1.843
       8.000 |        0.051 |        1.262 |        1.313
       9.000 |        0.049 |        1.255 |        1.304
      12.000 |        0.178 |        3.667 |        3.845
      11.000 |        0.068 |        3.876 |        3.944
       9.000 |        0.277 |        0.769 |        1.047
       5.000 |        0.066 |        0.743 |        0.809
       8.000 |        0.186 |        1.655 |        1.841
       9.000 |        0.316 |        0.957 |        1.273
       9.000 |        0.258 |        0.830 |        1.088
       7.000 |        0.079 |        1.094 |        1.173
      12.000 |        0.053 |        0.892 |        0.945
       8.000 |        0.067 |        1.635 |        1.702
      11.000 |        0.070 |        2.412 |        2.482
       9.000 |        0.149 |        1.005 |        1.155
      10.000 |        0.124 |        0.784 |        0.908
      12.000 |        0.139 |        0.897 |        1.036
       7.000 |        0.280 |        3.070 |        3.350
       9.000 |        0.134 |        1.874 |        2.007
       9.000 |        0.203 |        0.926 |        1.129
       6.000 |        0.066 |        1.156 |        1.222
       8.000 |        0.050 |        1.691 |        1.741
       5.000 |        0.100 |        0.784 |        0.884
       5.000 |        0.071 |        0.698 |        0.770
      12.000 |        0.347 |        1.256 |        1.603
       9.000 |        0.320 |        0.700 |        1.020
       6.000 |        0.071 |        1.062 |        1.133
       7.000 |        0.192 |        1.145 |        1.338
       7.000 |        0.071 |        1.180 |        1.251
       8.000 |        0.068 |        1.252 |        1.320
      14.000 |        0.081 |        2.060 |        2.141
      12.000 |        0.059 |        1.268 |        1.328
      11.000 |        0.049 |        2.325 |        2.374
      13.000 |        0.138 |        1.553 |        1.691
      16.000 |        0.233 |        0.811 |        1.043
      12.000 |        0.191 |        1.307 |        1.498
       6.000 |        0.071 |        0.915 |        0.986
      11.000 |        0.147 |        1.378 |        1.525
      10.000 |        0.063 |        0.947 |        1.010
      10.000 |        0.115 |        2.561 |        2.675
       5.000 |        0.111 |        3.706 |        3.817
      12.000 |        0.110 |        0.520 |        0.630
       8.000 |        0.354 |        3.941 |        4.295
       7.000 |        0.130 |        0.776 |        0.906
       8.000 |        0.242 |        2.428 |        2.669
       7.000 |        0.109 |        0.739 |        0.848
       6.000 |        0.080 |        0.579 |        0.659
      14.000 |        0.275 |        3.554 |        3.828
       7.000 |        0.117 |        0.934 |        1.051
       8.000 |        0.667 |        3.230 |        3.897
      11.000 |        0.093 |        1.289 |        1.382
       5.000 |        0.217 |        2.574 |        2.790
       9.000 |        0.057 |        1.108 |        1.164
      10.000 |        0.383 |        2.475 |        2.858
       8.000 |        0.311 |        0.908 |        1.219
       6.000 |        0.324 |        2.977 |        3.301
       6.000 |        0.073 |        1.090 |        1.163
       6.000 |        0.059 |        2.067 |        2.126
      10.000 |        0.075 |        2.171 |        2.246
       8.000 |        0.059 |        1.842 |        1.901
       8.000 |        0.171 |        1.088 |        1.259
       6.000 |        0.056 |        0.906 |        0.962
      11.000 |        0.092 |        2.814 |        2.906
       7.000 |        0.114 |        2.730 |        2.845
      10.000 |        0.062 |        1.764 |        1.827
       6.000 |        0.060 |        2.588 |        2.648
       8.000 |        0.129 |        0.735 |        0.864
       9.000 |        0.115 |        0.942 |        1.057
       7.000 |        0.249 |        0.694 |        0.943
       6.000 |        0.088 |        0.774 |        0.862
       8.000 |        0.075 |        1.121 |        1.195
      12.000 |        0.067 |        1.924 |        1.991
      13.000 |        0.110 |        3.942 |        4.053
       7.000 |        0.069 |        2.631 |        2.700
      13.000 |        0.129 |        1.161 |        1.290
       5.000 |        0.114 |        1.936 |        2.050
       3.000 |        0.058 |        3.461 |        3.519
       9.000 |        0.162 |        0.858 |        1.020
       8.000 |        0.155 |        1.001 |        1.157
       9.000 |        0.095 |        1.706 |        1.802
       5.000 |        0.134 |        1.537 |        1.671
       5.000 |        0.295 |        1.427 |        1.721
      10.000 |        0.187 |        1.986 |        2.173
       7.000 |        0.124 |        1.501 |        1.625
      10.000 |        0.056 |        0.759 |        0.815
       6.000 |        0.139 |        2.114 |        2.253
      12.000 |        0.060 |        0.919 |        0.979
       4.000 |        0.793 |        0.669 |        1.461
       6.000 |        0.607 |        1.744 |        2.351
       4.000 |        0.358 |        1.240 |        1.597
      10.000 |        0.533 |        1.255 |        1.788
       8.000 |        0.262 |        1.927 |        2.188
      12.000 |        0.527 |        0.974 |        1.501
      13.000 |        0.317 |        2.501 |        2.819
       4.000 |        0.290 |        2.061 |        2.351
      10.000 |        0.061 |        1.633 |        1.695
       7.000 |        0.078 |        3.513 |        3.591
       9.000 |        0.062 |        2.036 |        2.098
      12.000 |        0.060 |        1.582 |        1.641
       5.000 |        0.063 |        1.545 |        1.608
       7.000 |        0.218 |        2.201 |        2.419
      10.000 |        0.123 |        1.158 |        1.281
       9.000 |        0.124 |        2.274 |        2.397
       9.000 |        0.081 |        2.593 |        2.673
       9.000 |        0.232 |        1.258 |        1.490
      13.000 |        0.117 |        0.689 |        0.806
       9.000 |        0.393 |        2.986 |        3.380
      17.000 |        0.177 |        1.150 |        1.327
      11.000 |        0.082 |        0.985 |        1.067
       5.000 |        0.073 |        0.765 |        0.838
      13.000 |        0.061 |        1.214 |        1.275
       6.000 |        0.247 |        1.099 |        1.346
      10.000 |        0.420 |        0.542 |        0.962
       4.000 |        0.207 |        1.114 |        1.321
      12.000 |        0.135 |        2.136 |        2.271
      16.000 |        0.166 |        0.919 |        1.085
      11.000 |        0.171 |        0.951 |        1.122
      11.000 |        0.343 |        2.608 |        2.951
      10.000 |        0.087 |        1.601 |        1.688
      10.000 |        0.057 |        1.106 |        1.164
       8.000 |        0.055 |        2.259 |        2.313
       8.000 |        0.268 |        4.647 |        4.915
       8.000 |        0.051 |        1.562 |        1.613
       8.000 |        0.055 |        3.264 |        3.318
      13.000 |        0.518 |        1.236 |        1.754
       7.000 |        0.507 |        3.752 |        4.259
       6.000 |        0.075 |        1.058 |        1.134
       7.000 |        0.060 |        1.050 |        1.110
       8.000 |        0.055 |        1.511 |        1.566
      11.000 |        0.060 |        3.110 |        3.170
       3.000 |        0.394 |        3.050 |        3.444
      12.000 |        0.099 |        2.496 |        2.595
      12.000 |        0.103 |        1.669 |        1.773
       7.000 |        0.071 |        1.474 |        1.545
      10.000 |        0.048 |        1.911 |        1.958
      16.000 |        0.324 |        1.169 |        1.493
      12.000 |        0.120 |        0.932 |        1.052
       9.000 |        0.057 |        1.071 |        1.129
       7.000 |        0.089 |        0.645 |        0.734
       9.000 |        0.062 |        1.102 |        1.163
      14.000 |        0.069 |        2.855 |        2.924
       6.000 |        0.056 |        3.489 |        3.545
      12.000 |        0.303 |        0.622 |        0.925
      12.000 |        0.127 |        2.982 |        3.109
       9.000 |        0.071 |        1.831 |        1.902
       7.000 |        0.059 |        2.041 |        2.100
       7.000 |        0.061 |        3.789 |        3.850
       7.000 |        0.051 |        1.019 |        1.070
       5.000 |        0.061 |        1.442 |        1.503
       5.000 |        0.171 |        2.018 |        2.190
       8.000 |        0.124 |        0.860 |        0.985
      12.000 |        0.082 |        1.035 |        1.117
      10.000 |        0.060 |        1.421 |        1.481
       7.000 |        0.211 |        1.998 |        2.209
       6.000 |        0.093 |        3.392 |        3.485
       5.000 |        0.057 |        1.973 |        2.029
       7.000 |        0.317 |        1.734 |        2.050
      11.000 |        0.087 |        0.679 |        0.765
       9.000 |        0.176 |        1.234 |        1.409
      10.000 |        0.087 |        1.358 |        1.445
       4.000 |        0.300 |        3.764 |        4.064
      10.000 |        0.061 |        0.730 |        0.792
       7.000 |        0.259 |        0.789 |        1.048
       7.000 |        0.063 |        0.818 |        0.881
       6.000 |        0.059 |        3.022 |        3.081
       6.000 |        0.146 |        1.996 |        2.142
       8.000 |        0.097 |        1.242 |        1.339
      11.000 |        0.471 |        2.038 |        2.509
       9.000 |        0.086 |        1.055 |        1.140
      10.000 |        0.088 |        1.424 |        1.512
       9.000 |        0.054 |        0.866 |        0.919
      12.000 |        0.059 |        4.257 |        4.316
       7.000 |        0.199 |        0.925 |        1.125
      11.000 |        0.202 |        1.125 |        1.328
       5.000 |        0.103 |        0.821 |        0.924
      10.000 |        0.177 |        1.818 |        1.996
      10.000 |        0.211 |        1.844 |        2.055
       9.000 |        0.183 |        4.070 |        4.253
      10.000 |        0.070 |        2.666 |        2.737
       9.000 |        0.072 |        1.736 |        1.808
       9.000 |        0.072 |        1.520 |        1.592
       9.000 |        0.066 |        4.894 |        4.960
      13.000 |        0.284 |        2.496 |        2.780
       6.000 |        0.117 |        1.050 |        1.167
       5.000 |        0.085 |        0.829 |        0.913
      16.000 |        0.158 |        0.894 |        1.052
      11.000 |        0.055 |        3.624 |        3.678
       5.000 |        0.145 |        0.574 |        0.718
      11.000 |        0.168 |        0.824 |        0.993
       8.000 |        0.071 |        1.014 |        1.084
      10.000 |        0.093 |        1.083 |        1.177
       7.000 |        0.074 |        1.137 |        1.211
       8.000 |        0.163 |        1.273 |        1.436
       7.000 |        0.058 |        0.909 |        0.967
       5.000 |        0.126 |        1.008 |        1.134
       7.000 |        0.099 |        2.436 |        2.535
      10.000 |        0.272 |        3.684 |        3.957
       7.000 |        0.213 |        1.165 |        1.379
       7.000 |        0.579 |        0.855 |        1.434
       6.000 |        0.544 |        3.041 |        3.585
      13.000 |        0.231 |        1.968 |        2.199
      12.000 |        0.198 |        1.387 |        1.585
      10.000 |        0.163 |        0.902 |        1.066
       5.000 |        0.129 |        1.279 |        1.408
      15.000 |        0.052 |        1.028 |        1.080
      13.000 |        0.181 |        2.012 |        2.193
      11.000 |        0.106 |        3.151 |        3.258
       4.000 |        0.052 |        1.656 |        1.709
       7.000 |        0.157 |        1.061 |        1.218
      12.000 |        0.062 |        2.149 |        2.211
       6.000 |        0.062 |        0.854 |        0.915
      15.000 |        0.057 |        2.005 |        2.062
       7.000 |        0.058 |        0.743 |        0.800
       6.000 |        0.135 |        0.698 |        0.833
       7.000 |        0.290 |        1.255 |        1.545
      13.000 |        0.121 |        0.839 |        0.960
       8.000 |        0.201 |        1.825 |        2.026
