   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.139 |        1.771 |        1.910
      11.000 |        0.139 |        1.923 |        2.061
       8.000 |        0.095 |        5.371 |        5.466
      11.000 |        0.147 |        1.282 |        1.429
       9.000 |        0.149 |        0.870 |        1.019
       6.000 |        0.146 |        0.998 |        1.144
       7.000 |        0.147 |        6.341 |        6.488
      12.000 |        0.145 |        3.093 |        3.238
       9.000 |        0.303 |        0.954 |        1.257
       6.000 |        0.252 |        1.632 |        1.884
       8.000 |        0.368 |        2.465 |        2.833
      12.000 |        0.143 |        0.842 |        0.986
      10.000 |        0.107 |        3.478 |        3.585
       4.000 |        0.145 |        1.023 |        1.168
      10.000 |        0.150 |        3.244 |        3.393
      11.000 |        0.169 |        1.132 |        1.301
       7.000 |        0.147 |        1.006 |        1.153
       9.000 |        0.145 |        1.330 |        1.475
       6.000 |        0.146 |        1.130 |        1.276
      11.000 |        0.145 |        1.638 |        1.783
       7.000 |        0.146 |        1.131 |        1.277
       8.000 |        0.143 |        3.039 |        3.182
       7.000 |        0.151 |        2.120 |        2.271
       6.000 |        0.147 |        3.038 |        3.185
       5.000 |        0.150 |        1.161 |        1.310
      10.000 |        0.152 |        1.475 |        1.627
       7.000 |        0.151 |        1.133 |        1.284
       6.000 |        0.151 |        0.927 |        1.078
       8.000 |        0.147 |        1.532 |        1.679
      12.000 |        0.144 |        2.224 |        2.367
       9.000 |        0.147 |        3.952 |        4.099
      11.000 |        0.148 |        2.850 |        2.998
       8.000 |        0.147 |        1.317 |        1.464
      14.000 |        0.144 |        1.037 |        1.181
      11.000 |        0.343 |        1.007 |        1.350
       7.000 |        0.154 |        0.900 |        1.054
      10.000 |        0.096 |        1.301 |        1.397
      12.000 |        0.147 |        0.767 |        0.914
      12.000 |        0.147 |        2.490 |        2.637
       9.000 |        0.149 |        2.739 |        2.888
      12.000 |        0.145 |        1.544 |        1.690
       7.000 |        0.146 |        1.062 |        1.208
      10.000 |        0.146 |        1.127 |        1.273
      10.000 |        0.146 |        1.797 |        1.944
      10.000 |        0.169 |        0.803 |        0.972
       9.000 |        0.147 |        1.651 |        1.799
      14.000 |        0.148 |        5.480 |        5.628
       7.000 |        0.147 |        1.262 |        1.409
       5.000 |        0.251 |        1.405 |        1.656
       4.000 |        0.094 |        1.452 |        1.546
       6.000 |        0.222 |        1.404 |        1.627
      10.000 |        0.188 |        3.854 |        4.042
      15.000 |        0.140 |        2.688 |        2.827
      10.000 |        0.145 |        6.156 |        6.301
       9.000 |        0.288 |        1.988 |        2.276
      10.000 |        0.136 |        3.245 |        3.380
       6.000 |        0.147 |        3.436 |        3.584
       8.000 |        0.260 |        5.165 |        5.425
      12.000 |        0.137 |        1.005 |        1.141
       7.000 |        0.150 |        1.406 |        1.557
      14.000 |        0.134 |        2.042 |        2.175
       8.000 |        0.139 |        1.004 |        1.143
       7.000 |        0.149 |        4.956 |        5.104
      11.000 |        0.138 |        1.072 |        1.211
       8.000 |        0.148 |        1.748 |        1.896
      10.000 |        0.144 |        1.491 |        1.635
      10.000 |        0.089 |        6.323 |        6.412
      10.000 |        0.155 |        1.786 |        1.941
      11.000 |        0.226 |        5.293 |        5.519
       6.000 |        0.147 |        2.964 |        3.111
       8.000 |        0.148 |        1.801 |        1.949
       5.000 |        0.148 |        1.733 |        1.880
       6.000 |        0.141 |        2.340 |        2.481
       7.000 |        0.148 |        3.887 |        4.035
      13.000 |        0.146 |        4.465 |        4.611
       5.000 |        0.215 |        1.811 |        2.025
       6.000 |        0.152 |        2.744 |        2.896
      10.000 |        0.144 |        1.283 |        1.427
      10.000 |        0.145 |        3.851 |        3.996
      11.000 |        0.146 |        3.129 |        3.275
       9.000 |        0.147 |        1.914 |        2.061
       5.000 |        0.147 |        0.853 |        1.000
       5.000 |        0.140 |        1.430 |        1.570
      11.000 |        0.138 |        3.358 |        3.496
      11.000 |        0.216 |        3.791 |        4.007
       7.000 |        0.146 |        1.083 |        1.229
       7.000 |        0.145 |        1.694 |        1.839
       9.000 |        0.145 |        1.948 |        2.093
       7.000 |        0.146 |        1.216 |        1.362
       7.000 |        0.283 |        0.846 |        1.129
       9.000 |        0.150 |        1.710 |        1.860
       4.000 |        0.145 |        1.205 |        1.350
       6.000 |        0.148 |        0.796 |        0.944
       7.000 |        0.150 |        2.180 |        2.329
      12.000 |        0.146 |        2.637 |        2.782
       8.000 |        0.147 |        0.992 |        1.139
       9.000 |        0.148 |        0.947 |        1.094
      12.000 |        0.145 |        4.862 |        5.008
       9.000 |        0.148 |        1.367 |        1.515
      10.000 |        0.147 |        1.182 |        1.329
       6.000 |        0.145 |        1.451 |        1.596
       8.000 |        0.152 |        2.361 |        2.513
       3.000 |        0.146 |        2.424 |        2.571
       9.000 |        0.156 |        1.758 |        1.914
       3.000 |        0.145 |        4.671 |        4.816
       7.000 |        0.146 |        5.898 |        6.044
       8.000 |        0.145 |        4.930 |        5.074
       8.000 |        0.148 |        1.934 |        2.082
      11.000 |        0.146 |        1.127 |        1.272
       8.000 |        0.146 |        1.221 |        1.367
      11.000 |        0.146 |        2.313 |        2.459
      11.000 |        0.147 |        4.937 |        5.084
       9.000 |        0.144 |        2.604 |        2.747
       5.000 |        0.146 |        1.148 |        1.294
      12.000 |        0.096 |        1.313 |        1.408
       9.000 |        0.227 |        3.374 |        3.601
      11.000 |        0.335 |        1.579 |        1.915
       7.000 |        0.143 |        0.898 |        1.042
       6.000 |        0.247 |        3.827 |        4.074
      14.000 |        0.147 |        3.846 |        3.993
       7.000 |        0.133 |        1.012 |        1.145
      10.000 |        0.145 |        3.121 |        3.266
       5.000 |        0.133 |        0.975 |        1.108
       9.000 |        0.096 |        1.057 |        1.153
       7.000 |        0.096 |        3.701 |        3.797
       5.000 |        0.138 |        1.009 |        1.147
       9.000 |        0.143 |        0.920 |        1.063
       8.000 |        0.137 |        1.504 |        1.640
       5.000 |        0.134 |        3.068 |        3.203
       8.000 |        0.144 |        1.006 |        1.149
       8.000 |        0.135 |        1.948 |        2.083
      11.000 |        0.142 |        1.156 |        1.298
       8.000 |        0.096 |        1.250 |        1.346
       4.000 |        0.139 |        3.079 |        3.219
       7.000 |        0.151 |        1.567 |        1.718
       5.000 |        0.198 |        2.820 |        3.018
       6.000 |        0.139 |        4.221 |        4.360
       6.000 |        0.139 |        5.591 |        5.731
      11.000 |        0.139 |        3.719 |        3.857
       5.000 |        0.146 |        0.897 |        1.043
       9.000 |        0.147 |        4.629 |        4.776
      12.000 |        0.146 |        4.494 |        4.639
      14.000 |        0.146 |        1.093 |        1.239
      13.000 |        0.153 |        3.363 |        3.516
       8.000 |        0.146 |        4.758 |        4.903
       9.000 |        0.146 |        4.296 |        4.442
      10.000 |        0.147 |        1.245 |        1.392
      10.000 |        0.152 |        0.951 |        1.104
       7.000 |        0.148 |        1.190 |        1.339
      10.000 |        0.208 |        1.166 |        1.374
      12.000 |        0.267 |        1.680 |        1.947
       8.000 |        0.146 |        6.299 |        6.444
      11.000 |        0.147 |        3.358 |        3.505
       8.000 |        0.146 |        2.622 |        2.768
       8.000 |        0.146 |        1.862 |        2.008
      11.000 |        0.146 |        1.049 |        1.195
       7.000 |        0.141 |        1.366 |        1.507
      12.000 |        0.151 |        1.278 |        1.429
       6.000 |        0.142 |        1.043 |        1.185
       9.000 |        0.147 |        1.428 |        1.575
       7.000 |        0.130 |        1.085 |        1.216
      10.000 |        0.147 |        3.278 |        3.424
       5.000 |        0.131 |        1.266 |        1.397
       8.000 |        0.140 |        1.219 |        1.359
       4.000 |        0.146 |        3.467 |        3.613
       7.000 |        0.150 |        3.304 |        3.454
       8.000 |        0.137 |        1.548 |        1.686
       8.000 |        0.093 |        2.821 |        2.914
       9.000 |        0.297 |        5.771 |        6.067
       6.000 |        0.244 |        0.956 |        1.200
      10.000 |        0.208 |        4.663 |        4.871
       9.000 |        0.137 |        1.989 |        2.125
       7.000 |        0.159 |        1.352 |        1.511
       9.000 |        0.145 |        2.898 |        3.044
      10.000 |        0.146 |        1.005 |        1.151
      11.000 |        0.166 |        5.366 |        5.532
       8.000 |        0.144 |        3.524 |        3.668
       9.000 |        0.146 |        0.647 |        0.793
       8.000 |        0.151 |        1.311 |        1.462
       7.000 |        0.145 |        1.900 |        2.045
       8.000 |        0.222 |        1.398 |        1.620
       5.000 |        0.147 |        1.022 |        1.169
       6.000 |        0.146 |        1.398 |        1.544
      11.000 |        0.146 |        1.109 |        1.255
      10.000 |        0.146 |        2.366 |        2.512
      11.000 |        0.150 |        0.863 |        1.013
       4.000 |        0.149 |        0.967 |        1.116
       7.000 |        0.208 |        1.672 |        1.880
      11.000 |        0.146 |        0.978 |        1.125
      11.000 |        0.138 |        1.081 |        1.218
      10.000 |        0.150 |        1.916 |        2.065
       9.000 |        0.144 |        5.006 |        5.151
      11.000 |        0.143 |        2.901 |        3.044
       7.000 |        0.154 |        1.171 |        1.324
       8.000 |        0.146 |        2.344 |        2.490
       9.000 |        0.197 |        2.196 |        2.393
      11.000 |        0.147 |        5.032 |        5.179
