   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.140 |        3.704 |        3.843
       9.000 |        0.145 |        1.912 |        2.057
      11.000 |        0.144 |        1.918 |        2.062
      11.000 |        0.095 |        1.296 |        1.391
       9.000 |        0.146 |        0.880 |        1.026
       6.000 |        0.144 |        0.976 |        1.119
       7.000 |        0.146 |        6.512 |        6.657
      12.000 |        0.144 |        2.307 |        2.451
       9.000 |        0.147 |        1.015 |        1.162
       6.000 |        0.150 |        1.712 |        1.862
       8.000 |        0.297 |        2.519 |        2.817
      12.000 |        0.144 |        0.876 |        1.020
      10.000 |        0.145 |        3.107 |        3.252
      10.000 |        0.145 |        2.432 |        2.577
       4.000 |        0.148 |        1.029 |        1.177
      11.000 |        0.174 |        1.157 |        1.331
       7.000 |        0.146 |        0.873 |        1.019
       9.000 |        0.146 |        1.327 |        1.473
       6.000 |        0.267 |        1.004 |        1.271
      11.000 |        0.160 |        1.630 |        1.790
       7.000 |        0.146 |        1.140 |        1.286
       8.000 |        0.145 |        3.466 |        3.611
       7.000 |        0.149 |        2.172 |        2.321
       5.000 |        0.144 |        1.165 |        1.310
       6.000 |        0.317 |        3.368 |        3.685
      10.000 |        0.212 |        1.471 |        1.683
       7.000 |        0.146 |        0.869 |        1.016
       6.000 |        0.148 |        0.941 |        1.089
       8.000 |        0.145 |        1.488 |        1.633
      12.000 |        0.159 |        2.264 |        2.423
       9.000 |        0.145 |        4.336 |        4.481
      11.000 |        0.149 |        2.532 |        2.681
       8.000 |        0.187 |        0.890 |        1.078
      14.000 |        0.146 |        1.002 |        1.148
      11.000 |        0.222 |        1.077 |        1.299
       7.000 |        0.140 |        0.923 |        1.063
      10.000 |        0.144 |        1.344 |        1.487
      12.000 |        0.144 |        0.785 |        0.929
      12.000 |        0.147 |        2.709 |        2.855
       9.000 |        0.149 |        3.146 |        3.295
      12.000 |        0.156 |        1.642 |        1.798
       7.000 |        0.147 |        1.070 |        1.217
      10.000 |        0.145 |        0.949 |        1.094
      10.000 |        0.171 |        1.490 |        1.661
      10.000 |        0.143 |        0.836 |        0.979
       9.000 |        0.145 |        1.769 |        1.914
      14.000 |        0.150 |        6.428 |        6.578
       5.000 |        0.146 |        1.293 |        1.440
       7.000 |        0.270 |        1.256 |        1.526
      10.000 |        0.144 |        3.019 |        3.164
      15.000 |        0.223 |        1.694 |        1.917
       4.000 |        0.138 |        1.514 |        1.652
       6.000 |        0.097 |        1.488 |        1.584
      10.000 |        0.145 |        4.643 |        4.788
       9.000 |        0.146 |        1.970 |        2.116
      10.000 |        0.095 |        3.596 |        3.691
       6.000 |        0.142 |        3.150 |        3.292
       8.000 |        0.146 |        5.222 |        5.368
      12.000 |        0.142 |        1.027 |        1.170
       7.000 |        0.145 |        1.415 |        1.561
      14.000 |        0.140 |        2.406 |        2.546
       8.000 |        0.147 |        0.984 |        1.132
      11.000 |        0.096 |        1.066 |        1.162
       7.000 |        0.146 |        5.523 |        5.670
       8.000 |        0.147 |        1.790 |        1.937
      10.000 |        0.138 |        4.891 |        5.029
      10.000 |        0.137 |        1.652 |        1.789
      10.000 |        0.143 |        1.465 |        1.608
      11.000 |        0.145 |        5.268 |        5.414
       6.000 |        0.142 |        1.841 |        1.983
       8.000 |        0.149 |        1.774 |        1.924
       5.000 |        0.148 |        1.745 |        1.892
       6.000 |        0.147 |        2.098 |        2.245
       7.000 |        0.146 |        3.300 |        3.445
      13.000 |        0.145 |        3.726 |        3.871
