  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       4.000 |        0.062 |        0.982 |        1.044
       8.000 |        0.036 |        0.457 |        0.493
       9.000 |        0.041 |        0.693 |        0.734
      10.000 |        0.100 |        1.184 |        1.284
       6.000 |        0.071 |        0.481 |        0.552
       9.000 |        0.130 |        0.724 |        0.854
      10.000 |        0.043 |        0.386 |        0.429
       7.000 |        0.294 |        0.560 |        0.855
       8.000 |        0.090 |        0.774 |        0.863
       8.000 |        0.048 |        1.111 |        1.158
       8.000 |        0.150 |        1.151 |        1.301
       6.000 |        0.159 |        0.614 |        0.773
      11.000 |        0.119 |        0.630 |        0.749
       7.000 |        0.036 |        0.718 |        0.754
       8.000 |        0.083 |        0.812 |        0.896
      10.000 |        0.041 |        0.754 |        0.795
       4.000 |        0.039 |        0.575 |        0.615
       5.000 |        0.158 |        0.957 |        1.115
      10.000 |        0.042 |        0.530 |        0.571
      10.000 |        0.035 |        0.677 |        0.713
       6.000 |        0.087 |        1.104 |        1.191
      10.000 |        0.033 |        0.491 |        0.524
      10.000 |        0.037 |        1.601 |        1.638
      12.000 |        0.031 |        1.101 |        1.132
      12.000 |        0.094 |        1.483 |        1.577
       6.000 |        0.028 |        1.586 |        1.614
       6.000 |        0.166 |        0.524 |        0.689
       6.000 |        0.068 |        0.450 |        0.517
      10.000 |        0.070 |        0.538 |        0.608
      13.000 |        0.102 |        0.639 |        0.741
      12.000 |        0.254 |        0.808 |        1.062
       4.000 |        0.105 |        1.131 |        1.237
       6.000 |        0.042 |        0.565 |        0.607
       9.000 |        0.053 |        0.955 |        1.007
       7.000 |        0.080 |        0.580 |        0.660
      11.000 |        0.046 |        0.476 |        0.522
       6.000 |        0.029 |        0.978 |        1.008
       9.000 |        0.086 |        1.003 |        1.089
       6.000 |        0.032 |        1.847 |        1.879
       4.000 |        0.032 |        1.194 |        1.226
       7.000 |        0.050 |        0.539 |        0.589
       8.000 |        0.041 |        2.379 |        2.420
       8.000 |        0.111 |        1.231 |        1.342
      10.000 |        0.098 |        0.529 |        0.627
       5.000 |        0.087 |        0.492 |        0.578
      12.000 |        0.035 |        0.726 |        0.761
      10.000 |        0.080 |        0.583 |        0.663
      14.000 |        0.039 |        0.234 |        0.273
       6.000 |        0.038 |        1.086 |        1.124
       7.000 |        0.040 |        0.706 |        0.746
       6.000 |        0.092 |        0.865 |        0.957
       7.000 |        0.044 |        0.472 |        0.516
      12.000 |        0.034 |        0.479 |        0.513
       8.000 |        0.045 |        2.295 |        2.340
      14.000 |        0.092 |        0.705 |        0.797
       6.000 |        0.148 |        1.540 |        1.688
