  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.484 |        0.904 |        1.387
       4.000 |        0.355 |        0.807 |        1.162
      10.000 |        0.512 |        1.147 |        1.659
       6.000 |        0.406 |        0.983 |        1.388
       5.000 |        0.188 |        0.633 |        0.821
       7.000 |        0.169 |        0.665 |        0.835
      10.000 |        0.486 |        2.371 |        2.857
       7.000 |        0.446 |        1.135 |        1.581
       5.000 |        0.267 |        1.078 |        1.345
       6.000 |        0.563 |        0.566 |        1.129
       9.000 |        0.579 |        1.560 |        2.139
       8.000 |        1.794 |        0.606 |        2.400
       8.000 |        0.311 |        4.039 |        4.350
      14.000 |        2.317 |        2.324 |        4.641
      16.000 |        2.791 |        1.936 |        4.727
      10.000 |        3.682 |        1.890 |        5.573
      11.000 |        0.646 |        1.559 |        2.204
      12.000 |        0.271 |        2.123 |        2.395
       4.000 |        0.351 |        1.825 |        2.176
      13.000 |        0.350 |        0.863 |        1.213
       8.000 |        0.294 |        0.620 |        0.914
       9.000 |        0.505 |        0.739 |        1.244
       6.000 |        0.404 |        1.071 |        1.474
       8.000 |        0.585 |        1.429 |        2.014
      11.000 |        0.241 |        0.474 |        0.715
       8.000 |        0.342 |        0.833 |        1.175
       6.000 |        0.377 |        0.637 |        1.014
       8.000 |        0.362 |        0.999 |        1.361
      15.000 |        0.243 |        0.592 |        0.835
       7.000 |        0.261 |        0.876 |        1.137
       7.000 |        0.421 |        2.506 |        2.927
       7.000 |        0.680 |        0.513 |        1.193
      11.000 |        0.441 |        0.597 |        1.038
      14.000 |        0.197 |        0.731 |        0.928
       5.000 |        0.246 |        0.621 |        0.866
       7.000 |        0.232 |        1.518 |        1.750
      10.000 |        0.279 |        0.809 |        1.088
      10.000 |        0.280 |        1.329 |        1.609
       5.000 |        0.239 |        1.139 |        1.378
       8.000 |        0.303 |        0.512 |        0.816
      10.000 |        0.296 |        0.846 |        1.142
       9.000 |        0.197 |        0.602 |        0.800
       8.000 |        0.294 |        3.875 |        4.169
       8.000 |        0.267 |        1.095 |        1.363
       8.000 |        0.242 |        1.336 |        1.578
       7.000 |        0.242 |        0.675 |        0.916
       8.000 |        0.319 |        0.987 |        1.306
       7.000 |        0.364 |        0.788 |        1.152
       9.000 |        0.283 |        1.578 |        1.861
       9.000 |        0.315 |        0.946 |        1.260
       9.000 |        0.356 |        0.914 |        1.270
      10.000 |        0.276 |        0.731 |        1.007
       7.000 |        0.279 |        0.653 |        0.931
      10.000 |        0.384 |        2.464 |        2.849
       8.000 |        0.217 |        0.742 |        0.959
       5.000 |        0.247 |        1.780 |        2.027
       6.000 |        0.308 |        0.589 |        0.897
       7.000 |        0.367 |        0.870 |        1.237
       8.000 |        0.262 |        0.682 |        0.944
       7.000 |        0.389 |        1.054 |        1.443
      15.000 |        0.235 |        0.815 |        1.050
       6.000 |        0.490 |        0.572 |        1.062
       9.000 |        0.382 |        1.673 |        2.054
       9.000 |        0.334 |        0.841 |        1.175
       9.000 |        0.298 |        0.514 |        0.812
       5.000 |        0.304 |        1.327 |        1.631
       8.000 |        0.241 |        0.461 |        0.703
      10.000 |        0.424 |        1.554 |        1.977
      12.000 |        0.333 |        2.712 |        3.045
       9.000 |        0.352 |        0.457 |        0.809
       8.000 |        0.202 |        2.324 |        2.526
       6.000 |        0.321 |        0.484 |        0.805
       8.000 |        0.366 |        0.591 |        0.958
       9.000 |        0.376 |        0.590 |        0.966
      11.000 |        0.317 |        2.619 |        2.935
       8.000 |        0.408 |        3.085 |        3.492
       6.000 |        0.330 |        0.727 |        1.057
       8.000 |        0.364 |        0.747 |        1.111
       7.000 |        0.272 |        0.611 |        0.883
       4.000 |        0.280 |        2.460 |        2.739
       9.000 |        0.218 |        0.608 |        0.826
      11.000 |        0.176 |        1.193 |        1.369
      12.000 |        0.209 |        2.168 |        2.377
      10.000 |        0.320 |        0.729 |        1.049
       8.000 |        0.245 |        1.106 |        1.351
       9.000 |        0.271 |        1.682 |        1.954
