  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.523 |        0.746 |        1.269
       4.000 |        0.341 |        0.849 |        1.190
      10.000 |        0.604 |        1.080 |        1.683
       6.000 |        0.376 |        0.995 |        1.371
       5.000 |        0.306 |        0.708 |        1.014
       7.000 |        0.275 |        0.835 |        1.110
      10.000 |        0.360 |        2.297 |        2.657
       5.000 |        0.252 |        0.992 |        1.244
       7.000 |        0.356 |        1.331 |        1.687
       6.000 |        0.203 |        0.554 |        0.757
       8.000 |        0.251 |        0.944 |        1.195
       9.000 |        0.266 |        1.798 |        2.064
       8.000 |        0.426 |        2.930 |        3.356
      16.000 |        0.283 |        1.546 |        1.829
      14.000 |        0.259 |        2.908 |        3.167
      10.000 |        0.222 |        2.131 |        2.353
      11.000 |        0.402 |        1.404 |        1.806
      12.000 |        0.379 |        2.430 |        2.808
      13.000 |        0.430 |        0.713 |        1.143
       4.000 |        0.335 |        2.440 |        2.775
       8.000 |        0.256 |        0.614 |        0.870
       9.000 |        0.333 |        0.595 |        0.928
       6.000 |        0.352 |        1.348 |        1.700
       8.000 |        0.383 |        1.372 |        1.755
      11.000 |        0.312 |        0.481 |        0.793
       8.000 |        0.312 |        0.998 |        1.310
       6.000 |        0.313 |        0.722 |        1.035
       8.000 |        0.222 |        0.778 |        1.000
      15.000 |        0.262 |        0.570 |        0.832
       7.000 |        0.328 |        1.114 |        1.443
       7.000 |        0.340 |        3.052 |        3.393
       7.000 |        0.311 |        0.781 |        1.092
      11.000 |        0.377 |        0.806 |        1.183
      14.000 |        0.236 |        0.737 |        0.973
       5.000 |        0.151 |        0.675 |        0.826
       7.000 |        0.223 |        1.260 |        1.483
      10.000 |        0.276 |        0.791 |        1.067
      10.000 |        0.239 |        1.447 |        1.685
       5.000 |        0.260 |        1.139 |        1.400
       8.000 |        0.354 |        0.627 |        0.981
      10.000 |        0.292 |        0.958 |        1.250
       8.000 |        0.314 |        3.153 |        3.467
       9.000 |        0.274 |        0.623 |        0.897
       8.000 |        0.277 |        1.075 |        1.352
       8.000 |        0.289 |        1.431 |        1.720
       7.000 |        0.360 |        0.565 |        0.925
       8.000 |        0.368 |        0.908 |        1.276
       7.000 |        0.415 |        0.665 |        1.081
       9.000 |        0.336 |        1.210 |        1.546
       9.000 |        0.345 |        0.964 |        1.309
       9.000 |        0.292 |        0.902 |        1.194
       7.000 |        0.267 |        0.485 |        0.753
      10.000 |        0.334 |        2.518 |        2.852
      10.000 |        0.323 |        1.116 |        1.439
       8.000 |        0.362 |        0.673 |        1.035
       5.000 |        0.343 |        1.932 |        2.276
       6.000 |        0.321 |        0.777 |        1.098
       7.000 |        0.275 |        0.876 |        1.151
       8.000 |        0.221 |        0.965 |        1.186
       7.000 |        0.320 |        1.154 |        1.474
      15.000 |        0.242 |        0.801 |        1.043
       6.000 |        0.499 |        0.464 |        0.962
       9.000 |        0.328 |        1.474 |        1.803
       9.000 |        0.368 |        0.902 |        1.270
       9.000 |        0.245 |        0.556 |        0.802
       5.000 |        0.330 |        1.369 |        1.698
      10.000 |        0.229 |        1.328 |        1.557
       8.000 |        0.238 |        0.569 |        0.807
      12.000 |        0.289 |        3.833 |        4.121
       8.000 |        0.344 |        2.208 |        2.551
       9.000 |        0.312 |        0.504 |        0.816
       6.000 |        0.357 |        0.403 |        0.760
