  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.322 |        0.818 |        1.140
       4.000 |        0.279 |        0.827 |        1.107
       6.000 |        0.287 |        0.883 |        1.170
      10.000 |        0.274 |        1.241 |        1.515
       5.000 |        0.190 |        0.644 |        0.834
       7.000 |        0.215 |        0.661 |        0.876
      10.000 |        0.208 |        2.316 |        2.524
       7.000 |        0.299 |        1.131 |        1.430
       5.000 |        0.371 |        1.159 |        1.529
       6.000 |        0.463 |        0.558 |        1.021
       8.000 |        0.277 |        0.913 |        1.190
       9.000 |        0.236 |        1.733 |        1.969
       8.000 |        0.267 |        2.996 |        3.263
      16.000 |        0.173 |        1.957 |        2.130
      14.000 |        0.200 |        2.493 |        2.693
      10.000 |        0.231 |        2.426 |        2.657
      11.000 |        0.315 |        1.329 |        1.645
      12.000 |        0.304 |        2.107 |        2.411
      13.000 |        0.260 |        0.649 |        0.909
       8.000 |        0.253 |        0.608 |        0.861
       4.000 |        0.248 |        2.191 |        2.439
       9.000 |        0.371 |        0.665 |        1.035
       6.000 |        0.354 |        1.328 |        1.682
       8.000 |        0.346 |        1.536 |        1.881
      11.000 |        0.281 |        0.482 |        0.763
       8.000 |        0.321 |        0.874 |        1.195
       6.000 |        0.359 |        0.649 |        1.009
       8.000 |        0.252 |        0.736 |        0.987
      15.000 |        0.259 |        0.645 |        0.904
       7.000 |        0.268 |        0.918 |        1.186
      11.000 |        0.328 |        0.636 |        0.964
       7.000 |        0.347 |        0.859 |        1.206
      14.000 |        0.222 |        0.801 |        1.023
       7.000 |        0.303 |        2.912 |        3.215
       5.000 |        0.350 |        0.962 |        1.312
       7.000 |        0.228 |        1.469 |        1.697
      10.000 |        0.295 |        0.785 |        1.080
      10.000 |        0.271 |        1.285 |        1.556
       5.000 |        0.355 |        1.256 |        1.610
       8.000 |        0.331 |        0.607 |        0.938
      10.000 |        0.222 |        0.833 |        1.055
       8.000 |        0.356 |        2.865 |        3.221
       9.000 |        0.274 |        0.598 |        0.872
       8.000 |        0.329 |        0.994 |        1.323
       8.000 |        0.163 |        1.145 |        1.308
       7.000 |        0.266 |        0.501 |        0.766
       8.000 |        0.355 |        0.960 |        1.315
       7.000 |        0.357 |        0.610 |        0.967
       9.000 |        0.350 |        1.523 |        1.873
       9.000 |        0.495 |        0.957 |        1.452
       9.000 |        0.251 |        1.063 |        1.314
       7.000 |        0.204 |        0.593 |        0.797
      10.000 |        0.321 |        0.815 |        1.135
       8.000 |        0.275 |        0.558 |        0.833
      10.000 |        0.343 |        2.186 |        2.529
       5.000 |        0.308 |        1.578 |        1.886
       6.000 |        0.228 |        0.629 |        0.857
       7.000 |        0.234 |        0.660 |        0.894
       8.000 |        0.330 |        0.981 |        1.311
       7.000 |        0.315 |        1.058 |        1.374
      15.000 |        0.245 |        0.827 |        1.072
       6.000 |        0.262 |        0.601 |        0.863
       9.000 |        0.421 |        1.324 |        1.745
       9.000 |        0.258 |        0.909 |        1.166
       9.000 |        0.319 |        0.629 |        0.948
       5.000 |        0.268 |        1.282 |        1.550
       8.000 |        0.220 |        0.544 |        0.765
      10.000 |        0.204 |        1.577 |        1.781
      12.000 |        0.304 |        3.170 |        3.474
       9.000 |        0.329 |        0.611 |        0.940
       8.000 |        0.318 |        2.144 |        2.462
       6.000 |        0.255 |        0.355 |        0.610
       8.000 |        0.407 |        0.633 |        1.040
       9.000 |        0.434 |        0.747 |        1.181
       6.000 |        0.200 |        0.660 |        0.860
      11.000 |        0.342 |        2.737 |        3.079
       8.000 |        0.332 |        3.349 |        3.681
       8.000 |        0.350 |        0.798 |        1.149
       7.000 |        0.270 |        0.572 |        0.842
       9.000 |        0.161 |        0.561 |        0.722
      11.000 |        0.160 |        0.953 |        1.113
       4.000 |        0.450 |        2.669 |        3.119
      12.000 |        0.331 |        2.042 |        2.373
      10.000 |        0.199 |        0.486 |        0.686
