   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.151 |        1.877 |        2.028
      11.000 |        0.145 |        1.701 |        1.845
       8.000 |        0.093 |        5.087 |        5.179
       7.000 |        0.127 |        3.307 |        3.435
      11.000 |        0.146 |        1.291 |        1.437
       9.000 |        0.148 |        0.909 |        1.056
       6.000 |        0.145 |        1.008 |        1.153
      12.000 |        0.146 |        3.238 |        3.383
       9.000 |        0.346 |        1.058 |        1.404
       6.000 |        0.348 |        1.727 |        2.075
       8.000 |        0.487 |        2.548 |        3.035
      12.000 |        0.149 |        0.765 |        0.913
      10.000 |        0.141 |        1.818 |        1.958
      10.000 |        0.144 |        3.415 |        3.558
       4.000 |        0.137 |        0.835 |        0.972
      11.000 |        0.176 |        1.155 |        1.332
       7.000 |        0.148 |        1.016 |        1.164
       9.000 |        0.150 |        1.374 |        1.524
       6.000 |        0.205 |        1.114 |        1.319
      11.000 |        0.143 |        1.615 |        1.758
       7.000 |        0.146 |        1.129 |        1.275
       8.000 |        0.145 |        3.464 |        3.609
       7.000 |        0.149 |        2.203 |        2.352
       6.000 |        0.150 |        3.313 |        3.463
       5.000 |        0.234 |        1.180 |        1.414
      10.000 |        0.147 |        1.503 |        1.650
       6.000 |        0.149 |        0.961 |        1.109
       7.000 |        0.328 |        1.188 |        1.516
       8.000 |        0.146 |        1.536 |        1.682
      12.000 |        0.145 |        2.365 |        2.510
       9.000 |        0.146 |        4.345 |        4.492
      11.000 |        0.147 |        2.877 |        3.023
       8.000 |        0.144 |        1.315 |        1.460
      14.000 |        0.146 |        1.010 |        1.156
      11.000 |        0.232 |        1.075 |        1.307
       7.000 |        0.147 |        0.807 |        0.954
      10.000 |        0.147 |        1.301 |        1.449
      12.000 |        0.147 |        0.786 |        0.934
      12.000 |        0.153 |        2.692 |        2.845
       9.000 |        0.148 |        3.169 |        3.317
      12.000 |        0.149 |        1.624 |        1.773
       7.000 |        0.148 |        1.111 |        1.259
      10.000 |        0.146 |        1.102 |        1.248
      10.000 |        0.145 |        1.810 |        1.955
      10.000 |        0.171 |        0.813 |        0.984
       9.000 |        0.144 |        1.362 |        1.506
      14.000 |        0.146 |        5.519 |        5.665
       7.000 |        0.145 |        1.284 |        1.429
       5.000 |        0.258 |        1.427 |        1.685
       4.000 |        0.147 |        1.496 |        1.643
       6.000 |        0.287 |        1.454 |        1.741
      10.000 |        0.225 |        3.962 |        4.188
      15.000 |        0.291 |        2.716 |        3.006
       6.000 |        0.147 |        1.877 |        2.024
       9.000 |        0.182 |        2.015 |        2.198
      10.000 |        0.150 |        6.625 |        6.775
      10.000 |        0.137 |        3.847 |        3.984
       8.000 |        0.150 |        5.945 |        6.095
      12.000 |        0.237 |        1.018 |        1.255
       7.000 |        0.144 |        1.424 |        1.568
       7.000 |        0.151 |        2.869 |        3.020
      14.000 |        0.138 |        1.975 |        2.113
       8.000 |        0.144 |        0.985 |        1.129
      11.000 |        0.146 |        1.077 |        1.222
      10.000 |        0.178 |        4.083 |        4.261
       8.000 |        0.212 |        1.752 |        1.964
      10.000 |        0.149 |        1.610 |        1.759
      10.000 |        0.147 |        1.871 |        2.018
      11.000 |        0.144 |        5.978 |        6.122
       6.000 |        0.148 |        3.081 |        3.229
       5.000 |        0.126 |        0.898 |        1.025
       8.000 |        0.147 |        1.820 |        1.968
       7.000 |        0.146 |        2.153 |        2.298
       6.000 |        0.146 |        2.149 |        2.295
      13.000 |        0.144 |        3.723 |        3.868
       5.000 |        0.147 |        1.898 |        2.044
       6.000 |        0.147 |        3.072 |        3.220
      10.000 |        0.146 |        1.370 |        1.516
      10.000 |        0.102 |        4.346 |        4.448
      11.000 |        0.161 |        3.065 |        3.226
       9.000 |        0.145 |        1.939 |        2.083
       5.000 |        0.146 |        0.905 |        1.051
       5.000 |        0.148 |        1.521 |        1.669
      11.000 |        0.144 |        3.641 |        3.786
      11.000 |        0.237 |        4.072 |        4.309
       7.000 |        0.391 |        0.595 |        0.986
       7.000 |        0.178 |        0.943 |        1.121
       9.000 |        0.159 |        1.504 |        1.663
       7.000 |        0.140 |        1.230 |        1.370
       7.000 |        0.207 |        0.925 |        1.132
       9.000 |        0.158 |        1.694 |        1.852
       4.000 |        0.152 |        1.124 |        1.276
       6.000 |        0.149 |        0.855 |        1.004
       7.000 |        0.148 |        2.307 |        2.454
      12.000 |        0.151 |        2.783 |        2.933
       8.000 |        0.150 |        0.732 |        0.882
      12.000 |        0.145 |        3.119 |        3.265
       9.000 |        0.153 |        0.966 |        1.119
       9.000 |        0.146 |        1.365 |        1.511
      10.000 |        0.145 |        1.179 |        1.324
       6.000 |        0.149 |        1.468 |        1.617
       8.000 |        0.147 |        2.407 |        2.553
       3.000 |        0.148 |        2.448 |        2.596
       9.000 |        0.145 |        1.822 |        1.966
       7.000 |        0.173 |        4.784 |        4.957
       3.000 |        0.151 |        4.878 |        5.029
       8.000 |        0.159 |        5.095 |        5.253
       8.000 |        0.149 |        2.119 |        2.268
      11.000 |        0.147 |        1.140 |        1.287
       8.000 |        0.149 |        1.256 |        1.405
      11.000 |        0.148 |        2.315 |        2.463
       5.000 |        0.146 |        0.600 |        0.746
      11.000 |        0.146 |        5.053 |        5.198
       9.000 |        0.145 |        2.695 |        2.840
      12.000 |        0.136 |        1.022 |        1.157
       9.000 |        0.143 |        3.195 |        3.338
       6.000 |        0.144 |        3.426 |        3.570
      14.000 |        0.272 |        2.492 |        2.764
      11.000 |        0.436 |        1.613 |        2.048
       7.000 |        0.278 |        0.910 |        1.189
       7.000 |        0.139 |        1.193 |        1.332
      10.000 |        0.137 |        3.159 |        3.297
       5.000 |        0.136 |        1.121 |        1.257
       9.000 |        0.137 |        0.802 |        0.939
       5.000 |        0.119 |        0.567 |        0.686
       9.000 |        0.077 |        0.537 |        0.614
       7.000 |        0.147 |        4.070 |        4.217
       8.000 |        0.254 |        0.847 |        1.101
       5.000 |        0.136 |        3.104 |        3.240
       8.000 |        0.125 |        1.080 |        1.205
       8.000 |        0.147 |        0.909 |        1.056
       8.000 |        0.118 |        0.655 |        0.773
      11.000 |        0.095 |        1.149 |        1.245
       5.000 |        0.085 |        1.446 |        1.531
       4.000 |        0.138 |        3.005 |        3.143
       6.000 |        0.138 |        3.088 |        3.226
       6.000 |        0.156 |        4.104 |        4.259
       7.000 |        0.237 |        1.658 |        1.895
      11.000 |        0.102 |        4.075 |        4.177
       5.000 |        0.153 |        0.877 |        1.030
       9.000 |        0.147 |        5.062 |        5.209
      12.000 |        0.149 |        5.175 |        5.324
      14.000 |        0.104 |        1.089 |        1.193
      13.000 |        0.153 |        2.509 |        2.662
       9.000 |        0.146 |        3.062 |        3.208
       8.000 |        0.151 |        5.230 |        5.381
      10.000 |        0.151 |        1.344 |        1.495
      10.000 |        0.147 |        0.957 |        1.104
       7.000 |        0.146 |        1.197 |        1.343
      10.000 |        0.206 |        1.170 |        1.376
      12.000 |        0.257 |        1.695 |        1.952
       8.000 |        0.145 |        5.704 |        5.849
      11.000 |        0.188 |        2.008 |        2.196
       8.000 |        0.148 |        2.815 |        2.963
       8.000 |        0.146 |        2.076 |        2.221
      11.000 |        0.146 |        1.059 |        1.204
       7.000 |        0.148 |        1.295 |        1.443
      12.000 |        0.147 |        1.283 |        1.430
       6.000 |        0.144 |        1.059 |        1.203
       9.000 |        0.152 |        1.454 |        1.606
       7.000 |        0.138 |        1.282 |        1.420
      10.000 |        0.144 |        3.270 |        3.414
