   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.158 |        2.892 |        3.050
       9.000 |        0.166 |        0.926 |        1.092
      11.000 |        0.123 |        0.922 |        1.046
       7.000 |        0.125 |        3.001 |        3.127
      11.000 |        0.143 |        0.774 |        0.917
       9.000 |        0.127 |        0.459 |        0.586
       6.000 |        0.124 |        0.510 |        0.634
      12.000 |        0.165 |        1.577 |        1.742
       8.000 |        0.152 |        1.292 |        1.444
       9.000 |        0.127 |        0.536 |        0.663
       6.000 |        0.180 |        1.076 |        1.256
      12.000 |        0.125 |        0.467 |        0.592
      10.000 |        0.148 |        1.635 |        1.783
      10.000 |        0.124 |        1.501 |        1.626
       4.000 |        0.128 |        0.535 |        0.662
      11.000 |        0.175 |        0.621 |        0.796
       7.000 |        0.166 |        0.524 |        0.690
       9.000 |        0.129 |        0.663 |        0.792
       6.000 |        0.125 |        0.562 |        0.687
      11.000 |        0.149 |        1.056 |        1.205
       8.000 |        0.151 |        1.687 |        1.838
       7.000 |        0.128 |        0.599 |        0.727
       7.000 |        0.147 |        1.241 |        1.387
       6.000 |        0.127 |        1.589 |        1.716
       5.000 |        0.146 |        0.672 |        0.818
      10.000 |        0.147 |        0.793 |        0.940
       7.000 |        0.129 |        0.585 |        0.714
       6.000 |        0.154 |        0.500 |        0.654
       8.000 |        0.145 |        0.784 |        0.930
      12.000 |        0.145 |        1.368 |        1.513
       9.000 |        0.148 |        2.230 |        2.378
      11.000 |        0.127 |        1.343 |        1.469
       8.000 |        0.151 |        0.734 |        0.885
      14.000 |        0.156 |        0.522 |        0.678
      11.000 |        0.196 |        0.569 |        0.765
       7.000 |        0.152 |        0.694 |        0.846
      10.000 |        0.148 |        0.822 |        0.970
      12.000 |        0.160 |        0.449 |        0.609
      12.000 |        0.153 |        1.378 |        1.531
       9.000 |        0.127 |        1.471 |        1.598
      12.000 |        0.172 |        0.841 |        1.012
       7.000 |        0.149 |        0.798 |        0.947
      14.000 |        0.143 |        3.115 |        3.258
      10.000 |        0.189 |        0.873 |        1.062
      10.000 |        0.260 |        0.563 |        0.823
      10.000 |        0.147 |        0.633 |        0.781
       9.000 |        0.149 |        1.003 |        1.152
       5.000 |        0.126 |        0.684 |        0.810
       7.000 |        0.261 |        0.622 |        0.882
      10.000 |        0.156 |        2.063 |        2.219
      15.000 |        0.126 |        1.281 |        1.407
      10.000 |        0.227 |        3.203 |        3.430
       4.000 |        0.212 |        0.733 |        0.944
       6.000 |        0.294 |        0.729 |        1.023
       8.000 |        0.147 |        2.714 |        2.861
       9.000 |        0.266 |        1.046 |        1.313
      10.000 |        0.148 |        1.851 |        1.999
       6.000 |        0.127 |        1.635 |        1.762
      12.000 |        0.125 |        0.516 |        0.642
       7.000 |        0.126 |        0.701 |        0.827
      14.000 |        0.126 |        1.136 |        1.262
       7.000 |        0.169 |        2.654 |        2.823
       8.000 |        0.143 |        0.675 |        0.818
      10.000 |        0.143 |        3.233 |        3.376
       8.000 |        0.225 |        0.850 |        1.075
      11.000 |        0.125 |        0.555 |        0.680
      10.000 |        0.149 |        0.804 |        0.953
      11.000 |        0.125 |        2.697 |        2.822
      10.000 |        0.148 |        0.985 |        1.134
       6.000 |        0.146 |        1.508 |        1.653
       8.000 |        0.147 |        0.908 |        1.055
       5.000 |        0.149 |        0.931 |        1.079
      13.000 |        0.146 |        2.130 |        2.277
       6.000 |        0.128 |        1.137 |        1.266
       7.000 |        0.150 |        2.064 |        2.214
       5.000 |        0.152 |        0.912 |        1.064
       6.000 |        0.128 |        1.419 |        1.547
      10.000 |        0.146 |        2.182 |        2.328
      11.000 |        0.149 |        1.419 |        1.568
      10.000 |        0.152 |        0.923 |        1.075
       9.000 |        0.147 |        0.984 |        1.131
      11.000 |        0.127 |        1.666 |        1.793
       5.000 |        0.140 |        0.730 |        0.870
      11.000 |        0.306 |        2.128 |        2.434
       5.000 |        0.254 |        0.717 |        0.971
       7.000 |        0.172 |        0.759 |        0.931
       7.000 |        0.183 |        0.821 |        1.004
       9.000 |        0.127 |        1.082 |        1.209
