  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.140 |        1.474 |        1.614
      11.000 |        0.088 |        1.460 |        1.548
       8.000 |        0.137 |        4.664 |        4.801
      11.000 |        0.150 |        1.088 |        1.238
       9.000 |        0.144 |        0.752 |        0.896
       7.000 |        0.270 |        5.107 |        5.377
       6.000 |        0.213 |        0.779 |        0.992
      12.000 |        0.149 |        2.540 |        2.688
       8.000 |        0.136 |        1.968 |        2.104
       9.000 |        0.145 |        0.901 |        1.046
       6.000 |        0.248 |        1.392 |        1.640
      12.000 |        0.145 |        0.740 |        0.886
      10.000 |        0.151 |        2.653 |        2.805
      10.000 |        0.162 |        2.495 |        2.657
       4.000 |        0.146 |        0.877 |        1.023
      11.000 |        0.163 |        0.908 |        1.071
       7.000 |        0.149 |        0.854 |        1.003
       9.000 |        0.149 |        1.084 |        1.233
       6.000 |        0.137 |        0.866 |        1.003
      11.000 |        0.136 |        1.264 |        1.400
       7.000 |        0.136 |        0.918 |        1.054
       8.000 |        0.143 |        2.724 |        2.867
       7.000 |        0.138 |        1.679 |        1.817
       6.000 |        0.153 |        2.655 |        2.809
       5.000 |        0.148 |        0.996 |        1.143
      10.000 |        0.145 |        1.235 |        1.380
       7.000 |        0.102 |        0.909 |        1.010
       6.000 |        0.200 |        0.768 |        0.968
       8.000 |        0.144 |        1.262 |        1.405
      12.000 |        0.143 |        1.854 |        1.998
       9.000 |        0.155 |        3.345 |        3.500
      11.000 |        0.138 |        2.216 |        2.354
       8.000 |        0.141 |        1.008 |        1.149
      14.000 |        0.153 |        0.728 |        0.882
      11.000 |        0.146 |        0.860 |        1.006
       7.000 |        0.149 |        0.820 |        0.969
      10.000 |        0.149 |        1.119 |        1.268
      12.000 |        0.163 |        0.625 |        0.788
      12.000 |        0.148 |        2.172 |        2.320
       9.000 |        0.138 |        2.446 |        2.584
      12.000 |        0.176 |        1.263 |        1.439
       7.000 |        0.155 |        0.821 |        0.976
      10.000 |        0.145 |        0.911 |        1.056
      10.000 |        0.226 |        1.389 |        1.615
