  Key Length |   QueueTimes | ServiceTimes | SojournTimes

       7.000 |        0.314 |        1.963 |        2.278
       8.000 |        0.109 |        0.563 |        0.672
       9.000 |        0.137 |        0.924 |        1.061
      10.000 |        0.362 |        1.422 |        1.785
       6.000 |        0.104 |        0.719 |        0.824
       9.000 |        0.169 |        0.975 |        1.143
      10.000 |        0.347 |        0.499 |        0.846
       7.000 |        0.183 |        0.735 |        0.918
       8.000 |        0.324 |        1.048 |        1.372
       8.000 |        0.120 |        1.531 |        1.651
       8.000 |        0.102 |        1.611 |        1.713
       6.000 |        0.227 |        1.164 |        1.391
      11.000 |        0.118 |        0.932 |        1.049
       7.000 |        0.163 |        0.974 |        1.137
       8.000 |        0.171 |        0.964 |        1.136
      10.000 |        0.258 |        1.021 |        1.279
       4.000 |        0.127 |        0.774 |        0.901
       5.000 |        0.288 |        1.316 |        1.605
      10.000 |        0.121 |        0.703 |        0.824
      10.000 |        0.200 |        0.768 |        0.969
       6.000 |        0.244 |        1.313 |        1.557
      10.000 |        0.119 |        0.656 |        0.776
      10.000 |        0.150 |        2.188 |        2.338
      12.000 |        0.111 |        1.697 |        1.808
      12.000 |        0.103 |        2.184 |        2.287
       6.000 |        0.187 |        2.245 |        2.432
       6.000 |        0.204 |        0.519 |        0.723
       6.000 |        0.235 |        0.577 |        0.812
      10.000 |        0.127 |        0.690 |        0.817
      13.000 |        0.311 |        0.486 |        0.797
      12.000 |        0.157 |        1.199 |        1.357
       6.000 |        0.111 |        0.703 |        0.814
       4.000 |        0.132 |        1.640 |        1.772
       9.000 |        0.130 |        1.362 |        1.492
       7.000 |        0.114 |        0.773 |        0.887
      11.000 |        0.118 |        0.833 |        0.951
       6.000 |        0.116 |        1.371 |        1.487
       9.000 |        0.109 |        1.387 |        1.496
       6.000 |        0.126 |        2.434 |        2.559
       4.000 |        0.193 |        1.651 |        1.844
       7.000 |        0.165 |        0.683 |        0.849
       8.000 |        0.278 |        3.352 |        3.630
       8.000 |        0.138 |        1.724 |        1.862
      10.000 |        0.180 |        1.008 |        1.188
       5.000 |        0.108 |        0.923 |        1.030
      12.000 |        0.273 |        1.024 |        1.296
      10.000 |        0.118 |        0.976 |        1.093
      14.000 |        0.232 |        0.297 |        0.529
       6.000 |        0.162 |        1.697 |        1.859
       7.000 |        0.144 |        1.288 |        1.432
       6.000 |        0.111 |        1.309 |        1.420
       7.000 |        0.108 |        0.674 |        0.782
      12.000 |        0.195 |        0.750 |        0.944
