   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.136 |        3.879 |        4.016
       9.000 |        0.140 |        1.918 |        2.058
      11.000 |        0.144 |        1.916 |        2.060
       7.000 |        0.147 |        3.945 |        4.092
      11.000 |        0.146 |        1.016 |        1.162
       9.000 |        0.147 |        0.872 |        1.020
       6.000 |        0.145 |        0.977 |        1.123
       6.000 |        0.145 |        1.105 |        1.250
       8.000 |        0.287 |        1.875 |        2.163
      12.000 |        0.192 |        3.135 |        3.327
       9.000 |        0.233 |        1.024 |        1.257
      12.000 |        0.146 |        0.854 |        1.000
      10.000 |        0.105 |        2.612 |        2.717
      10.000 |        0.145 |        1.764 |        1.909
       4.000 |        0.147 |        1.046 |        1.193
      11.000 |        0.173 |        1.048 |        1.222
       7.000 |        0.149 |        1.032 |        1.181
       9.000 |        0.145 |        1.347 |        1.492
       6.000 |        0.210 |        1.084 |        1.294
      11.000 |        0.146 |        1.609 |        1.755
       8.000 |        0.226 |        1.853 |        2.079
       7.000 |        0.155 |        1.052 |        1.207
       7.000 |        0.163 |        2.041 |        2.204
       6.000 |        0.145 |        2.096 |        2.241
       5.000 |        0.148 |        1.207 |        1.355
      10.000 |        0.219 |        1.306 |        1.524
       7.000 |        0.146 |        0.923 |        1.069
       6.000 |        0.146 |        0.933 |        1.079
       8.000 |        0.154 |        1.490 |        1.644
      12.000 |        0.144 |        2.232 |        2.376
       9.000 |        0.149 |        3.012 |        3.161
      11.000 |        0.146 |        2.516 |        2.663
       8.000 |        0.196 |        0.855 |        1.050
      14.000 |        0.150 |        0.909 |        1.059
      11.000 |        0.145 |        1.063 |        1.208
       7.000 |        0.146 |        0.899 |        1.045
      10.000 |        0.139 |        1.035 |        1.174
      12.000 |        0.148 |        0.770 |        0.918
      12.000 |        0.148 |        2.554 |        2.702
       9.000 |        0.146 |        2.310 |        2.456
      12.000 |        0.146 |        1.615 |        1.761
       7.000 |        0.139 |        1.079 |        1.218
      10.000 |        0.137 |        1.108 |        1.244
      14.000 |        0.258 |        3.935 |        4.193
      10.000 |        0.244 |        1.761 |        2.005
      10.000 |        0.298 |        0.716 |        1.014
       9.000 |        0.135 |        1.155 |        1.290
       7.000 |        0.144 |        1.239 |        1.384
       5.000 |        0.238 |        1.394 |        1.632
      10.000 |        0.310 |        2.260 |        2.570
      10.000 |        0.144 |        3.607 |        3.752
       4.000 |        0.138 |        1.267 |        1.405
       6.000 |        0.282 |        1.212 |        1.494
      15.000 |        0.144 |        2.203 |        2.347
       8.000 |        0.143 |        3.164 |        3.306
       9.000 |        0.137 |        1.851 |        1.989
      10.000 |        0.145 |        2.949 |        3.094
       6.000 |        0.159 |        3.458 |        3.617
      12.000 |        0.137 |        0.818 |        0.955
       7.000 |        0.137 |        1.432 |        1.570
       7.000 |        0.144 |        3.076 |        3.220
      14.000 |        0.139 |        2.445 |        2.584
       8.000 |        0.146 |        0.838 |        0.984
      11.000 |        0.142 |        1.074 |        1.216
      10.000 |        0.234 |        4.021 |        4.255
       8.000 |        0.282 |        1.732 |        2.013
      10.000 |        0.142 |        0.993 |        1.135
      11.000 |        0.145 |        3.459 |        3.604
      10.000 |        0.145 |        1.341 |        1.485
       6.000 |        0.149 |        2.986 |        3.135
       8.000 |        0.147 |        1.780 |        1.927
       5.000 |        0.095 |        1.729 |        1.824
       6.000 |        0.146 |        1.916 |        2.062
       7.000 |        0.143 |        3.014 |        3.157
      13.000 |        0.148 |        3.390 |        3.538
       5.000 |        0.148 |        1.883 |        2.031
       6.000 |        0.154 |        2.307 |        2.461
      10.000 |        0.144 |        2.951 |        3.095
      10.000 |        0.147 |        1.363 |        1.510
      11.000 |        0.148 |        2.760 |        2.908
       9.000 |        0.144 |        1.353 |        1.497
       5.000 |        0.096 |        0.860 |        0.955
       5.000 |        0.105 |        1.486 |        1.591
      11.000 |        0.148 |        3.024 |        3.172
      11.000 |        0.155 |        3.970 |        4.125
       7.000 |        0.144 |        1.080 |        1.223
       7.000 |        0.147 |        1.703 |        1.850
       9.000 |        0.146 |        1.528 |        1.674
       7.000 |        0.144 |        1.138 |        1.281
       7.000 |        0.218 |        0.770 |        0.988
       9.000 |        0.179 |        1.332 |        1.512
       4.000 |        0.146 |        1.222 |        1.368
       6.000 |        0.149 |        0.622 |        0.771
      12.000 |        0.144 |        1.429 |        1.574
       7.000 |        0.153 |        2.265 |        2.418
       8.000 |        0.150 |        0.914 |        1.064
      12.000 |        0.144 |        2.446 |        2.590
       9.000 |        0.147 |        0.957 |        1.104
       9.000 |        0.148 |        1.365 |        1.513
      10.000 |        0.144 |        1.131 |        1.275
       6.000 |        0.144 |        0.933 |        1.076
       8.000 |        0.147 |        1.992 |        2.139
       3.000 |        0.147 |        1.561 |        1.708
       3.000 |        0.146 |        2.795 |        2.942
       9.000 |        0.145 |        1.752 |        1.897
       7.000 |        0.310 |        3.559 |        3.868
       8.000 |        0.149 |        3.087 |        3.236
       8.000 |        0.154 |        2.053 |        2.207
      11.000 |        0.146 |        1.156 |        1.302
       8.000 |        0.147 |        1.263 |        1.411
      11.000 |        0.151 |        3.146 |        3.296
      11.000 |        0.144 |        2.301 |        2.445
       9.000 |        0.145 |        2.088 |        2.233
       9.000 |        0.144 |        2.518 |        2.661
       5.000 |        0.148 |        1.186 |        1.334
       6.000 |        0.282 |        2.725 |        3.007
      14.000 |        0.143 |        2.219 |        2.362
      12.000 |        0.182 |        1.370 |        1.552
      11.000 |        0.144 |        1.701 |        1.845
       7.000 |        0.261 |        0.803 |        1.064
      10.000 |        0.094 |        1.940 |        2.034
       7.000 |        0.139 |        1.178 |        1.317
       5.000 |        0.136 |        1.042 |        1.178
       7.000 |        0.139 |        3.190 |        3.328
       9.000 |        0.135 |        1.095 |        1.230
       5.000 |        0.097 |        1.001 |        1.098
       9.000 |        0.136 |        0.978 |        1.114
       8.000 |        0.093 |        1.478 |        1.572
       5.000 |        0.136 |        2.707 |        2.843
       8.000 |        0.147 |        1.025 |        1.172
       8.000 |        0.137 |        2.008 |        2.144
      11.000 |        0.145 |        1.089 |        1.234
       4.000 |        0.093 |        2.638 |        2.731
       8.000 |        0.210 |        1.270 |        1.481
       6.000 |        0.095 |        2.857 |        2.952
       5.000 |        0.212 |        2.063 |        2.275
       7.000 |        0.137 |        1.656 |        1.794
      11.000 |        0.139 |        3.259 |        3.399
       6.000 |        0.150 |        5.820 |        5.970
       9.000 |        0.146 |        2.911 |        3.057
       5.000 |        0.145 |        0.710 |        0.855
      12.000 |        0.149 |        3.249 |        3.397
       8.000 |        0.145 |        2.592 |        2.737
      14.000 |        0.143 |        1.034 |        1.176
      13.000 |        0.153 |        2.835 |        2.988
       9.000 |        0.146 |        3.299 |        3.446
      10.000 |        0.146 |        1.285 |        1.431
      10.000 |        0.147 |        0.946 |        1.093
       7.000 |        0.144 |        1.186 |        1.330
      10.000 |        0.273 |        1.092 |        1.364
      12.000 |        0.192 |        1.705 |        1.896
       8.000 |        0.146 |        3.930 |        4.075
      11.000 |        0.144 |        2.573 |        2.716
       8.000 |        0.218 |        1.688 |        1.906
       8.000 |        0.148 |        2.063 |        2.211
      11.000 |        0.144 |        0.996 |        1.141
       7.000 |        0.143 |        1.391 |        1.535
      10.000 |        0.271 |        1.736 |        2.007
      12.000 |        0.144 |        1.291 |        1.435
       6.000 |        0.155 |        0.965 |        1.120
       9.000 |        0.145 |        1.406 |        1.550
       7.000 |        0.093 |        1.190 |        1.283
       5.000 |        0.089 |        1.049 |        1.137
       4.000 |        0.146 |        2.830 |        2.976
       7.000 |        0.093 |        2.318 |        2.411
       8.000 |        0.148 |        1.254 |        1.402
       9.000 |        0.145 |        3.963 |        4.108
      10.000 |        0.091 |        3.014 |        3.105
       8.000 |        0.135 |        1.454 |        1.589
       8.000 |        0.134 |        2.483 |        2.616
       9.000 |        0.144 |        1.121 |        1.265
       6.000 |        0.215 |        0.904 |        1.119
       7.000 |        0.155 |        1.322 |        1.477
       9.000 |        0.148 |        2.350 |        2.498
      10.000 |        0.146 |        1.012 |        1.158
      11.000 |        0.174 |        3.515 |        3.689
       8.000 |        0.159 |        2.237 |        2.396
       9.000 |        0.163 |        0.638 |        0.801
       8.000 |        0.150 |        1.327 |        1.477
       7.000 |        0.145 |        1.926 |        2.071
       8.000 |        0.238 |        1.369 |        1.607
       5.000 |        0.296 |        0.791 |        1.087
       6.000 |        0.144 |        1.446 |        1.590
      11.000 |        0.147 |        0.846 |        0.992
      10.000 |        0.153 |        2.288 |        2.440
      11.000 |        0.155 |        0.868 |        1.023
       4.000 |        0.147 |        0.984 |        1.131
       7.000 |        0.183 |        1.771 |        1.953
