   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.133 |        1.215 |        1.348
       8.000 |        0.167 |        3.454 |        3.621
      11.000 |        0.142 |        1.585 |        1.727
       7.000 |        0.135 |        3.613 |        3.748
      11.000 |        0.142 |        0.924 |        1.066
       9.000 |        0.143 |        0.814 |        0.958
       6.000 |        0.163 |        0.727 |        0.890
      12.000 |        0.147 |        2.037 |        2.183
       6.000 |        0.148 |        1.151 |        1.299
       9.000 |        0.149 |        1.034 |        1.183
       8.000 |        0.313 |        2.262 |        2.575
      12.000 |        0.148 |        0.852 |        1.001
      10.000 |        0.146 |        1.972 |        2.118
      10.000 |        0.145 |        2.109 |        2.254
       4.000 |        0.146 |        0.884 |        1.029
      11.000 |        0.172 |        0.670 |        0.842
       7.000 |        0.144 |        0.839 |        0.983
       9.000 |        0.146 |        1.328 |        1.475
       6.000 |        0.198 |        1.032 |        1.230
      11.000 |        0.145 |        1.351 |        1.495
       8.000 |        0.149 |        2.198 |        2.346
       7.000 |        0.148 |        0.863 |        1.011
       7.000 |        0.153 |        1.958 |        2.111
       6.000 |        0.146 |        2.249 |        2.394
       5.000 |        0.147 |        1.163 |        1.311
      10.000 |        0.148 |        1.438 |        1.586
       7.000 |        0.145 |        0.762 |        0.908
       6.000 |        0.149 |        0.942 |        1.091
       8.000 |        0.143 |        1.263 |        1.406
      12.000 |        0.137 |        1.502 |        1.639
       9.000 |        0.142 |        2.623 |        2.765
      11.000 |        0.157 |        1.599 |        1.756
       8.000 |        0.149 |        1.286 |        1.435
      14.000 |        0.150 |        0.833 |        0.983
      11.000 |        0.152 |        0.934 |        1.087
       7.000 |        0.148 |        0.755 |        0.903
      10.000 |        0.145 |        0.858 |        1.003
      12.000 |        0.146 |        0.778 |        0.924
      12.000 |        0.144 |        1.886 |        2.030
       9.000 |        0.148 |        2.225 |        2.374
      12.000 |        0.150 |        1.431 |        1.581
       7.000 |        0.147 |        1.052 |        1.199
      14.000 |        0.136 |        3.167 |        3.303
      10.000 |        0.149 |        0.637 |        0.787
      10.000 |        0.190 |        1.156 |        1.346
      10.000 |        0.143 |        0.765 |        0.908
       9.000 |        0.170 |        1.561 |        1.731
       7.000 |        0.140 |        0.864 |        1.004
       5.000 |        0.255 |        0.957 |        1.211
      10.000 |        0.146 |        2.430 |        2.576
      10.000 |        0.150 |        3.139 |        3.289
       4.000 |        0.135 |        0.784 |        0.919
      15.000 |        0.148 |        1.742 |        1.890
       6.000 |        0.135 |        1.413 |        1.547
       8.000 |        0.144 |        2.687 |        2.831
      10.000 |        0.148 |        1.791 |        1.939
       9.000 |        0.137 |        1.642 |        1.778
       6.000 |        0.148 |        2.241 |        2.388
      12.000 |        0.093 |        0.711 |        0.804
       7.000 |        0.094 |        1.366 |        1.460
      14.000 |        0.136 |        1.729 |        1.864
       8.000 |        0.143 |        0.743 |        0.886
      10.000 |        0.135 |        3.290 |        3.426
      11.000 |        0.124 |        0.628 |        0.753
       8.000 |        0.172 |        1.142 |        1.314
       7.000 |        0.258 |        5.120 |        5.378
      10.000 |        0.143 |        1.289 |        1.432
      11.000 |        0.096 |        2.828 |        2.924
      10.000 |        0.146 |        1.375 |        1.520
       6.000 |        0.145 |        1.525 |        1.670
       8.000 |        0.144 |        1.292 |        1.437
       5.000 |        0.145 |        1.706 |        1.851
       7.000 |        0.224 |        2.072 |        2.296
      13.000 |        0.201 |        2.468 |        2.669
       6.000 |        0.142 |        1.692 |        1.834
       5.000 |        0.139 |        1.135 |        1.275
      10.000 |        0.147 |        2.710 |        2.857
       6.000 |        0.158 |        2.768 |        2.926
      10.000 |        0.096 |        1.013 |        1.109
      11.000 |        0.149 |        2.110 |        2.259
       9.000 |        0.142 |        1.326 |        1.468
      11.000 |        0.092 |        1.750 |        1.842
      11.000 |        0.208 |        2.112 |        2.321
       5.000 |        0.253 |        0.833 |        1.086
       5.000 |        0.135 |        0.874 |        1.009
       7.000 |        0.169 |        0.819 |        0.988
       7.000 |        0.159 |        1.642 |        1.801
       9.000 |        0.145 |        1.909 |        2.054
       7.000 |        0.150 |        0.819 |        0.969
       7.000 |        0.149 |        0.831 |        0.980
       9.000 |        0.173 |        1.148 |        1.322
       4.000 |        0.149 |        1.211 |        1.360
       6.000 |        0.142 |        0.819 |        0.961
       7.000 |        0.140 |        1.665 |        1.805
      12.000 |        0.143 |        1.999 |        2.142
       8.000 |        0.146 |        0.943 |        1.089
      12.000 |        0.143 |        2.329 |        2.472
       9.000 |        0.150 |        0.842 |        0.992
       9.000 |        0.144 |        0.710 |        0.854
      10.000 |        0.144 |        1.185 |        1.330
       6.000 |        0.147 |        1.107 |        1.255
       8.000 |        0.152 |        1.340 |        1.492
       3.000 |        0.144 |        1.571 |        1.715
       3.000 |        0.148 |        2.808 |        2.955
       9.000 |        0.146 |        1.723 |        1.869
       7.000 |        0.148 |        5.406 |        5.554
       8.000 |        0.141 |        3.046 |        3.187
       8.000 |        0.145 |        1.073 |        1.218
      11.000 |        0.144 |        0.662 |        0.806
       8.000 |        0.139 |        0.914 |        1.053
      11.000 |        0.146 |        2.318 |        2.464
      11.000 |        0.144 |        1.911 |        2.056
       9.000 |        0.144 |        1.546 |        1.691
       9.000 |        0.144 |        1.989 |        2.132
       6.000 |        0.147 |        2.187 |        2.334
       5.000 |        0.145 |        1.170 |        1.315
      12.000 |        0.136 |        1.173 |        1.309
      11.000 |        0.147 |        1.482 |        1.630
      14.000 |        0.232 |        2.381 |        2.613
       7.000 |        0.135 |        0.888 |        1.023
      10.000 |        0.155 |        2.058 |        2.213
       7.000 |        0.138 |        0.995 |        1.133
       7.000 |        0.137 |        1.919 |        2.055
       5.000 |        0.096 |        1.148 |        1.243
       9.000 |        0.134 |        0.706 |        0.840
       5.000 |        0.139 |        1.014 |        1.154
       5.000 |        0.319 |        1.589 |        1.908
       8.000 |        0.140 |        1.000 |        1.140
       9.000 |        0.194 |        0.991 |        1.185
       8.000 |        0.096 |        1.009 |        1.105
       8.000 |        0.148 |        1.822 |        1.971
       4.000 |        0.136 |        2.052 |        2.188
      11.000 |        0.141 |        1.200 |        1.340
       8.000 |        0.135 |        1.188 |        1.323
       6.000 |        0.135 |        2.273 |        2.409
       6.000 |        0.144 |        3.219 |        3.363
       5.000 |        0.295 |        1.884 |        2.179
       7.000 |        0.091 |        1.354 |        1.444
      11.000 |        0.060 |        2.449 |        2.509
       9.000 |        0.144 |        2.953 |        3.097
       5.000 |        0.150 |        0.880 |        1.031
      12.000 |        0.144 |        2.911 |        3.055
      13.000 |        0.154 |        1.715 |        1.869
      14.000 |        0.153 |        0.859 |        1.013
       9.000 |        0.218 |        2.159 |        2.377
       8.000 |        0.153 |        4.747 |        4.900
      10.000 |        0.151 |        1.171 |        1.322
      10.000 |        0.141 |        0.976 |        1.117
       7.000 |        0.160 |        1.190 |        1.350
      10.000 |        0.177 |        1.160 |        1.337
      12.000 |        0.292 |        1.594 |        1.886
       8.000 |        0.143 |        3.231 |        3.374
      11.000 |        0.156 |        2.180 |        2.336
       8.000 |        0.238 |        1.344 |        1.582
       8.000 |        0.144 |        1.117 |        1.262
      11.000 |        0.147 |        0.952 |        1.100
       7.000 |        0.148 |        1.202 |        1.350
      12.000 |        0.142 |        1.115 |        1.256
       6.000 |        0.096 |        1.040 |        1.136
      10.000 |        0.241 |        2.381 |        2.623
       4.000 |        0.143 |        2.124 |        2.267
       9.000 |        0.299 |        1.424 |        1.723
       7.000 |        0.261 |        1.082 |        1.343
       5.000 |        0.170 |        0.949 |        1.119
       9.000 |        0.145 |        3.245 |        3.390
       7.000 |        0.137 |        2.189 |        2.325
       8.000 |        0.146 |        1.320 |        1.466
      10.000 |        0.134 |        2.905 |        3.040
       8.000 |        0.093 |        1.546 |        1.638
       8.000 |        0.150 |        2.599 |        2.749
       9.000 |        0.097 |        1.247 |        1.344
       6.000 |        0.233 |        0.976 |        1.209
       7.000 |        0.169 |        1.047 |        1.217
       9.000 |        0.142 |        1.954 |        2.096
      11.000 |        0.149 |        3.153 |        3.302
      10.000 |        0.146 |        1.005 |        1.152
       8.000 |        0.148 |        2.345 |        2.492
       9.000 |        0.156 |        0.610 |        0.766
       8.000 |        0.152 |        1.304 |        1.456
       7.000 |        0.149 |        1.439 |        1.587
       8.000 |        0.236 |        0.889 |        1.125
       5.000 |        0.147 |        0.869 |        1.016
       6.000 |        0.105 |        1.486 |        1.590
      11.000 |        0.145 |        1.131 |        1.276
      10.000 |        0.148 |        1.868 |        2.016
      11.000 |        0.153 |        0.742 |        0.894
       7.000 |        0.150 |        1.311 |        1.462
       4.000 |        0.149 |        0.968 |        1.116
       9.000 |        0.144 |        2.391 |        2.535
      11.000 |        0.150 |        0.982 |        1.131
      11.000 |        0.149 |        0.965 |        1.114
      10.000 |        0.144 |        1.756 |        1.900
      11.000 |        0.157 |        2.082 |        2.239
       7.000 |        0.147 |        0.769 |        0.915
       8.000 |        0.146 |        1.215 |        1.361
       9.000 |        0.144 |        1.649 |        1.794
      11.000 |        0.152 |        4.794 |        4.946
       3.000 |        0.144 |        1.005 |        1.149
       4.000 |        0.145 |        1.918 |        2.063
       6.000 |        0.142 |        3.625 |        3.767
       6.000 |        0.179 |        2.532 |        2.711
       7.000 |        0.183 |        1.102 |        1.285
      11.000 |        0.155 |        1.193 |        1.348
      10.000 |        0.145 |        0.660 |        0.805
       5.000 |        0.226 |        1.223 |        1.449
