   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.140 |        3.070 |        3.211
       9.000 |        0.147 |        1.232 |        1.380
      11.000 |        0.117 |        1.005 |        1.122
       7.000 |        0.124 |        2.976 |        3.100
      11.000 |        0.143 |        0.932 |        1.075
       9.000 |        0.127 |        0.483 |        0.610
       6.000 |        0.126 |        0.537 |        0.663
      12.000 |        0.160 |        1.616 |        1.777
       6.000 |        0.126 |        0.895 |        1.022
       9.000 |        0.201 |        0.564 |        0.765
       8.000 |        0.150 |        2.433 |        2.583
      12.000 |        0.127 |        0.482 |        0.608
      10.000 |        0.129 |        1.723 |        1.853
      10.000 |        0.145 |        1.846 |        1.992
       4.000 |        0.129 |        0.574 |        0.703
      11.000 |        0.162 |        0.670 |        0.832
       7.000 |        0.154 |        0.808 |        0.962
       9.000 |        0.143 |        0.741 |        0.885
       6.000 |        0.128 |        0.594 |        0.722
      11.000 |        0.142 |        1.085 |        1.227
       8.000 |        0.127 |        1.687 |        1.815
       7.000 |        0.126 |        0.619 |        0.746
       7.000 |        0.151 |        2.100 |        2.251
       6.000 |        0.150 |        1.887 |        2.036
       5.000 |        0.134 |        0.639 |        0.773
      10.000 |        0.126 |        0.786 |        0.912
       6.000 |        0.143 |        0.657 |        0.800
       7.000 |        0.309 |        0.866 |        1.175
       8.000 |        0.127 |        0.784 |        0.911
      12.000 |        0.124 |        1.194 |        1.318
       9.000 |        0.127 |        2.185 |        2.312
      11.000 |        0.126 |        1.290 |        1.416
       8.000 |        0.148 |        0.932 |        1.079
      14.000 |        0.146 |        0.761 |        0.907
      11.000 |        0.149 |        0.985 |        1.135
       7.000 |        0.146 |        0.538 |        0.684
      10.000 |        0.131 |        0.724 |        0.855
      12.000 |        0.170 |        0.534 |        0.704
      12.000 |        0.143 |        1.542 |        1.685
       9.000 |        0.129 |        1.575 |        1.704
      12.000 |        0.172 |        1.053 |        1.225
       7.000 |        0.146 |        0.807 |        0.953
      14.000 |        0.144 |        2.892 |        3.036
      10.000 |        0.127 |        0.932 |        1.059
      10.000 |        0.208 |        0.615 |        0.823
      10.000 |        0.146 |        0.595 |        0.741
       9.000 |        0.149 |        1.660 |        1.809
