   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.139 |        4.018 |        4.157
       9.000 |        0.270 |        1.935 |        2.205
      11.000 |        0.073 |        1.817 |        1.889
       7.000 |        0.137 |        3.954 |        4.091
      11.000 |        0.144 |        1.116 |        1.259
       9.000 |        0.146 |        0.866 |        1.011
       6.000 |        0.149 |        0.971 |        1.120
       9.000 |        0.140 |        0.662 |        0.802
      12.000 |        0.145 |        2.844 |        2.989
       8.000 |        0.350 |        2.000 |        2.350
       6.000 |        0.523 |        1.227 |        1.750
      12.000 |        0.148 |        0.856 |        1.004
      10.000 |        0.147 |        1.945 |        2.092
      10.000 |        0.148 |        3.430 |        3.578
       4.000 |        0.148 |        1.051 |        1.199
      11.000 |        0.163 |        1.142 |        1.306
       7.000 |        0.147 |        1.028 |        1.174
       9.000 |        0.151 |        1.369 |        1.520
       6.000 |        0.246 |        1.075 |        1.321
      11.000 |        0.143 |        1.161 |        1.304
       8.000 |        0.144 |        2.032 |        2.176
       7.000 |        0.148 |        1.130 |        1.278
       7.000 |        0.156 |        2.185 |        2.342
       6.000 |        0.143 |        2.168 |        2.311
       5.000 |        0.142 |        1.165 |        1.307
      10.000 |        0.152 |        1.427 |        1.579
       7.000 |        0.151 |        0.718 |        0.868
       6.000 |        0.151 |        0.793 |        0.944
       8.000 |        0.148 |        1.501 |        1.649
      12.000 |        0.144 |        2.259 |        2.403
       9.000 |        0.149 |        3.409 |        3.558
      11.000 |        0.145 |        2.732 |        2.877
       8.000 |        0.209 |        1.061 |        1.270
      14.000 |        0.149 |        0.996 |        1.144
      11.000 |        0.230 |        1.067 |        1.298
       7.000 |        0.143 |        0.901 |        1.043
      10.000 |        0.148 |        1.287 |        1.435
      12.000 |        0.155 |        0.680 |        0.835
      12.000 |        0.148 |        2.653 |        2.801
       9.000 |        0.148 |        2.428 |        2.575
      12.000 |        0.155 |        1.620 |        1.775
       7.000 |        0.147 |        1.088 |        1.235
      10.000 |        0.146 |        1.106 |        1.252
      14.000 |        0.145 |        4.080 |        4.225
      10.000 |        0.263 |        1.767 |        2.030
      10.000 |        0.285 |        0.805 |        1.091
       9.000 |        0.145 |        1.214 |        1.360
       7.000 |        0.105 |        1.250 |        1.355
       5.000 |        0.301 |        1.313 |        1.614
      10.000 |        0.257 |        2.203 |        2.460
      10.000 |        0.147 |        3.629 |        3.775
       4.000 |        0.137 |        1.202 |        1.339
       6.000 |        0.282 |        1.152 |        1.434
      15.000 |        0.278 |        2.156 |        2.433
       8.000 |        0.147 |        3.240 |        3.387
       9.000 |        0.136 |        1.769 |        1.905
      10.000 |        0.132 |        2.902 |        3.034
       6.000 |        0.191 |        2.442 |        2.634
      12.000 |        0.137 |        0.752 |        0.889
       7.000 |        0.149 |        1.350 |        1.499
       7.000 |        0.146 |        3.137 |        3.283
      14.000 |        0.163 |        2.419 |        2.582
       8.000 |        0.143 |        0.932 |        1.075
      11.000 |        0.139 |        1.076 |        1.215
       8.000 |        0.145 |        1.737 |        1.882
      10.000 |        0.322 |        4.233 |        4.556
      10.000 |        0.141 |        1.268 |        1.409
      11.000 |        0.146 |        3.822 |        3.968
      10.000 |        0.142 |        1.278 |        1.421
       6.000 |        0.150 |        2.678 |        2.827
       8.000 |        0.147 |        1.706 |        1.854
       5.000 |        0.145 |        1.717 |        1.861
       6.000 |        0.142 |        1.823 |        1.966
       7.000 |        0.144 |        2.954 |        3.098
      13.000 |        0.148 |        3.343 |        3.491
       5.000 |        0.149 |        1.890 |        2.040
       6.000 |        0.143 |        2.353 |        2.496
      10.000 |        0.145 |        2.985 |        3.130
      10.000 |        0.146 |        1.359 |        1.506
      11.000 |        0.141 |        2.828 |        2.969
       9.000 |        0.144 |        1.419 |        1.563
      11.000 |        0.138 |        2.293 |        2.431
       5.000 |        0.096 |        0.860 |        0.956
       5.000 |        0.140 |        1.498 |        1.638
      11.000 |        0.151 |        3.548 |        3.698
       7.000 |        0.146 |        1.086 |        1.232
       7.000 |        0.150 |        1.725 |        1.875
       9.000 |        0.146 |        1.734 |        1.881
       7.000 |        0.145 |        1.256 |        1.401
       7.000 |        0.209 |        0.904 |        1.113
       9.000 |        0.157 |        1.310 |        1.467
       4.000 |        0.148 |        1.230 |        1.379
       6.000 |        0.148 |        0.679 |        0.828
       7.000 |        0.143 |        1.209 |        1.352
      12.000 |        0.158 |        1.549 |        1.707
       8.000 |        0.146 |        0.909 |        1.054
      12.000 |        0.147 |        2.619 |        2.767
       9.000 |        0.148 |        0.958 |        1.106
       9.000 |        0.151 |        1.355 |        1.506
      10.000 |        0.167 |        1.119 |        1.287
       6.000 |        0.144 |        0.958 |        1.101
       8.000 |        0.150 |        1.887 |        2.037
       3.000 |        0.148 |        1.485 |        1.632
       3.000 |        0.145 |        2.788 |        2.934
       9.000 |        0.144 |        1.757 |        1.900
