   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.136 |        2.881 |        3.017
       9.000 |        0.145 |        1.448 |        1.593
      11.000 |        0.134 |        1.316 |        1.450
       7.000 |        0.145 |        3.484 |        3.630
      11.000 |        0.138 |        0.917 |        1.055
       9.000 |        0.135 |        0.621 |        0.756
       6.000 |        0.131 |        0.643 |        0.774
      12.000 |        0.169 |        2.180 |        2.349
       8.000 |        0.144 |        1.621 |        1.766
       6.000 |        0.146 |        1.067 |        1.213
       9.000 |        0.193 |        0.754 |        0.947
      12.000 |        0.146 |        0.751 |        0.897
      10.000 |        0.148 |        2.954 |        3.102
      10.000 |        0.155 |        2.108 |        2.263
       4.000 |        0.164 |        0.732 |        0.896
      11.000 |        0.182 |        0.815 |        0.997
       7.000 |        0.154 |        0.886 |        1.041
       9.000 |        0.147 |        0.960 |        1.107
       6.000 |        0.133 |        0.773 |        0.907
      11.000 |        0.135 |        1.123 |        1.258
       8.000 |        0.143 |        1.951 |        2.094
       7.000 |        0.145 |        0.885 |        1.030
       7.000 |        0.147 |        1.656 |        1.804
       6.000 |        0.135 |        1.803 |        1.937
       5.000 |        0.160 |        0.945 |        1.105
      10.000 |        0.142 |        1.087 |        1.229
       7.000 |        0.136 |        0.811 |        0.947
       6.000 |        0.268 |        0.672 |        0.940
       8.000 |        0.136 |        1.038 |        1.174
      12.000 |        0.132 |        1.603 |        1.735
       9.000 |        0.327 |        2.116 |        2.443
      11.000 |        0.157 |        1.876 |        2.033
       8.000 |        0.145 |        1.062 |        1.207
      14.000 |        0.144 |        0.839 |        0.983
      11.000 |        0.247 |        0.859 |        1.106
       7.000 |        0.134 |        0.648 |        0.782
      10.000 |        0.149 |        1.080 |        1.229
      12.000 |        0.151 |        0.668 |        0.818
      12.000 |        0.143 |        1.672 |        1.815
       9.000 |        0.145 |        1.596 |        1.740
      12.000 |        0.148 |        1.184 |        1.332
       7.000 |        0.147 |        0.811 |        0.958
      10.000 |        0.133 |        1.031 |        1.164
      10.000 |        0.132 |        0.789 |        0.920
      14.000 |        0.144 |        3.898 |        4.042
      10.000 |        0.130 |        0.598 |        0.729
       9.000 |        0.139 |        1.217 |        1.356
       7.000 |        0.148 |        1.016 |        1.164
       5.000 |        0.266 |        1.157 |        1.422
      10.000 |        0.135 |        3.211 |        3.346
       4.000 |        0.127 |        1.066 |        1.193
      10.000 |        0.305 |        3.270 |        3.576
       6.000 |        0.387 |        1.039 |        1.426
      15.000 |        0.586 |        1.877 |        2.463
      10.000 |        0.088 |        1.775 |        1.863
       8.000 |        0.132 |        3.088 |        3.220
       9.000 |        0.192 |        1.486 |        1.678
       6.000 |        0.090 |        2.408 |        2.498
      12.000 |        0.044 |        0.711 |        0.755
       7.000 |        0.147 |        1.145 |        1.291
       7.000 |        0.150 |        2.553 |        2.703
      14.000 |        0.085 |        1.665 |        1.749
       8.000 |        0.158 |        0.755 |        0.913
      11.000 |        0.153 |        0.767 |        0.920
       8.000 |        0.282 |        1.220 |        1.502
      10.000 |        0.384 |        3.751 |        4.135
      10.000 |        0.147 |        1.251 |        1.397
      11.000 |        0.146 |        3.625 |        3.772
      10.000 |        0.144 |        1.444 |        1.588
       6.000 |        0.134 |        2.101 |        2.235
       8.000 |        0.156 |        1.248 |        1.404
       5.000 |        0.146 |        1.230 |        1.376
       6.000 |        0.150 |        1.961 |        2.112
       7.000 |        0.241 |        2.783 |        3.024
      13.000 |        0.369 |        3.061 |        3.430
