   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.126 |        1.125 |        1.250
       8.000 |        0.136 |        3.441 |        3.577
      11.000 |        0.119 |        1.358 |        1.477
       7.000 |        0.124 |        3.561 |        3.685
      11.000 |        0.142 |        0.773 |        0.915
       9.000 |        0.144 |        0.659 |        0.803
       6.000 |        0.133 |        0.698 |        0.830
      12.000 |        0.168 |        1.917 |        2.085
       8.000 |        0.132 |        1.651 |        1.783
       6.000 |        0.133 |        1.062 |        1.195
       9.000 |        0.177 |        0.736 |        0.914
      12.000 |        0.132 |        0.609 |        0.741
      10.000 |        0.145 |        1.892 |        2.037
      10.000 |        0.151 |        3.415 |        3.567
       4.000 |        0.158 |        0.778 |        0.937
      11.000 |        0.151 |        0.947 |        1.098
       7.000 |        0.147 |        0.831 |        0.978
       9.000 |        0.146 |        1.086 |        1.232
       6.000 |        0.230 |        0.763 |        0.993
      11.000 |        0.131 |        1.126 |        1.258
       8.000 |        0.144 |        2.093 |        2.237
       7.000 |        0.133 |        0.775 |        0.908
       7.000 |        0.144 |        1.280 |        1.423
       6.000 |        0.147 |        1.902 |        2.049
       5.000 |        0.145 |        0.929 |        1.075
      10.000 |        0.147 |        1.415 |        1.562
       7.000 |        0.088 |        0.694 |        0.782
       6.000 |        0.145 |        0.772 |        0.917
       8.000 |        0.146 |        1.100 |        1.246
      12.000 |        0.134 |        1.397 |        1.532
       9.000 |        0.146 |        2.490 |        2.636
      11.000 |        0.148 |        1.828 |        1.976
       8.000 |        0.133 |        0.839 |        0.972
      14.000 |        0.135 |        0.715 |        0.850
      11.000 |        0.210 |        0.763 |        0.974
       7.000 |        0.135 |        0.642 |        0.778
      10.000 |        0.146 |        0.987 |        1.132
      12.000 |        0.145 |        0.694 |        0.839
      12.000 |        0.155 |        1.948 |        2.104
       9.000 |        0.148 |        1.894 |        2.042
      12.000 |        0.176 |        0.960 |        1.137
       7.000 |        0.134 |        0.773 |        0.906
      14.000 |        0.133 |        3.473 |        3.606
      10.000 |        0.143 |        0.909 |        1.051
      10.000 |        0.277 |        1.342 |        1.619
      10.000 |        0.142 |        0.649 |        0.791
       9.000 |        0.133 |        1.212 |        1.345
       7.000 |        0.099 |        0.899 |        0.998
       5.000 |        0.145 |        1.313 |        1.458
      10.000 |        0.197 |        2.102 |        2.299
      15.000 |        0.144 |        1.561 |        1.705
      10.000 |        0.216 |        3.511 |        3.726
       6.000 |        0.143 |        1.047 |        1.189
       4.000 |        0.225 |        1.186 |        1.411
       9.000 |        0.126 |        1.217 |        1.343
       8.000 |        0.138 |        3.260 |        3.398
      10.000 |        0.163 |        2.246 |        2.409
       6.000 |        0.157 |        1.952 |        2.109
      12.000 |        0.128 |        0.745 |        0.873
       7.000 |        0.147 |        1.358 |        1.505
      14.000 |        0.174 |        1.423 |        1.596
       7.000 |        0.142 |        2.935 |        3.078
       8.000 |        0.134 |        0.704 |        0.838
      10.000 |        0.130 |        3.576 |        3.706
       8.000 |        0.146 |        1.279 |        1.425
      11.000 |        0.316 |        0.885 |        1.202
      10.000 |        0.142 |        1.277 |        1.419
      11.000 |        0.132 |        3.276 |        3.408
      10.000 |        0.144 |        1.421 |        1.564
       6.000 |        0.134 |        1.816 |        1.949
       5.000 |        0.144 |        1.151 |        1.295
       8.000 |        0.233 |        1.711 |        1.944
       7.000 |        0.145 |        2.223 |        2.368
       6.000 |        0.215 |        1.524 |        1.738
      13.000 |        0.239 |        2.680 |        2.919
       5.000 |        0.144 |        1.377 |        1.521
       6.000 |        0.135 |        1.748 |        1.883
      10.000 |        0.144 |        2.466 |        2.610
      10.000 |        0.147 |        0.946 |        1.092
      11.000 |        0.149 |        2.022 |        2.172
       9.000 |        0.133 |        1.316 |        1.448
       5.000 |        0.145 |        0.695 |        0.840
      11.000 |        0.233 |        2.380 |        2.613
      11.000 |        0.382 |        2.082 |        2.464
       5.000 |        0.150 |        1.417 |        1.567
       7.000 |        0.143 |        0.802 |        0.946
       7.000 |        0.184 |        1.072 |        1.256
       9.000 |        0.132 |        1.354 |        1.487
       7.000 |        0.155 |        0.961 |        1.115
       7.000 |        0.173 |        0.657 |        0.831
       9.000 |        0.165 |        1.069 |        1.234
       4.000 |        0.131 |        0.866 |        0.997
       6.000 |        0.134 |        0.593 |        0.727
      12.000 |        0.140 |        1.598 |        1.738
       7.000 |        0.145 |        1.712 |        1.857
       8.000 |        0.147 |        0.919 |        1.066
      12.000 |        0.133 |        2.725 |        2.858
       9.000 |        0.147 |        0.759 |        0.906
       9.000 |        0.137 |        0.972 |        1.109
      10.000 |        0.140 |        0.846 |        0.986
       6.000 |        0.132 |        1.055 |        1.187
       8.000 |        0.147 |        1.616 |        1.763
       3.000 |        0.135 |        1.417 |        1.552
       9.000 |        0.131 |        1.125 |        1.256
       3.000 |        0.144 |        2.776 |        2.920
       7.000 |        0.169 |        3.427 |        3.596
       8.000 |        0.151 |        2.759 |        2.911
       8.000 |        0.149 |        2.057 |        2.206
      11.000 |        0.172 |        0.937 |        1.108
       8.000 |        0.174 |        0.933 |        1.107
      11.000 |        0.150 |        2.911 |        3.061
      11.000 |        0.147 |        1.439 |        1.585
       9.000 |        0.142 |        1.633 |        1.774
       9.000 |        0.133 |        2.078 |        2.211
       6.000 |        0.141 |        2.359 |        2.500
       5.000 |        0.258 |        0.912 |        1.170
      12.000 |        0.154 |        0.963 |        1.116
      11.000 |        0.221 |        1.199 |        1.420
      14.000 |        0.137 |        2.478 |        2.616
       7.000 |        0.143 |        0.796 |        0.940
      10.000 |        0.087 |        1.679 |        1.766
       7.000 |        0.135 |        0.843 |        0.978
       7.000 |        0.127 |        2.229 |        2.357
       5.000 |        0.200 |        0.692 |        0.892
       9.000 |        0.141 |        0.851 |        0.992
       5.000 |        0.141 |        0.591 |        0.732
       5.000 |        0.126 |        1.739 |        1.866
       9.000 |        0.249 |        0.697 |        0.945
       8.000 |        0.207 |        1.038 |        1.246
       8.000 |        0.138 |        0.830 |        0.968
       8.000 |        0.196 |        1.298 |        1.494
       4.000 |        0.107 |        2.073 |        2.180
      11.000 |        0.230 |        0.851 |        1.081
       8.000 |        0.209 |        0.901 |        1.111
       6.000 |        0.089 |        2.499 |        2.588
       5.000 |        0.125 |        1.866 |        1.991
       7.000 |        0.126 |        1.157 |        1.283
      11.000 |        0.127 |        2.470 |        2.597
       6.000 |        0.140 |        5.826 |        5.966
       9.000 |        0.147 |        2.620 |        2.766
       5.000 |        0.131 |        0.622 |        0.754
      12.000 |        0.146 |        3.059 |        3.205
       8.000 |        0.141 |        2.740 |        2.881
      14.000 |        0.135 |        0.696 |        0.831
      13.000 |        0.149 |        2.100 |        2.249
       9.000 |        0.149 |        2.691 |        2.841
      10.000 |        0.152 |        1.062 |        1.214
      10.000 |        0.143 |        0.655 |        0.799
       7.000 |        0.155 |        0.828 |        0.983
      12.000 |        0.148 |        1.241 |        1.389
      10.000 |        0.148 |        1.095 |        1.243
       8.000 |        0.146 |        3.759 |        3.905
      11.000 |        0.146 |        1.998 |        2.144
       8.000 |        0.132 |        1.622 |        1.754
       8.000 |        0.145 |        1.352 |        1.497
      11.000 |        0.132 |        0.768 |        0.901
       7.000 |        0.149 |        1.002 |        1.151
      12.000 |        0.132 |        0.901 |        1.033
      10.000 |        0.181 |        1.751 |        1.932
       6.000 |        0.143 |        0.715 |        0.858
       9.000 |        0.145 |        1.352 |        1.497
       7.000 |        0.089 |        0.884 |        0.973
       4.000 |        0.353 |        2.118 |        2.471
       5.000 |        0.085 |        1.044 |        1.129
       8.000 |        0.090 |        0.818 |        0.908
       9.000 |        0.196 |        3.259 |        3.455
       7.000 |        0.141 |        2.248 |        2.389
      10.000 |        0.086 |        3.125 |        3.211
       8.000 |        0.140 |        1.762 |        1.902
       8.000 |        0.140 |        1.080 |        1.219
       6.000 |        0.137 |        0.652 |        0.789
       9.000 |        0.137 |        1.295 |        1.432
       7.000 |        0.149 |        0.968 |        1.117
       9.000 |        0.152 |        1.608 |        1.759
      10.000 |        0.146 |        0.819 |        0.965
      11.000 |        0.157 |        5.639 |        5.796
       8.000 |        0.151 |        2.017 |        2.168
       9.000 |        0.146 |        0.639 |        0.785
       8.000 |        0.146 |        0.976 |        1.122
       7.000 |        0.141 |        1.156 |        1.297
       8.000 |        0.136 |        0.986 |        1.122
       5.000 |        0.133 |        0.703 |        0.836
       6.000 |        0.134 |        0.873 |        1.007
      11.000 |        0.156 |        0.805 |        0.960
      10.000 |        0.145 |        1.321 |        1.467
      11.000 |        0.145 |        0.754 |        0.899
       7.000 |        0.147 |        1.420 |        1.568
       4.000 |        0.295 |        0.882 |        1.177
      11.000 |        0.134 |        0.707 |        0.841
       9.000 |        0.135 |        2.887 |        3.022
      11.000 |        0.223 |        0.767 |        0.990
      10.000 |        0.157 |        1.292 |        1.450
      11.000 |        0.138 |        1.713 |        1.851
       7.000 |        0.133 |        0.850 |        0.982
       8.000 |        0.133 |        1.412 |        1.545
      11.000 |        0.220 |        2.875 |        3.095
       9.000 |        0.326 |        1.279 |        1.605
       3.000 |        0.145 |        1.196 |        1.340
       4.000 |        0.147 |        1.744 |        1.891
       6.000 |        0.139 |        3.230 |        3.369
       6.000 |        0.134 |        2.011 |        2.145
       7.000 |        0.131 |        0.775 |        0.906
      11.000 |        0.155 |        1.323 |        1.478
       5.000 |        0.139 |        0.918 |        1.057
      10.000 |        0.150 |        0.662 |        0.811
       8.000 |        0.131 |        1.538 |        1.669
       4.000 |        0.142 |        1.200 |        1.342
      10.000 |        0.143 |        2.524 |        2.667
       7.000 |        0.154 |        1.037 |        1.191
       7.000 |        0.134 |        0.734 |        0.868
       9.000 |        0.134 |        0.978 |        1.111
      15.000 |        0.148 |        4.201 |        4.349
       5.000 |        0.146 |        0.878 |        1.024
      12.000 |        0.261 |        1.560 |        1.821
      10.000 |        0.377 |        2.233 |        2.610
      13.000 |        0.193 |        0.676 |        0.869
      11.000 |        0.088 |        1.819 |        1.907
       8.000 |        0.133 |        1.467 |        1.600
      11.000 |        0.135 |        1.112 |        1.247
       5.000 |        0.300 |        0.708 |        1.008
      11.000 |        0.132 |        2.808 |        2.940
       7.000 |        0.159 |        0.594 |        0.752
       7.000 |        0.161 |        1.023 |        1.183
       6.000 |        0.148 |        2.591 |        2.739
       6.000 |        0.154 |        0.658 |        0.812
       9.000 |        0.145 |        1.119 |        1.264
       3.000 |        0.132 |        2.940 |        3.072
       5.000 |        0.088 |        1.010 |        1.098
       9.000 |        0.151 |        2.443 |        2.595
      13.000 |        0.148 |        0.896 |        1.044
      14.000 |        0.132 |        1.211 |        1.343
       6.000 |        0.290 |        0.852 |        1.142
       9.000 |        0.241 |        0.736 |        0.977
      10.000 |        0.145 |        2.309 |        2.454
      10.000 |        0.148 |        3.530 |        3.678
      10.000 |        0.147 |        2.009 |        2.156
       8.000 |        0.156 |        1.028 |        1.184
      12.000 |        0.155 |        1.813 |        1.969
      10.000 |        0.132 |        3.236 |        3.368
      14.000 |        0.126 |        0.857 |        0.983
