   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.138 |        1.335 |        1.473
      11.000 |        0.131 |        1.276 |        1.407
       8.000 |        0.255 |        4.052 |        4.307
       7.000 |        0.124 |        3.825 |        3.950
      11.000 |        0.144 |        1.071 |        1.215
       9.000 |        0.146 |        0.786 |        0.932
       6.000 |        0.148 |        0.792 |        0.940
       8.000 |        0.166 |        1.531 |        1.697
       9.000 |        0.088 |        0.735 |        0.823
       6.000 |        0.249 |        1.203 |        1.452
      12.000 |        0.238 |        3.136 |        3.374
      12.000 |        0.140 |        0.610 |        0.750
      10.000 |        0.134 |        2.344 |        2.477
      10.000 |        0.144 |        1.963 |        2.107
       4.000 |        0.148 |        0.764 |        0.912
      11.000 |        0.141 |        0.901 |        1.042
       7.000 |        0.146 |        0.750 |        0.896
       9.000 |        0.089 |        0.928 |        1.017
       6.000 |        0.139 |        0.779 |        0.918
      11.000 |        0.143 |        1.120 |        1.263
       8.000 |        0.144 |        2.409 |        2.553
       7.000 |        0.308 |        0.822 |        1.130
       7.000 |        0.149 |        2.094 |        2.244
       6.000 |        0.146 |        2.408 |        2.554
       5.000 |        0.130 |        0.855 |        0.985
      10.000 |        0.145 |        1.145 |        1.289
       7.000 |        0.148 |        0.821 |        0.970
       6.000 |        0.147 |        0.791 |        0.938
       8.000 |        0.141 |        1.041 |        1.183
      12.000 |        0.149 |        1.674 |        1.823
       9.000 |        0.146 |        3.033 |        3.179
      11.000 |        0.134 |        1.731 |        1.865
       8.000 |        0.143 |        1.073 |        1.216
      14.000 |        0.145 |        0.848 |        0.994
      11.000 |        0.148 |        0.991 |        1.139
       7.000 |        0.147 |        0.683 |        0.830
      10.000 |        0.148 |        1.101 |        1.250
      12.000 |        0.150 |        0.666 |        0.815
      12.000 |        0.149 |        1.992 |        2.142
       9.000 |        0.135 |        2.157 |        2.292
      12.000 |        0.148 |        1.283 |        1.431
       7.000 |        0.144 |        0.780 |        0.924
      10.000 |        0.085 |        1.224 |        1.310
      10.000 |        0.308 |        0.788 |        1.096
      14.000 |        0.156 |        3.883 |        4.039
      10.000 |        0.142 |        0.752 |        0.895
       9.000 |        0.145 |        1.679 |        1.824
       7.000 |        0.141 |        0.883 |        1.024
       5.000 |        0.261 |        0.994 |        1.255
      10.000 |        0.152 |        2.735 |        2.887
      15.000 |        0.087 |        1.726 |        1.812
       4.000 |        0.154 |        1.047 |        1.201
       6.000 |        0.311 |        1.016 |        1.327
      10.000 |        0.149 |        4.203 |        4.352
       9.000 |        0.087 |        1.371 |        1.457
       8.000 |        0.124 |        3.295 |        3.419
      10.000 |        0.126 |        2.621 |        2.748
       6.000 |        0.088 |        2.296 |        2.384
      12.000 |        0.143 |        0.778 |        0.921
       7.000 |        0.147 |        1.056 |        1.203
      14.000 |        0.087 |        1.632 |        1.719
       8.000 |        0.125 |        0.697 |        0.822
      11.000 |        0.128 |        0.800 |        0.928
       8.000 |        0.268 |        1.225 |        1.494
      10.000 |        0.245 |        3.875 |        4.120
       7.000 |        0.184 |        5.552 |        5.736
      10.000 |        0.090 |        1.085 |        1.175
      11.000 |        0.146 |        3.651 |        3.797
      10.000 |        0.134 |        1.294 |        1.428
       6.000 |        0.154 |        1.907 |        2.061
       8.000 |        0.154 |        1.226 |        1.380
       5.000 |        0.134 |        1.195 |        1.328
       6.000 |        0.126 |        1.574 |        1.701
       7.000 |        0.144 |        2.681 |        2.825
      13.000 |        0.288 |        2.931 |        3.218
       5.000 |        0.137 |        1.291 |        1.429
      10.000 |        0.090 |        2.949 |        3.039
       6.000 |        0.150 |        2.981 |        3.131
      10.000 |        0.228 |        0.908 |        1.136
      11.000 |        0.146 |        2.022 |        2.168
       9.000 |        0.135 |        1.369 |        1.504
       5.000 |        0.127 |        0.632 |        0.760
       5.000 |        0.089 |        1.024 |        1.113
      11.000 |        0.135 |        2.763 |        2.898
      11.000 |        0.266 |        2.465 |        2.731
       7.000 |        0.138 |        0.899 |        1.038
       7.000 |        0.095 |        1.245 |        1.340
       9.000 |        0.135 |        1.496 |        1.631
       7.000 |        0.090 |        0.871 |        0.961
       7.000 |        0.146 |        0.852 |        0.998
       9.000 |        0.149 |        1.380 |        1.529
       4.000 |        0.156 |        0.893 |        1.049
       6.000 |        0.119 |        0.589 |        0.709
       7.000 |        0.131 |        1.546 |        1.677
      12.000 |        0.161 |        2.058 |        2.219
       8.000 |        0.157 |        0.826 |        0.983
      12.000 |        0.132 |        3.359 |        3.490
       9.000 |        0.134 |        0.695 |        0.829
       9.000 |        0.150 |        1.126 |        1.275
      10.000 |        0.202 |        0.860 |        1.062
       6.000 |        0.153 |        1.030 |        1.183
       8.000 |        0.151 |        1.653 |        1.805
       3.000 |        0.138 |        1.403 |        1.540
       9.000 |        0.145 |        1.356 |        1.501
       3.000 |        0.090 |        2.823 |        2.914
       7.000 |        0.147 |        5.918 |        6.066
       8.000 |        0.152 |        2.917 |        3.068
       8.000 |        0.140 |        1.504 |        1.644
      11.000 |        0.134 |        0.815 |        0.949
       8.000 |        0.134 |        0.875 |        1.009
      11.000 |        0.147 |        1.482 |        1.629
      11.000 |        0.243 |        3.224 |        3.467
       9.000 |        0.148 |        2.050 |        2.198
       5.000 |        0.095 |        0.846 |        0.941
       9.000 |        0.145 |        2.681 |        2.826
       6.000 |        0.131 |        2.857 |        2.988
      12.000 |        0.240 |        0.944 |        1.184
      11.000 |        0.150 |        1.581 |        1.731
       7.000 |        0.148 |        0.749 |        0.897
      14.000 |        0.143 |        3.001 |        3.144
      10.000 |        0.140 |        2.163 |        2.303
       7.000 |        0.139 |        0.988 |        1.127
       5.000 |        0.159 |        0.810 |        0.969
       7.000 |        0.131 |        2.756 |        2.887
       9.000 |        0.130 |        0.753 |        0.883
       5.000 |        0.128 |        0.727 |        0.855
       5.000 |        0.087 |        1.814 |        1.901
       9.000 |        0.276 |        0.704 |        0.979
       8.000 |        0.231 |        1.049 |        1.280
       8.000 |        0.149 |        0.842 |        0.992
       8.000 |        0.146 |        1.990 |        2.136
       4.000 |        0.148 |        2.110 |        2.258
      11.000 |        0.219 |        0.958 |        1.177
       8.000 |        0.312 |        0.881 |        1.193
       5.000 |        0.137 |        1.874 |        2.012
       6.000 |        0.244 |        2.758 |        3.002
       7.000 |        0.089 |        1.181 |        1.270
       6.000 |        0.317 |        3.685 |        4.002
      11.000 |        0.137 |        2.965 |        3.102
       5.000 |        0.136 |        0.616 |        0.751
       9.000 |        0.145 |        3.484 |        3.630
      12.000 |        0.136 |        3.166 |        3.302
      14.000 |        0.134 |        0.766 |        0.901
      13.000 |        0.154 |        2.197 |        2.351
       9.000 |        0.151 |        2.793 |        2.944
       8.000 |        0.148 |        5.208 |        5.355
      10.000 |        0.155 |        1.044 |        1.199
      10.000 |        0.147 |        0.784 |        0.931
       7.000 |        0.152 |        0.850 |        1.001
      12.000 |        0.169 |        1.211 |        1.380
      10.000 |        0.183 |        1.002 |        1.185
       8.000 |        0.145 |        4.562 |        4.708
      11.000 |        0.165 |        2.525 |        2.690
       8.000 |        0.146 |        1.921 |        2.067
       8.000 |        0.136 |        1.312 |        1.449
      11.000 |        0.146 |        0.949 |        1.095
       7.000 |        0.149 |        1.308 |        1.457
      12.000 |        0.146 |        1.046 |        1.191
       6.000 |        0.088 |        0.760 |        0.849
      10.000 |        0.145 |        2.235 |        2.380
       9.000 |        0.145 |        1.161 |        1.306
       7.000 |        0.141 |        0.940 |        1.080
       4.000 |        0.167 |        2.291 |        2.458
       5.000 |        0.086 |        1.002 |        1.088
       7.000 |        0.127 |        1.995 |        2.121
       8.000 |        0.184 |        0.962 |        1.146
       9.000 |        0.150 |        3.698 |        3.848
      10.000 |        0.137 |        3.049 |        3.186
       8.000 |        0.137 |        1.121 |        1.258
       6.000 |        0.085 |        0.712 |        0.797
       8.000 |        0.202 |        2.791 |        2.993
       9.000 |        0.186 |        1.223 |        1.410
       7.000 |        0.172 |        1.098 |        1.270
       9.000 |        0.155 |        1.978 |        2.133
      10.000 |        0.088 |        0.764 |        0.852
      11.000 |        0.148 |        3.735 |        3.883
       8.000 |        0.147 |        2.207 |        2.355
       9.000 |        0.187 |        0.475 |        0.662
       8.000 |        0.136 |        0.937 |        1.073
       7.000 |        0.130 |        1.264 |        1.394
       8.000 |        0.138 |        1.014 |        1.152
       5.000 |        0.143 |        0.758 |        0.901
       6.000 |        0.148 |        1.389 |        1.536
      11.000 |        0.091 |        0.803 |        0.894
      10.000 |        0.097 |        1.408 |        1.505
      11.000 |        0.148 |        0.781 |        0.929
       4.000 |        0.146 |        0.762 |        0.909
       7.000 |        0.292 |        1.382 |        1.674
      11.000 |        0.132 |        0.728 |        0.860
      11.000 |        0.156 |        0.770 |        0.925
       9.000 |        0.146 |        3.233 |        3.379
      10.000 |        0.133 |        1.480 |        1.613
      11.000 |        0.156 |        2.098 |        2.254
       7.000 |        0.147 |        1.101 |        1.248
       8.000 |        0.157 |        1.675 |        1.832
      11.000 |        0.329 |        3.078 |        3.407
       9.000 |        0.215 |        1.700 |        1.916
       3.000 |        0.129 |        0.892 |        1.022
       4.000 |        0.132 |        2.025 |        2.157
       6.000 |        0.158 |        3.544 |        3.702
       7.000 |        0.290 |        0.782 |        1.072
       6.000 |        0.160 |        2.651 |        2.811
      11.000 |        0.145 |        1.443 |        1.588
       5.000 |        0.133 |        0.809 |        0.942
      10.000 |        0.145 |        0.637 |        0.782
       8.000 |        0.133 |        1.720 |        1.853
       4.000 |        0.133 |        1.340 |        1.472
       7.000 |        0.128 |        1.057 |        1.184
       7.000 |        0.156 |        0.906 |        1.061
      10.000 |        0.239 |        4.282 |        4.521
      15.000 |        0.146 |        2.850 |        2.996
       9.000 |        0.139 |        0.963 |        1.102
       5.000 |        0.132 |        0.799 |        0.931
      12.000 |        0.182 |        1.548 |        1.730
      13.000 |        0.134 |        0.690 |        0.825
      10.000 |        0.242 |        2.686 |        2.928
      11.000 |        0.143 |        1.989 |        2.132
       8.000 |        0.134 |        1.637 |        1.771
       5.000 |        0.088 |        0.597 |        0.685
      11.000 |        0.154 |        1.113 |        1.268
       7.000 |        0.148 |        0.734 |        0.881
      11.000 |        0.155 |        3.375 |        3.530
       7.000 |        0.137 |        0.786 |        0.923
       6.000 |        0.145 |        2.749 |        2.894
       6.000 |        0.170 |        0.814 |        0.984
       9.000 |        0.125 |        1.048 |        1.173
       3.000 |        0.154 |        3.418 |        3.572
       5.000 |        0.133 |        1.135 |        1.268
       9.000 |        0.139 |        2.807 |        2.946
      13.000 |        0.134 |        0.771 |        0.905
      14.000 |        0.133 |        1.301 |        1.434
       6.000 |        0.301 |        0.973 |        1.274
       9.000 |        0.220 |        0.917 |        1.137
      10.000 |        0.132 |        1.632 |        1.764
      10.000 |        0.132 |        3.865 |        3.997
      10.000 |        0.143 |        2.265 |        2.408
       8.000 |        0.137 |        0.863 |        1.000
      12.000 |        0.133 |        1.957 |        2.090
      10.000 |        0.132 |        3.530 |        3.662
      14.000 |        0.147 |        0.961 |        1.107
      10.000 |        0.133 |        0.704 |        0.838
       7.000 |        0.311 |        1.320 |        1.631
       8.000 |        0.146 |        1.892 |        2.038
      10.000 |        0.139 |        1.057 |        1.196
      12.000 |        0.152 |        1.787 |        1.938
       9.000 |        0.145 |        0.817 |        0.962
      11.000 |        0.148 |        2.385 |        2.534
      11.000 |        0.141 |        1.849 |        1.990
      13.000 |        0.144 |        0.887 |        1.031
       9.000 |        0.242 |        1.064 |        1.306
      14.000 |        0.147 |        0.743 |        0.890
       8.000 |        0.132 |        0.586 |        0.717
       9.000 |        0.144 |        3.267 |        3.411
      10.000 |        0.165 |        0.921 |        1.086
       6.000 |        0.146 |        2.001 |        2.146
       6.000 |        0.136 |        2.572 |        2.708
       8.000 |        0.142 |        0.712 |        0.854
      11.000 |        0.300 |        4.070 |        4.370
       8.000 |        0.368 |        1.023 |        1.391
      12.000 |        0.247 |        1.652 |        1.898
      10.000 |        0.159 |        0.535 |        0.694
       6.000 |        0.148 |        0.925 |        1.072
       7.000 |        0.296 |        3.784 |        4.081
