   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.139 |        1.429 |        1.568
       8.000 |        0.150 |        3.997 |        4.147
      11.000 |        0.143 |        1.640 |        1.782
      11.000 |        0.145 |        1.017 |        1.161
       7.000 |        0.179 |        4.280 |        4.459
       9.000 |        0.141 |        0.800 |        0.941
       6.000 |        0.142 |        0.755 |        0.898
      12.000 |        0.148 |        2.362 |        2.510
       8.000 |        0.145 |        1.554 |        1.699
       9.000 |        0.143 |        0.791 |        0.934
       6.000 |        0.176 |        1.358 |        1.534
      12.000 |        0.144 |        0.596 |        0.740
      10.000 |        0.153 |        3.138 |        3.291
      10.000 |        0.144 |        2.284 |        2.427
       4.000 |        0.145 |        0.827 |        0.972
      11.000 |        0.158 |        0.789 |        0.946
       7.000 |        0.147 |        0.938 |        1.085
       9.000 |        0.146 |        1.328 |        1.474
       6.000 |        0.183 |        1.072 |        1.255
      11.000 |        0.146 |        1.568 |        1.713
       8.000 |        0.148 |        2.601 |        2.749
       7.000 |        0.186 |        1.124 |        1.311
       7.000 |        0.143 |        1.575 |        1.718
       6.000 |        0.145 |        2.471 |        2.617
       5.000 |        0.150 |        0.993 |        1.143
      10.000 |        0.148 |        1.481 |        1.628
       6.000 |        0.145 |        0.741 |        0.886
       7.000 |        0.327 |        0.954 |        1.281
       8.000 |        0.148 |        1.332 |        1.480
      12.000 |        0.143 |        1.721 |        1.864
       9.000 |        0.136 |        3.027 |        3.163
      11.000 |        0.152 |        1.673 |        1.825
       8.000 |        0.148 |        1.299 |        1.447
      14.000 |        0.146 |        0.904 |        1.050
      11.000 |        0.262 |        0.896 |        1.158
       7.000 |        0.144 |        0.783 |        0.927
      10.000 |        0.164 |        1.134 |        1.298
      12.000 |        0.146 |        0.774 |        0.921
      12.000 |        0.144 |        2.042 |        2.186
       9.000 |        0.144 |        2.430 |        2.574
      12.000 |        0.152 |        1.613 |        1.765
       7.000 |        0.147 |        0.834 |        0.981
      10.000 |        0.147 |        0.917 |        1.063
      10.000 |        0.160 |        1.470 |        1.630
      14.000 |        0.194 |        3.956 |        4.150
      10.000 |        0.143 |        0.834 |        0.977
       9.000 |        0.144 |        1.403 |        1.547
       7.000 |        0.143 |        0.945 |        1.088
       5.000 |        0.251 |        1.059 |        1.310
       4.000 |        0.137 |        0.994 |        1.130
      10.000 |        0.146 |        3.775 |        3.921
       6.000 |        0.472 |        0.915 |        1.387
      15.000 |        0.427 |        1.979 |        2.405
      10.000 |        0.428 |        3.574 |        4.002
       9.000 |        0.142 |        1.602 |        1.744
       8.000 |        0.203 |        3.419 |        3.622
      10.000 |        0.108 |        2.531 |        2.640
       6.000 |        0.139 |        2.655 |        2.794
      12.000 |        0.092 |        0.744 |        0.836
       7.000 |        0.135 |        1.223 |        1.358
      14.000 |        0.137 |        1.736 |        1.873
