   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.150 |        1.314 |        1.464
       8.000 |        0.280 |        3.477 |        3.757
      11.000 |        0.122 |        1.213 |        1.335
      11.000 |        0.135 |        0.811 |        0.945
       7.000 |        0.145 |        4.098 |        4.243
       9.000 |        0.137 |        0.587 |        0.724
       6.000 |        0.149 |        0.635 |        0.784
      12.000 |        0.151 |        2.027 |        2.179
       8.000 |        0.124 |        1.581 |        1.704
       6.000 |        0.123 |        1.085 |        1.207
       9.000 |        0.157 |        0.767 |        0.925
      12.000 |        0.137 |        0.588 |        0.726
      10.000 |        0.122 |        1.997 |        2.119
      10.000 |        0.146 |        3.393 |        3.539
       4.000 |        0.134 |        0.680 |        0.814
      11.000 |        0.187 |        0.733 |        0.920
       7.000 |        0.164 |        0.660 |        0.824
       9.000 |        0.146 |        0.912 |        1.058
       6.000 |        0.131 |        0.726 |        0.857
      11.000 |        0.146 |        1.183 |        1.329
       8.000 |        0.131 |        2.112 |        2.243
       7.000 |        0.149 |        0.829 |        0.978
       7.000 |        0.156 |        1.372 |        1.529
       6.000 |        0.131 |        1.891 |        2.022
       5.000 |        0.151 |        0.741 |        0.893
      10.000 |        0.149 |        1.421 |        1.571
       7.000 |        0.133 |        0.768 |        0.901
       6.000 |        0.223 |        0.634 |        0.857
       8.000 |        0.142 |        0.965 |        1.107
      12.000 |        0.144 |        1.512 |        1.656
       9.000 |        0.149 |        2.631 |        2.780
      11.000 |        0.147 |        1.934 |        2.081
       8.000 |        0.145 |        0.973 |        1.118
      14.000 |        0.134 |        0.649 |        0.784
      11.000 |        0.144 |        0.786 |        0.930
       7.000 |        0.147 |        0.711 |        0.858
      10.000 |        0.148 |        0.898 |        1.046
      12.000 |        0.164 |        0.709 |        0.873
      12.000 |        0.151 |        1.643 |        1.794
       9.000 |        0.149 |        1.939 |        2.088
      12.000 |        0.182 |        1.038 |        1.220
       7.000 |        0.134 |        0.718 |        0.853
      10.000 |        0.134 |        1.099 |        1.233
      10.000 |        0.146 |        0.913 |        1.059
      14.000 |        0.145 |        4.046 |        4.191
      10.000 |        0.318 |        0.539 |        0.857
       9.000 |        0.146 |        1.131 |        1.276
       7.000 |        0.137 |        0.795 |        0.932
       5.000 |        0.147 |        1.308 |        1.455
      10.000 |        0.133 |        2.391 |        2.524
      15.000 |        0.133 |        1.649 |        1.782
       6.000 |        0.180 |        0.912 |        1.092
       4.000 |        0.334 |        0.999 |        1.333
      10.000 |        0.200 |        3.935 |        4.135
       9.000 |        0.150 |        1.295 |        1.445
       8.000 |        0.146 |        3.413 |        3.559
      10.000 |        0.143 |        2.418 |        2.562
       6.000 |        0.142 |        2.212 |        2.354
      12.000 |        0.156 |        0.757 |        0.913
       7.000 |        0.144 |        1.358 |        1.501
      14.000 |        0.133 |        1.494 |        1.627
       7.000 |        0.145 |        3.300 |        3.445
       8.000 |        0.131 |        0.629 |        0.761
      11.000 |        0.129 |        0.718 |        0.847
       8.000 |        0.145 |        1.283 |        1.428
      10.000 |        0.121 |        3.968 |        4.089
      10.000 |        0.128 |        1.048 |        1.175
      11.000 |        0.146 |        3.463 |        3.609
      10.000 |        0.130 |        1.163 |        1.293
       6.000 |        0.151 |        1.921 |        2.071
       5.000 |        0.153 |        1.203 |        1.356
       8.000 |        0.309 |        1.703 |        2.012
       6.000 |        0.134 |        1.456 |        1.589
       7.000 |        0.213 |        2.365 |        2.579
      13.000 |        0.148 |        2.834 |        2.982
       5.000 |        0.129 |        1.178 |        1.307
       6.000 |        0.131 |        1.776 |        1.907
      10.000 |        0.134 |        2.495 |        2.629
      10.000 |        0.129 |        0.870 |        0.998
      11.000 |        0.146 |        1.982 |        2.128
       9.000 |        0.130 |        1.189 |        1.318
       5.000 |        0.164 |        0.692 |        0.856
      11.000 |        0.123 |        2.169 |        2.292
      11.000 |        0.391 |        2.415 |        2.806
       5.000 |        0.169 |        1.404 |        1.573
       7.000 |        0.151 |        0.724 |        0.876
       7.000 |        0.175 |        1.084 |        1.258
       9.000 |        0.139 |        1.356 |        1.495
       7.000 |        0.192 |        0.966 |        1.158
       7.000 |        0.240 |        0.643 |        0.883
       9.000 |        0.169 |        1.077 |        1.246
       4.000 |        0.143 |        0.895 |        1.039
       6.000 |        0.150 |        0.554 |        0.705
       7.000 |        0.129 |        1.335 |        1.464
      12.000 |        0.226 |        1.600 |        1.826
       8.000 |        0.150 |        0.885 |        1.034
      12.000 |        0.133 |        3.023 |        3.156
       9.000 |        0.149 |        0.818 |        0.967
       9.000 |        0.133 |        0.859 |        0.993
      10.000 |        0.144 |        0.794 |        0.938
       6.000 |        0.157 |        0.945 |        1.102
       8.000 |        0.146 |        1.480 |        1.626
       3.000 |        0.148 |        1.614 |        1.762
       9.000 |        0.157 |        1.158 |        1.316
       3.000 |        0.130 |        2.933 |        3.063
       7.000 |        0.180 |        3.630 |        3.810
       8.000 |        0.145 |        3.052 |        3.198
      11.000 |        0.148 |        0.756 |        0.904
       8.000 |        0.259 |        2.031 |        2.291
       8.000 |        0.152 |        0.979 |        1.131
      11.000 |        0.155 |        3.144 |        3.299
      11.000 |        0.327 |        1.508 |        1.835
       9.000 |        0.130 |        1.589 |        1.719
       9.000 |        0.131 |        2.103 |        2.234
       5.000 |        0.128 |        0.739 |        0.868
       6.000 |        0.128 |        2.379 |        2.507
      11.000 |        0.132 |        1.065 |        1.197
      12.000 |        0.261 |        1.009 |        1.269
       7.000 |        0.086 |        0.574 |        0.659
      14.000 |        0.143 |        2.774 |        2.917
       7.000 |        0.137 |        0.743 |        0.880
      10.000 |        0.095 |        3.057 |        3.153
       7.000 |        0.133 |        2.309 |        2.442
       5.000 |        0.239 |        0.735 |        0.974
       9.000 |        0.137 |        0.901 |        1.037
       5.000 |        0.164 |        0.641 |        0.806
       9.000 |        0.086 |        0.640 |        0.726
       8.000 |        0.086 |        0.951 |        1.038
       5.000 |        0.261 |        1.928 |        2.189
       8.000 |        0.133 |        0.639 |        0.771
       8.000 |        0.147 |        1.351 |        1.498
       4.000 |        0.124 |        1.877 |        2.001
      11.000 |        0.155 |        0.750 |        0.905
       8.000 |        0.121 |        0.806 |        0.927
       5.000 |        0.131 |        1.762 |        1.892
       7.000 |        0.124 |        1.018 |        1.142
       6.000 |        0.146 |        3.679 |        3.825
      11.000 |        0.131 |        2.344 |        2.476
       6.000 |        0.218 |        4.316 |        4.535
       9.000 |        0.166 |        3.025 |        3.190
       5.000 |        0.149 |        0.761 |        0.910
      12.000 |        0.149 |        3.156 |        3.304
      14.000 |        0.132 |        0.686 |        0.818
       8.000 |        0.241 |        2.941 |        3.182
      13.000 |        0.133 |        2.291 |        2.423
       9.000 |        0.131 |        2.957 |        3.087
      10.000 |        0.152 |        0.847 |        0.999
      10.000 |        0.185 |        0.618 |        0.803
       7.000 |        0.128 |        0.748 |        0.876
      12.000 |        0.165 |        1.252 |        1.417
