   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.146 |        1.897 |        2.043
      11.000 |        0.139 |        1.782 |        1.921
       8.000 |        0.137 |        5.579 |        5.717
      11.000 |        0.145 |        1.120 |        1.265
       9.000 |        0.099 |        0.822 |        0.921
       6.000 |        0.148 |        0.952 |        1.100
       7.000 |        0.139 |        5.743 |        5.882
      12.000 |        0.144 |        2.988 |        3.132
       9.000 |        0.146 |        1.008 |        1.153
       8.000 |        0.344 |        2.224 |        2.568
       6.000 |        0.289 |        1.698 |        1.986
      12.000 |        0.147 |        0.837 |        0.984
      10.000 |        0.147 |        3.329 |        3.476
       4.000 |        0.148 |        1.022 |        1.170
      10.000 |        0.184 |        2.913 |        3.097
      11.000 |        0.149 |        1.012 |        1.161
       7.000 |        0.154 |        1.002 |        1.156
       9.000 |        0.146 |        1.315 |        1.460
       6.000 |        0.146 |        1.104 |        1.250
      11.000 |        0.144 |        1.394 |        1.539
       7.000 |        0.143 |        1.164 |        1.307
       8.000 |        0.147 |        3.047 |        3.194
       7.000 |        0.147 |        1.949 |        2.096
       5.000 |        0.148 |        1.167 |        1.315
       6.000 |        0.149 |        3.346 |        3.495
      10.000 |        0.216 |        1.470 |        1.686
       6.000 |        0.144 |        0.768 |        0.912
       7.000 |        0.145 |        1.123 |        1.268
       8.000 |        0.145 |        1.477 |        1.623
      12.000 |        0.148 |        2.354 |        2.502
       9.000 |        0.153 |        4.164 |        4.317
      11.000 |        0.145 |        2.578 |        2.723
       8.000 |        0.146 |        1.282 |        1.428
      14.000 |        0.146 |        1.000 |        1.146
      11.000 |        0.243 |        1.058 |        1.301
       7.000 |        0.142 |        0.915 |        1.057
      10.000 |        0.145 |        1.239 |        1.384
      12.000 |        0.147 |        0.772 |        0.919
      12.000 |        0.148 |        2.434 |        2.583
       9.000 |        0.148 |        3.140 |        3.289
      12.000 |        0.146 |        1.633 |        1.778
       7.000 |        0.147 |        0.999 |        1.146
      10.000 |        0.146 |        1.095 |        1.242
      10.000 |        0.147 |        1.763 |        1.910
      10.000 |        0.145 |        0.801 |        0.946
       9.000 |        0.146 |        1.734 |        1.880
      14.000 |        0.145 |        5.801 |        5.946
       7.000 |        0.150 |        1.099 |        1.249
       5.000 |        0.151 |        1.388 |        1.539
       4.000 |        0.137 |        1.473 |        1.610
       6.000 |        0.263 |        1.422 |        1.686
      10.000 |        0.222 |        3.880 |        4.102
      15.000 |        0.332 |        2.576 |        2.908
      10.000 |        0.147 |        5.629 |        5.776
       9.000 |        0.096 |        1.962 |        2.057
      10.000 |        0.096 |        3.766 |        3.862
       6.000 |        0.095 |        3.425 |        3.520
       8.000 |        0.280 |        5.162 |        5.442
      12.000 |        0.145 |        0.866 |        1.011
       7.000 |        0.094 |        1.404 |        1.498
      14.000 |        0.093 |        2.410 |        2.503
       8.000 |        0.147 |        0.969 |        1.116
       7.000 |        0.148 |        5.299 |        5.448
      11.000 |        0.261 |        1.075 |        1.336
       8.000 |        0.146 |        1.767 |        1.913
      10.000 |        0.096 |        1.647 |        1.743
      10.000 |        0.139 |        5.907 |        6.046
      10.000 |        0.145 |        1.871 |        2.017
      11.000 |        0.203 |        5.492 |        5.695
       6.000 |        0.147 |        2.924 |        3.071
       8.000 |        0.148 |        1.769 |        1.917
       5.000 |        0.147 |        1.726 |        1.873
       6.000 |        0.136 |        2.417 |        2.552
       7.000 |        0.139 |        3.809 |        3.948
      13.000 |        0.265 |        4.107 |        4.372
       5.000 |        0.145 |        1.688 |        1.833
       6.000 |        0.144 |        3.033 |        3.177
      10.000 |        0.145 |        1.371 |        1.516
      10.000 |        0.157 |        4.268 |        4.425
      11.000 |        0.145 |        3.002 |        3.147
       9.000 |        0.147 |        1.757 |        1.903
       5.000 |        0.139 |        0.859 |        0.997
       5.000 |        0.141 |        1.470 |        1.611
      11.000 |        0.096 |        3.568 |        3.664
      11.000 |        0.190 |        3.985 |        4.175
       7.000 |        0.151 |        1.103 |        1.254
       7.000 |        0.147 |        1.486 |        1.634
       9.000 |        0.152 |        2.006 |        2.158
       7.000 |        0.146 |        1.221 |        1.367
       7.000 |        0.211 |        0.918 |        1.130
       9.000 |        0.171 |        1.729 |        1.900
       4.000 |        0.147 |        1.170 |        1.316
       6.000 |        0.145 |        0.807 |        0.952
       7.000 |        0.147 |        2.264 |        2.412
      12.000 |        0.148 |        2.769 |        2.917
       8.000 |        0.147 |        0.979 |        1.126
       9.000 |        0.148 |        0.963 |        1.111
      12.000 |        0.146 |        4.412 |        4.557
       9.000 |        0.161 |        1.187 |        1.349
      10.000 |        0.146 |        1.201 |        1.347
       6.000 |        0.149 |        1.456 |        1.605
       8.000 |        0.187 |        2.365 |        2.552
       3.000 |        0.145 |        2.287 |        2.432
       9.000 |        0.147 |        1.602 |        1.748
       3.000 |        0.145 |        4.396 |        4.541
       7.000 |        0.168 |        5.391 |        5.558
       8.000 |        0.150 |        4.493 |        4.643
       8.000 |        0.146 |        2.066 |        2.212
      11.000 |        0.146 |        1.128 |        1.274
       8.000 |        0.237 |        1.077 |        1.314
      11.000 |        0.147 |        2.320 |        2.467
      11.000 |        0.145 |        4.322 |        4.467
       9.000 |        0.146 |        2.547 |        2.693
       5.000 |        0.297 |        1.144 |        1.440
       9.000 |        0.145 |        3.300 |        3.445
      12.000 |        0.295 |        1.322 |        1.618
      11.000 |        0.272 |        1.646 |        1.918
       7.000 |        0.299 |        0.856 |        1.154
       6.000 |        0.477 |        3.705 |        4.183
      14.000 |        0.145 |        4.325 |        4.470
       7.000 |        0.098 |        1.202 |        1.300
      10.000 |        0.202 |        2.872 |        3.074
       5.000 |        0.096 |        1.146 |        1.242
       9.000 |        0.139 |        1.058 |        1.197
       7.000 |        0.224 |        3.620 |        3.844
       5.000 |        0.153 |        1.007 |        1.160
       9.000 |        0.136 |        0.966 |        1.102
       8.000 |        0.137 |        1.419 |        1.556
       5.000 |        0.149 |        2.919 |        3.068
       8.000 |        0.097 |        0.997 |        1.095
       8.000 |        0.156 |        2.032 |        2.188
      11.000 |        0.143 |        1.158 |        1.302
       8.000 |        0.191 |        1.139 |        1.330
       4.000 |        0.134 |        2.727 |        2.861
       7.000 |        0.155 |        1.603 |        1.758
       5.000 |        0.274 |        2.837 |        3.111
       6.000 |        0.144 |        4.267 |        4.411
       6.000 |        0.137 |        5.072 |        5.209
      11.000 |        0.139 |        3.756 |        3.895
       5.000 |        0.148 |        0.858 |        1.006
       9.000 |        0.145 |        4.488 |        4.633
      12.000 |        0.146 |        4.901 |        5.048
      14.000 |        0.138 |        1.077 |        1.216
      13.000 |        0.146 |        3.554 |        3.700
       8.000 |        0.145 |        4.910 |        5.056
       9.000 |        0.151 |        4.444 |        4.595
      10.000 |        0.166 |        1.281 |        1.447
      10.000 |        0.145 |        0.962 |        1.107
       7.000 |        0.148 |        1.219 |        1.367
      10.000 |        0.229 |        1.176 |        1.405
      12.000 |        0.277 |        1.706 |        1.983
       8.000 |        0.146 |        6.090 |        6.235
      11.000 |        0.146 |        3.062 |        3.208
       8.000 |        0.146 |        2.814 |        2.960
       8.000 |        0.146 |        2.106 |        2.252
      11.000 |        0.146 |        1.076 |        1.222
       7.000 |        0.144 |        1.204 |        1.348
      12.000 |        0.144 |        1.266 |        1.410
       6.000 |        0.151 |        1.037 |        1.189
       9.000 |        0.148 |        1.408 |        1.556
      10.000 |        0.233 |        2.835 |        3.068
       7.000 |        0.136 |        1.260 |        1.396
       5.000 |        0.140 |        1.282 |        1.421
       8.000 |        0.138 |        1.101 |        1.239
       4.000 |        0.147 |        3.419 |        3.566
       7.000 |        0.145 |        3.271 |        3.416
       8.000 |        0.158 |        1.567 |        1.724
       9.000 |        0.150 |        5.413 |        5.563
       8.000 |        0.423 |        2.553 |        2.976
       6.000 |        0.138 |        0.960 |        1.098
      10.000 |        0.138 |        5.034 |        5.172
       9.000 |        0.244 |        1.964 |        2.208
       7.000 |        0.167 |        1.219 |        1.386
       9.000 |        0.155 |        2.625 |        2.781
      10.000 |        0.148 |        1.006 |        1.154
      11.000 |        0.154 |        5.000 |        5.155
       8.000 |        0.147 |        3.415 |        3.562
       9.000 |        0.147 |        0.638 |        0.785
       8.000 |        0.145 |        1.311 |        1.456
       7.000 |        0.145 |        1.878 |        2.023
       8.000 |        0.332 |        1.265 |        1.597
       5.000 |        0.148 |        0.991 |        1.139
       6.000 |        0.146 |        1.490 |        1.636
      11.000 |        0.149 |        1.108 |        1.257
      10.000 |        0.147 |        2.338 |        2.485
      11.000 |        0.147 |        0.856 |        1.003
       4.000 |        0.148 |        0.965 |        1.112
       7.000 |        0.151 |        1.831 |        1.982
      11.000 |        0.169 |        0.972 |        1.140
      11.000 |        0.146 |        0.997 |        1.142
      10.000 |        0.144 |        2.139 |        2.283
       9.000 |        0.234 |        4.893 |        5.127
      11.000 |        0.150 |        2.642 |        2.793
       7.000 |        0.147 |        1.206 |        1.353
       8.000 |        0.145 |        2.165 |        2.310
       9.000 |        0.178 |        2.034 |        2.212
      11.000 |        0.144 |        4.823 |        4.966
       3.000 |        0.149 |        1.276 |        1.425
       4.000 |        0.146 |        2.883 |        3.029
       7.000 |        0.144 |        1.090 |        1.235
       6.000 |        0.139 |        3.317 |        3.456
       6.000 |        0.143 |        5.542 |        5.685
      11.000 |        0.145 |        1.784 |        1.929
       5.000 |        0.156 |        1.085 |        1.241
      10.000 |        0.144 |        0.685 |        0.829
       8.000 |        0.147 |        2.661 |        2.808
       4.000 |        0.148 |        1.793 |        1.941
       7.000 |        0.145 |        1.482 |        1.627
      10.000 |        0.147 |        4.032 |        4.178
       7.000 |        0.146 |        1.042 |        1.187
       9.000 |        0.146 |        1.331 |        1.478
      15.000 |        0.147 |        4.154 |        4.301
       5.000 |        0.146 |        1.106 |        1.252
      12.000 |        0.148 |        2.086 |        2.233
      13.000 |        0.204 |        0.938 |        1.143
      10.000 |        0.148 |        3.583 |        3.730
      11.000 |        0.153 |        2.468 |        2.621
       8.000 |        0.096 |        2.117 |        2.213
       5.000 |        0.145 |        0.834 |        0.979
      11.000 |        0.148 |        1.582 |        1.730
       7.000 |        0.147 |        0.826 |        0.973
      11.000 |        0.148 |        4.491 |        4.639
       7.000 |        0.147 |        1.111 |        1.258
       6.000 |        0.147 |        0.939 |        1.086
       9.000 |        0.145 |        1.470 |        1.615
       6.000 |        0.147 |        4.288 |        4.435
       3.000 |        0.145 |        4.617 |        4.762
       5.000 |        0.148 |        1.436 |        1.585
      13.000 |        0.149 |        1.047 |        1.196
       9.000 |        0.150 |        3.677 |        3.827
       9.000 |        0.146 |        0.999 |        1.145
      14.000 |        0.150 |        1.851 |        2.001
       6.000 |        0.480 |        1.340 |        1.819
      10.000 |        0.151 |        2.406 |        2.556
      10.000 |        0.145 |        2.930 |        3.075
      10.000 |        0.150 |        5.542 |        5.692
       8.000 |        0.299 |        1.233 |        1.532
      12.000 |        0.136 |        3.085 |        3.220
      14.000 |        0.265 |        1.082 |        1.347
      10.000 |        0.146 |        0.974 |        1.119
       7.000 |        0.243 |        1.681 |        1.924
      10.000 |        0.145 |        5.428 |        5.572
      10.000 |        0.145 |        1.496 |        1.640
       8.000 |        0.149 |        3.198 |        3.347
      12.000 |        0.152 |        1.750 |        1.903
       9.000 |        0.147 |        0.974 |        1.121
      11.000 |        0.150 |        3.013 |        3.163
      11.000 |        0.093 |        2.859 |        2.952
      13.000 |        0.151 |        0.912 |        1.063
      14.000 |        0.143 |        1.002 |        1.145
       9.000 |        0.262 |        1.485 |        1.747
       8.000 |        0.145 |        0.802 |        0.947
       9.000 |        0.148 |        4.330 |        4.477
      10.000 |        0.153 |        1.136 |        1.289
       6.000 |        0.146 |        3.039 |        3.184
       6.000 |        0.146 |        4.195 |        4.341
      11.000 |        0.145 |        3.810 |        3.955
       8.000 |        0.152 |        0.755 |        0.908
       8.000 |        0.149 |        1.229 |        1.378
      12.000 |        0.149 |        2.717 |        2.866
      10.000 |        0.146 |        0.750 |        0.897
       6.000 |        0.158 |        1.210 |        1.367
       9.000 |        0.143 |        3.481 |        3.624
       7.000 |        0.150 |        1.604 |        1.754
       7.000 |        0.147 |        6.008 |        6.155
       6.000 |        0.144 |        1.331 |        1.475
      10.000 |        0.146 |        4.330 |        4.476
       6.000 |        0.114 |        0.871 |        0.985
       5.000 |        0.151 |        0.916 |        1.068
       6.000 |        0.152 |        2.553 |        2.705
       7.000 |        0.147 |        1.016 |        1.163
       9.000 |        0.147 |        3.165 |        3.312
      10.000 |        0.150 |        6.144 |        6.294
      10.000 |        0.145 |        0.945 |        1.090
      15.000 |        0.146 |        1.054 |        1.199
       7.000 |        0.145 |        1.260 |        1.404
       6.000 |        0.143 |        1.135 |        1.278
       9.000 |        0.275 |        1.064 |        1.339
      11.000 |        0.342 |        5.950 |        6.293
       7.000 |        0.169 |        1.633 |        1.802
      13.000 |        0.147 |        4.272 |        4.419
       9.000 |        0.144 |        0.934 |        1.078
      12.000 |        0.147 |        1.282 |        1.429
       9.000 |        0.139 |        5.261 |        5.400
       9.000 |        0.158 |        1.063 |        1.221
       8.000 |        0.151 |        0.944 |        1.096
      10.000 |        0.154 |        0.939 |        1.093
       4.000 |        0.149 |        0.853 |        1.002
      10.000 |        0.143 |        2.583 |        2.726
       9.000 |        0.146 |        1.283 |        1.429
       5.000 |        0.274 |        1.388 |        1.662
      10.000 |        0.414 |        3.251 |        3.664
       5.000 |        0.149 |        1.054 |        1.203
      11.000 |        0.147 |        1.412 |        1.559
       8.000 |        0.227 |        1.600 |        1.826
       8.000 |        0.313 |        0.663 |        0.976
       9.000 |        0.146 |        1.484 |        1.630
      13.000 |        0.140 |        1.048 |        1.188
      11.000 |        0.138 |        0.996 |        1.135
       7.000 |        0.093 |        0.594 |        0.687
       9.000 |        0.144 |        4.173 |        4.317
      13.000 |        0.095 |        2.306 |        2.401
       8.000 |        0.146 |        1.047 |        1.193
       9.000 |        0.135 |        2.821 |        2.956
       8.000 |        0.145 |        0.930 |        1.074
       8.000 |        0.144 |        1.003 |        1.147
      12.000 |        0.139 |        3.063 |        3.202
      12.000 |        0.154 |        1.953 |        2.107
      13.000 |        0.146 |        1.396 |        1.542
       8.000 |        0.146 |        1.144 |        1.290
      10.000 |        0.144 |        2.845 |        2.989
       8.000 |        0.147 |        2.889 |        3.036
      10.000 |        0.151 |        1.027 |        1.178
      11.000 |        0.146 |        1.369 |        1.515
      18.000 |        0.146 |        0.823 |        0.969
       5.000 |        0.228 |        0.884 |        1.112
       8.000 |        0.144 |        1.285 |        1.430
       9.000 |        0.144 |        1.095 |        1.239
       8.000 |        0.342 |        3.588 |        3.930
      16.000 |        0.147 |        2.977 |        3.124
      15.000 |        0.148 |        1.117 |        1.265
       6.000 |        0.146 |        1.055 |        1.201
      13.000 |        0.306 |        3.243 |        3.549
      14.000 |        0.140 |        1.879 |        2.019
       8.000 |        0.147 |        2.294 |        2.441
      13.000 |        0.147 |        1.766 |        1.913
       7.000 |        0.143 |        0.955 |        1.099
      15.000 |        0.147 |        1.851 |        1.998
       8.000 |        0.178 |        5.131 |        5.310
       5.000 |        0.144 |        1.844 |        1.988
      14.000 |        0.147 |        0.948 |        1.095
       8.000 |        0.150 |        1.112 |        1.262
       6.000 |        0.145 |        1.292 |        1.438
       8.000 |        0.145 |        2.138 |        2.283
      11.000 |        0.148 |        1.606 |        1.754
       7.000 |        0.176 |        1.527 |        1.703
       9.000 |        0.147 |        1.009 |        1.157
       3.000 |        0.247 |        3.736 |        3.984
      11.000 |        0.149 |        4.245 |        4.393
      10.000 |        0.137 |        1.025 |        1.162
       8.000 |        0.144 |        3.123 |        3.267
      10.000 |        0.150 |        5.341 |        5.491
      14.000 |        0.148 |        2.782 |        2.930
       6.000 |        0.183 |        1.550 |        1.733
       7.000 |        0.148 |        4.009 |        4.157
       5.000 |        0.147 |        4.721 |        4.868
       9.000 |        0.149 |        2.207 |        2.356
       7.000 |        0.181 |        1.408 |        1.589
       6.000 |        0.145 |        1.535 |        1.680
       7.000 |        0.146 |        0.878 |        1.024
       9.000 |        0.140 |        0.943 |        1.083
       7.000 |        0.141 |        0.697 |        0.838
       9.000 |        0.276 |        2.812 |        3.088
      10.000 |        0.191 |        1.513 |        1.704
      14.000 |        0.129 |        0.905 |        1.034
       9.000 |        0.086 |        1.914 |        2.000
       8.000 |        0.432 |        3.077 |        3.509
       7.000 |        0.144 |        6.233 |        6.378
       9.000 |        0.151 |        3.845 |        3.996
       8.000 |        0.140 |        2.436 |        2.575
      16.000 |        0.139 |        3.655 |        3.794
      12.000 |        0.140 |        1.067 |        1.207
      14.000 |        0.138 |        1.155 |        1.293
      10.000 |        0.138 |        2.280 |        2.418
