   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.138 |        3.107 |        3.244
       9.000 |        0.144 |        1.941 |        2.085
      11.000 |        0.154 |        1.621 |        1.776
       7.000 |        0.137 |        3.816 |        3.953
      11.000 |        0.147 |        1.301 |        1.448
       9.000 |        0.110 |        0.798 |        0.909
       6.000 |        0.147 |        0.973 |        1.120
      12.000 |        0.148 |        2.680 |        2.828
       8.000 |        0.149 |        1.884 |        2.034
       9.000 |        0.108 |        1.018 |        1.125
       6.000 |        0.152 |        1.731 |        1.883
      12.000 |        0.146 |        0.854 |        1.000
      10.000 |        0.146 |        2.901 |        3.047
      10.000 |        0.143 |        2.136 |        2.279
       4.000 |        0.148 |        1.045 |        1.192
      11.000 |        0.152 |        0.646 |        0.798
       7.000 |        0.151 |        1.027 |        1.178
       9.000 |        0.148 |        1.358 |        1.506
       6.000 |        0.233 |        1.075 |        1.308
      11.000 |        0.144 |        1.255 |        1.399
       7.000 |        0.150 |        1.143 |        1.293
       8.000 |        0.278 |        2.853 |        3.132
       7.000 |        0.164 |        1.782 |        1.945
       6.000 |        0.147 |        1.865 |        2.012
       5.000 |        0.144 |        1.159 |        1.302
      10.000 |        0.153 |        1.505 |        1.659
       7.000 |        0.162 |        0.758 |        0.920
       6.000 |        0.144 |        0.828 |        0.972
       8.000 |        0.146 |        1.499 |        1.644
      12.000 |        0.173 |        2.314 |        2.487
       9.000 |        0.158 |        3.797 |        3.955
      11.000 |        0.145 |        1.899 |        2.044
       8.000 |        0.163 |        1.292 |        1.455
      14.000 |        0.233 |        0.803 |        1.036
      11.000 |        0.150 |        1.067 |        1.217
       7.000 |        0.147 |        0.905 |        1.052
      10.000 |        0.146 |        1.218 |        1.363
      12.000 |        0.145 |        0.797 |        0.942
      12.000 |        0.143 |        1.693 |        1.836
       9.000 |        0.147 |        3.124 |        3.271
      12.000 |        0.148 |        1.631 |        1.780
       7.000 |        0.149 |        0.846 |        0.994
      10.000 |        0.145 |        1.781 |        1.926
      14.000 |        0.330 |        4.180 |        4.510
      10.000 |        0.485 |        0.663 |        1.148
      10.000 |        0.106 |        2.011 |        2.117
       9.000 |        0.150 |        1.720 |        1.870
       7.000 |        0.146 |        1.232 |        1.378
       5.000 |        0.236 |        1.390 |        1.627
      10.000 |        0.161 |        3.180 |        3.341
       4.000 |        0.137 |        1.341 |        1.478
      10.000 |        0.146 |        3.660 |        3.806
       6.000 |        0.438 |        1.286 |        1.724
      15.000 |        0.435 |        2.301 |        2.736
       9.000 |        0.142 |        1.633 |        1.775
       8.000 |        0.184 |        3.405 |        3.589
      10.000 |        0.134 |        3.667 |        3.801
       6.000 |        0.186 |        3.217 |        3.403
      12.000 |        0.144 |        1.004 |        1.148
       7.000 |        0.136 |        1.432 |        1.568
      14.000 |        0.142 |        2.424 |        2.566
       8.000 |        0.144 |        0.864 |        1.008
       7.000 |        0.155 |        4.514 |        4.669
      11.000 |        0.145 |        0.922 |        1.067
      10.000 |        0.134 |        4.172 |        4.306
       8.000 |        0.262 |        1.743 |        2.005
      10.000 |        0.145 |        1.704 |        1.849
      11.000 |        0.145 |        4.310 |        4.455
      10.000 |        0.146 |        1.862 |        2.009
       6.000 |        0.147 |        2.656 |        2.803
       8.000 |        0.147 |        1.770 |        1.917
       5.000 |        0.145 |        1.718 |        1.863
       6.000 |        0.145 |        2.358 |        2.503
       7.000 |        0.145 |        3.532 |        3.677
      13.000 |        0.149 |        3.928 |        4.078
       5.000 |        0.151 |        1.596 |        1.747
       6.000 |        0.145 |        1.609 |        1.754
      10.000 |        0.147 |        2.246 |        2.393
      10.000 |        0.154 |        1.358 |        1.512
      11.000 |        0.145 |        2.751 |        2.896
       9.000 |        0.147 |        1.325 |        1.472
      11.000 |        0.140 |        1.823 |        1.963
      11.000 |        0.238 |        2.226 |        2.464
       5.000 |        0.142 |        0.868 |        1.010
       5.000 |        0.148 |        1.494 |        1.642
       7.000 |        0.141 |        0.884 |        1.026
       7.000 |        0.158 |        1.690 |        1.847
       9.000 |        0.149 |        1.815 |        1.964
       7.000 |        0.146 |        1.269 |        1.415
       7.000 |        0.215 |        0.964 |        1.179
       9.000 |        0.163 |        1.707 |        1.870
       4.000 |        0.148 |        1.244 |        1.391
       6.000 |        0.146 |        0.820 |        0.966
       7.000 |        0.147 |        2.243 |        2.390
      12.000 |        0.149 |        2.745 |        2.893
       8.000 |        0.146 |        1.005 |        1.151
      12.000 |        0.147 |        2.842 |        2.989
       9.000 |        0.147 |        0.956 |        1.102
       9.000 |        0.145 |        1.005 |        1.150
      10.000 |        0.147 |        0.932 |        1.079
       6.000 |        0.145 |        1.494 |        1.638
       8.000 |        0.149 |        2.402 |        2.551
       3.000 |        0.145 |        2.008 |        2.153
       9.000 |        0.188 |        1.242 |        1.430
       3.000 |        0.148 |        3.334 |        3.482
       7.000 |        0.163 |        4.076 |        4.238
       8.000 |        0.149 |        3.145 |        3.294
       8.000 |        0.146 |        1.829 |        1.974
      11.000 |        0.250 |        0.721 |        0.971
       8.000 |        0.145 |        1.251 |        1.396
      11.000 |        0.148 |        2.549 |        2.697
      11.000 |        0.149 |        1.902 |        2.051
       9.000 |        0.142 |        2.196 |        2.338
       9.000 |        0.143 |        2.657 |        2.800
       5.000 |        0.232 |        1.208 |        1.440
       6.000 |        0.259 |        2.858 |        3.118
      12.000 |        0.136 |        1.353 |        1.489
      14.000 |        0.273 |        2.421 |        2.694
      11.000 |        0.289 |        1.689 |        1.979
       7.000 |        0.322 |        0.877 |        1.199
      10.000 |        0.091 |        2.401 |        2.492
       7.000 |        0.137 |        1.188 |        1.325
       7.000 |        0.139 |        2.288 |        2.427
       5.000 |        0.143 |        0.958 |        1.101
       9.000 |        0.136 |        1.102 |        1.238
       5.000 |        0.073 |        1.013 |        1.085
       9.000 |        0.092 |        0.946 |        1.038
       8.000 |        0.094 |        1.249 |        1.342
       5.000 |        0.135 |        2.478 |        2.614
       8.000 |        0.137 |        0.998 |        1.135
       8.000 |        0.139 |        2.068 |        2.207
       4.000 |        0.149 |        1.794 |        1.943
      11.000 |        0.148 |        1.160 |        1.308
       6.000 |        0.181 |        2.108 |        2.289
       8.000 |        0.253 |        1.286 |        1.539
       6.000 |        0.144 |        3.071 |        3.215
       5.000 |        0.160 |        2.372 |        2.533
       7.000 |        0.137 |        1.641 |        1.778
      11.000 |        0.138 |        2.839 |        2.977
       9.000 |        0.180 |        3.073 |        3.253
       5.000 |        0.149 |        0.870 |        1.019
      12.000 |        0.219 |        2.417 |        2.636
