   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.126 |        1.340 |        1.466
       8.000 |        0.139 |        3.772 |        3.911
      11.000 |        0.138 |        1.395 |        1.533
      11.000 |        0.143 |        0.934 |        1.077
       7.000 |        0.276 |        4.101 |        4.377
       9.000 |        0.135 |        0.625 |        0.761
       6.000 |        0.134 |        0.709 |        0.843
      12.000 |        0.148 |        2.195 |        2.342
       8.000 |        0.130 |        1.671 |        1.800
       9.000 |        0.134 |        0.735 |        0.869
       6.000 |        0.291 |        1.188 |        1.479
      12.000 |        0.177 |        0.620 |        0.797
      10.000 |        0.135 |        2.050 |        2.184
      10.000 |        0.152 |        3.415 |        3.567
       4.000 |        0.134 |        0.731 |        0.865
      11.000 |        0.157 |        0.976 |        1.133
       7.000 |        0.146 |        0.849 |        0.995
       9.000 |        0.149 |        1.039 |        1.188
       6.000 |        0.181 |        0.778 |        0.959
      11.000 |        0.135 |        1.100 |        1.235
       8.000 |        0.135 |        2.191 |        2.326
       7.000 |        0.134 |        0.806 |        0.941
       7.000 |        0.159 |        1.475 |        1.634
       6.000 |        0.151 |        2.188 |        2.339
       5.000 |        0.135 |        0.834 |        0.969
      10.000 |        0.149 |        1.397 |        1.546
       7.000 |        0.147 |        0.980 |        1.127
       6.000 |        0.147 |        0.772 |        0.919
       8.000 |        0.144 |        1.223 |        1.367
      12.000 |        0.146 |        1.629 |        1.775
       9.000 |        0.134 |        2.747 |        2.881
      11.000 |        0.089 |        1.847 |        1.936
       8.000 |        0.134 |        0.875 |        1.009
      14.000 |        0.146 |        0.798 |        0.945
      11.000 |        0.231 |        0.837 |        1.068
       7.000 |        0.150 |        0.692 |        0.842
      10.000 |        0.089 |        0.921 |        1.010
      12.000 |        0.145 |        0.673 |        0.819
      12.000 |        0.151 |        1.919 |        2.070
       9.000 |        0.135 |        1.982 |        2.117
      12.000 |        0.163 |        1.123 |        1.285
       7.000 |        0.147 |        0.796 |        0.943
      10.000 |        0.136 |        0.809 |        0.945
      10.000 |        0.281 |        1.252 |        1.533
      14.000 |        0.146 |        4.063 |        4.210
      10.000 |        0.294 |        0.585 |        0.879
       9.000 |        0.149 |        1.382 |        1.530
       7.000 |        0.131 |        0.891 |        1.022
       5.000 |        0.150 |        1.331 |        1.481
      10.000 |        0.137 |        2.453 |        2.590
       4.000 |        0.088 |        0.992 |        1.079
       6.000 |        0.193 |        0.959 |        1.152
      15.000 |        0.296 |        1.871 |        2.167
      10.000 |        0.139 |        4.070 |        4.209
       9.000 |        0.146 |        1.528 |        1.674
      10.000 |        0.087 |        2.461 |        2.549
       8.000 |        0.097 |        3.607 |        3.704
       6.000 |        0.146 |        2.485 |        2.631
      12.000 |        0.126 |        0.735 |        0.861
       7.000 |        0.145 |        1.323 |        1.467
      14.000 |        0.140 |        1.652 |        1.792
       7.000 |        0.133 |        3.507 |        3.641
       8.000 |        0.218 |        0.721 |        0.939
      11.000 |        0.126 |        0.754 |        0.880
       8.000 |        0.218 |        1.226 |        1.443
      10.000 |        0.135 |        4.224 |        4.359
      10.000 |        0.126 |        1.105 |        1.232
      11.000 |        0.147 |        3.860 |        4.007
      10.000 |        0.095 |        1.327 |        1.423
       6.000 |        0.144 |        1.980 |        2.124
       5.000 |        0.145 |        1.201 |        1.346
       8.000 |        0.286 |        1.723 |        2.008
       6.000 |        0.138 |        1.633 |        1.771
       7.000 |        0.288 |        2.466 |        2.754
      13.000 |        0.293 |        2.856 |        3.148
       5.000 |        0.132 |        1.267 |        1.399
       6.000 |        0.136 |        2.086 |        2.222
      10.000 |        0.134 |        2.730 |        2.865
      10.000 |        0.164 |        0.979 |        1.143
      11.000 |        0.134 |        2.076 |        2.210
       9.000 |        0.090 |        1.316 |        1.405
       5.000 |        0.126 |        0.619 |        0.745
      11.000 |        0.126 |        2.230 |        2.357
      11.000 |        0.282 |        2.594 |        2.876
       5.000 |        0.289 |        1.387 |        1.677
       7.000 |        0.145 |        0.818 |        0.963
       7.000 |        0.150 |        1.196 |        1.347
       9.000 |        0.135 |        1.462 |        1.597
       7.000 |        0.153 |        0.901 |        1.054
       7.000 |        0.147 |        0.783 |        0.930
       9.000 |        0.154 |        1.177 |        1.331
       4.000 |        0.135 |        0.850 |        0.986
       6.000 |        0.151 |        0.659 |        0.811
       7.000 |        0.131 |        1.548 |        1.680
      12.000 |        0.150 |        1.948 |        2.098
       8.000 |        0.147 |        0.884 |        1.030
      12.000 |        0.135 |        3.123 |        3.258
       9.000 |        0.135 |        0.697 |        0.831
       9.000 |        0.134 |        0.914 |        1.047
      10.000 |        0.133 |        0.832 |        0.966
       6.000 |        0.134 |        0.999 |        1.133
       8.000 |        0.152 |        1.594 |        1.746
       3.000 |        0.137 |        1.612 |        1.748
       9.000 |        0.144 |        1.339 |        1.483
       3.000 |        0.146 |        3.257 |        3.403
       7.000 |        0.317 |        3.771 |        4.088
       8.000 |        0.135 |        3.222 |        3.356
       8.000 |        0.141 |        2.026 |        2.168
       8.000 |        0.133 |        0.879 |        1.011
      11.000 |        0.455 |        0.908 |        1.363
      11.000 |        0.079 |        1.590 |        1.669
      11.000 |        0.271 |        3.250 |        3.521
       9.000 |        0.140 |        1.873 |        2.013
       5.000 |        0.137 |        0.845 |        0.982
       9.000 |        0.233 |        2.438 |        2.672
       6.000 |        0.087 |        2.733 |        2.820
      12.000 |        0.124 |        0.938 |        1.063
      11.000 |        0.225 |        1.144 |        1.369
       7.000 |        0.091 |        0.840 |        0.930
      14.000 |        0.241 |        2.738 |        2.979
      10.000 |        0.139 |        2.132 |        2.272
       7.000 |        0.086 |        0.838 |        0.924
       5.000 |        0.127 |        0.811 |        0.938
       7.000 |        0.168 |        2.618 |        2.787
       9.000 |        0.130 |        0.761 |        0.891
       5.000 |        0.126 |        0.733 |        0.858
       9.000 |        0.139 |        0.762 |        0.900
       5.000 |        0.240 |        1.919 |        2.159
       8.000 |        0.342 |        1.033 |        1.375
       8.000 |        0.089 |        0.869 |        0.958
       8.000 |        0.105 |        1.409 |        1.514
       4.000 |        0.126 |        1.979 |        2.105
