   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.109 |        3.120 |        3.229
       9.000 |        0.153 |        1.173 |        1.326
      11.000 |        0.142 |        1.145 |        1.288
       7.000 |        0.140 |        3.162 |        3.302
      11.000 |        0.125 |        0.721 |        0.847
       9.000 |        0.143 |        0.542 |        0.685
       6.000 |        0.129 |        0.547 |        0.676
      12.000 |        0.145 |        1.835 |        1.981
       8.000 |        0.149 |        1.560 |        1.709
       9.000 |        0.143 |        0.795 |        0.938
       6.000 |        0.174 |        1.363 |        1.537
      12.000 |        0.149 |        0.606 |        0.754
      10.000 |        0.151 |        1.964 |        2.115
      10.000 |        0.131 |        1.575 |        1.706
       4.000 |        0.128 |        0.568 |        0.696
      11.000 |        0.174 |        0.661 |        0.835
       7.000 |        0.150 |        0.595 |        0.745
       9.000 |        0.128 |        0.712 |        0.840
       6.000 |        0.130 |        0.604 |        0.734
      11.000 |        0.148 |        1.078 |        1.226
       8.000 |        0.127 |        1.718 |        1.845
       7.000 |        0.128 |        0.610 |        0.738
       7.000 |        0.144 |        1.784 |        1.929
       6.000 |        0.154 |        1.941 |        2.094
       5.000 |        0.140 |        0.719 |        0.858
      10.000 |        0.193 |        0.803 |        0.996
       7.000 |        0.146 |        0.863 |        1.008
       6.000 |        0.286 |        0.666 |        0.952
       8.000 |        0.129 |        0.789 |        0.919
      12.000 |        0.129 |        1.192 |        1.322
       9.000 |        0.146 |        2.207 |        2.353
      11.000 |        0.158 |        1.469 |        1.627
       8.000 |        0.146 |        0.709 |        0.855
      14.000 |        0.127 |        0.557 |        0.683
      11.000 |        0.148 |        0.915 |        1.063
       7.000 |        0.145 |        0.706 |        0.851
      10.000 |        0.143 |        0.830 |        0.973
      12.000 |        0.168 |        0.451 |        0.619
      12.000 |        0.146 |        1.469 |        1.615
       9.000 |        0.128 |        1.613 |        1.741
      12.000 |        0.179 |        0.860 |        1.039
       7.000 |        0.130 |        0.589 |        0.719
      14.000 |        0.148 |        3.123 |        3.271
      10.000 |        0.128 |        0.946 |        1.074
      10.000 |        0.224 |        0.604 |        0.827
      10.000 |        0.146 |        0.602 |        0.748
       9.000 |        0.149 |        1.456 |        1.605
       7.000 |        0.146 |        0.718 |        0.864
       5.000 |        0.249 |        0.832 |        1.081
      10.000 |        0.128 |        1.851 |        1.979
      10.000 |        0.153 |        3.218 |        3.370
      15.000 |        0.180 |        1.482 |        1.662
