   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.157 |        1.196 |        1.353
       8.000 |        0.138 |        3.715 |        3.853
      11.000 |        0.146 |        1.307 |        1.452
       7.000 |        0.129 |        3.304 |        3.433
      11.000 |        0.141 |        0.823 |        0.964
       9.000 |        0.148 |        0.679 |        0.827
       6.000 |        0.147 |        0.632 |        0.779
       8.000 |        0.147 |        1.647 |        1.794
       6.000 |        0.131 |        1.088 |        1.219
       9.000 |        0.288 |        0.677 |        0.966
      12.000 |        0.175 |        3.133 |        3.308
      12.000 |        0.132 |        0.555 |        0.688
      10.000 |        0.143 |        1.979 |        2.122
      10.000 |        0.145 |        2.191 |        2.336
       4.000 |        0.149 |        0.828 |        0.977
      11.000 |        0.137 |        0.751 |        0.888
       7.000 |        0.132 |        0.660 |        0.792
       9.000 |        0.134 |        0.847 |        0.981
       6.000 |        0.131 |        0.694 |        0.824
      11.000 |        0.146 |        1.197 |        1.343
       8.000 |        0.146 |        1.933 |        2.078
       7.000 |        0.146 |        0.792 |        0.939
       7.000 |        0.152 |        2.101 |        2.253
       6.000 |        0.149 |        2.119 |        2.268
       5.000 |        0.132 |        0.756 |        0.887
      10.000 |        0.159 |        1.047 |        1.206
       7.000 |        0.131 |        0.734 |        0.865
       6.000 |        0.146 |        0.734 |        0.880
       8.000 |        0.133 |        0.953 |        1.086
      12.000 |        0.144 |        1.516 |        1.660
       9.000 |        0.132 |        2.639 |        2.771
      11.000 |        0.133 |        1.425 |        1.559
       8.000 |        0.146 |        0.873 |        1.019
      14.000 |        0.146 |        0.677 |        0.823
      11.000 |        0.157 |        0.987 |        1.144
       7.000 |        0.148 |        0.791 |        0.939
      10.000 |        0.145 |        0.991 |        1.136
      12.000 |        0.173 |        0.550 |        0.724
      12.000 |        0.149 |        1.812 |        1.961
       9.000 |        0.145 |        1.843 |        1.988
      12.000 |        0.171 |        1.102 |        1.273
       7.000 |        0.145 |        0.795 |        0.940
      14.000 |        0.144 |        3.388 |        3.531
      10.000 |        0.234 |        0.707 |        0.941
      10.000 |        0.148 |        1.203 |        1.350
      10.000 |        0.145 |        0.600 |        0.745
       9.000 |        0.150 |        1.655 |        1.805
       7.000 |        0.141 |        0.790 |        0.931
       5.000 |        0.254 |        0.898 |        1.152
      10.000 |        0.132 |        2.412 |        2.544
      10.000 |        0.148 |        3.206 |        3.354
       4.000 |        0.130 |        0.973 |        1.103
       6.000 |        0.276 |        0.932 |        1.208
      15.000 |        0.379 |        1.851 |        2.230
       9.000 |        0.130 |        1.026 |        1.156
      10.000 |        0.085 |        2.032 |        2.117
       8.000 |        0.147 |        3.380 |        3.527
       6.000 |        0.254 |        1.724 |        1.978
      12.000 |        0.156 |        0.848 |        1.004
       7.000 |        0.143 |        0.929 |        1.072
      14.000 |        0.145 |        1.442 |        1.586
       8.000 |        0.145 |        0.839 |        0.984
      10.000 |        0.127 |        3.251 |        3.378
       8.000 |        0.153 |        1.128 |        1.281
      11.000 |        0.272 |        0.769 |        1.040
       7.000 |        0.173 |        5.554 |        5.727
      10.000 |        0.142 |        1.212 |        1.354
      11.000 |        0.129 |        3.416 |        3.545
      10.000 |        0.132 |        1.201 |        1.333
       6.000 |        0.132 |        1.878 |        2.009
       8.000 |        0.144 |        1.117 |        1.260
       5.000 |        0.138 |        1.076 |        1.214
       7.000 |        0.130 |        1.893 |        2.023
      13.000 |        0.223 |        2.207 |        2.429
       6.000 |        0.129 |        1.481 |        1.611
       5.000 |        0.134 |        1.147 |        1.281
      10.000 |        0.131 |        2.508 |        2.640
       6.000 |        0.152 |        2.981 |        3.133
      11.000 |        0.214 |        1.633 |        1.847
      10.000 |        0.272 |        1.066 |        1.338
       9.000 |        0.132 |        1.296 |        1.428
       5.000 |        0.122 |        0.554 |        0.676
       5.000 |        0.138 |        1.078 |        1.215
      11.000 |        0.282 |        2.184 |        2.466
      11.000 |        0.431 |        2.536 |        2.967
       7.000 |        0.139 |        0.924 |        1.062
       7.000 |        0.137 |        1.233 |        1.370
       9.000 |        0.147 |        1.406 |        1.553
       7.000 |        0.153 |        0.971 |        1.124
       7.000 |        0.151 |        0.853 |        1.004
       9.000 |        0.159 |        1.103 |        1.262
       4.000 |        0.133 |        0.768 |        0.901
       6.000 |        0.132 |        0.545 |        0.677
      12.000 |        0.147 |        1.737 |        1.884
       7.000 |        0.256 |        1.590 |        1.846
       8.000 |        0.132 |        0.642 |        0.774
      12.000 |        0.129 |        3.058 |        3.187
       9.000 |        0.148 |        0.688 |        0.835
       9.000 |        0.132 |        0.869 |        1.001
      10.000 |        0.145 |        0.868 |        1.013
       6.000 |        0.145 |        0.999 |        1.144
       8.000 |        0.143 |        1.516 |        1.659
       3.000 |        0.129 |        1.486 |        1.616
       9.000 |        0.146 |        1.174 |        1.320
       3.000 |        0.146 |        3.050 |        3.197
       7.000 |        0.147 |        5.898 |        6.045
       8.000 |        0.148 |        2.575 |        2.723
       8.000 |        0.172 |        1.412 |        1.584
      11.000 |        0.150 |        0.866 |        1.015
       8.000 |        0.249 |        0.794 |        1.043
      11.000 |        0.154 |        3.016 |        3.170
      11.000 |        0.145 |        1.608 |        1.753
       9.000 |        0.146 |        1.804 |        1.950
       9.000 |        0.144 |        2.242 |        2.386
       5.000 |        0.160 |        0.867 |        1.028
       6.000 |        0.254 |        2.419 |        2.673
      12.000 |        0.150 |        1.016 |        1.166
      14.000 |        0.114 |        2.271 |        2.385
      11.000 |        0.163 |        1.587 |        1.750
       7.000 |        0.234 |        0.652 |        0.887
      10.000 |        0.129 |        1.926 |        2.055
       7.000 |        0.125 |        0.783 |        0.908
       5.000 |        0.086 |        0.731 |        0.817
       7.000 |        0.188 |        2.463 |        2.650
       9.000 |        0.100 |        0.685 |        0.785
       5.000 |        0.124 |        0.644 |        0.767
       9.000 |        0.124 |        0.650 |        0.774
       5.000 |        0.148 |        1.872 |        2.020
       8.000 |        0.283 |        0.950 |        1.233
       8.000 |        0.106 |        0.904 |        1.010
       8.000 |        0.181 |        1.358 |        1.539
       4.000 |        0.134 |        1.880 |        2.014
      11.000 |        0.188 |        0.732 |        0.919
       8.000 |        0.136 |        0.953 |        1.089
       6.000 |        0.144 |        2.717 |        2.861
       5.000 |        0.244 |        1.953 |        2.197
       6.000 |        0.147 |        3.607 |        3.754
       7.000 |        0.235 |        1.166 |        1.401
