   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.140 |        3.505 |        3.645
       9.000 |        0.094 |        1.635 |        1.729
      11.000 |        0.133 |        1.615 |        1.748
       7.000 |        0.130 |        4.039 |        4.169
      11.000 |        0.150 |        1.180 |        1.329
       9.000 |        0.150 |        0.826 |        0.975
       6.000 |        0.145 |        0.848 |        0.993
      12.000 |        0.148 |        2.765 |        2.913
       9.000 |        0.143 |        0.820 |        0.962
       8.000 |        0.165 |        2.077 |        2.241
       6.000 |        0.270 |        1.308 |        1.578
      12.000 |        0.147 |        0.789 |        0.935
      10.000 |        0.161 |        2.949 |        3.111
      10.000 |        0.150 |        2.445 |        2.594
       4.000 |        0.166 |        0.878 |        1.043
      11.000 |        0.183 |        0.979 |        1.161
       7.000 |        0.141 |        0.865 |        1.006
       9.000 |        0.142 |        1.123 |        1.265
       6.000 |        0.146 |        1.005 |        1.151
      11.000 |        0.135 |        1.394 |        1.529
       8.000 |        0.140 |        2.368 |        2.508
       7.000 |        0.180 |        0.903 |        1.083
       7.000 |        0.147 |        1.913 |        2.060
       6.000 |        0.140 |        2.170 |        2.310
       5.000 |        0.142 |        1.022 |        1.164
      10.000 |        0.141 |        1.294 |        1.435
       7.000 |        0.141 |        0.961 |        1.103
       6.000 |        0.276 |        0.824 |        1.099
       8.000 |        0.141 |        0.926 |        1.067
       9.000 |        0.142 |        2.405 |        2.547
      12.000 |        0.247 |        1.950 |        2.197
      11.000 |        0.145 |        2.245 |        2.391
       8.000 |        0.148 |        1.135 |        1.283
      14.000 |        0.153 |        0.789 |        0.942
      11.000 |        0.157 |        0.919 |        1.075
       7.000 |        0.143 |        0.775 |        0.918
      10.000 |        0.163 |        1.217 |        1.380
      12.000 |        0.152 |        0.704 |        0.856
      12.000 |        0.141 |        2.093 |        2.234
       9.000 |        0.146 |        2.021 |        2.167
      12.000 |        0.152 |        1.093 |        1.244
       7.000 |        0.147 |        0.983 |        1.131
      10.000 |        0.145 |        0.868 |        1.013
      10.000 |        0.241 |        1.351 |        1.592
      10.000 |        0.168 |        0.645 |        0.814
      14.000 |        0.149 |        4.620 |        4.769
       9.000 |        0.132 |        1.495 |        1.627
       7.000 |        0.140 |        1.070 |        1.210
       5.000 |        0.162 |        1.261 |        1.423
      10.000 |        0.142 |        2.423 |        2.565
       4.000 |        0.138 |        1.267 |        1.404
      10.000 |        0.268 |        3.969 |        4.237
       6.000 |        0.377 |        1.342 |        1.718
      15.000 |        0.465 |        2.307 |        2.773
       9.000 |        0.150 |        1.665 |        1.815
      10.000 |        0.136 |        2.417 |        2.553
       6.000 |        0.093 |        2.050 |        2.143
       8.000 |        0.146 |        3.910 |        4.056
      12.000 |        0.138 |        0.694 |        0.832
       7.000 |        0.144 |        1.210 |        1.354
      14.000 |        0.091 |        2.014 |        2.105
       7.000 |        0.224 |        3.198 |        3.422
       8.000 |        0.132 |        0.854 |        0.986
       8.000 |        0.148 |        1.094 |        1.242
      11.000 |        0.151 |        0.859 |        1.009
      10.000 |        0.089 |        4.503 |        4.593
      10.000 |        0.138 |        1.386 |        1.524
      11.000 |        0.147 |        4.562 |        4.709
      10.000 |        0.150 |        1.659 |        1.809
       6.000 |        0.143 |        2.570 |        2.713
       8.000 |        0.149 |        1.296 |        1.445
       5.000 |        0.146 |        1.526 |        1.672
       7.000 |        0.155 |        2.178 |        2.333
      13.000 |        0.144 |        2.615 |        2.758
       6.000 |        0.142 |        2.031 |        2.172
       5.000 |        0.141 |        1.537 |        1.678
       6.000 |        0.137 |        1.970 |        2.108
      10.000 |        0.145 |        1.200 |        1.345
      10.000 |        0.149 |        3.675 |        3.825
      11.000 |        0.146 |        2.678 |        2.824
       9.000 |        0.149 |        1.507 |        1.656
       5.000 |        0.133 |        0.731 |        0.864
      11.000 |        0.256 |        2.089 |        2.346
      11.000 |        0.399 |        2.454 |        2.853
       5.000 |        0.361 |        1.248 |        1.609
       7.000 |        0.144 |        0.950 |        1.094
       7.000 |        0.147 |        1.458 |        1.605
       9.000 |        0.146 |        1.712 |        1.858
       7.000 |        0.147 |        1.088 |        1.235
       7.000 |        0.147 |        0.867 |        1.014
       9.000 |        0.150 |        1.425 |        1.576
       4.000 |        0.147 |        1.096 |        1.243
       6.000 |        0.146 |        0.526 |        0.672
      12.000 |        0.149 |        1.485 |        1.634
       7.000 |        0.147 |        2.005 |        2.152
       8.000 |        0.141 |        0.822 |        0.964
      12.000 |        0.141 |        3.125 |        3.265
       9.000 |        0.145 |        0.897 |        1.042
       9.000 |        0.141 |        1.171 |        1.311
      10.000 |        0.162 |        0.917 |        1.078
       6.000 |        0.139 |        1.232 |        1.371
       8.000 |        0.149 |        2.015 |        2.164
       3.000 |        0.144 |        2.009 |        2.153
       9.000 |        0.149 |        1.589 |        1.738
       3.000 |        0.159 |        3.595 |        3.754
       7.000 |        0.155 |        4.356 |        4.511
       8.000 |        0.141 |        3.527 |        3.668
       8.000 |        0.145 |        1.845 |        1.990
      11.000 |        0.142 |        0.971 |        1.113
       8.000 |        0.146 |        1.066 |        1.212
      11.000 |        0.150 |        3.083 |        3.233
      11.000 |        0.146 |        1.992 |        2.138
       9.000 |        0.149 |        2.142 |        2.292
       5.000 |        0.278 |        0.730 |        1.008
       9.000 |        0.144 |        2.629 |        2.773
      12.000 |        0.092 |        1.157 |        1.249
      11.000 |        0.155 |        1.480 |        1.635
       6.000 |        0.255 |        3.461 |        3.717
       7.000 |        0.219 |        0.754 |        0.974
      14.000 |        0.488 |        2.526 |        3.014
       7.000 |        0.131 |        0.970 |        1.101
      10.000 |        0.241 |        2.609 |        2.850
       5.000 |        0.086 |        1.053 |        1.140
       7.000 |        0.308 |        2.682 |        2.989
       9.000 |        0.132 |        0.898 |        1.030
       5.000 |        0.139 |        0.910 |        1.049
       9.000 |        0.138 |        0.876 |        1.013
       8.000 |        0.132 |        1.272 |        1.403
       5.000 |        0.090 |        2.544 |        2.634
       8.000 |        0.159 |        0.879 |        1.038
       8.000 |        0.173 |        1.703 |        1.876
       4.000 |        0.127 |        2.189 |        2.316
      11.000 |        0.219 |        0.996 |        1.215
       8.000 |        0.186 |        1.058 |        1.245
       6.000 |        0.138 |        2.635 |        2.772
       6.000 |        0.143 |        3.604 |        3.748
       5.000 |        0.135 |        2.420 |        2.555
       7.000 |        0.175 |        1.405 |        1.580
      11.000 |        0.132 |        2.909 |        3.041
       9.000 |        0.150 |        3.301 |        3.451
       5.000 |        0.160 |        0.746 |        0.905
      12.000 |        0.144 |        2.761 |        2.905
      14.000 |        0.140 |        0.908 |        1.047
      13.000 |        0.149 |        3.150 |        3.299
       8.000 |        0.157 |        4.409 |        4.567
       9.000 |        0.159 |        3.707 |        3.866
      10.000 |        0.154 |        1.117 |        1.271
      10.000 |        0.148 |        0.871 |        1.019
       7.000 |        0.147 |        1.110 |        1.257
      10.000 |        0.203 |        1.075 |        1.278
      12.000 |        0.420 |        1.449 |        1.869
       8.000 |        0.147 |        4.351 |        4.498
      11.000 |        0.148 |        2.247 |        2.395
       8.000 |        0.145 |        1.501 |        1.646
       8.000 |        0.147 |        1.757 |        1.904
      11.000 |        0.144 |        0.940 |        1.085
       7.000 |        0.140 |        1.066 |        1.206
      12.000 |        0.146 |        1.131 |        1.277
       6.000 |        0.150 |        0.938 |        1.087
       9.000 |        0.146 |        1.251 |        1.397
       4.000 |        0.312 |        1.975 |        2.287
      10.000 |        0.389 |        2.730 |        3.119
       7.000 |        0.228 |        1.131 |        1.358
       9.000 |        0.154 |        3.208 |        3.362
       5.000 |        0.282 |        1.328 |        1.610
       8.000 |        0.179 |        1.170 |        1.349
       7.000 |        0.088 |        3.009 |        3.097
       8.000 |        0.145 |        1.727 |        1.872
       8.000 |        0.131 |        1.341 |        1.472
      10.000 |        0.139 |        3.910 |        4.048
       6.000 |        0.130 |        0.833 |        0.963
       9.000 |        0.092 |        1.659 |        1.751
       7.000 |        0.165 |        1.192 |        1.356
       9.000 |        0.161 |        2.085 |        2.245
      10.000 |        0.139 |        0.866 |        1.005
      11.000 |        0.170 |        4.769 |        4.938
       8.000 |        0.146 |        3.022 |        3.168
       9.000 |        0.143 |        0.568 |        0.710
       8.000 |        0.143 |        1.125 |        1.269
       7.000 |        0.144 |        1.607 |        1.751
       8.000 |        0.142 |        1.232 |        1.374
       5.000 |        0.138 |        0.861 |        0.999
       6.000 |        0.148 |        1.291 |        1.439
      11.000 |        0.154 |        1.046 |        1.200
      10.000 |        0.140 |        1.974 |        2.114
      11.000 |        0.143 |        0.741 |        0.884
       4.000 |        0.152 |        0.745 |        0.897
       7.000 |        0.148 |        1.598 |        1.746
      11.000 |        0.143 |        0.878 |        1.021
      11.000 |        0.118 |        0.884 |        1.002
      10.000 |        0.138 |        1.185 |        1.323
       9.000 |        0.141 |        3.836 |        3.977
      11.000 |        0.149 |        1.568 |        1.716
       7.000 |        0.147 |        1.034 |        1.181
       8.000 |        0.149 |        1.794 |        1.943
       9.000 |        0.206 |        1.639 |        1.844
      11.000 |        0.143 |        3.756 |        3.899
       3.000 |        0.139 |        1.082 |        1.221
       4.000 |        0.152 |        2.519 |        2.671
       7.000 |        0.047 |        0.941 |        0.988
       6.000 |        0.300 |        2.471 |        2.771
       6.000 |        0.152 |        4.162 |        4.314
      11.000 |        0.142 |        1.598 |        1.740
