   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.095 |        2.914 |        3.009
      11.000 |        0.122 |        1.040 |        1.162
       9.000 |        0.146 |        1.868 |        2.014
       7.000 |        0.121 |        3.045 |        3.166
      11.000 |        0.128 |        0.627 |        0.755
       9.000 |        0.150 |        0.754 |        0.904
       6.000 |        0.145 |        0.715 |        0.860
      12.000 |        0.139 |        1.522 |        1.661
       8.000 |        0.129 |        1.398 |        1.527
       6.000 |        0.150 |        0.907 |        1.057
       9.000 |        0.155 |        0.613 |        0.768
      12.000 |        0.146 |        0.524 |        0.670
      10.000 |        0.144 |        1.769 |        1.913
      10.000 |        0.129 |        1.577 |        1.706
       4.000 |        0.142 |        0.929 |        1.071
      11.000 |        0.169 |        0.844 |        1.013
       7.000 |        0.145 |        0.642 |        0.787
       9.000 |        0.130 |        0.775 |        0.904
       6.000 |        0.127 |        0.648 |        0.776
      11.000 |        0.128 |        0.885 |        1.013
       8.000 |        0.148 |        1.698 |        1.846
       7.000 |        0.126 |        0.673 |        0.798
       7.000 |        0.148 |        1.442 |        1.590
       6.000 |        0.148 |        1.710 |        1.858
       5.000 |        0.129 |        0.688 |        0.817
      10.000 |        0.147 |        0.870 |        1.017
       6.000 |        0.148 |        0.622 |        0.770
       7.000 |        0.147 |        1.053 |        1.199
       8.000 |        0.146 |        0.845 |        0.990
      12.000 |        0.128 |        1.087 |        1.214
       9.000 |        0.136 |        2.111 |        2.247
      11.000 |        0.139 |        1.511 |        1.650
       8.000 |        0.148 |        0.888 |        1.036
      14.000 |        0.128 |        0.613 |        0.741
      11.000 |        0.184 |        0.665 |        0.849
       7.000 |        0.156 |        0.535 |        0.690
      10.000 |        0.129 |        0.763 |        0.892
      12.000 |        0.145 |        0.564 |        0.708
      12.000 |        0.147 |        1.590 |        1.738
       9.000 |        0.151 |        3.035 |        3.186
      12.000 |        0.144 |        0.985 |        1.130
       7.000 |        0.144 |        0.790 |        0.934
      14.000 |        0.145 |        2.960 |        3.105
      10.000 |        0.128 |        1.031 |        1.160
      10.000 |        0.239 |        0.678 |        0.917
      10.000 |        0.133 |        0.498 |        0.632
       9.000 |        0.145 |        1.178 |        1.323
       7.000 |        0.131 |        0.758 |        0.889
       5.000 |        0.190 |        0.905 |        1.095
      10.000 |        0.160 |        1.822 |        1.982
      10.000 |        0.129 |        2.966 |        3.094
       6.000 |        0.084 |        0.854 |        0.938
       4.000 |        0.140 |        1.100 |        1.240
      15.000 |        0.173 |        2.589 |        2.762
       8.000 |        0.145 |        2.676 |        2.821
       9.000 |        0.250 |        1.031 |        1.281
      10.000 |        0.147 |        1.911 |        2.058
       6.000 |        0.130 |        1.676 |        1.806
      12.000 |        0.084 |        0.599 |        0.683
       7.000 |        0.119 |        0.747 |        0.866
      14.000 |        0.131 |        1.163 |        1.294
       7.000 |        0.145 |        2.833 |        2.977
       8.000 |        0.147 |        0.711 |        0.858
      10.000 |        0.137 |        3.071 |        3.208
      11.000 |        0.122 |        0.642 |        0.764
       8.000 |        0.173 |        1.145 |        1.319
      10.000 |        0.130 |        0.943 |        1.072
      10.000 |        0.147 |        1.131 |        1.277
       6.000 |        0.144 |        1.548 |        1.691
      11.000 |        0.145 |        5.889 |        6.034
       8.000 |        0.145 |        1.052 |        1.197
       5.000 |        0.126 |        0.998 |        1.124
      13.000 |        0.084 |        2.252 |        2.336
       7.000 |        0.202 |        2.095 |        2.296
       6.000 |        0.343 |        1.324 |        1.667
       5.000 |        0.145 |        1.117 |        1.263
       6.000 |        0.161 |        1.622 |        1.783
      10.000 |        0.146 |        2.040 |        2.187
      11.000 |        0.128 |        1.406 |        1.534
      10.000 |        0.139 |        0.891 |        1.030
       9.000 |        0.146 |        1.266 |        1.412
      11.000 |        0.135 |        1.659 |        1.794
       5.000 |        0.131 |        0.536 |        0.667
       5.000 |        0.205 |        0.854 |        1.060
      11.000 |        0.147 |        3.957 |        4.104
       7.000 |        0.146 |        0.785 |        0.931
       7.000 |        0.163 |        0.959 |        1.122
       9.000 |        0.131 |        1.122 |        1.253
       7.000 |        0.147 |        0.755 |        0.902
       7.000 |        0.146 |        0.646 |        0.792
       9.000 |        0.148 |        1.026 |        1.174
       4.000 |        0.151 |        0.719 |        0.870
       6.000 |        0.148 |        0.638 |        0.786
       7.000 |        0.145 |        1.165 |        1.310
      12.000 |        0.182 |        1.482 |        1.664
       8.000 |        0.146 |        0.887 |        1.033
      12.000 |        0.146 |        2.443 |        2.589
       9.000 |        0.146 |        0.727 |        0.873
       9.000 |        0.147 |        0.966 |        1.114
      10.000 |        0.191 |        0.680 |        0.870
       6.000 |        0.132 |        0.842 |        0.973
       8.000 |        0.145 |        1.344 |        1.489
       3.000 |        0.128 |        1.150 |        1.278
       9.000 |        0.147 |        1.040 |        1.187
       3.000 |        0.226 |        2.367 |        2.593
       7.000 |        0.365 |        2.898 |        3.263
       8.000 |        0.145 |        2.500 |        2.644
       8.000 |        0.145 |        2.021 |        2.166
      11.000 |        0.267 |        0.820 |        1.087
       8.000 |        0.146 |        0.792 |        0.938
      11.000 |        0.147 |        2.583 |        2.731
      11.000 |        0.129 |        1.179 |        1.307
       9.000 |        0.127 |        1.411 |        1.538
       9.000 |        0.143 |        1.925 |        2.068
       6.000 |        0.172 |        2.015 |        2.187
       5.000 |        0.175 |        0.696 |        0.870
      12.000 |        0.141 |        0.706 |        0.847
      11.000 |        0.130 |        0.836 |        0.966
      14.000 |        0.146 |        2.326 |        2.472
       7.000 |        0.150 |        0.801 |        0.951
      10.000 |        0.122 |        1.598 |        1.720
       7.000 |        0.122 |        0.679 |        0.801
       7.000 |        0.087 |        2.021 |        2.107
       5.000 |        0.123 |        0.679 |        0.803
       9.000 |        0.121 |        0.629 |        0.750
       5.000 |        0.122 |        0.615 |        0.737
       5.000 |        0.138 |        1.605 |        1.743
       9.000 |        0.182 |        0.633 |        0.815
       8.000 |        0.227 |        0.876 |        1.103
       8.000 |        0.122 |        0.552 |        0.674
       8.000 |        0.171 |        1.050 |        1.221
       4.000 |        0.138 |        1.541 |        1.680
      11.000 |        0.129 |        0.702 |        0.831
       8.000 |        0.084 |        0.745 |        0.829
       5.000 |        0.086 |        1.376 |        1.461
       6.000 |        0.197 |        2.244 |        2.441
       7.000 |        0.139 |        0.964 |        1.102
      11.000 |        0.144 |        2.034 |        2.177
       6.000 |        0.148 |        5.810 |        5.958
       9.000 |        0.152 |        2.400 |        2.552
       5.000 |        0.144 |        0.727 |        0.872
      12.000 |        0.144 |        2.355 |        2.499
       8.000 |        0.161 |        2.581 |        2.742
      13.000 |        0.127 |        1.871 |        1.999
      14.000 |        0.289 |        0.636 |        0.925
       9.000 |        0.150 |        2.517 |        2.668
      10.000 |        0.151 |        0.987 |        1.138
      10.000 |        0.172 |        0.662 |        0.834
      12.000 |        0.152 |        0.938 |        1.090
       7.000 |        0.285 |        0.734 |        1.019
      10.000 |        0.147 |        1.091 |        1.238
       8.000 |        0.129 |        3.130 |        3.259
