   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.111 |        3.415 |        3.527
       9.000 |        0.210 |        1.371 |        1.582
      11.000 |        0.125 |        1.335 |        1.460
       7.000 |        0.123 |        3.657 |        3.780
      11.000 |        0.133 |        0.838 |        0.971
       9.000 |        0.156 |        0.624 |        0.780
       6.000 |        0.137 |        0.703 |        0.840
      12.000 |        0.137 |        2.175 |        2.312
       8.000 |        0.150 |        1.725 |        1.875
       6.000 |        0.191 |        1.101 |        1.291
       9.000 |        0.273 |        0.738 |        1.011
      12.000 |        0.139 |        0.647 |        0.786
      10.000 |        0.133 |        1.890 |        2.023
      10.000 |        0.152 |        3.441 |        3.593
       4.000 |        0.137 |        0.732 |        0.869
      11.000 |        0.189 |        0.903 |        1.092
       7.000 |        0.147 |        0.784 |        0.930
       9.000 |        0.135 |        0.932 |        1.067
       6.000 |        0.138 |        0.774 |        0.911
      11.000 |        0.147 |        1.250 |        1.398
       8.000 |        0.137 |        2.346 |        2.483
       7.000 |        0.261 |        0.768 |        1.028
       7.000 |        0.134 |        1.486 |        1.619
       6.000 |        0.137 |        1.945 |        2.082
       5.000 |        0.133 |        0.836 |        0.968
      10.000 |        0.150 |        1.398 |        1.548
       7.000 |        0.136 |        0.816 |        0.952
       6.000 |        0.241 |        0.676 |        0.918
       8.000 |        0.145 |        1.111 |        1.256
      12.000 |        0.162 |        1.539 |        1.701
       9.000 |        0.133 |        2.646 |        2.780
      11.000 |        0.149 |        1.948 |        2.097
       8.000 |        0.155 |        0.904 |        1.059
      14.000 |        0.133 |        0.711 |        0.844
      11.000 |        0.210 |        0.759 |        0.968
       7.000 |        0.135 |        0.670 |        0.805
      10.000 |        0.134 |        0.926 |        1.060
      12.000 |        0.166 |        0.685 |        0.851
      12.000 |        0.155 |        1.921 |        2.076
       9.000 |        0.145 |        1.866 |        2.012
      12.000 |        0.145 |        1.162 |        1.307
       7.000 |        0.144 |        0.825 |        0.969
      10.000 |        0.136 |        0.785 |        0.920
      14.000 |        0.250 |        3.597 |        3.847
      10.000 |        0.381 |        1.275 |        1.656
      10.000 |        0.132 |        0.589 |        0.721
       9.000 |        0.146 |        1.268 |        1.414
       7.000 |        0.136 |        0.882 |        1.018
       5.000 |        0.153 |        1.318 |        1.471
      10.000 |        0.135 |        2.707 |        2.842
       4.000 |        0.126 |        0.886 |        1.012
      10.000 |        0.285 |        3.524 |        3.809
       6.000 |        0.374 |        0.897 |        1.272
      15.000 |        0.575 |        1.689 |        2.264
       9.000 |        0.126 |        1.364 |        1.489
       8.000 |        0.239 |        3.128 |        3.367
      10.000 |        0.085 |        2.446 |        2.531
       6.000 |        0.137 |        2.118 |        2.255
      12.000 |        0.090 |        0.716 |        0.806
       7.000 |        0.150 |        1.333 |        1.484
      14.000 |        0.139 |        1.792 |        1.932
       7.000 |        0.145 |        3.094 |        3.239
       8.000 |        0.137 |        0.869 |        1.006
      11.000 |        0.087 |        0.748 |        0.835
       8.000 |        0.152 |        1.233 |        1.385
      10.000 |        0.192 |        3.820 |        4.012
      10.000 |        0.146 |        1.231 |        1.378
      11.000 |        0.145 |        3.466 |        3.612
      10.000 |        0.138 |        1.317 |        1.456
       6.000 |        0.145 |        2.179 |        2.324
       8.000 |        0.152 |        1.716 |        1.868
       5.000 |        0.226 |        1.301 |        1.527
       6.000 |        0.137 |        1.471 |        1.607
       7.000 |        0.146 |        2.458 |        2.604
      13.000 |        0.213 |        2.777 |        2.991
       5.000 |        0.150 |        1.429 |        1.578
       6.000 |        0.133 |        1.897 |        2.030
      10.000 |        0.149 |        2.608 |        2.757
      10.000 |        0.133 |        0.978 |        1.111
      11.000 |        0.146 |        2.271 |        2.417
       9.000 |        0.138 |        1.180 |        1.318
       5.000 |        0.126 |        0.623 |        0.749
       5.000 |        0.138 |        1.109 |        1.247
      11.000 |        0.161 |        2.900 |        3.061
      11.000 |        0.167 |        3.543 |        3.709
       7.000 |        0.145 |        0.955 |        1.101
       7.000 |        0.147 |        1.214 |        1.361
       9.000 |        0.136 |        1.296 |        1.432
       7.000 |        0.166 |        0.909 |        1.075
       7.000 |        0.150 |        0.695 |        0.845
       9.000 |        0.173 |        1.066 |        1.239
       4.000 |        0.161 |        0.849 |        1.009
       6.000 |        0.151 |        0.688 |        0.839
       7.000 |        0.147 |        1.583 |        1.731
      12.000 |        0.150 |        2.013 |        2.163
       8.000 |        0.149 |        0.899 |        1.048
      12.000 |        0.133 |        3.152 |        3.285
       9.000 |        0.135 |        0.717 |        0.851
       9.000 |        0.134 |        0.986 |        1.119
      10.000 |        0.137 |        0.790 |        0.927
       6.000 |        0.146 |        1.019 |        1.165
       8.000 |        0.152 |        1.537 |        1.689
       3.000 |        0.137 |        1.646 |        1.783
       3.000 |        0.150 |        2.561 |        2.711
       9.000 |        0.257 |        1.347 |        1.604
       7.000 |        0.233 |        3.323 |        3.555
       8.000 |        0.153 |        2.919 |        3.073
      11.000 |        0.134 |        0.811 |        0.945
