   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       9.000 |        0.144 |        1.921 |        2.065
       8.000 |        0.096 |        4.352 |        4.448
      11.000 |        0.139 |        1.946 |        2.085
      11.000 |        0.144 |        1.278 |        1.422
       7.000 |        0.140 |        5.084 |        5.223
       9.000 |        0.147 |        0.901 |        1.048
       6.000 |        0.144 |        0.990 |        1.135
      12.000 |        0.147 |        3.079 |        3.225
       9.000 |        0.296 |        0.912 |        1.208
       6.000 |        0.321 |        1.512 |        1.833
       8.000 |        0.479 |        2.286 |        2.764
      12.000 |        0.145 |        0.833 |        0.979
      10.000 |        0.151 |        3.432 |        3.583
       4.000 |        0.147 |        0.861 |        1.008
      10.000 |        0.145 |        2.902 |        3.047
      11.000 |        0.162 |        1.140 |        1.302
       7.000 |        0.147 |        1.016 |        1.163
       9.000 |        0.162 |        1.352 |        1.514
       6.000 |        0.213 |        1.102 |        1.315
      11.000 |        0.155 |        1.603 |        1.758
       7.000 |        0.143 |        1.130 |        1.272
       8.000 |        0.204 |        2.870 |        3.073
       7.000 |        0.143 |        2.206 |        2.349
       6.000 |        0.145 |        2.624 |        2.769
       5.000 |        0.158 |        1.086 |        1.244
      10.000 |        0.148 |        1.481 |        1.629
       7.000 |        0.144 |        1.134 |        1.278
       6.000 |        0.359 |        0.930 |        1.289
       8.000 |        0.147 |        1.332 |        1.478
      12.000 |        0.144 |        1.726 |        1.870
       9.000 |        0.148 |        3.119 |        3.267
      11.000 |        0.145 |        2.657 |        2.801
       8.000 |        0.143 |        1.040 |        1.183
      14.000 |        0.144 |        1.029 |        1.173
      11.000 |        0.242 |        1.089 |        1.330
       7.000 |        0.146 |        0.884 |        1.030
      10.000 |        0.153 |        1.221 |        1.374
      12.000 |        0.151 |        0.779 |        0.930
      12.000 |        0.145 |        2.522 |        2.667
       9.000 |        0.148 |        2.258 |        2.407
      12.000 |        0.164 |        1.218 |        1.382
       7.000 |        0.146 |        1.065 |        1.211
      10.000 |        0.143 |        0.999 |        1.142
      10.000 |        0.145 |        1.548 |        1.694
      10.000 |        0.142 |        0.811 |        0.953
      14.000 |        0.147 |        5.271 |        5.418
       9.000 |        0.260 |        1.724 |        1.984
       7.000 |        0.145 |        0.963 |        1.108
       5.000 |        0.255 |        1.085 |        1.340
       4.000 |        0.137 |        1.482 |        1.619
       6.000 |        0.278 |        1.440 |        1.718
      10.000 |        0.277 |        3.882 |        4.159
      15.000 |        0.204 |        2.672 |        2.876
      10.000 |        0.314 |        4.620 |        4.934
       9.000 |        0.144 |        1.542 |        1.686
      10.000 |        0.135 |        2.843 |        2.977
       6.000 |        0.141 |        2.447 |        2.589
       8.000 |        0.147 |        4.568 |        4.716
      12.000 |        0.135 |        0.924 |        1.059
       7.000 |        0.141 |        0.988 |        1.128
      14.000 |        0.140 |        1.554 |        1.693
       8.000 |        0.166 |        0.903 |        1.069
       7.000 |        0.168 |        3.882 |        4.050
      11.000 |        0.137 |        0.864 |        1.001
       8.000 |        0.150 |        1.437 |        1.587
      10.000 |        0.136 |        5.315 |        5.451
      10.000 |        0.188 |        1.648 |        1.836
      11.000 |        0.146 |        3.877 |        4.024
      10.000 |        0.145 |        1.474 |        1.619
       6.000 |        0.150 |        3.065 |        3.214
       8.000 |        0.151 |        1.700 |        1.851
       5.000 |        0.153 |        1.671 |        1.824
       7.000 |        0.144 |        2.873 |        3.018
      13.000 |        0.145 |        3.331 |        3.476
       6.000 |        0.280 |        2.376 |        2.656
       5.000 |        0.145 |        1.902 |        2.047
       6.000 |        0.142 |        2.502 |        2.643
      10.000 |        0.146 |        3.333 |        3.479
      10.000 |        0.146 |        1.349 |        1.495
      11.000 |        0.144 |        3.092 |        3.236
       9.000 |        0.156 |        1.901 |        2.057
       5.000 |        0.137 |        0.881 |        1.018
       5.000 |        0.147 |        1.427 |        1.574
      11.000 |        0.137 |        2.788 |        2.925
      11.000 |        0.231 |        3.190 |        3.422
       7.000 |        0.146 |        1.089 |        1.235
       7.000 |        0.148 |        1.695 |        1.844
       9.000 |        0.145 |        2.213 |        2.359
       7.000 |        0.144 |        1.209 |        1.353
       7.000 |        0.185 |        0.938 |        1.123
       9.000 |        0.169 |        1.263 |        1.432
       4.000 |        0.146 |        1.193 |        1.340
       6.000 |        0.152 |        0.856 |        1.008
      12.000 |        0.143 |        2.185 |        2.328
       7.000 |        0.155 |        2.220 |        2.376
       8.000 |        0.149 |        0.989 |        1.138
      12.000 |        0.146 |        4.093 |        4.239
       9.000 |        0.291 |        0.961 |        1.252
       9.000 |        0.148 |        1.364 |        1.512
      10.000 |        0.146 |        1.182 |        1.328
       6.000 |        0.144 |        1.190 |        1.333
       8.000 |        0.145 |        1.618 |        1.763
       3.000 |        0.139 |        2.407 |        2.546
       9.000 |        0.146 |        1.752 |        1.898
       7.000 |        0.156 |        3.805 |        3.961
       3.000 |        0.145 |        4.362 |        4.507
       8.000 |        0.154 |        5.009 |        5.162
       8.000 |        0.157 |        2.133 |        2.291
      11.000 |        0.148 |        1.140 |        1.288
       8.000 |        0.145 |        1.225 |        1.370
      11.000 |        0.147 |        3.746 |        3.893
      11.000 |        0.148 |        2.345 |        2.493
       5.000 |        0.146 |        1.154 |        1.300
       9.000 |        0.205 |        2.719 |        2.925
      11.000 |        0.143 |        1.303 |        1.446
       9.000 |        0.246 |        3.260 |        3.507
      12.000 |        0.373 |        1.297 |        1.670
       6.000 |        0.196 |        3.578 |        3.774
       7.000 |        0.203 |        0.895 |        1.098
      14.000 |        0.143 |        3.316 |        3.458
       7.000 |        0.095 |        1.176 |        1.271
      10.000 |        0.145 |        3.133 |        3.279
       5.000 |        0.138 |        0.939 |        1.078
       7.000 |        0.096 |        3.324 |        3.420
       9.000 |        0.095 |        1.071 |        1.166
       5.000 |        0.137 |        1.021 |        1.158
       9.000 |        0.143 |        0.921 |        1.064
       8.000 |        0.139 |        1.494 |        1.634
       5.000 |        0.094 |        3.081 |        3.175
       8.000 |        0.146 |        0.995 |        1.141
       8.000 |        0.136 |        2.032 |        2.168
      11.000 |        0.093 |        1.027 |        1.120
       8.000 |        0.095 |        1.010 |        1.106
       4.000 |        0.137 |        2.667 |        2.804
       5.000 |        0.092 |        1.998 |        2.089
       6.000 |        0.137 |        3.206 |        3.343
       7.000 |        0.158 |        1.562 |        1.720
       6.000 |        0.147 |        4.322 |        4.469
      11.000 |        0.136 |        3.625 |        3.761
       5.000 |        0.148 |        0.901 |        1.049
       9.000 |        0.147 |        4.085 |        4.232
      12.000 |        0.147 |        3.645 |        3.791
      14.000 |        0.147 |        1.081 |        1.228
       8.000 |        0.146 |        3.642 |        3.787
      13.000 |        0.152 |        3.751 |        3.903
       9.000 |        0.145 |        4.431 |        4.576
      10.000 |        0.149 |        1.309 |        1.458
      10.000 |        0.147 |        0.671 |        0.818
       7.000 |        0.145 |        1.185 |        1.330
      10.000 |        0.198 |        1.169 |        1.367
      12.000 |        0.337 |        1.613 |        1.950
       8.000 |        0.148 |        5.274 |        5.422
      11.000 |        0.144 |        2.947 |        3.091
       8.000 |        0.146 |        2.166 |        2.312
       8.000 |        0.147 |        2.046 |        2.193
      11.000 |        0.146 |        1.045 |        1.191
       7.000 |        0.146 |        1.383 |        1.529
      12.000 |        0.144 |        1.175 |        1.318
       6.000 |        0.143 |        0.818 |        0.961
      10.000 |        0.144 |        2.693 |        2.837
       9.000 |        0.309 |        1.374 |        1.683
       7.000 |        0.096 |        1.296 |        1.392
       4.000 |        0.199 |        2.601 |        2.801
       5.000 |        0.137 |        1.521 |        1.658
       8.000 |        0.131 |        1.237 |        1.368
       9.000 |        0.149 |        4.089 |        4.239
       8.000 |        0.123 |        1.744 |        1.867
       7.000 |        0.203 |        3.525 |        3.728
       8.000 |        0.225 |        1.090 |        1.315
       6.000 |        0.095 |        0.969 |        1.064
      10.000 |        0.166 |        4.605 |        4.771
